;GO:0034394;GO:0060161;GO:0051928;GO:0043149;GO:0045725;GO:0043547;GO:0001701;GO:0045010;GO:0072144;GO:0048041;GO:0070836;GO:0090303;GO:0045214;GO:0003065;GO:0045652;GO:0043312;GO:1904706;GO:0009967;GO:0048251;GO:0051496;GO:0051694;GO:0014829;GO:0010628;GO:0032233;GO:0034333;GO:0034614;GO:0051259;GO:0030336;GO:0030335;GO:0008360;GO:2001275;GO:1904753;GO:0008286;GO:0045785;GO:0006468;GO:0009615;GO:0048739;GO:0000045;GO:0032869;GO:0002576;GO:0019065;GO:0048741;GO:0071476;GO:0043297;GO:0030241;GO:0030049;GO:0032060;GO:0007088;GO:0032781;GO:0007044;GO:1903078;GO:0043410;GO:0046889;GO:0030239;GO:0044791;GO:0006906;GO:0048675;GO:0048278;GO:0030032;GO:0001937;GO:0001938;GO:0010761;GO:0030512
GO:0034394;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18235686523227107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2853196822877937;0.22233621713861396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4453256554819871;0.0;0.0;0.0;0.0;0.0
GO:0060161;0.0;1.0;0.320249913744642;0.0;0.25272680653254215;0.20159502758654366;0.0;0.25518247668384;0.0;0.0;0.0;0.45987349643502634;0.0;0.28487163617106676;0.3200713310550052;0.0;0.3205152734831165;0.8859506600215933;0.0;0.32609021775834746;0.17156757079588397;0.15899113927383512;0.34131706492732755;0.3493161074378462;0.0;0.0;0.0;0.2932619170144886;0.408085841366842;0.34023835178830547;0.4470692549634756;0.2639582615293634;0.3406798340883604;0.39304176255703654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3303966191336721;0.20159767348973667;0.0;0.2936740391423908;0.49891033268782636;0.3106913677531983;0.0;0.22761400312260785;0.0;0.0;0.0;0.0;0.32054723574122734;0.4460553964843953;0.0;0.43797566355891304
GO:0051928;0.0;0.320249913744642;1.0;0.0;0.20275467803477706;0.25063880243845327;0.0;0.20495658585074786;0.0;0.0;0.0;0.40782869168644853;0.0;0.34056669078802293;0.3138154372371979;0.0;0.3143488496975696;0.364415085390252;0.0;0.27076029738707974;0.15230695396779084;0.18800441274911747;0.4244920706319116;0.29329231827046726;0.0;0.0;0.0;0.35262788873719214;0.4230437062809436;0.3383877765297759;0.46511694062183967;0.3110993515159168;0.3389336082058631;0.5075656823904366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32630848221936354;0.2506428923349644;0.0;0.42376186007458544;0.18803060120575;0.37813506945151554;0.0;0.26182587122626666;0.0;0.0;0.0;0.0;0.31438726633434305;0.3928336203793952;0.0;0.2284825781356842
GO:0043149;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.26422744778596563;0.22388680254156637;0.39620858848769896;0.40917885340172105;0.0;0.719969137385424;0.0;0.0;0.14737585975662768;0.0;0.0;0.45331545668676054;0.0;0.17790408385737944;0.0;0.0;0.0;0.43733458966857486;0.18884117994810123;0.4705431146659596;0.0;0.0;0.0;0.0;0.0;0.21542252088795064;0.0;0.1637125172981252;0.0;0.2020766727442093;0.5084263395117894;0.14469379369447813;0.20805335439023112;0.0;0.2088186369952021;0.19500375278242632;0.43761987447347217;0.5464419961743;0.31180140835186637;0.4376477133836921;0.0;0.0;0.4705074379478002;0.0;0.0;0.0;0.7084155359270842;0.0;0.42255072530394616;0.21526406305988358;0.2313004807057685;0.4227769193465523;0.0;0.0;0.23207630333447202;0.0
GO:0045725;0.0;0.25272680653254215;0.20275467803477706;0.0;1.0;0.12468917051645478;0.0;0.19160321347999934;0.0;0.0;0.0;0.206800091128853;0.0;0.18797485937852382;0.20268308150977915;0.0;0.20286101071172008;0.27137870909631234;0.0;0.2289906377569604;0.1309223600423859;0.10696146325275199;0.37531824714875767;0.24020611509196754;0.0;0.0;0.0;0.19159185879205237;0.26660839730712893;0.2105873461649336;0.24000215187478915;0.17863570233156326;0.21075638894404475;0.22968619428591883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2067750803662903;0.12469018272410612;0.0;0.19176767429204158;0.35680883867911434;0.39287481316873885;0.0;0.1612146515728511;0.0;0.0;0.0;0.0;0.20287381399242865;0.2823081351665135;0.0;0.16988707839139566
GO:0043547;0.0;0.20159502758654366;0.25063880243845327;0.0;0.12468917051645478;1.0;0.0;0.1260977880459595;0.0;0.0;0.0;0.26132340557265243;0.0;0.21526297470089747;0.2504538882822527;0.0;0.2509136934009323;0.2314504256987869;0.0;0.16876363635804859;0.11675192085112435;0.20000567332016914;0.2729308653254742;0.18363084715620695;0.0;0.0;0.0;0.2234301767143523;0.22342842691743733;0.27176592716767256;0.1833505816827559;0.19547543966747033;0.27224238543101636;0.3320036233031821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.261255888606513;0.8225539106110769;0.0;0.2238348128667662;0.11530099979378673;0.24083418663204575;0.0;0.162905307525006;0.0;0.0;0.0;0.0;0.25094681362375515;0.25094548556565244;0.0;0.17847102924355612
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4032448321171381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2070036479340728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3522328607877371;0.0;0.0;0.0;0.0;0.36764709182083344;0.0;0.0;0.20092064147402305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22232370849173447;0.0;0.0;0.28509612107594723;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045010;0.0;0.25518247668384;0.20495658585074786;0.26422744778596563;0.19160321347999934;0.1260977880459595;0.0;1.0;0.12890893928178568;0.20190905373991397;0.20587851317493605;0.2090912380087808;0.21404722194528147;0.22952214222505632;0.2048834260914211;0.09924334060475108;0.2050652412246342;0.2742122566708406;0.21866428180844502;0.6462683356179345;0.623239230091423;0.18243107243758888;0.2133857816925756;0.6782133757268707;0.21415868532820145;0.11646424503300945;0.2233728326248919;0.1935568104928496;0.26934270201588895;0.2991237275858864;0.2422156811253852;0.18034270108381836;0.25909141833334937;0.2325159834282503;0.10639271840044315;0.0;0.12136676792717153;0.2141985464821169;0.09801982778184007;0.12349749165374146;0.0;0.12376673186521088;0.11877926988545927;0.21424031676501282;0.1803285801117895;0.13182450111036506;0.21424828022582357;0.2905043111465685;0.1260988232527708;0.2233632361043467;0.19373625247572016;0.18192859361705285;0.20099900843803678;0.22679014768534822;0.16260364811906022;0.209866999646166;0.12600285203884812;0.13133267080121375;0.20993358364678089;0.20507832425959155;0.2853758035773179;0.1315824324749478;0.17143024983315386
GO:0072144;0.0;0.0;0.0;0.22388680254156637;0.0;0.0;0.4032448321171381;0.12890893928178568;1.0;0.2520249985428496;0.2627503905598662;0.0;0.2864110928383127;0.0;0.0;0.17719218975845571;0.0;0.0;0.3008271521582631;0.0;0.11915783624104336;0.0;0.0;0.0;0.28674981338564137;0.2407507777178988;0.31638967602473994;0.0;0.0;0.0;0.0;0.0;0.2856932249206316;0.0;0.20134959614151898;0.0;0.619760372550675;0.28687105428816223;0.17332932210143429;0.2728753285495305;0.0;0.6469111090388927;0.25085766603047666;0.28699816354358454;0.27438322552588745;0.3171391510405138;0.28702240394728284;0.0;0.0;0.3163570222669007;0.0;0.0;0.0;0.30363734812139226;0.0;0.27402355508119686;0.3894641839632945;0.3143074273173404;0.27421616843766095;0.0;0.0;0.3157417330739848;0.0
GO:0048041;0.0;0.0;0.0;0.39620858848769896;0.0;0.0;0.0;0.20190905373991397;0.2520249985428496;1.0;0.455043238894748;0.0;0.4102322083009577;0.0;0.0;0.15906623608663267;0.0;0.0;0.5102968621979901;0.0;0.1877230562097889;0.0;0.0;0.0;0.8836691971551923;0.2084735036554479;0.5322325164762464;0.0;0.0;0.0;0.0;0.0;0.24135015045374789;0.0;0.17826627760501323;0.0;0.22472242378015844;0.49031022677271974;0.15594629578806712;0.2321382992310814;0.0;0.23309142664552449;0.21600959759910268;0.7274980793276359;0.3604674229814997;0.26341509395738;0.4905286002060686;0.0;0.0;0.7878925770446713;0.0;0.0;0.0;0.3940884522389078;0.0;0.39514757677205553;0.2411512717903795;0.26145854878509756;0.4719234114024253;0.0;0.0;0.26245030524444607;0.0
