;GO:0031060;GO:0016569;GO:0035584;GO:0033540;GO:0097191;GO:0045944;GO:0006369;GO:0043392;GO:0033539;GO:0030449;GO:0045650;GO:0006958;GO:0070940;GO:0050830;GO:0060474;GO:0007186;GO:0050829;GO:0006351;GO:1902884;GO:0006699;GO:0006378;GO:0061844;GO:0006357;GO:0006625;GO:0002227;GO:0045087;GO:0006508;GO:2001238;GO:0019731;GO:0010942;GO:0019933;GO:0030853
GO:0031060;1.0;0.0;0.07556788275726889;0.0;0.08602929668161857;0.2566407655843559;0.0;0.06307304033216718;0.0;0.34664388608742963;0.06965572057303622;0.07989230739466184;0.15496776181175867;0.0;0.06551863670048165;0.11408516647401865;0.0;0.0;0.06593958181796718;0.0;0.0;0.0;0.2850181440254656;0.0;0.0;0.0;0.0;0.08161392815822245;0.0;0.10511309650676282;0.08815817188748355;0.07035584776052142
GO:0016569;0.0;1.0;0.027040105214781944;0.11657051638496357;0.03150243446982602;0.0;0.16752733460334115;0.0;0.11657051638496357;0.0;0.0;0.1955885261566845;0.2822355505525348;0.0;0.0;0.04456755705736439;0.0;0.28696551626771616;0.0;0.12321111253747614;0.16568018507328897;0.0;0.0;0.2578703730896177;0.0;0.0;0.25970570180888963;0.0;0.0;0.0;0.032436155421250945;0.0
GO:0035584;0.07556788275726889;0.027040105214781944;1.0;0.02073002640556365;0.20528537084551582;0.09839103037604466;0.02222136300885264;0.0570819719699312;0.02073002640556365;0.06936606861110234;0.06396446292750321;0.07159036811400396;0.06252474796870607;0.0;0.06045879382841808;0.26371780558366703;0.0;0.032744130416609944;0.06017966820016245;0.021648764299347714;0.022031708705166797;0.0;0.10777266480471735;0.023241450569117944;0.0;0.0;0.0;0.07390890820072006;0.0;0.09267049954050566;0.6957725506210197;0.06455437103449081
GO:0033540;0.0;0.11657051638496357;0.02073002640556365;1.0;0.023255446653902515;0.0;0.10255958184153728;0.0;0.8111477376474696;0.0;0.0;0.1150239595387241;0.08890789913217174;0.0;0.0;0.02967804035794548;0.0;0.1495831686236742;0.0;0.5275969702177407;0.10170316440403183;0.0;0.0;0.022712541878556033;0.0;0.0;0.14012434732978218;0.0;0.0;0.0;0.023760365304567203;0.0
GO:0097191;0.08602929668161857;0.03150243446982602;0.20528537084551582;0.023255446653902515;1.0;0.11689972334611032;0.025148872646410057;0.06484093814348643;0.023255446653902515;0.07944269355309348;0.07130382558988904;0.08237382140833258;0.06951937510977287;0.0;0.06697473644713542;0.31403723402034556;0.0;0.039523663271745335;0.06762089912531402;0.024417945322409495;0.024906228224258288;0.0;0.1303848486552985;0.02646339382901357;0.0;0.0;0.0;0.0838857148552923;0.0;0.1089119054087044;0.24051845145215664;0.07203765028479697
GO:0045944;0.2566407655843559;0.0;0.09839103037604466;0.0;0.11689972334611032;1.0;0.0;0.08434678334462564;0.0;0.34033693665498027;0.08859973347944164;0.3031109330528307;0.34748791416665015;0.0;0.21886217203189642;0.17556875035788871;0.0;0.0;0.23436175976451987;0.0;0.0;0.0;0.8206065121900826;0.0;0.0;0.0;0.0;0.29059966677459653;0.0;0.41413010119378535;0.12086577230061148;0.08973557308771546
GO:0006369;0.0;0.16752733460334115;0.02222136300885264;0.10255958184153728;0.025148872646410057;0.0;1.0;0.0;0.10255958184153728;0.0;0.0;0.15407179778721758;0.1168171950395817;0.0;0.0;0.032832655300936577;0.0;0.47165629400035686;0.0;0.26933897729244155;0.26107937177390717;0.0;0.0;0.024515168370707923;0.0;0.0;0.191269742878087;0.0;0.0;0.0;0.025740403617939195;0.0
GO:0043392;0.06307304033216718;0.0;0.0570819719699312;0.0;0.06484093814348643;0.08434678334462564;0.0;1.0;0.0;0.0660385502910007;0.05268188359348502;0.06835653577850606;0.0514117245135597;0.0;0.049596334902827874;0.08548130796896045;0.0;0.0;0.05660747217048163;0.0;0.0;0.0;0.09342950002062388;0.0;0.0;0.0;0.0;0.061570348575751936;0.0;0.07890710998430762;0.0664156823750986;0.05320352310644295
GO:0033539;0.0;0.11657051638496357;0.02073002640556365;0.8111477376474696;0.023255446653902515;0.0;0.10255958184153728;0.0;1.0;0.0;0.0;0.1150239595387241;0.08890789913217174;0.0;0.0;0.02967804035794548;0.0;0.1495831686236742;0.0;0.5275969702177407;0.10170316440403183;0.0;0.0;0.022712541878556033;0.0;0.0;0.14012434732978218;0.0;0.0;0.0;0.023760365304567203;0.0
GO:0030449;0.34664388608742963;0.0;0.06936606861110234;0.0;0.07944269355309348;0.34033693665498027;0.0;0.0660385502910007;0.0;1.0;0.38104179967001706;0.5818391212307014;0.20030576076967538;0.0;0.05979898517499056;0.10707331792173286;0.0;0.0;0.42681364812869016;0.0;0.0;0.0;0.3807276147708648;0.0;0.0;0.0;0.0;0.266699111318816;0.0;0.09813946344499583;0.08150808902577426;0.38502490164077585
