;GO:0031060;GO:0016569;GO:0035584;GO:0033540;GO:0097191;GO:0045944;GO:0006369;GO:0043392;GO:0033539;GO:0030449;GO:0045650;GO:0006958;GO:0070940;GO:0050830;GO:0060474;GO:0007186;GO:0050829;GO:0006351;GO:1902884;GO:0006699;GO:0006378;GO:0061844;GO:0006357;GO:0006625;GO:0002227;GO:0045087;GO:0006508;GO:2001238;GO:0019731;GO:0010942;GO:0019933;GO:0030853
GO:0031060;1.0;0.0;0.0;0.0;0.2727272727272727;0.3076923076923077;0.0;0.08333333333333333;0.0;0.45454545454545453;0.23076923076923078;0.0;0.3076923076923077;0.0;0.0;0.3;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.3;0.0;0.23076923076923078
GO:0016569;0.0;1.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0
GO:0035584;0.0;0.0;1.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033540;0.0;0.125;0.125;1.0;0.125;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.125;0.0;0.125;0.0;0.5;0.125;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.125;0.0
GO:0097191;0.2727272727272727;0.0;0.0;0.125;1.0;0.0;0.0;0.0;0.125;0.0;0.2727272727272727;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.2727272727272727
GO:0045944;0.3076923076923077;0.0;0.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.0;0.45454545454545453;0.21428571428571427;0.0;0.7777777777777778;0.0;0.25;0.2727272727272727;0.0;0.0;0.3;0.0;0.0;0.0;0.875;0.0;0.0;0.0;0.0;0.25;0.0;0.3;0.0;0.21428571428571427
GO:0006369;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.6;0.0;0.5714285714285714;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0043392;0.08333333333333333;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;1.0;0.0;0.1111111111111111;0.08333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.1111111111111111;0.0;0.08333333333333333
GO:0033539;0.0;0.125;0.125;0.75;0.125;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.125;0.0;0.125;0.0;0.5;0.125;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.125;0.0
GO:0030449;0.45454545454545453;0.0;0.0;0.0;0.0;0.45454545454545453;0.0;0.1111111111111111;0.0;1.0;0.3;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.3;0.0;0.25;0.0;0.3
GO:0045650;0.23076923076923078;0.0;0.0;0.0;0.2727272727272727;0.21428571428571427;0.0;0.08333333333333333;0.0;0.3;1.0;0.0;0.21428571428571427;0.0;0.0;0.3;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.3;0.0;0.7777777777777778
GO:0006958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.4444444444444444;0.0;0.0;0.5;0.0;0.0;0.4;0.5;0.42857142857142855;0.36363636363636365;0.5;0.0;0.0;0.0
GO:0070940;0.3076923076923077;0.4444444444444444;0.125;0.16666666666666666;0.125;0.7777777777777778;0.25;0.08333333333333333;0.16666666666666666;0.45454545454545453;0.21428571428571427;0.3;1.0;0.0;0.0;0.125;0.0;0.3333333333333333;0.18181818181818182;0.18181818181818182;0.3333333333333333;0.0;0.875;0.0;0.0;0.0;0.375;0.21428571428571427;0.0;0.2727272727272727;0.125;0.21428571428571427
GO:0050830;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.375;0.42857142857142855;0.0;0.0;0.7142857142857143;0.0;0.0;0.0
GO:0060474;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0
GO:0007186;0.3;0.0;0.0;0.125;0.0;0.2727272727272727;0.0;0.0;0.125;0.0;0.3;0.0;0.125;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.42857142857142855;0.0;0.3
GO:0050829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.7142857142857143;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.375;0.42857142857142855;0.0;0.0;0.7142857142857143;0.0;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.125;0.0;0.0;0.6;0.0;0.125;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.6;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
GO:1902884;0.18181818181818182;0.0;0.0;0.0;0.0;0.3;0.0;0.1111111111111111;0.0;0.375;0.18181818181818182;0.4444444444444444;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.5;0.0;0.42857142857142855;0.0;0.18181818181818182
GO:0006699;0.0;0.0;0.0;0.5;0.0;0.0;0.5714285714285714;0.0;0.5;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0
GO:0006378;0.0;0.0;0.0;0.125;0.0;0.0;0.6;0.0;0.125;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.6;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
GO:0061844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2857142857142857;0.3333333333333333;0.0;0.0;0.6666666666666666;0.0;0.0;0.0
GO:0006357;0.3333333333333333;0.0;0.0;0.0;0.0;0.875;0.0;0.09090909090909091;0.0;0.5;0.23076923076923078;0.0;0.875;0.0;0.0;0.3;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.3;0.0;0.23076923076923078
GO:0006625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.375;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;1.0;0.75;0.0;0.0;0.2857142857142857;0.0;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.42857142857142855;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.75;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0
GO:0006508;0.0;0.42857142857142855;0.0;0.2;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.42857142857142855;0.375;0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:2001238;0.23076923076923078;0.0;0.0;0.0;0.0;0.25;0.0;0.09090909090909091;0.0;0.3;0.23076923076923078;0.36363636363636365;0.21428571428571427;0.0;0.0;0.3;0.0;0.0;0.5;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;1.0;0.0;0.5555555555555556;0.0;0.23076923076923078
GO:0019731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.7142857142857143;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.2857142857142857;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0
GO:0010942;0.3;0.0;0.0;0.0;0.375;0.3;0.0;0.1111111111111111;0.0;0.25;0.3;0.0;0.2727272727272727;0.0;0.4444444444444444;0.42857142857142855;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;1.0;0.0;0.3
GO:0019933;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
GO:0030853;0.23076923076923078;0.0;0.0;0.0;0.2727272727272727;0.21428571428571427;0.0;0.08333333333333333;0.0;0.3;0.7777777777777778;0.0;0.21428571428571427;0.0;0.0;0.3;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.3;0.0;1.0
