;GO:0008380;GO:0090336;GO:1990090;GO:0015031;GO:0007179;GO:0006487;GO:0045721;GO:0006686;GO:0043547;GO:0000188;GO:0050873;GO:0050796;GO:0002710;GO:0032966;GO:0071333;GO:0044320;GO:0010976;GO:0032486;GO:0030148;GO:0033210;GO:0050728;GO:0006491;GO:0043312;GO:0000226;GO:0038180;GO:0030217;GO:0006888;GO:0045860;GO:0010507;GO:0071320;GO:2001214;GO:0010469;GO:0098868;GO:0019953;GO:0090114;GO:0043123;GO:0008203;GO:0046513;GO:1901888;GO:0000122;GO:0051346;GO:0097421;GO:0000281;GO:0048024;GO:0016310;GO:0035335;GO:1905451;GO:2001242;GO:0044829;GO:0035690;GO:0044828;GO:0006351;GO:0006112;GO:0006355;GO:0046326;GO:0006397;GO:0061028;GO:0050860;GO:0044791;GO:0071222;GO:0046330;GO:0043066;GO:0070374;GO:0006909;GO:0050868;GO:0070972;GO:2000301
GO:0008380;1.0;0.0;0.3693001071351391;0.0;0.5147016835661022;0.5803502965606504;0.0;0.4342672466594785;0.0;0.0;0.32980920516080564;0.0;0.0;0.0;0.27737547316662975;0.32980920516080564;0.0;0.4543679656954753;0.5080115752191461;0.47119763068039217;0.0;0.4938436045783278;0.4543679656954753;0.48442352361318325;0.4543679656954753;0.539988260936932;0.0;0.0;0.0;0.32980920516080564;0.0;0.0;0.0;0.0;0.4543679656954753;0.0;0.5021072666409683;0.4815140894914655;0.0;0.0;0.0;0.0;0.47119763068039217;0.0;0.5028158418917574;0.43197692897202317;0.0;0.0;0.0;0.46172615489274615;0.0;0.7091471327284293;0.4514638525413767;0.0;0.0;0.725015039334364;0.4810423535962684;0.0;0.0;0.4543679656954753;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090336;0.0;1.0;0.0;0.0;0.29956560223438455;0.0;0.23923188436375753;0.0;0.19235234341934632;0.23601786296484922;0.0;0.30005087408486286;0.2408071200308996;0.20727595672193327;0.1637558359534413;0.0;0.5195133993475182;0.23923188436375753;0.0;0.2560615493486744;0.2890341493730236;0.0;0.0;0.0;0.23923188436375753;0.0;0.0;0.37671169416004224;0.3033083921806614;0.0;0.520874693725438;0.3586370700431829;0.0;0.0;0.0;0.34323006044562704;0.0;0.0;0.3384540383178601;0.3078974618538849;0.29470989634291417;0.0;0.0;0.27098998840247623;0.0;0.0;0.31655567254483385;0.32818343301774566;0.2796733514796847;0.0;0.22276469551520156;0.0;0.0;0.38815124402903367;0.2965030164646016;0.0;0.0;0.24057281055540614;0.2796733514796847;0.0;0.32282926887219104;0.34821630853854857;0.31607040069435555;0.0;0.3139089509474816;0.0;0.27289121433359137
GO:1990090;0.3693001071351391;0.0;1.0;0.0;0.36084319474922627;0.35099847183335003;0.0;0.21140323934614252;0.0;0.0;0.22541450789500678;0.0;0.0;0.0;0.4518860634971923;0.5557475401608265;0.0;0.30050947687859925;0.3025778907505507;0.3173391418635162;0.0;0.2644917798510275;0.30050947687859925;0.3633687104249708;0.30050947687859925;0.386129772120056;0.0;0.0;0.0;0.5557475401608265;0.0;0.0;0.0;0.0;0.30050947687859925;0.0;0.0;0.2586500821781295;0.0;0.0;0.0;0.0;0.3173391418635162;0.0;0.34264632376306886;0.22528634123413932;0.0;0.0;0.0;0.5902975129764719;0.0;0.40779925477380324;0.2799805186442958;0.0;0.0;0.3720006738100659;0.3271838647793925;0.0;0.0;0.5013498550482695;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.0;0.0;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5031320535499321;0.0;0.6210334839427845;0.0
GO:0007179;0.5147016835661022;0.29956560223438455;0.36084319474922627;0.0;1.0;0.49640004826431317;0.31688053906977975;0.3213522927748928;0.3122922914802975;0.3091428668482727;0.3440135297643094;0.3603845919554899;0.3279433924631873;0.3004133502212238;0.2844072995739852;0.3213522927748928;0.5419755287717827;0.5788707164106113;0.4211769126198533;0.6324625504135324;0.3821715428723141;0.38309080172033005;0.44591105330956243;0.508770286855934;0.6156328854286155;0.5315313485510191;0.0;0.39252529947825643;0.36364211005128844;0.3440135297643094;0.31688053906977975;0.4880646358303995;0.0;0.0;0.44591105330956243;0.32623999013517774;0.0;0.3685991356068798;0.4214489931779037;0.38224244827337617;0.42148861475658134;0.0;0.4627407182944793;0.34681244506637154;0.4612453456323714;0.3283966243101736;0.31688053906977975;0.4058320877237679;0.4446021671214058;0.48007179706849396;0.4446021671214058;0.5532008312047665;0.38309080172033005;0.4657998987350559;0.2999280783707455;0.5174022502410291;0.4725854412103556;0.33371020405469665;0.4446021671214058;0.44591105330956243;0.32315413539713694;0.4085500264091756;0.30090652842603316;0.0;0.3897314076113769;0.0;0.3332249322042184
GO:0006487;0.5803502965606504;0.0;0.35099847183335003;0.0;0.49640004826431317;1.0;0.0;0.4281734821171213;0.0;0.0;0.3341688068484331;0.0;0.0;0.0;0.2745625766581089;0.3115075698590165;0.0;0.43606633039368614;0.5381405406013287;0.4528959953786031;0.0;0.5429551399516909;0.43606633039368614;0.49892556394005766;0.43606633039368614;0.5216866256351429;0.0;0.0;0.0;0.3341688068484331;0.0;0.0;0.0;0.0;0.43606633039368614;0.0;0.4597962025662335;0.4754203249491083;0.0;0.0;0.0;0.0;0.4528959953786031;0.0;0.5113167611516289;0.5099703287880982;0.0;0.0;0.0;0.4702270741526176;0.0;0.6344698249701873;0.43316221723958764;0.0;0.0;0.5830508632355772;0.4627407182944793;0.0;0.0;0.43606633039368614;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045721;0.0;0.23923188436375753;0.0;0.0;0.31688053906977975;0.0;1.0;0.0;0.20514362943214276;0.386615522525729;0.0;0.30005087408486286;0.3412727312653547;0.4994311917957199;0.17552267843442942;0.0;0.33745299400097356;0.25654682119915273;0.0;0.2733764861840696;0.39964219924672556;0.0;0.0;0.0;0.25654682119915273;0.0;0.0;0.3743908369772157;0.498023543138597;0.0;0.25654682119915273;0.3586370700431829;0.0;0.0;0.0;0.2504175334712824;0.0;0.0;0.3384540383178601;0.5690673529558965;0.3087211648917784;0.0;0.0;0.3614816581939943;0.0;0.0;0.23923188436375753;0.32818343301774566;0.24007963235059676;0.0;0.29825395023012286;0.0;0.0;0.5576449258381733;0.22410562170685017;0.0;0.0;0.3526712096220815;0.24007963235059676;0.0;0.3205084116893645;0.44482596881195563;0.2982608047182607;0.0;0.40637729364864456;0.0;0.36950087460699843
GO:0006686;0.4342672466594785;0.0;0.21140323934614252;0.0;0.3213522927748928;0.4281734821171213;0.0;1.0;0.0;0.0;0.20858484291008988;0.0;0.0;0.0;0.17001544586744105;0.19457357436122563;0.0;0.2610185749042658;0.820939093599203;0.27784823988918267;0.0;0.3672979675673141;0.24138851853875337;0.34653904544005387;0.2610185749042658;0.32700881378021013;0.0;0.0;0.0;0.20858484291008988;0.0;0.0;0.0;0.0;0.24138851853875337;0.0;0.44916235067141935;0.7314163233853219;0.0;0.0;0.0;0.0;0.27784823988918267;0.0;0.5582632559634382;0.41824203644509217;0.0;0.0;0.0;0.33332929444588216;0.0;0.5228068065566407;0.31357937436824734;0.0;0.0;0.4369678133344053;0.28769296280505896;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.0;0.19235234341934632;0.0;0.0;0.3122922914802975;0.0;0.20514362943214276;0.0;1.0;0.39062610210334175;0.0;0.2486476823178529;0.2409192188089852;0.20514362943214276;0.19235234341934632;0.0;0.3328647464114914;0.2519585736096705;0.0;0.26878823859458745;0.28690182208323306;0.0;0.0;0.0;0.2519585736096705;0.0;0.0;0.584252502928489;0.25642885123625025;0.0;0.20514362943214276;0.5192584307956923;0.0;0.0;0.0;0.21902673132013956;0.0;0.0;0.2969207975274703;0.2787510857706181;0.6494030244320002;0.0;0.0;0.2395991862513333;0.0;0.0;0.20514362943214276;0.2940951780861309;0.2519585736096705;0.0;0.2519585736096705;0.0;0.0;0.35406298909741896;0.20918200840426326;0.0;0.0;0.2219732944170597;0.2519585736096705;0.0;0.2196627728943789;0.30133676759413736;0.19741516592327513;0.0;0.2825181487963387;0.0;0.2260116733891802
GO:0000188;0.0;0.23601786296484922;0.0;0.0;0.3091428668482727;0.0;0.386615522525729;0.0;0.39062610210334175;1.0;0.0;0.39586566970638365;0.4395077961222335;0.3630019375568341;0.1817962747617866;0.0;0.3297153217794665;0.24880914897764567;0.0;0.2656388139625626;0.49373594653136027;0.0;0.0;0.0;0.24880914897764567;0.0;0.0;0.6490569674614847;0.45069203034263294;0.0;0.24880914897764567;0.5196148489996508;0.0;0.0;0.0;0.5043588864025113;0.0;0.0;0.32509757827970487;0.47142288708844826;0.5834746019483341;0.0;0.0;0.3494626971910701;0.0;0.0;0.38057960695471316;0.5892972841451227;0.2323419601290897;0.0;0.2905162780086158;0.0;0.0;0.46392650003715574;0.22461349662022206;0.0;0.0;0.488092693170634;0.2323419601290897;0.0;0.5940862061485748;0.4314695087738004;0.5944998361668876;0.0;0.3986396214271375;0.0;0.4577021938788133
