;GO:0008380;GO:0090336;GO:1990090;GO:0015031;GO:0007179;GO:0006487;GO:0045721;GO:0006686;GO:0043547;GO:0000188;GO:0050873;GO:0050796;GO:0002710;GO:0032966;GO:0071333;GO:0044320;GO:0010976;GO:0032486;GO:0030148;GO:0033210;GO:0050728;GO:0006491;GO:0043312;GO:0000226;GO:0038180;GO:0030217;GO:0006888;GO:0045860;GO:0010507;GO:0071320;GO:2001214;GO:0010469;GO:0098868;GO:0019953;GO:0090114;GO:0043123;GO:0008203;GO:0046513;GO:1901888;GO:0000122;GO:0051346;GO:0097421;GO:0000281;GO:0048024;GO:0016310;GO:0035335;GO:1905451;GO:2001242;GO:0044829;GO:0035690;GO:0044828;GO:0006351;GO:0006112;GO:0006355;GO:0046326;GO:0006397;GO:0061028;GO:0050860;GO:0044791;GO:0071222;GO:0046330;GO:0043066;GO:0070374;GO:0006909;GO:0050868;GO:0070972;GO:2000301
GO:0008380;1.0;0.0;0.18274553521912792;0.0;0.19514690588403044;0.5187166309870904;0.0;0.40308326376991216;0.0;0.0;0.22515963949804027;0.0;0.0;0.0;0.13482210617471532;0.18269806243914702;0.0;0.19555333535611072;0.46756027374622827;0.20072570604252424;0.0;0.5879330190113874;0.14696518631139055;0.21637979410775224;0.20107868529324732;0.18824401912660021;0.0;0.0;0.0;0.15100088316306345;0.0;0.0;0.0;0.0;0.2050300837971256;0.0;0.38950811326442786;0.45798109672636605;0.0;0.0;0.0;0.0;0.22800822983962413;0.0;0.4020943366557242;0.5058840039616989;0.0;0.0;0.0;0.216793139607622;0.0;0.6935233189658039;0.39287898486944667;0.0;0.0;0.934481042876899;0.2114645607033579;0.0;0.0;0.15754248953019176;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090336;0.0;1.0;0.0;0.0;0.43005296623525885;0.0;0.28551766095667236;0.0;0.23630245505449707;0.16616684190739628;0.0;0.31975175394640853;0.24444184948759723;0.31675088165868215;0.14582736043050595;0.0;0.5446576206967833;0.4311038943617113;0.0;0.4445448381209839;0.30896553063675153;0.0;0.0;0.0;0.445466606269227;0.0;0.0;0.2910418072002267;0.3585650733719139;0.0;0.690615674544285;0.43445630217727305;0.0;0.0;0.0;0.46419595130456925;0.0;0.0;0.49325141316860643;0.2156535159094783;0.2545694196046339;0.0;0.0;0.3521849899347149;0.0;0.0;0.32945553171206554;0.3830499431393019;0.3006509325336209;0.0;0.20747099087020368;0.0;0.0;0.31601350545368306;0.3878025302407277;0.0;0.0;0.31647767748237043;0.28693789416226273;0.0;0.24929012948446477;0.40814872759251314;0.2714413765432425;0.0;0.31495927331630164;0.0;0.2169294508719511
GO:1990090;0.18274553521912792;0.0;1.0;0.0;0.23682212165656885;0.1747617445047534;0.0;0.13289331404562543;0.0;0.0;0.282523611228334;0.0;0.0;0.0;0.44309821941055344;0.7586823840336483;0.0;0.2374209462036666;0.17777139614926957;0.2450886194402298;0.0;0.2023364996000498;0.16941783116753917;0.2688361759588936;0.24561507086162387;0.22673229858654004;0.0;0.0;0.0;0.6063061884009403;0.0;0.0;0.0;0.0;0.25153645383041473;0.0;0.0;0.15349799113278179;0.0;0.0;0.0;0.0;0.2870230721814468;0.0;0.2735381653208792;0.1697763652007503;0.0;0.0;0.0;0.6150526400334502;0.0;0.1340125850277963;0.26576667580746244;0.0;0.0;0.17803862433528647;0.2612904489002202;0.0;0.0;0.5301346188448649;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2707442606343554;0.0;0.0;0.0;0.41903027686025035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4590125507505094;0.0;0.42491515239907035;0.0
GO:0007179;0.19514690588403044;0.43005296623525885;0.23682212165656885;0.0;1.0;0.18606967730771992;0.30869225013875284;0.13933227984805768;0.26857667599914586;0.17375863023711244;0.3133046154803324;0.34910250664134473;0.2669661948572118;0.35563202632266916;0.23853749456157944;0.23674240257877593;0.29133984685126485;0.7050905549086154;0.18948521361485562;0.813354763808138;0.345847586879715;0.21765074620508026;0.18002379842279634;0.29656059095021053;0.8152650103700295;0.24613916212557707;0.0;0.22458001468298738;0.3958897052533899;0.18611692744233807;0.3771559301921407;0.4904871328179537;0.0;0.0;0.2756475109849237;0.3712351918328464;0.0;0.16215345075419427;0.5667566543031106;0.22861689450192632;0.29242600743926245;0.0;0.3188475377740893;0.38812660571897245;0.30229273575245386;0.18042868141477134;0.2562185941004034;0.42595104326250466;0.262834900392551;0.29733757877713596;0.22347412209251377;0.14056314288692812;0.29282973875380314;0.3446512522413573;0.34818084628112;0.189788848850161;0.28740477067586456;0.34520343801442527;0.24981300698229836;0.19615602665336382;0.19074682893659956;0.4572161633458212;0.20862583870138993;0.0;0.343397668327048;0.0;0.23005134835720922
GO:0006487;0.5187166309870904;0.0;0.1747617445047534;0.0;0.18606967730771992;1.0;0.0;0.3918301546677122;0.0;0.0;0.21316146331214172;0.0;0.0;0.0;0.13042626333756685;0.17471832860702946;0.0;0.1864391403413459;0.501663086460645;0.19113481847078706;0.0;0.7351637824810876;0.1417571333821945;0.20527601268955417;0.1914548452463592;0.1797836859878965;0.0;0.0;0.0;0.14550821943877965;0.0;0.0;0.0;0.0;0.19503369289288952;0.0;0.310964466337899;0.44345526020843185;0.0;0.0;0.0;0.0;0.21571283427140547;0.0;0.38118596516910813;0.8184917325548651;0.0;0.0;0.0;0.2056479875958166;0.0;0.4409507338219447;0.37289418692932486;0.0;0.0;0.5076296832388303;0.2008471349451494;0.0;0.0;0.15157302177963497;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045721;0.0;0.28551766095667236;0.0;0.0;0.30869225013875284;0.0;1.0;0.0;0.16666883326365298;0.32908135108332887;0.0;0.24742654685215779;0.2345602604963177;0.49726844750455435;0.11593556217430853;0.0;0.21694172192919747;0.3092333546817176;0.0;0.3160886711547856;0.27972844489979193;0.0;0.0;0.0;0.31655441623848046;0.0;0.0;0.2810701704836134;0.5640472162755905;0.0;0.2611962705745996;0.3109544778232167;0.0;0.0;0.0;0.2583428277779786;0.0;0.0;0.33995786229985103;0.5332327036655604;0.17555381601862144;0.0;0.0;0.42156631679698314;0.0;0.0;0.19684912640216248;0.283703799982313;0.18692027318466062;0.0;0.2061559111909662;0.0;0.0;0.4758956911537897;0.22638389296789688;0.0;0.0;0.33476718590897575;0.18023867358519272;0.0;0.24649082620307722;0.40538648624591905;0.2650396522493673;0.0;0.3335201028292548;0.0;0.24689257366930065
GO:0006686;0.40308326376991216;0.0;0.13289331404562543;0.0;0.13933227984805768;0.3918301546677122;0.0;1.0;0.0;0.0;0.1539874330159894;0.0;0.0;0.0;0.10559746402746174;0.1328682074310585;0.0;0.13953934485852004;0.7785903194686835;0.1421531584570991;0.0;0.4305237741056674;0.11290408228558764;0.14982964213974725;0.14233010147010605;0.13577738247335816;0.0;0.0;0.0;0.11527083933632114;0.0;0.0;0.0;0.0;0.1442985585808488;0.0;0.2753646516090319;0.8358822030502232;0.0;0.0;0.0;0.0;0.15531447955885966;0.0;0.3700106550292053;0.453729550790067;0.0;0.0;0.0;0.15002771282606028;0.0;0.45402205846081045;0.2728172558603715;0.0;0.0;0.39627988480868165;0.14745635070586122;0.0;0.0;0.11904425917320484;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.0;0.23630245505449707;0.0;0.0;0.26857667599914586;0.0;0.16666883326365298;0.0;1.0;0.15185825906098122;0.0;0.1895847123245557;0.19035216519837414;0.25789911076361227;0.16437805541869058;0.0;0.15690985112684944;0.26936982038049817;0.0;0.279585364780979;0.250332247724018;0.0;0.0;0.0;0.28029083747073125;0.0;0.0;0.27194987602285564;0.2164524843476492;0.0;0.2056508579603704;0.36177359833244727;0.0;0.0;0.0;0.2022492124463223;0.0;0.0;0.31775084478081306;0.12203459804129549;0.6200200972059565;0.0;0.0;0.21196927600255888;0.0;0.0;0.13730506398874;0.23390866362674392;0.1872600988030471;0.0;0.15804097163419464;0.0;0.0;0.18704741989964788;0.2521341062449442;0.0;0.0;0.18736199864156333;0.17754539398296248;0.0;0.1012764837940712;0.25222684496290226;0.11104901987754218;0.0;0.18633344221869874;0.0;0.12282525853418091
GO:0000188;0.0;0.16616684190739628;0.0;0.0;0.17375863023711244;0.0;0.32908135108332887;0.0;0.15185825906098122;1.0;0.0;0.20510220559288186;0.19590076743626672;0.22464985912333216;0.07412442563017789;0.0;0.14034752101582687;0.17392994305586015;0.0;0.17607782929890006;0.21752736319347746;0.0;0.0;0.0;0.17622225896642707;0.0;0.0;0.47964644852797955;0.3358747204865571;0.0;0.15762488085110476;0.3250524851592525;0.0;0.0;0.0;0.29031415040349623;0.0;0.0;0.18324487535816347;0.3716598944525217;0.21327278555270063;0.0;0.0;0.31370686323701563;0.0;0.0;0.22277950008868763;0.3069445977328053;0.11557803002049348;0.0;0.13312806415355463;0.0;0.0;0.2982454444592659;0.12954098976825032;0.0;0.0;0.40825761590804494;0.11298812319899022;0.0;0.4603353828268773;0.2319472983553619;0.4847072158305265;0.0;0.20648945012714343;0.0;0.25193018790345495
