;GO:0043406;GO:0018108;GO:0046907;GO:0008284;GO:0036092;GO:0002063;GO:0008543;GO:0046854;GO:0043312;GO:0043536;GO:0045766;GO:0061723;GO:0006357;GO:0006957;GO:0000165;GO:0030449;GO:0030949;GO:0070374;GO:0010469;GO:0032332;GO:2000546;GO:0051897
GO:0043406;1.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.25;0.2727272727272727;0.0;0.2857142857142857;0.3333333333333333;0.25;0.38461538461538464;0.5555555555555556;0.7777777777777778;0.4444444444444444;0.36363636363636365;0.3333333333333333;0.6666666666666666
GO:0018108;0.0;1.0;0.0;0.0;0.3333333333333333;0.125;0.125;0.5555555555555556;0.0;0.0;0.0;0.2727272727272727;0.0;0.3;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046907;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008284;0.4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.375;0.0;0.3;0.3;0.375;0.25;0.5;0.4;0.375;0.5714285714285714;0.3333333333333333;0.4444444444444444
GO:0036092;0.0;0.3333333333333333;0.0;0.0;1.0;0.125;0.125;0.6666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002063;0.0;0.125;0.0;0.0;0.125;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008543;0.0;0.125;0.0;0.0;0.125;0.0;1.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046854;0.0;0.5555555555555556;0.0;0.0;0.6666666666666666;0.14285714285714285;0.14285714285714285;1.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.18181818181818182;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043536;0.25;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.4444444444444444;0.0;0.16666666666666666;0.25;0.0;0.2;0.3;0.25;0.1111111111111111;0.4444444444444444;0.6666666666666666;0.2727272727272727
GO:0045766;0.2727272727272727;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;1.0;0.0;0.18181818181818182;0.2727272727272727;0.0;0.2222222222222222;0.3333333333333333;0.2727272727272727;0.125;0.5;0.4;0.3
GO:0061723;0.0;0.2727272727272727;0.0;0.0;0.16666666666666666;0.14285714285714285;0.14285714285714285;0.18181818181818182;0.0;0.0;0.0;1.0;0.0;0.25;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.2857142857142857;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.18181818181818182;0.0;1.0;0.0;0.0;0.5;0.2727272727272727;0.2857142857142857;0.1111111111111111;0.2727272727272727;0.25;0.23076923076923078
GO:0006957;0.3333333333333333;0.3;0.0;0.3;0.16666666666666666;0.0;0.0;0.18181818181818182;0.4;0.25;0.2727272727272727;0.25;0.0;1.0;0.0;0.4;0.4;0.3333333333333333;0.3;0.2727272727272727;0.3333333333333333;0.36363636363636365
GO:0000165;0.25;0.6666666666666666;0.0;0.375;0.125;0.0;0.0;0.5;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.3333333333333333;0.25;0.0;0.3333333333333333;0.3;0.2727272727272727
GO:0030449;0.38461538461538464;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.2;0.2222222222222222;0.0;0.5;0.4;0.0;1.0;0.3333333333333333;0.38461538461538464;0.375;0.2222222222222222;0.36363636363636365;0.3
GO:0030949;0.5555555555555556;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.3;0.3333333333333333;0.0;0.2727272727272727;0.4;0.3333333333333333;0.3333333333333333;1.0;0.5555555555555556;0.5714285714285714;0.4444444444444444;0.4444444444444444;0.625
GO:0070374;0.7777777777777778;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.25;0.2727272727272727;0.0;0.2857142857142857;0.3333333333333333;0.25;0.38461538461538464;0.5555555555555556;1.0;0.4444444444444444;0.36363636363636365;0.3333333333333333;0.6666666666666666
GO:0010469;0.4444444444444444;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.125;0.0;0.1111111111111111;0.3;0.0;0.375;0.5714285714285714;0.4444444444444444;1.0;0.3333333333333333;0.3;0.5
GO:0032332;0.36363636363636365;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.5;0.0;0.2727272727272727;0.2727272727272727;0.3333333333333333;0.2222222222222222;0.4444444444444444;0.36363636363636365;0.3333333333333333;1.0;0.4;0.4
GO:2000546;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.4;0.0;0.25;0.3333333333333333;0.3;0.36363636363636365;0.4444444444444444;0.3333333333333333;0.3;0.4;1.0;0.36363636363636365
GO:0051897;0.6666666666666666;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.3;0.0;0.23076923076923078;0.36363636363636365;0.2727272727272727;0.3;0.625;0.6666666666666666;0.5;0.4;0.36363636363636365;1.0
