;GO:0043406;GO:0018108;GO:0046907;GO:0008284;GO:0036092;GO:0002063;GO:0008543;GO:0046854;GO:0043312;GO:0043536;GO:0045766;GO:0061723;GO:0006357;GO:0006957;GO:0000165;GO:0030449;GO:0030949;GO:0070374;GO:0010469;GO:0032332;GO:2000546;GO:0051897
GO:0045766;0.4008414250444519;0.0;0.0;0.49683795898960176;0.0;0.0;0.36006307710843827;0.0;0.0;0.47475212074781814;1.0;0.0;0.39539866430394865;0.3269201943116717;0.35140298299948763;0.3654810190946251;0.3638651875125793;0.3437498592965886;0.3894167240266139;0.5251727618668647;0.43526121877348467;0.3442351311470669
GO:0061723;0.0;0.3624341412166424;0.0;0.0;0.24290942056261472;0.28769296280505896;0.3337551768301203;0.256920689111479;0.24138851853875337;0.0;0.0;1.0;0.0;0.2840781788205143;0.4162087994024669;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.49072696389866743;0.0;0.0;0.507734220436787;0.0;0.0;0.45284435103964044;0.0;0.0;0.36743740675657033;0.39539866430394865;0.0;1.0;0.32134926691030097;0.44418425693068986;0.6284234461190604;0.3801077491137859;0.4336353981508042;0.48219799795781604;0.4067821370145791;0.36461901032051763;0.3506077417716534
GO:0006957;0.42457883506530203;0.3987381923276534;0.0;0.4072998228026858;0.24290942056261472;0.0;0.35510752763138026;0.256920689111479;0.5565861663068905;0.2810142776713333;0.3269201943116717;0.2840781788205143;0.32134926691030097;1.0;0.45785915066749927;0.48178099436405386;0.3876025975334294;0.3674872693174387;0.41917708522876246;0.3063477393804779;0.3506576043325218;0.367972541167917
GO:0000165;0.36174088412017336;0.6929487477679768;0.0;0.4732261568585915;0.43601409999569046;0.47632823115663253;0.6553501082827426;0.5662115987999495;0.4496538432558393;0.32013805716557836;0.35140298299948763;0.4162087994024669;0.44418425693068986;0.45785915066749927;1.0;0.4019407404450544;0.340253385381569;0.3046493183723101;0.49180742577667635;0.36692777328236226;0.3206233290160566;0.3033083921806614
GO:0030449;0.4969942956156998;0.0;0.0;0.4481757671157564;0.0;0.0;0.41060083455400503;0.0;0.0;0.3177489044121598;0.3654810190946251;0.0;0.6284234461190604;0.48178099436405386;0.4019407404450544;1.0;0.41487143666228604;0.43990272986783646;0.5396229224957327;0.3449085641634313;0.4721587852369204;0.39524138029677364
GO:0030949;0.5579767268344225;0.0;0.0;0.4959610549490293;0.0;0.0;0.32928342312500725;0.0;0.0;0.33338533752975075;0.3638651875125793;0.0;0.3801077491137859;0.3876025975334294;0.340253385381569;0.41487143666228604;1.0;0.500885161086559;0.562805044223371;0.385521353800556;0.535407485452023;0.5168591717303057
GO:0070374;0.7609504921329507;0.0;0.0;0.46332692838286904;0.0;0.0;0.31330941248126065;0.0;0.0;0.3174113268860042;0.3437498592965886;0.0;0.4336353981508042;0.3674872693174387;0.3046493183723101;0.43990272986783646;0.500885161086559;1.0;0.5200284790179637;0.360059725430544;0.3674872693174387;0.5903879165966288
GO:0010469;0.577120044765827;0.0;0.0;0.5112398978857178;0.0;0.0;0.500467519885627;0.0;0.0;0.3581517981927046;0.3894167240266139;0.0;0.48219799795781604;0.41917708522876246;0.49180742577667635;0.5396229224957327;0.562805044223371;0.5200284790179637;1.0;0.40494151430948844;0.41917708522876246;0.5300013685947074
GO:0032332;0.4171512911784072;0.0;0.0;0.5554391184784859;0.0;0.0;0.35595781102580043;0.0;0.0;0.4541796658166244;0.5251727618668647;0.0;0.4067821370145791;0.3063477393804779;0.36692777328236226;0.3449085641634313;0.385521353800556;0.360059725430544;0.40494151430948844;1.0;0.41468876384229086;0.36286011681113944
GO:2000546;0.42457883506530203;0.0;0.0;0.44649726339795215;0.0;0.0;0.31196848628961205;0.0;0.0;0.7260265121229905;0.43526121877348467;0.0;0.36461901032051763;0.3506576043325218;0.3206233290160566;0.4721587852369204;0.535407485452023;0.3674872693174387;0.41917708522876246;0.41468876384229086;1.0;0.367972541167917
GO:0051897;0.6474794823444922;0.0;0.0;0.4691585003873687;0.0;0.0;0.31196848628961205;0.0;0.0;0.31607040069435555;0.3442351311470669;0.0;0.3506077417716534;0.367972541167917;0.3033083921806614;0.39524138029677364;0.5168591717303057;0.5903879165966288;0.5300013685947074;0.36286011681113944;0.367972541167917;1.0
