;GO:0043406;GO:0018108;GO:0046907;GO:0008284;GO:0036092;GO:0002063;GO:0008543;GO:0046854;GO:0043312;GO:0043536;GO:0045766;GO:0061723;GO:0006357;GO:0006957;GO:0000165;GO:0030449;GO:0030949;GO:0070374;GO:0010469;GO:0032332;GO:2000546;GO:0051897
GO:0045766;0.38095238095238093;0.0;0.0;0.5714285714285714;0.0;0.0;0.11764705882352941;0.0;0.0;0.5263157894736842;1.0;0.0;0.3157894736842105;0.47058823529411764;0.1111111111111111;0.35294117647058826;0.5;0.4;0.26666666666666666;0.625;0.5;0.47058823529411764
GO:0061723;0.0;0.5;0.0;0.0;0.3;0.26666666666666666;0.21052631578947367;0.3157894736842105;0.1;0.0;0.0;1.0;0.0;0.42105263157894735;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.4166666666666667;0.0;0.0;0.47058823529411764;0.0;0.0;0.1;0.0;0.0;0.2727272727272727;0.3157894736842105;0.0;1.0;0.1;0.09523809523809523;0.6;0.42105263157894735;0.43478260869565216;0.2222222222222222;0.42105263157894735;0.34782608695652173;0.4
GO:0006957;0.45454545454545453;0.5263157894736842;0.0;0.5333333333333333;0.3157894736842105;0.0;0.1111111111111111;0.3333333333333333;0.3157894736842105;0.4;0.47058823529411764;0.42105263157894735;0.1;1.0;0.10526315789473684;0.5555555555555556;0.5882352941176471;0.47619047619047616;0.5;0.47058823529411764;0.47619047619047616;0.5555555555555556
GO:0000165;0.34782608695652173;0.8;0.0;0.5;0.2;0.13333333333333333;0.10526315789473684;0.631578947368421;0.1;0.09523809523809523;0.1111111111111111;0.2;0.09523809523809523;0.10526315789473684;1.0;0.10526315789473684;0.4444444444444444;0.36363636363636365;0.11764705882352941;0.4444444444444444;0.36363636363636365;0.42105263157894735
GO:0030449;0.5454545454545454;0.0;0.0;0.4;0.0;0.0;0.1111111111111111;0.0;0.0;0.3;0.35294117647058826;0.0;0.6;0.5555555555555556;0.10526315789473684;1.0;0.47058823529411764;0.5714285714285714;0.5;0.35294117647058826;0.47619047619047616;0.4444444444444444
GO:0030949;0.6666666666666666;0.0;0.0;0.7142857142857143;0.0;0.0;0.11764705882352941;0.0;0.0;0.42105263157894735;0.5;0.0;0.42105263157894735;0.5882352941176471;0.4444444444444444;0.47058823529411764;1.0;0.7;0.8;0.625;0.5;0.8235294117647058
GO:0070374;0.88;0.0;0.0;0.5555555555555556;0.0;0.0;0.09523809523809523;0.0;0.0;0.34782608695652173;0.4;0.0;0.43478260869565216;0.47619047619047616;0.36363636363636365;0.5714285714285714;0.7;1.0;0.631578947368421;0.5;0.4166666666666667;0.7619047619047619
GO:0010469;0.6;0.0;0.0;0.6153846153846154;0.0;0.0;0.125;0.0;0.0;0.2222222222222222;0.26666666666666666;0.0;0.2222222222222222;0.5;0.11764705882352941;0.5;0.8;0.631578947368421;1.0;0.5333333333333333;0.42105263157894735;0.75
GO:0032332;0.47619047619047616;0.0;0.0;0.7142857142857143;0.0;0.0;0.11764705882352941;0.0;0.0;0.5263157894736842;0.625;0.0;0.42105263157894735;0.47058823529411764;0.4444444444444444;0.35294117647058826;0.625;0.5;0.5333333333333333;1.0;0.5;0.5882352941176471
GO:2000546;0.4;0.0;0.0;0.4444444444444444;0.0;0.0;0.09523809523809523;0.0;0.0;0.8695652173913043;0.5;0.0;0.34782608695652173;0.47619047619047616;0.36363636363636365;0.47619047619047616;0.5;0.4166666666666667;0.42105263157894735;0.5;1.0;0.47619047619047616
GO:0051897;0.7272727272727273;0.0;0.0;0.6666666666666666;0.0;0.0;0.1111111111111111;0.0;0.0;0.4;0.47058823529411764;0.0;0.4;0.5555555555555556;0.42105263157894735;0.4444444444444444;0.8235294117647058;0.7619047619047619;0.75;0.5882352941176471;0.47619047619047616;1.0
