;GO:0043406;GO:0018108;GO:0046907;GO:0008284;GO:0036092;GO:0002063;GO:0008543;GO:0046854;GO:0043312;GO:0043536;GO:0045766;GO:0061723;GO:0006357;GO:0006957;GO:0000165;GO:0030449;GO:0030949;GO:0070374;GO:0010469;GO:0032332;GO:2000546;GO:0051897
GO:0043406;1.0;0.0;0.0;0.00915401932262876;0.0;0.0;0.003055782700257283;0.0;0.0;0.00915401932262876;0.003055782700257283;0.0;0.008740478267416524;0.009004861779336027;0.003055782700257283;0.01576813984486768;0.05381760497821364;0.3903917718315648;0.014425580161593381;0.00915401932262876;0.00915401932262876;0.07271645434846631
GO:0018108;0.0;1.0;0.0;0.0;0.03142851848172011;0.00995265833540629;0.00995265833540629;0.07213518361787605;0.00995265833540629;0.0;0.0;0.041163397093803365;0.0;0.13231735576515033;0.525394983826213;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046907;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.056185937859846775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008284;0.00915401932262876;0.0;0.0;1.0;0.0;0.0;0.18324392195747494;0.0;0.0;0.06710889521747578;0.059203133899649846;0.0;0.03203300198081839;0.039799803635641944;0.0344022327979711;0.018171261831963142;0.11196272839300858;0.020233460113947156;0.1637692245489811;0.1038370180746291;0.023419324709185466;0.10004507709335599
GO:0036092;0.0;0.03142851848172011;0.0;0.0;1.0;0.005075678132271311;0.005075678132271311;0.22188688385544347;0.005075678132271311;0.0;0.0;0.018664698797145208;0.0;0.009664825252264881;0.03142851848172011;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002063;0.0;0.00995265833540629;0.0;0.0;0.005075678132271311;1.0;0.1047265944888685;0.015393928619663268;0.02535564089323761;0.0;0.0;0.004552842782243616;0.0;0.0;0.01454866207651827;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008543;0.003055782700257283;0.00995265833540629;0.0;0.18324392195747494;0.005075678132271311;0.1047265944888685;1.0;0.015393928619663268;0.02535564089323761;0.022402203208377235;0.033205470168080946;0.004552842782243616;0.03203300198081839;0.022322656002617527;0.08396005409762686;0.018171261831963142;0.037375250853054785;0.006754307064843514;0.1637692245489811;0.034662736913213595;0.007817808197228682;0.03339691615813532
GO:0046854;0.0;0.07213518361787605;0.0;0.0;0.22188688385544347;0.015393928619663268;0.015393928619663268;1.0;0.015393928619663268;0.0;0.0;0.018664698797145208;0.0;0.029312266494784082;0.10544624108622469;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.0;0.00995265833540629;0.056185937859846775;0.0;0.005075678132271311;0.02535564089323761;0.02535564089323761;0.015393928619663268;1.0;0.0;0.0;0.004552842782243616;0.0;0.031548943950729685;0.01454866207651827;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043536;0.00915401932262876;0.0;0.0;0.06710889521747578;0.0;0.0;0.022402203208377235;0.0;0.0;1.0;0.0664086278544033;0.0;0.022402203208377235;0.022402203208377235;0.022402203208377235;0.012564802592983293;0.06710889521747578;0.020233460113947156;0.022402203208377235;0.06710889521747578;0.29320852521536217;0.06710889521747578
