;GO:0007253;GO:1902476;GO:0034198;GO:0015031;GO:0002084;GO:1903646;GO:0046777;GO:0006884;GO:0006878;GO:0000381;GO:0006914;GO:0051607;GO:0010811;GO:0016254;GO:0017148;GO:0032008;GO:0035556;GO:0055064;GO:0030182;GO:0043519;GO:0090263;GO:0006893;GO:0007268;GO:0006337;GO:0051893;GO:0010506;GO:0010107;GO:0048096;GO:0018105;GO:2000249;GO:0018107;GO:0030335;GO:0045948;GO:0008360;GO:2000060;GO:0055075;GO:0090398;GO:0043123;GO:0097190;GO:0043124;GO:0043687;GO:0006620;GO:0000398;GO:0000122;GO:0000045;GO:0071398;GO:0007084;GO:2001241;GO:0006351;GO:0007088;GO:1903799;GO:0006355;GO:0090481;GO:0045879;GO:0006631;GO:0000245;GO:0006357;GO:0006506;GO:0045880;GO:0071346;GO:0030433;GO:1903070;GO:1903071
GO:0007253;1.0;0.12624866801411475;0.0;0.13132248708681957;0.0;0.23236616040653962;0.0;0.17712967369200247;0.15478688299779444;0.5139189059961768;0.0;0.0;0.1946043214054358;0.0;0.4765707284981263;0.19720105939615784;0.24858203918990812;0.1859869687200799;0.0;0.23243544213639172;0.19719998368367925;0.14061715748236323;0.0;0.0;0.21741099394635308;0.33081155836850007;0.1164927070480836;0.5264958660997625;0.0;0.23243544213639172;0.0;0.2090178959140975;0.4400170602390314;0.28025435354590295;0.3051681043596701;0.1819840352772605;0.0;0.19720105939615784;0.24858203918990812;0.23658288907172959;0.0;0.09797537846454235;0.0;0.5946473907149364;0.0;0.0;0.0;0.17136986447922098;0.0;0.2272209388380832;0.39456499333904316;0.7525378886339186;0.13449065693483198;0.2457494903240456;0.0;0.0;0.7390709335538598;0.0;0.20484174869902588;0.0;0.0;0.27875062374661386;0.2532307596342568
GO:1902476;0.12624866801411475;1.0;0.0;0.3632245487295036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4074413759684369;0.0;0.0;0.0;0.0;0.5343183965398852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23301325979523468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4523378467629918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034198;0.0;0.0;1.0;0.0;0.1376257249024335;0.0;0.15894737472527684;0.19926512048362416;0.16336831930686715;0.0;0.230492214370436;0.3150651060459773;0.0;0.1828752328601988;0.0;0.0;0.23918324073864977;0.0;0.24993086315258978;0.0;0.0;0.0;0.2979540922823471;0.20104325938138903;0.0;0.0;0.16769036832496115;0.10136203181627482;0.15128712050651605;0.0;0.15128710872543605;0.0;0.0;0.0;0.0;0.0;0.48699771190113916;0.0;0.23918324073864977;0.0;0.17717963009200136;0.0;0.15139500761647823;0.0;0.21498485250395463;0.3004522038968962;0.21445845070218592;0.0;0.12910820296738182;0.0;0.0;0.0;0.0;0.0;0.18812611425807188;0.20790751425337978;0.0;0.1000516062096852;0.0;0.33979648181115013;0.2646240592023793;0.0;0.0
GO:0015031;0.13132248708681957;0.3632245487295036;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4400090292061507;0.0;0.0;0.0;0.0;0.3177749514057553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6256677768140626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5656639295664336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002084;0.0;0.0;0.1376257249024335;0.0;1.0;0.0;0.67243362101179;0.15086244436465546;0.12934513937794695;0.0;0.34230066657181596;0.0;0.0;0.3360509107781582;0.0;0.0;0.172681445546038;0.0;0.17821430978380087;0.0;0.0;0.0;0.1638083540858548;0.15187945395192962;0.0;0.0;0.1320395759355734;0.08714033318939382;0.6463743579591642;0.0;0.6463743174838563;0.0;0.0;0.0;0.0;0.0;0.15481718321803284;0.0;0.172681445546038;0.0;0.7324457226669012;0.0;0.371789459338168;0.0;0.15970344486337715;0.13796295517976517;0.15941277250063343;0.0;0.36099629157425933;0.0;0.0;0.0;0.0;0.0;0.3434566725579737;0.1557645462375223;0.0;0.45784210687174337;0.0;0.15161882474940416;0.5368544233100064;0.0;0.0
GO:1903646;0.23236616040653962;0.0;0.0;0.0;0.0;1.0;0.0;0.24887801390990755;0.19528462627649235;0.35328906094469353;0.0;0.0;0.5074324170713547;0.0;0.22449162698286243;0.4750590874661586;0.531614434937847;0.27365584046046393;0.0;0.4628524724430047;0.4750546013269172;0.0;0.0;0.0;0.4068631033748551;0.4841960512952806;0.0;0.26539912943244115;0.0;0.4628524724430047;0.0;0.5265982102795872;0.3059262418475874;0.460468905036922;0.3197431320377758;0.2621742513015175;0.0;0.4750590874661586;0.531614434937847;0.3413918644057365;0.0;0.0;0.0;0.21129696557179065;0.0;0.0;0.0;0.37674828958665446;0.0;0.442625037618204;0.2478325272561806;0.33058055248017426;0.0;0.3649586858222895;0.0;0.0;0.32060254575123764;0.0;0.5078528984451396;0.0;0.0;0.17593511248334273;0.2448202046721871
GO:0046777;0.0;0.0;0.15894737472527684;0.0;0.67243362101179;0.0;1.0;0.17687025327346967;0.14800430839859594;0.0;0.3405294114946726;0.0;0.0;0.4965576832218621;0.0;0.0;0.20762752212419153;0.0;0.2156785945065727;0.0;0.0;0.0;0.19493170554077477;0.17826976768845496;0.0;0.0;0.151542843583863;0.09522857912674886;0.9120599211446692;0.0;0.9120598563492976;0.0;0.0;0.0;0.0;0.0;0.18233075095922216;0.0;0.20762752212419153;0.0;0.8461362559431892;0.0;0.421837462488585;0.0;0.18914630320159515;0.15939736065769033;0.18873871163891653;0.0;0.40298009713966454;0.0;0.0;0.0;0.0;0.0;0.3997101589588803;0.18364618929361037;0.0;0.561168152894098;0.0;0.17791080365028436;0.42099762213405784;0.0;0.0
GO:0006884;0.17712967369200247;0.0;0.19926512048362416;0.0;0.15086244436465546;0.24887801390990755;0.17687025327346967;1.0;0.4340976115895244;0.19422219298145926;0.27019630685363893;0.0;0.2706407826653597;0.20701017044282177;0.12666994348788396;0.18812653600477788;0.3851015619656834;0.4205103689992672;0.2973024563839982;0.24901242699718984;0.18812488074219766;0.0;0.2592654294254627;0.3911287516832852;0.2213094653415768;0.2594142328971392;0.1877636947053544;0.22330664262653263;0.16743632957401114;0.24901242699718984;0.16743631514353774;0.20700324290336902;0.1241666551823862;0.3353710449042155;0.1295109811095793;0.404400004135538;0.2374401500076506;0.18812653600477788;0.3851015619656834;0.18812816473115576;0.19974188722986427;0.0;0.16756848898582782;0.11954780307635794;0.42255999140273853;0.1999728491259099;0.4213614641905219;0.15133276247835872;0.14068827747149326;0.2390742531984512;0.1169918890273234;0.18256515088428774;0.0;0.2001716161866023;0.21376407042749998;0.40652367945178886;0.17740948513800078;0.10686827963473775;0.2001697923860182;0.229999084709929;0.12067844175637812;0.10026870359782446;0.10026786607446407
GO:0006878;0.15478688299779444;0.0;0.16336831930686715;0.0;0.12934513937794695;0.19528462627649235;0.14800430839859594;0.4340976115895244;1.0;0.1599631372263142;0.20817239324572845;0.0;0.2084361305845899;0.16853803944397444;0.11114531048136625;0.1558052415874499;0.29370146311844547;0.5235232761530143;0.2239001756905698;0.19536737362680862;0.15580410623274443;0.0;0.20162310013649917;0.18384977372438752;0.17789613330937262;0.20171308076087796;0.15555628440660216;0.13208622725326796;0.1413404070070988;0.19536737362680862;0.14134039672424006;0.16853344752498;0.10921334586878491;0.26338757371374694;0.11332663331254704;0.630902090583128;0.18817204260510212;0.1558052415874499;0.29370146311844547;0.1558063587374618;0.1636886451046592;0.0;0.1414345695024419;0.10562391616234976;0.19543999049571553;0.16384372250548543;0.19500485431354922;0.12969070981772432;0.12179361810448278;0.18919689570180653;0.10362373017949067;0.15197118649056296;0.0;0.16397713115137877;0.17298785261074057;0.18957343979313243;0.14838170556163813;0.09560218816122623;0.16397590726911104;0.1834680102514503;0.10650554754426163;0.09028611883664296;0.09028543977615809
GO:0000381;0.5139189059961768;0.0;0.0;0.0;0.0;0.35328906094469353;0.0;0.19422219298145926;0.1599631372263142;1.0;0.0;0.0;0.3032079663715958;0.0;0.42482083486898153;0.2779354760592963;0.3921864684429551;0.2089892794084923;0.0;0.3534492381568226;0.2779333392551497;0.0;0.0;0.0;0.3198388909469739;0.509042795448119;0.0;0.43223411059908684;0.0;0.3534492381568226;0.0;0.3019989261843512;0.41715614564958786;0.35205760323023905;0.39469822976642377;0.20222583551466292;0.0;0.2779354760592963;0.3921864684429551;0.27793757860281504;0.0;0.0;0.0;0.4730899386259706;0.0;0.0;0.0;0.2292356932496552;0.0;0.3415308046711911;0.4638090491367387;0.6918102570848016;0.0;0.2933599902728296;0.0;0.0;0.6746156897850458;0.0;0.29335767349633246;0.0;0.0;0.3119500698868624;0.31194765049931256
