;GO:0007253;GO:1902476;GO:0034198;GO:0015031;GO:0002084;GO:1903646;GO:0046777;GO:0006884;GO:0006878;GO:0000381;GO:0006914;GO:0051607;GO:0010811;GO:0016254;GO:0017148;GO:0032008;GO:0035556;GO:0055064;GO:0030182;GO:0043519;GO:0090263;GO:0006893;GO:0007268;GO:0006337;GO:0051893;GO:0010506;GO:0010107;GO:0048096;GO:0018105;GO:2000249;GO:0018107;GO:0030335;GO:0045948;GO:0008360;GO:2000060;GO:0055075;GO:0090398;GO:0043123;GO:0097190;GO:0043124;GO:0043687;GO:0006620;GO:0000398;GO:0000122;GO:0000045;GO:0071398;GO:0007084;GO:2001241;GO:0006351;GO:0007088;GO:1903799;GO:0006355;GO:0090481;GO:0045879;GO:0006631;GO:0000245;GO:0006357;GO:0006506;GO:0045880;GO:0071346;GO:0030433;GO:1903070;GO:1903071
GO:0007253;1.0;0.04761904761904767;0.0;0.050000000000000044;0.0;0.11111111111111116;0.0;0.07692307692307687;0.06521739130434778;0.34285714285714286;0.0;0.0;0.08571428571428574;0.0;0.30612244897959184;0.09090909090909094;0.12121212121212122;0.08108108108108103;0.0;0.11111111111111116;0.09090909090909094;0.05405405405405406;0.0;0.0;0.10256410256410253;0.18181818181818177;0.04347826086956519;0.3584905660377359;0.0;0.11111111111111116;0.0;0.09756097560975607;0.27450980392156865;0.1428571428571429;0.16666666666666663;0.07894736842105265;0.0;0.09090909090909094;0.12121212121212122;0.11627906976744184;0.0;0.0357142857142857;0.0;0.42553191489361697;0.0;0.0;0.0;0.07692307692307687;0.0;0.10810810810810811;0.23636363636363633;0.5806451612903225;0.05128205128205132;0.12195121951219512;0.0;0.0;0.6129032258064516;0.0;0.09523809523809523;0.0;0.0;0.14925373134328357;0.13235294117647056
GO:1902476;0.04761904761904767;1.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034198;0.0;0.0;1.0;0.0;0.052631578947368474;0.0;0.0625;0.08333333333333337;0.06451612903225812;0.0;0.09999999999999998;0.16666666666666663;0.0;0.07407407407407407;0.0;0.0;0.10526315789473684;0.0;0.11111111111111116;0.0;0.0;0.0;0.15000000000000002;0.08333333333333337;0.0;0.0;0.06666666666666665;0.03703703703703709;0.05882352941176472;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.10526315789473684;0.0;0.0714285714285714;0.0;0.05882352941176472;0.0;0.09090909090909094;0.15384615384615385;0.09090909090909094;0.0;0.04878048780487809;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.08695652173913049;0.0;0.036363636363636376;0.0;0.18181818181818177;0.13636363636363635;0.0;0.0
GO:0015031;0.050000000000000044;0.19999999999999996;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40740740740740744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002084;0.0;0.0;0.052631578947368474;0.0;1.0;0.0;0.5172413793103448;0.05882352941176472;0.04878048780487809;0.0;0.18518518518518523;0.0;0.0;0.18181818181818177;0.0;0.0;0.06896551724137934;0.0;0.0714285714285714;0.0;0.0;0.0;0.06451612903225812;0.05882352941176472;0.0;0.0;0.050000000000000044;0.03125;0.4838709677419355;0.0;0.4838709677419355;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.06896551724137934;0.0;0.6;0.0;0.21052631578947367;0.0;0.0625;0.052631578947368474;0.0625;0.0;0.20454545454545459;0.0;0.0;0.0;0.0;0.0;0.1875;0.06060606060606055;0.0;0.28846153846153844;0.0;0.05882352941176472;0.36363636363636365;0.0;0.0
GO:1903646;0.11111111111111116;0.0;0.0;0.0;0.0;1.0;0.0;0.11111111111111116;0.07999999999999996;0.19047619047619047;0.0;0.0;0.33333333333333337;0.0;0.10526315789473684;0.30000000000000004;0.36363636363636365;0.125;0.0;0.2857142857142857;0.30000000000000004;0.0;0.0;0.0;0.23529411764705888;0.3076923076923077;0.0;0.13636363636363635;0.0;0.2857142857142857;0.0;0.3529411764705882;0.16216216216216217;0.2857142857142857;0.17142857142857137;0.11764705882352944;0.0;0.30000000000000004;0.36363636363636365;0.18181818181818177;0.0;0.0;0.0;0.09756097560975607;0.0;0.0;0.0;0.2142857142857143;0.0;0.2666666666666667;0.12195121951219512;0.17391304347826086;0.0;0.19999999999999996;0.0;0.0;0.16666666666666663;0.0;0.33333333333333337;0.0;0.0;0.07843137254901966;0.12244897959183676
GO:0046777;0.0;0.0;0.0625;0.0;0.5172413793103448;0.0;1.0;0.0714285714285714;0.05714285714285716;0.0;0.18181818181818177;0.0;0.0;0.31999999999999995;0.0;0.0;0.08695652173913049;0.0;0.09090909090909094;0.0;0.0;0.0;0.07999999999999996;0.0714285714285714;0.0;0.0;0.05882352941176472;0.03448275862068961;0.9047619047619048;0.0;0.9047619047619048;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.08695652173913049;0.0;0.7894736842105263;0.0;0.25;0.0;0.07692307692307687;0.0625;0.07692307692307687;0.0;0.23684210526315785;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.07407407407407407;0.0;0.38636363636363635;0.0;0.0714285714285714;0.2558139534883721;0.0;0.0
GO:0006884;0.07692307692307687;0.0;0.08333333333333337;0.0;0.05882352941176472;0.11111111111111116;0.0714285714285714;1.0;0.26086956521739135;0.07999999999999996;0.125;0.0;0.125;0.08695652173913049;0.04761904761904767;0.07692307692307687;0.2142857142857143;0.25;0.1428571428571429;0.11111111111111116;0.07692307692307687;0.0;0.11764705882352944;0.2222222222222222;0.09523809523809523;0.11764705882352944;0.07692307692307687;0.1063829787234043;0.06666666666666665;0.11111111111111116;0.06666666666666665;0.08695652173913049;0.046511627906976716;0.17647058823529416;0.04878048780487809;0.23529411764705888;0.10526315789473684;0.07692307692307687;0.2142857142857143;0.07692307692307687;0.08333333333333337;0.0;0.06666666666666665;0.0444444444444444;0.25;0.08333333333333337;0.25;0.05882352941176472;0.05405405405405406;0.10526315789473684;0.04347826086956519;0.07407407407407407;0.0;0.08333333333333337;0.09090909090909094;0.23529411764705888;0.0714285714285714;0.039215686274509776;0.08333333333333337;0.09999999999999998;0.045454545454545414;0.036363636363636376;0.036363636363636376
GO:0006878;0.06521739130434778;0.0;0.06451612903225812;0.0;0.04878048780487809;0.07999999999999996;0.05714285714285716;0.26086956521739135;1.0;0.0625;0.08695652173913049;0.0;0.08695652173913049;0.06666666666666665;0.04081632653061229;0.06060606060606055;0.1428571428571429;0.35;0.09523809523809523;0.07999999999999996;0.06060606060606055;0.0;0.08333333333333337;0.07407407407407407;0.0714285714285714;0.08333333333333337;0.06060606060606055;0.0535714285714286;0.05405405405405406;0.07999999999999996;0.05405405405405406;0.06666666666666665;0.040000000000000036;0.125;0.04166666666666663;0.4736842105263158;0.07692307692307687;0.06060606060606055;0.1428571428571429;0.06060606060606055;0.06451612903225812;0.0;0.05405405405405406;0.038461538461538436;0.07999999999999996;0.06451612903225812;0.07999999999999996;0.04878048780487809;0.045454545454545414;0.07692307692307687;0.037735849056603765;0.05882352941176472;0.0;0.06451612903225812;0.06896551724137934;0.07692307692307687;0.05714285714285716;0.03448275862068961;0.06451612903225812;0.07407407407407407;0.039215686274509776;0.032258064516129004;0.032258064516129004
GO:0000381;0.34285714285714286;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.07999999999999996;0.0625;1.0;0.0;0.0;0.15000000000000002;0.0;0.2564102564102564;0.13793103448275867;0.2222222222222222;0.08695652173913049;0.0;0.19047619047619047;0.13793103448275867;0.0;0.0;0.0;0.16666666666666663;0.33333333333333337;0.0;0.2666666666666667;0.0;0.19047619047619047;0.0;0.15384615384615385;0.25;0.19047619047619047;0.23076923076923073;0.08333333333333337;0.0;0.13793103448275867;0.2222222222222222;0.13793103448275867;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.10810810810810811;0.0;0.18181818181818177;0.29268292682926833;0.5454545454545454;0.0;0.14814814814814814;0.0;0.0;0.5217391304347826;0.0;0.14814814814814814;0.0;0.0;0.16981132075471694;0.16981132075471694
GO:0006914;0.0;0.0;0.09999999999999998;0.0;0.18518518518518523;0.0;0.18181818181818177;0.125;0.08695652173913049;0.0;1.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.18181818181818177;0.0;0.19999999999999996;0.0;0.0;0.0;0.15384615384615385;0.125;0.0;0.0;0.09090909090909094;0.04347826086956519;0.16666666666666663;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.18181818181818177;0.0;0.2222222222222222;0.0;0.16666666666666663;0.0;0.1428571428571429;0.09999999999999998;0.1428571428571429;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0;0.25;0.1333333333333333;0.0;0.0888888888888889;0.0;0.125;0.16666666666666663;0.0;0.0
GO:0051607;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.06666666666666665;0.0;0.0
GO:0010811;0.08571428571428574;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.125;0.08695652173913049;0.15000000000000002;0.0;0.0;1.0;0.0;0.08108108108108103;0.19999999999999996;0.30000000000000004;0.1428571428571429;0.0;0.23076923076923073;0.19999999999999996;0.0;0.0;0.0;0.3571428571428571;0.25;0.0;0.09090909090909094;0.0;0.23076923076923073;0.0;0.23529411764705888;0.10810810810810811;0.23076923076923073;0.11428571428571432;0.1333333333333333;0.0;0.19999999999999996;0.30000000000000004;0.1428571428571429;0.0;0.0;0.0;0.07499999999999996;0.0;0.0;0.0;0.1428571428571429;0.0;0.2142857142857143;0.09999999999999998;0.13636363636363635;0.0;0.1578947368421053;0.0;0.0;0.13043478260869568;0.0;0.2222222222222222;0.0;0.0;0.06000000000000005;0.08163265306122447
GO:0016254;0.0;0.0;0.07407407407407407;0.0;0.18181818181818177;0.0;0.31999999999999995;0.08695652173913049;0.06666666666666665;0.0;0.23529411764705888;0.0;0.0;1.0;0.0;0.0;0.11111111111111116;0.0;0.11764705882352944;0.0;0.0;0.0;0.09999999999999998;0.08695652173913049;0.0;0.0;0.06896551724137934;0.037735849056603765;0.2962962962962963;0.0;0.2962962962962963;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.11111111111111116;0.0;0.26086956521739135;0.0;0.2068965517241379;0.0;0.09523809523809523;0.07407407407407407;0.09523809523809523;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.09090909090909094;0.0;0.33333333333333337;0.0;0.08695652173913049;0.13953488372093026;0.0;0.0
GO:0017148;0.30612244897959184;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.04761904761904767;0.04081632653061229;0.2564102564102564;0.0;0.0;0.08108108108108103;0.0;1.0;0.08695652173913049;0.11428571428571432;0.050000000000000044;0.0;0.10526315789473684;0.08695652173913049;0.0;0.0;0.0;0.09756097560975607;0.17142857142857137;0.0;0.23333333333333328;0.0;0.10526315789473684;0.0;0.09302325581395354;0.39583333333333337;0.10526315789473684;0.20370370370370372;0.04878048780487809;0.0;0.08695652173913049;0.11428571428571432;0.13636363636363635;0.0;0.0;0.0;0.5681818181818181;0.0;0.0;0.0;0.07407407407407407;0.0;0.10256410256410253;0.3207547169811321;0.3783783783783784;0.0;0.1428571428571429;0.0;0.0;0.368421052631579;0.0;0.09090909090909094;0.0;0.0;0.31666666666666665;0.16176470588235292
