;GO:0006281;GO:0030071;GO:0015031;GO:0043542;GO:0006886;GO:0090051;GO:0043547;GO:0006957;GO:0030100;GO:0016576;GO:0048280;GO:0045739;GO:0042509;GO:0050728;GO:0051260;GO:0045732;GO:0008631;GO:0007266;GO:0006897;GO:0048208;GO:0097498;GO:0006888;GO:0051056;GO:0006606;GO:0048013;GO:0031145;GO:0034498;GO:2000249;GO:0035023;GO:1901164;GO:0031063;GO:0043486;GO:0006465;GO:0097192;GO:0038096;GO:0030449;GO:0097345;GO:0019221;GO:0000082;GO:0033674;GO:0035335;GO:2001240;GO:0070979;GO:0006351;GO:0007162;GO:0090166;GO:0006470;GO:0006355;GO:0006357;GO:0097352;GO:0045087;GO:0048278;GO:0046330;GO:0043065;GO:0034314;GO:0030036
GO:0048280;0.02619252379014657;0.0;0.0;0.0219244514213844;0.0;0.0;0.0;0.0;0.0;0.15792096058094338;1.0;0.0;0.0;0.0;0.21217104784099758;0.0;0.020045915875616153;0.022583564940960716;0.0;0.612783759385932;0.0;0.0;0.0;0.0;0.02247638661534593;0.02111024600253506;0.0;0.0;0.0;0.0;0.0;0.1823505473199244;0.019961425850583678;0.020873666878203676;0.023407851100751942;0.0;0.4175565364551636;0.026862234835871353;0.022929992442664027;0.0;0.022857687078178996;0.0;0.020873666878203676;0.03065413987965565;0.0;0.2633930251018202;0.024253693733463998;0.0;0.0;0.17358284595215004;0.0;0.02209050384407466;0.0;0.0;0.17358284595215004;0.3563303151191897
GO:0045739;0.0;0.07954526346593434;0.0;0.0;0.0;0.07226501256477742;0.07455557650113201;0.3150102942617914;0.09175410688757663;0.0;0.0;1.0;0.2573744465370355;0.46627722705107283;0.0;0.34635466163899553;0.07297115504360976;0.08345758985264563;0.0;0.0;0.0;0.0;0.29526065079856917;0.0;0.0830082522895617;0.0;0.0;0.07733087872895232;0.2715980495352687;0.06660741936166652;0.17265028415544786;0.0;0.0;0.07635704662816539;0.38314089202553114;0.46666640706433804;0.052901621291111804;0.10187897010280227;0.0;0.3754928702381262;0.0;0.24143135065720228;0.0;0.0;0.09235373146843735;0.0;0.0;0.38029517341056346;0.36345154548725345;0.0;0.0;0.0;0.6201485757672455;0.2693071546513565;0.2001210875536754;0.0
GO:0042509;0.0;0.08229085002971953;0.0;0.0;0.0;0.07452389106923579;0.07772179638533132;0.2300430547472937;0.09542662849931983;0.0;0.0;0.2573744465370355;1.0;0.276370881480995;0.0;0.37469788415779914;0.07527509852483766;0.08648503347474007;0.0;0.0;0.0;0.0;0.4793686449973636;0.0;0.08600259920359293;0.0;0.0;0.07992323857958997;0.4394964996922293;0.06852176528769943;0.3832045031362567;0.0;0.0;0.07888345958019238;0.28167971999938524;0.35040323639338605;0.05447631022655046;0.10642680662467549;0.0;0.5540967350417104;0.0;0.2987651567577266;0.0;0.0;0.09607538418670164;0.0;0.0;0.30360907093891176;0.28944608503994146;0.0;0.0;0.0;0.4876295549758008;0.10537601783338689;0.07742535040194483;0.0
GO:0050728;0.0;0.07497401102816727;0.0;0.0;0.0;0.20599557405856564;0.0811251899214207;0.23728754998221963;0.08743451577798815;0.0;0.0;0.46627722705107283;0.276370881480995;1.0;0.0;0.08678116667586601;0.06837627697015922;0.07893729503199635;0.0;0.0;0.0;0.0;0.3205359757678021;0.0;0.07848069285408946;0.0;0.0;0.07274303319913723;0.2928387896445535;0.18891996122305274;0.07111100305318602;0.0;0.0;0.07176468933161423;0.2926188277305885;0.7480030327010196;0.05612671676593558;0.09797837342803938;0.0;0.09681102431208789;0.0;0.4327532966366926;0.0;0.0;0.26803702116345823;0.0;0.0;0.12399660688231152;0.11789124645526984;0.0;0.0;0.0;0.510851656088184;0.09696683276287554;0.07039419927021044;0.0
GO:0051260;0.03758374961699045;0.0;0.0;0.029377560408496397;0.0;0.0;0.0;0.0;0.0;0.2014914550136702;0.21217104784099758;0.0;0.0;0.0;1.0;0.0;0.026100199071931694;0.0305731866009018;0.0;0.5044115334380291;0.0;0.0;0.0;0.0;0.030377087853457923;0.027933918287280642;0.0;0.0;0.0;0.0;0.0;0.4568294236753527;0.025957148769113186;0.027521172014080202;0.0321036356938842;0.0;0.20642284319667406;0.03897815602288921;0.03121155602736658;0.0;0.031077742748276183;0.0;0.027521172014080202;0.0475049634528783;0.0;0.2014914550136702;0.03371630113048049;0.0;0.0;0.42801575046414436;0.0;0.029676469288612947;0.0;0.0;0.2277050615904424;0.3019854486453961
GO:0045732;0.0;0.08003033272062951;0.0;0.0;0.0;0.07176468933161423;0.08802388821543043;0.19397728658072166;0.09438915034008369;0.0;0.0;0.34635466163899553;0.37469788415779914;0.08678116667586601;0.0;1.0;0.07255702757732696;0.08456237555290956;0.0;0.0;0.0;0.0;0.09779606636908096;0.0;0.08403859560163654;0.0;0.0;0.07749338025389216;0.088713864272648;0.06548760139077887;0.3399556182525715;0.0;0.0;0.07638406072216626;0.2425881288626675;0.3903841518276479;0.059344532948280126;0.10679606280946372;0.0;0.4287929273576346;0.0;0.07749338025389216;0.0;0.0;0.09511102148790639;0.0;0.0;0.3588289062866752;0.3392119781550849;0.0;0.0;0.0;0.5141243350917312;0.28898391392491396;0.2047972181431543;0.0
GO:0008631;0.027275699398878514;0.07285624337220238;0.0;0.022678301329808703;0.0;0.0667015471606305;0.0670402788183961;0.05810534075053931;0.08296761486323848;0.01923203648967206;0.020045915875616153;0.07297115504360976;0.07527509852483766;0.06837627697015922;0.026100199071931694;0.07255702757732696;1.0;0.3910262646401889;0.0;0.022827397973970726;0.0;0.0;0.08526530591542797;0.0;0.20062191957099498;0.02180825303985434;0.0;0.07099425990721223;0.07905553443534903;0.0618523158608756;0.06962191934245267;0.022307761213987566;0.02058440795226302;0.6225140920216621;0.20924200355555972;0.06842822552793895;0.04900374129976004;0.24143162802110466;0.023755879488898044;0.09026841679829047;0.02367828058242477;0.07099425990721223;0.021555863886025588;0.032148284253497694;0.08345758985264563;0.01923203648967206;0.025179611779075798;0.11007008961530154;0.10579024883512306;0.021200691870145665;0.0;0.022856015435949797;0.07885341473048998;0.09038759047147672;0.06901641438639028;0.026288463719501012
GO:0007266;0.03219866661225185;0.08330731195636878;0.0;0.025981092293562248;0.0;0.07535656130497771;0.0789063648141569;0.0655589406128451;0.09679619879797229;0.021555863886025584;0.022583564940960716;0.08345758985264563;0.08648503347474007;0.07893729503199635;0.0305731866009018;0.08456237555290956;0.3910262646401889;1.0;0.0;0.026176966686091197;0.0;0.0;0.09993815631974227;0.0;0.23071553487132973;0.02484551333078237;0.0;0.08088171151124221;0.091512873103303;0.06922507795988793;0.0791052799629778;0.025495919094652292;0.02326935612641188;0.2113913012951247;0.24218957956222462;0.07900653837720067;0.05505562508815448;0.2863851598007202;0.02740525081249579;0.10688145142477551;0.027302031000974312;0.08088171151124221;0.024518454824779018;0.03921511030038382;0.09746377523722503;0.021555863886025584;0.02931761503727987;0.1358103539950203;0.12935346101308925;0.024059983999255626;0.0;0.026214605578188978;0.09124214487090873;0.10704856775666152;0.07832451110526596;0.030831829014691996
GO:0006897;0.0;0.0;0.4664713011596796;0.0;0.43375228608001487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5784045586786462;0.0;0.32399458141425974;0.0;0.0;0.4184993721263623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.283324517705715;0.0;0.0;0.0;0.0
GO:0048208;0.031152291004259557;0.0;0.0;0.02529550849097741;0.0;0.0;0.0;0.0;0.0;0.17815774520828087;0.612783759385932;0.0;0.0;0.0;0.5044115334380291;0.0;0.022827397973970726;0.026176966686091197;0.0;1.0;0.0;0.0;0.0;0.0;0.026033075967501516;0.024217826712139325;0.0;0.0;0.0;0.0;0.0;0.3945070206875585;0.022717898372565656;0.02390698142386259;0.027290905211385618;0.0;0.3035576351879155;0.03210425508481181;0.026643547986209343;0.0;0.026545976014772085;0.0;0.02390698142386259;0.037673927794059446;0.0;0.2971455295301123;0.02844758592558785;0.0;0.0;0.37283232056839505;0.0;0.025516808086732738;0.0;0.0;0.19834738891237563;0.4210293276553371
GO:0097498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006888;0.0;0.0;0.40637461640059397;0.0;0.6526958890597498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5784045586786462;0.0;0.0;1.0;0.0;0.5029204623957991;0.0;0.0;0.6525484313592128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4151893946402914;0.0;0.0;0.0;0.0
GO:0051056;0.0;0.09437957134484641;0.0;0.0;0.0;0.08430274745015102;0.09226179591047269;0.25984414551858426;0.11207308155561603;0.0;0.0;0.29526065079856917;0.4793686449973636;0.3205359757678021;0.0;0.09779606636908096;0.08526530591542797;0.09993815631974227;0.0;0.0;0.0;0.0;1.0;0.0;0.09929451751451368;0.0;0.0;0.09127835810419954;0.9032232535250619;0.07670242766892837;0.0890222542891129;0.0;0.0;0.0899246390507424;0.3276991201810309;0.3208578410928435;0.06124103032194669;0.12755715587434974;0.0;0.12581899699557908;0.0;0.3412123113658864;0.0;0.0;0.11296898250918397;0.0;0.0;0.16792684959625745;0.15816476568051224;0.0;0.0;0.0;0.5096238292595318;0.1260506441548899;0.08803467568116485;0.0
GO:0006606;0.0;0.0;0.6555949560617478;0.0;0.7305885552171874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32399458141425974;0.0;0.0;0.5029204623957991;0.0;1.0;0.0;0.0;0.38231372233852884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38494210402330176;0.0;0.0;0.0;0.0
GO:0048013;0.031981235791999366;0.08285958679502796;0.0;0.025839341070215228;0.0;0.07499003071932547;0.07838376097920989;0.065243684644765;0.09619227227441102;0.021458197157809184;0.02247638661534593;0.0830082522895617;0.08600259920359293;0.07848069285408946;0.030377087853457923;0.08403859560163654;0.20062191957099498;0.23071553487132973;0.0;0.026033075967501516;0.0;0.0;0.09929451751451368;0.0;1.0;0.024715851684930373;0.0;0.08045961293375455;0.09097289045925984;0.06891564477017115;0.07870147286468851;0.025359398679846063;0.023155586031973697;0.3409843701755259;0.39037055530602793;0.07854913711115694;0.054800694341765946;0.46111055916778804;0.027247580582115957;0.1061456003014003;0.02714554284897731;0.08045961293375455;0.024392175685828594;0.038893067485860244;0.09685151610712336;0.021458197157809184;0.029137244709379416;0.134624469196294;0.12827721097687442;0.02393837158402052;0.0;0.026070301912363356;0.09070534305906122;0.10631042167491864;0.07792861587242146;0.030632409149451034
GO:0031145;0.2111580143372461;0.0;0.0;0.024050080532169962;0.0;0.0;0.0;0.21373819622838144;0.0;0.2021059198881958;0.02111024600253506;0.0;0.0;0.0;0.027933918287280642;0.0;0.02180825303985434;0.02484551333078237;0.0;0.024217826712139325;0.0;0.0;0.0;0.0;0.024715851684930373;1.0;0.0;0.0;0.0;0.0;0.0;0.023633769184388503;0.3929361549916699;0.022791514758978015;0.025846848654299953;0.0;0.02062727568362247;0.03012437321395276;0.02526545704444461;0.0;0.2517895098492209;0.0;0.2279264637221959;0.2521980534701945;0.0;0.020209588569859743;0.2688337303895305;0.0;0.0;0.022394831149800485;0.0;0.024250039016390085;0.0;0.0;0.022394831149800485;0.02814967533833362
GO:0034498;0.0;0.0;0.2829278400425703;0.0;0.4630971725529879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4184993721263623;0.0;0.0;0.6525484313592128;0.0;0.38231372233852884;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31810938464691496;0.0;0.0;0.0;0.0
GO:2000249;0.0;0.43739666213148853;0.0;0.0;0.0;0.07032568474214707;0.07189109180774839;0.06122878520877092;0.3782938324507581;0.0;0.0;0.07733087872895232;0.07992323857958997;0.07274303319913723;0.0;0.07749338025389216;0.07099425990721223;0.08088171151124221;0.0;0.0;0.0;0.0;0.09127835810419954;0.0;0.08045961293375455;0.0;0.0;1.0;0.08419822021548669;0.0649563941978621;0.4168753729108559;0.0;0.0;0.07419515536255698;0.08414144350729734;0.07280183173059508;0.051546049914920865;0.09806643281260775;0.0;0.0970358309279107;0.0;0.0751142921452188;0.0;0.0;0.08920977819268378;0.0;0.0;0.12030046128294247;0.11520648551477154;0.0;0.0;0.0;0.08396898692085822;0.09717355692324191;0.6191420272634176;0.0
GO:0035023;0.0;0.086830056090382;0.0;0.0;0.0;0.0782273936490206;0.0830645567000842;0.2413398624561709;0.10158487243740306;0.0;0.0;0.2715980495352687;0.4394964996922293;0.2928387896445535;0.0;0.088713864272648;0.07905553443534903;0.091512873103303;0.0;0.0;0.0;0.0;0.9032232535250619;0.0;0.09097289045925984;0.0;0.0;0.08419822021548669;1.0;0.07164025213662921;0.08227485087846169;0.0;0.0;0.08304503621271661;0.29880597505143747;0.2931074107655357;0.05704822721694325;0.11414405725693488;0.0;0.11275022932136554;0.0;0.31474568484047183;0.0;0.0;0.1023203859868472;0.0;0.0;0.14542894912157664;0.1380499126657059;0.0;0.0;0.0;0.4647951566403969;0.11293621793805314;0.08143059512221297;0.0
GO:1901164;0.0;0.06651166323676952;0.0;0.0;0.0;0.5656113254797565;0.06016106975623799;0.05348186882875756;0.3080164984121093;0.0;0.0;0.06660741936166652;0.06852176528769943;0.18891996122305274;0.0;0.06548760139077887;0.0618523158608756;0.06922507795988793;0.0;0.0;0.0;0.0;0.07670242766892837;0.0;0.06891564477017115;0.0;0.0;0.0649563941978621;0.07164025213662921;1.0;0.06380566320889053;0.0;0.0;0.06426790352577431;0.07159914452181518;0.06210541267298426;0.04522381300535716;0.08143941439615732;0.0;0.08072739145504818;0.0;0.18806850304494452;0.0;0.0;0.21783236906966633;0.0;0.0;0.09620548586746401;0.09291983859853674;0.0;0.0;0.0;0.07147423134874605;0.08082269079993237;0.06329673112888025;0.0
GO:0031063;0.0;0.6468159154211317;0.0;0.0;0.0;0.06897882480977754;0.07006911344045905;0.06006840134022199;0.36920639542624734;0.0;0.0;0.17265028415544786;0.3832045031362567;0.07111100305318602;0.0;0.3399556182525715;0.06962191934245267;0.0791052799629778;0.0;0.0;0.0;0.0;0.0890222542891129;0.0;0.07870147286468851;0.0;0.0;0.4168753729108559;0.08227485087846169;0.06380566320889053;1.0;0.0;0.0;0.07269758172718364;0.08222063764837241;0.31983638836796024;0.05060261943540509;0.09546707149673836;0.0;0.20909763244681506;0.0;0.07357976820902962;0.0;0.0;0.08705356502706132;0.0;0.0;0.2654841836359101;0.2545910174408483;0.0;0.0;0.0;0.40216054232412485;0.09462069740048881;0.40485078665028384;0.0
GO:0043486;0.030192500300619724;0.0;0.0;0.024658996939799754;0.0;0.0;0.0;0.0;0.0;0.4645871440552798;0.1823505473199244;0.0;0.0;0.0;0.4568294236753527;0.0;0.022307761213987566;0.025495919094652292;0.0;0.3945070206875585;0.0;0.0;0.0;0.0;0.025359398679846063;0.023633769184388503;0.0;0.0;0.0;0.0;0.0;1.0;0.022203178690522605;0.02333764465063502;0.02655148018289634;0.0;0.1780883751681161;0.031085867587357437;0.02593833291362305;0.0;0.025845848790245846;0.0;0.02333764465063502;0.03627921046528336;0.0;0.17440580268742406;0.02764507552902291;0.0;0.0;0.36411161626928834;0.0;0.024869253236431885;0.0;0.0;0.19370796032268758;0.24496700642851424
GO:0006465;0.23690923795773913;0.0;0.0;0.02257022405945305;0.0;0.0;0.0;0.20196987881985473;0.0;0.22129296770741563;0.019961425850583678;0.0;0.0;0.0;0.025957148769113186;0.0;0.02058440795226302;0.02326935612641188;0.0;0.022717898372565656;0.0;0.0;0.0;0.0;0.023155586031973697;0.3929361549916699;0.0;0.0;0.0;0.0;0.0;0.022203178690522605;1.0;0.021458197157809184;0.02414543532572892;0.0;0.019529053387198653;0.027838116185694456;0.02363731429420187;0.0;0.2721990572042828;0.0;0.2479108809275333;0.2789458255623875;0.0;0.019154254597201287;0.28936667726889337;0.0;0.0;0.02110621004689814;0.0;0.022746241775242926;0.0;0.0;0.02110621004689814;0.026143348024288474
GO:0097192;0.02883136467709047;0.07623123284770177;0.0;0.023743499249571635;0.0;0.06951937510977287;0.07079757782868144;0.06053416800930507;0.0873727294867772;0.019992662136233234;0.020873666878203676;0.07635704662816539;0.07888345958019238;0.07176468933161423;0.027521172014080202;0.07638406072216626;0.6225140920216621;0.2113913012951247;0.0;0.02390698142386259;0.0;0.0;0.0899246390507424;0.0;0.3409843701755259;0.022791514758978015;0.0;0.07419515536255698;0.08304503621271661;0.06426790352577431;0.07269758172718364;0.02333764465063502;0.021458197157809184;1.0;0.35637424585571303;0.071821916276885;0.050981453053261495;0.41441370862543603;0.024927324322536068;0.0955073814565461;0.024841897401615937;0.07419515536255698;0.022515997531319814;0.034331655621707584;0.08791628600050201;0.019992662136233234;0.026499578748766836;0.11796009186979088;0.11305835041361435;0.02212876516863006;0.0;0.02393837158402052;0.0828220307891772;0.0956407998873587;0.07203765028479697;0.027730576301285094
GO:0038096;0.033900710072057756;0.08676967577241991;0.0;0.02707807335259364;0.0;0.07817838159810774;0.08299258508890142;0.573740263525077;0.10150223782463232;0.02230559084393641;0.023407851100751942;0.38314089202553114;0.28167971999938524;0.2926188277305885;0.0321036356938842;0.2425881288626675;0.20924200355555972;0.24218957956222462;0.0;0.027290905211385618;0.0;0.0;0.3276991201810309;0.0;0.39037055530602793;0.025846848654299953;0.0;0.08414144350729734;0.29880597505143747;0.07159914452181518;0.08222063764837241;0.02655148018289634;0.02414543532572892;0.35637424585571303;1.0;0.5714118388901135;0.05701427001460949;0.4897086590404945;0.02862862182460895;0.2712980437203829;0.02851599978980707;0.26269431676078797;0.025493084068171596;0.0417691838106377;0.10223655092311203;0.02230559084393641;0.030722053930769155;0.14525965058638454;0.13789734960433894;0.024997807735534387;0.48733521569462285;0.02733181814742188;0.42051182440047036;0.27174516227828827;0.1959863209003512;0.03238894157460813
GO:0030449;0.0;0.07503647303378602;0.0;0.0;0.0;0.06772305822408559;0.08120904598089139;0.4632833091478468;0.08751947692938528;0.0;0.0;0.46666640706433804;0.35040323639338605;0.7480030327010196;0.0;0.3903841518276479;0.06842822552793895;0.07900653837720067;0.0;0.0;0.0;0.0;0.3208578410928435;0.0;0.07854913711115694;0.0;0.0;0.07280183173059508;0.2931074107655357;0.06210541267298426;0.31983638836796024;0.0;0.0;0.071821916276885;0.5714118388901135;1.0;0.05616684258995746;0.09808507379553968;0.0;0.22568204335204478;0.0;0.25827972680456956;0.0;0.0;0.08813975052139134;0.0;0.0;0.4004719463398458;0.3807276147708648;0.0;0.0;0.0;0.5113188383913371;0.09707134015311665;0.07044926052177164;0.0
