;GO:0006281;GO:0030071;GO:0015031;GO:0043542;GO:0006886;GO:0090051;GO:0043547;GO:0006957;GO:0030100;GO:0016576;GO:0048280;GO:0045739;GO:0042509;GO:0050728;GO:0051260;GO:0045732;GO:0008631;GO:0007266;GO:0006897;GO:0048208;GO:0097498;GO:0006888;GO:0051056;GO:0006606;GO:0048013;GO:0031145;GO:0034498;GO:2000249;GO:0035023;GO:1901164;GO:0031063;GO:0043486;GO:0006465;GO:0097192;GO:0038096;GO:0030449;GO:0097345;GO:0019221;GO:0000082;GO:0033674;GO:0035335;GO:2001240;GO:0070979;GO:0006351;GO:0007162;GO:0090166;GO:0006470;GO:0006355;GO:0006357;GO:0097352;GO:0045087;GO:0048278;GO:0046330;GO:0043065;GO:0034314;GO:0030036
GO:0006281;1.0;0.0;0.0;0.018671662510121284;0.0;0.0;0.0;0.05107665109944592;0.0;0.0831136709207063;0.018671662510121284;0.0;0.0;0.0;0.018671662510121284;0.0;0.018671662510121284;0.018671662510121284;0.0;0.018671662510121284;0.0;0.0;0.0;0.0;0.018671662510121284;0.08684647098592325;0.0;0.0;0.0;0.0;0.0;0.018671662510121284;0.12378268449177159;0.018671662510121284;0.008754391999442696;0.0;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.0;0.1688151985619076;0.0;0.1688151985619076;0.19117819692555485;0.0;0.018671662510121284;0.1688151985619076;0.0;0.0;0.018671662510121284;0.034045672848047145;0.018671662510121284;0.0;0.0;0.00698659703676819;0.018671662510121284
GO:0030071;0.0;1.0;0.0;0.0;0.0;0.012013762322043507;0.012835987492657474;0.017023850486757502;0.04589578567345643;0.0;0.0;0.015937001175791266;0.030352387566068652;0.017023850486757502;0.0;0.017023850486757502;0.030352387566068652;0.030352387566068652;0.0;0.0;0.0;0.0;0.030352387566068652;0.0;0.030352387566068652;0.0;0.0;0.06057238344080938;0.030352387566068652;0.02194369601990541;0.07313597242314536;0.0;0.0;0.030352387566068652;0.02070091600076522;0.017023850486757502;0.012835987492657474;0.030352387566068652;0.0;0.02994539391253304;0.0;0.01396416136319757;0.0;0.0;0.030352387566068652;0.0;0.0;0.030352387566068652;0.030352387566068652;0.0;0.0;0.0;0.0045188670929252805;0.030352387566068652;0.03296940222944469;0.0
GO:0015031;0.0;0.0;1.0;0.0;0.6013955253806149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.1370166050935565;0.0;0.19621965692051008;0.0;0.0;0.07350288509002845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06183297756511355;0.0;0.0;0.0;0.0
GO:0043542;0.018671662510121284;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.009192717401209645;0.05117002333515139;0.0;0.0;0.0;0.08011236636927821;0.0;0.06361689574238968;0.11373532356070608;0.0;0.05393102709678925;0.0;0.0;0.0;0.0;0.10861444214277861;0.009605580600905082;0.0;0.0;0.0;0.0;0.0;0.057983773659637264;0.013690879311317537;0.0441272564016894;0.008754391999442696;0.0;0.024294640230589446;0.12705590171490894;0.07876166931218363;0.0;0.018785553326515915;0.0;0.021366026228463862;0.005791764842280598;0.0;0.057156980498448674;0.01900603934696538;0.0;0.0;0.08850209017185623;0.0;0.13484356899313144;0.0;0.0;0.00698659703676819;0.11370374161179679
GO:0006886;0.0;0.0;0.6013955253806149;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08240117320610767;0.0;0.0;0.3274224225025109;0.0;0.3262738890455252;0.0;0.0;0.29206492772747283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06261422628733693;0.0;0.0;0.0;0.0
GO:0090051;0.0;0.012013762322043507;0.0;0.0;0.0;1.0;0.005080605358304724;0.006738201174742033;0.012013762322043507;0.0;0.0;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.0;0.006738201174742033;0.012013762322043507;0.012013762322043507;0.0;0.0;0.0;0.0;0.012013762322043507;0.0;0.012013762322043507;0.0;0.0;0.012013762322043507;0.012013762322043507;0.23845303687830427;0.012013762322043507;0.0;0.0;0.012013762322043507;0.012013762322043507;0.006738201174742033;0.005080605358304724;0.012013762322043507;0.0;0.012013762322043507;0.0;0.03611212160802601;0.0;0.0;0.03611212160802601;0.0;0.0;0.012013762322043507;0.012013762322043507;0.0;0.0;0.0;0.0045188670929252805;0.012013762322043507;0.012013762322043507;0.0
GO:0043547;0.0;0.012835987492657474;0.0;0.0;0.0;0.005080605358304724;1.0;0.01683128816687988;0.06825029425055588;0.0;0.0;0.006739738260050835;0.020844876950923772;0.026687474388501612;0.0;0.014573747776724278;0.06361689574238968;0.06825029425055588;0.0;0.0;0.0;0.0;0.06825029425055588;0.0;0.06825029425055588;0.0;0.0;0.06825029425055588;0.06825029425055588;0.009279962146011376;0.01879607461754109;0.0;0.0;0.0441272564016894;0.008754391999442696;0.013701135931751767;0.024294640230589446;0.06825029425055588;0.0;0.0689154823070571;0.0;0.005905426721811955;0.0;0.0;0.06825029425055588;0.0;0.0;0.013724443594780863;0.013546717268387652;0.0;0.0;0.0;0.0019110233539128216;0.04161658636127304;0.00698659703676819;0.0
GO:0006957;0.05107665109944592;0.017023850486757502;0.0;0.0;0.0;0.006738201174742033;0.01683128816687988;1.0;0.022322656002617527;0.12221418819303723;0.0;0.04696357916845108;0.039799803635641944;0.039799803635641944;0.0;0.03446155124896323;0.022322656002617527;0.022322656002617527;0.0;0.0;0.0;0.0;0.039799803635641944;0.0;0.022322656002617527;0.12770307016159615;0.0;0.022322656002617527;0.039799803635641944;0.012307638051753797;0.022322656002617527;0.0;0.1820157878954646;0.022322656002617527;0.22848295075778083;0.09133392926315576;0.01683128816687988;0.022322656002617527;0.0;0.02994539391253304;0.22376650230622996;0.01396416136319757;0.22376650230622996;0.017575835501486885;0.022322656002617527;0.0;0.22376650230622996;0.018202173841719307;0.01796646261110231;0.0;0.13230938465399222;0.0;0.013316317802164437;0.039799803635641944;0.016520731353878212;0.0
GO:0030100;0.0;0.04589578567345643;0.0;0.0;0.0;0.012013762322043507;0.06825029425055588;0.022322656002617527;1.0;0.0;0.0;0.015937001175791266;0.049290464356043215;0.03539451671473712;0.0;0.019328571590194302;0.15043055132515004;0.17731558711640988;0.0;0.0;0.0;0.0;0.176667307943996;0.0;0.17731558711640988;0.0;0.0;0.2681185513048556;0.1633014782064568;0.02194369601990541;0.06720640797152734;0.0;0.0;0.10434472527318328;0.02070091600076522;0.018171261831963142;0.024294640230589446;0.17731558711640988;0.0;0.02994539391253304;0.0;0.01396416136319757;0.0;0.0;0.17731558711640988;0.0;0.0;0.032453259350379245;0.03203300198081839;0.0;0.0;0.0;0.0045188670929252805;0.09840791439978333;0.024980965459006722;0.0
GO:0016576;0.0831136709207063;0.0;0.0;0.009192717401209645;0.0;0.0;0.0;0.12221418819303723;0.0;1.0;0.03126693642026114;0.0;0.0;0.0;0.03126693642026114;0.0;0.009192717401209645;0.009192717401209645;0.0;0.03126693642026114;0.0;0.0;0.0;0.0;0.009192717401209645;0.12221418819303723;0.0;0.0;0.0;0.0;0.0;0.040812401840173346;0.22076871639673212;0.009192717401209645;0.008754391999442696;0.0;0.03126693642026114;0.009192717401209645;0.009192717401209645;0.0;0.48367349100944645;0.0;0.40138538869362506;0.052364803152556746;0.0;0.03126693642026114;0.48367349100944645;0.0;0.0;0.03126693642026114;0.0;0.009192717401209645;0.0;0.0;0.023763320007408332;0.03126693642026114
