;GO:0006281;GO:0030071;GO:0015031;GO:0043542;GO:0006886;GO:0090051;GO:0043547;GO:0006957;GO:0030100;GO:0016576;GO:0048280;GO:0045739;GO:0042509;GO:0050728;GO:0051260;GO:0045732;GO:0008631;GO:0007266;GO:0006897;GO:0048208;GO:0097498;GO:0006888;GO:0051056;GO:0006606;GO:0048013;GO:0031145;GO:0034498;GO:2000249;GO:0035023;GO:1901164;GO:0031063;GO:0043486;GO:0006465;GO:0097192;GO:0038096;GO:0030449;GO:0097345;GO:0019221;GO:0000082;GO:0033674;GO:0035335;GO:2001240;GO:0070979;GO:0006351;GO:0007162;GO:0090166;GO:0006470;GO:0006355;GO:0006357;GO:0097352;GO:0045087;GO:0048278;GO:0046330;GO:0043065;GO:0034314;GO:0030036
GO:0048280;0.06666666666666665;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.12903225806451613;1.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.11111111111111116;0.11111111111111116;0.0;0.4;0.0;0.0;0.0;0.0;0.11111111111111116;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.07407407407407407;0.10526315789473684;0.05882352941176472;0.0;0.26086956521739135;0.125;0.125;0.0;0.0714285714285714;0.0;0.0714285714285714;0.05405405405405406;0.0;0.3571428571428571;0.07407407407407407;0.0;0.0;0.2857142857142857;0.0;0.125;0.0;0.0;0.09302325581395354;0.3846153846153846
GO:0045739;0.0;0.09523809523809523;0.0;0.0;0.0;0.07017543859649122;0.06060606060606055;0.125;0.1333333333333333;0.0;0.0;1.0;0.25;0.1515151515151515;0.0;0.3548387096774194;0.12903225806451613;0.12903225806451613;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.12903225806451613;0.0;0.0;0.12903225806451613;0.15625;0.08510638297872342;0.2571428571428571;0.0;0.0;0.125;0.15909090909090906;0.22499999999999998;0.04761904761904767;0.13793103448275867;0.0;0.2564102564102564;0.0;0.1063829787234043;0.0;0.0;0.13793103448275867;0.0;0.0;0.2941176470588235;0.2857142857142857;0.0;0.0;0.0;0.34545454545454546;0.19354838709677424;0.1071428571428571;0.0
GO:0042509;0.0;0.09999999999999998;0.0;0.0;0.0;0.07272727272727275;0.06451612903225812;0.08333333333333337;0.1428571428571429;0.0;0.0;0.25;1.0;0.125;0.0;0.25;0.13793103448275867;0.13793103448275867;0.0;0.0;0.0;0.0;0.375;0.0;0.13793103448275867;0.0;0.0;0.13793103448275867;0.34615384615384615;0.0888888888888889;0.4;0.0;0.0;0.1333333333333333;0.11363636363636365;0.23684210526315785;0.050000000000000044;0.14814814814814814;0.0;0.23684210526315785;0.0;0.19047619047619047;0.0;0.0;0.14814814814814814;0.0;0.0;0.2727272727272727;0.2647058823529411;0.0;0.0;0.0;0.4117647058823529;0.12903225806451613;0.0714285714285714;0.0
GO:0050728;0.0;0.10344827586206895;0.0;0.0;0.0;0.09302325581395354;0.10526315789473684;0.11111111111111116;0.17647058823529416;0.0;0.0;0.1515151515151515;0.125;1.0;0.0;0.12;0.16666666666666663;0.16666666666666663;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.16666666666666663;0.0;0.0;0.16666666666666663;0.21052631578947367;0.12121212121212122;0.11111111111111116;0.0;0.0;0.1578947368421053;0.12121212121212122;0.2962962962962963;0.0714285714285714;0.1875;0.0;0.09375;0.0;0.1875;0.0;0.0;0.2666666666666667;0.0;0.0;0.11111111111111116;0.1071428571428571;0.0;0.0;0.0;0.09090909090909094;0.15000000000000002;0.06666666666666665;0.0
GO:0051260;0.07407407407407407;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.2666666666666667;0.0;0.0;0.0;1.0;0.0;0.1333333333333333;0.1333333333333333;0.0;0.6363636363636364;0.0;0.0;0.0;0.0;0.1333333333333333;0.06451612903225812;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.08333333333333337;0.125;0.06451612903225812;0.0;0.18181818181818177;0.15384615384615385;0.15384615384615385;0.0;0.07999999999999996;0.0;0.07999999999999996;0.05882352941176472;0.0;0.33333333333333337;0.08333333333333337;0.0;0.0;0.5;0.0;0.15384615384615385;0.0;0.0;0.09999999999999998;0.36363636363636365
GO:0045732;0.0;0.09090909090909094;0.0;0.0;0.0;0.0625;0.08695652173913049;0.09999999999999998;0.1428571428571429;0.0;0.0;0.3548387096774194;0.25;0.12;0.0;1.0;0.13636363636363635;0.13636363636363635;0.0;0.0;0.0;0.0;0.13636363636363635;0.0;0.13636363636363635;0.0;0.0;0.13636363636363635;0.125;0.07894736842105265;0.3076923076923077;0.0;0.0;0.13043478260869568;0.10810810810810811;0.25806451612903225;0.0625;0.15000000000000002;0.0;0.18181818181818177;0.0;0.07692307692307687;0.0;0.0;0.15000000000000002;0.0;0.0;0.2592592592592593;0.25;0.0;0.0;0.0;0.2549019607843137;0.17391304347826086;0.08333333333333337;0.0
GO:0008631;0.0714285714285714;0.16000000000000003;0.0;0.1333333333333333;0.0;0.09999999999999998;0.125;0.08823529411764708;0.3076923076923077;0.06451612903225812;0.11111111111111116;0.12903225806451613;0.13793103448275867;0.16666666666666663;0.1333333333333333;0.13636363636363635;1.0;0.6363636363636364;0.0;0.11764705882352944;0.0;0.0;0.2857142857142857;0.0;0.5;0.0625;0.0;0.2857142857142857;0.25;0.1333333333333333;0.17391304347826086;0.11764705882352944;0.07999999999999996;0.5833333333333333;0.2142857142857143;0.10344827586206895;0.125;0.6;0.1428571428571429;0.1428571428571429;0.07692307692307687;0.12903225806451613;0.07692307692307687;0.05714285714285716;0.33333333333333337;0.1333333333333333;0.07999999999999996;0.17391304347826086;0.16666666666666663;0.1428571428571429;0.0;0.1428571428571429;0.07547169811320753;0.25;0.125;0.1428571428571429
GO:0007266;0.0714285714285714;0.16000000000000003;0.0;0.1333333333333333;0.0;0.09999999999999998;0.125;0.08823529411764708;0.3076923076923077;0.06451612903225812;0.11111111111111116;0.12903225806451613;0.13793103448275867;0.16666666666666663;0.1333333333333333;0.13636363636363635;0.6363636363636364;1.0;0.0;0.11764705882352944;0.0;0.0;0.2857142857142857;0.0;0.5;0.0625;0.0;0.2857142857142857;0.25;0.1333333333333333;0.17391304347826086;0.11764705882352944;0.07999999999999996;0.46153846153846156;0.2142857142857143;0.10344827586206895;0.125;0.6;0.1428571428571429;0.1428571428571429;0.07692307692307687;0.12903225806451613;0.07692307692307687;0.05714285714285716;0.33333333333333337;0.1333333333333333;0.07999999999999996;0.17391304347826086;0.16666666666666663;0.1428571428571429;0.0;0.1428571428571429;0.07547169811320753;0.25;0.125;0.1428571428571429
GO:0006897;0.0;0.0;0.3076923076923077;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.14814814814814814;0.0;0.0;0.3846153846153846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0
GO:0048208;0.06896551724137934;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.4;0.0;0.0;0.0;0.6363636363636364;0.0;0.11764705882352944;0.11764705882352944;0.0;1.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.07692307692307687;0.11111111111111116;0.06060606060606055;0.0;0.21739130434782605;0.1333333333333333;0.1333333333333333;0.0;0.07407407407407407;0.0;0.07407407407407407;0.05555555555555558;0.0;0.3846153846153846;0.07692307692307687;0.0;0.0;0.41666666666666663;0.0;0.1333333333333333;0.0;0.0;0.09523809523809523;0.41666666666666663
GO:0097498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006888;0.0;0.0;0.25;0.0;0.4117647058823529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.2592592592592593;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0
GO:0051056;0.0;0.16000000000000003;0.0;0.0;0.0;0.09999999999999998;0.125;0.12121212121212122;0.3076923076923077;0.0;0.0;0.16666666666666663;0.375;0.23529411764705888;0.0;0.13636363636363635;0.2857142857142857;0.2857142857142857;0.0;0.0;0.0;0.0;1.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.8181818181818181;0.1333333333333333;0.17391304347826086;0.0;0.0;0.2666666666666667;0.1724137931034483;0.1428571428571429;0.07999999999999996;0.33333333333333337;0.0;0.1428571428571429;0.0;0.2962962962962963;0.0;0.0;0.33333333333333337;0.0;0.0;0.17391304347826086;0.16666666666666663;0.0;0.0;0.0;0.1875;0.25;0.09756097560975607;0.0
GO:0006606;0.0;0.0;0.43999999999999995;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.2592592592592593;0.0;1.0;0.0;0.0;0.23333333333333328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10344827586206895;0.0;0.0;0.0;0.0
GO:0048013;0.0714285714285714;0.16000000000000003;0.0;0.1333333333333333;0.0;0.09999999999999998;0.125;0.08823529411764708;0.3076923076923077;0.06451612903225812;0.11111111111111116;0.12903225806451613;0.13793103448275867;0.16666666666666663;0.1333333333333333;0.13636363636363635;0.5;0.5;0.0;0.11764705882352944;0.0;0.0;0.2857142857142857;0.0;1.0;0.0625;0.0;0.2857142857142857;0.25;0.1333333333333333;0.17391304347826086;0.11764705882352944;0.07999999999999996;0.5833333333333333;0.2592592592592593;0.10344827586206895;0.125;0.7777777777777778;0.1428571428571429;0.1428571428571429;0.07692307692307687;0.12903225806451613;0.07692307692307687;0.05714285714285716;0.33333333333333337;0.1333333333333333;0.07999999999999996;0.17391304347826086;0.16666666666666663;0.1428571428571429;0.0;0.1428571428571429;0.07547169811320753;0.25;0.125;0.1428571428571429
GO:0031145;0.2432432432432432;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.1777777777777778;0.0;0.2894736842105263;0.05882352941176472;0.0;0.0;0.0;0.06451612903225812;0.0;0.0625;0.0625;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0625;1.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.3870967741935484;0.06060606060606055;0.04166666666666663;0.0;0.04878048780487809;0.06666666666666665;0.06666666666666665;0.0;0.33333333333333337;0.0;0.33333333333333337;0.20454545454545459;0.0;0.06451612903225812;0.34375;0.0;0.0;0.06666666666666665;0.0;0.06666666666666665;0.0;0.0;0.03389830508474578;0.06666666666666665
GO:0034498;0.0;0.0;0.21052631578947367;0.0;0.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.0;0.0;0.75;0.0;0.23333333333333328;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0
GO:2000249;0.0;0.26086956521739135;0.0;0.0;0.0;0.09999999999999998;0.125;0.08823529411764708;0.41666666666666663;0.0;0.0;0.12903225806451613;0.13793103448275867;0.16666666666666663;0.0;0.13636363636363635;0.2857142857142857;0.2857142857142857;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.0;1.0;0.25;0.1333333333333333;0.2857142857142857;0.0;0.0;0.2666666666666667;0.1333333333333333;0.10344827586206895;0.07999999999999996;0.33333333333333337;0.0;0.1428571428571429;0.0;0.12903225806451613;0.0;0.0;0.33333333333333337;0.0;0.0;0.17391304347826086;0.16666666666666663;0.0;0.0;0.0;0.07547169811320753;0.25;0.25;0.0
GO:0035023;0.0;0.14814814814814814;0.0;0.0;0.0;0.09523809523809523;0.11111111111111116;0.11428571428571432;0.2666666666666667;0.0;0.0;0.15625;0.34615384615384615;0.21052631578947367;0.0;0.125;0.25;0.25;0.0;0.0;0.0;0.0;0.8181818181818181;0.0;0.25;0.0;0.0;0.25;1.0;0.125;0.16000000000000003;0.0;0.0;0.23529411764705888;0.16129032258064513;0.1333333333333333;0.07407407407407407;0.2857142857142857;0.0;0.1333333333333333;0.0;0.27586206896551724;0.0;0.0;0.2857142857142857;0.0;0.0;0.16000000000000003;0.15384615384615385;0.0;0.0;0.0;0.18000000000000005;0.2222222222222222;0.09302325581395354;0.0
GO:1901164;0.0;0.09756097560975607;0.0;0.0;0.0;0.5;0.0625;0.06000000000000005;0.1785714285714286;0.0;0.0;0.08510638297872342;0.0888888888888889;0.12121212121212122;0.0;0.07894736842105265;0.1333333333333333;0.1333333333333333;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.1333333333333333;0.0;0.0;0.1333333333333333;0.125;1.0;0.10256410256410253;0.0;0.0;0.12903225806451613;0.08695652173913049;0.06666666666666665;0.04878048780487809;0.1428571428571429;0.0;0.09090909090909094;0.0;0.1333333333333333;0.0;0.0;0.23076923076923073;0.0;0.0;0.10256410256410253;0.09999999999999998;0.0;0.0;0.0;0.05797101449275366;0.125;0.07017543859649122;0.0
GO:0031063;0.0;0.22580645161290325;0.0;0.0;0.0;0.08163265306122447;0.07999999999999996;0.06976744186046513;0.23809523809523814;0.0;0.0;0.2571428571428571;0.4;0.11111111111111116;0.0;0.3076923076923077;0.17391304347826086;0.17391304347826086;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.17391304347826086;0.0;0.0;0.2857142857142857;0.16000000000000003;0.10256410256410253;1.0;0.0;0.0;0.16666666666666663;0.10256410256410253;0.24242424242424243;0.05882352941176472;0.19047619047619047;0.0;0.17142857142857137;0.0;0.09999999999999998;0.0;0.0;0.19047619047619047;0.0;0.0;0.33333333333333337;0.3214285714285714;0.0;0.0;0.0;0.2222222222222222;0.16000000000000003;0.125;0.0
GO:0043486;0.06896551724137934;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.1724137931034483;0.23529411764705888;0.0;0.0;0.0;0.3846153846153846;0.0;0.11764705882352944;0.11764705882352944;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.11764705882352944;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;1.0;0.07692307692307687;0.11111111111111116;0.06060606060606055;0.0;0.16666666666666663;0.1333333333333333;0.1333333333333333;0.0;0.07407407407407407;0.0;0.07407407407407407;0.05555555555555558;0.0;0.2857142857142857;0.07692307692307687;0.0;0.0;0.41666666666666663;0.0;0.1333333333333333;0.0;0.0;0.09523809523809523;0.3076923076923077
GO:0006465;0.3448275862068966;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.21052631578947367;0.0;0.4;0.07407407407407407;0.0;0.0;0.0;0.08333333333333337;0.0;0.07999999999999996;0.07999999999999996;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.07999999999999996;0.3870967741935484;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;1.0;0.07692307692307687;0.04878048780487809;0.0;0.05882352941176472;0.08695652173913049;0.08695652173913049;0.0;0.48;0.0;0.48;0.2777777777777778;0.0;0.08333333333333337;0.5;0.0;0.0;0.08695652173913049;0.0;0.08695652173913049;0.0;0.0;0.038461538461538436;0.08695652173913049
GO:0097192;0.06896551724137934;0.15384615384615385;0.0;0.125;0.0;0.09756097560975607;0.11764705882352944;0.08571428571428574;0.2857142857142857;0.0625;0.10526315789473684;0.125;0.1333333333333333;0.1578947368421053;0.125;0.13043478260869568;0.5833333333333333;0.46153846153846156;0.0;0.11111111111111116;0.0;0.0;0.2666666666666667;0.0;0.5833333333333333;0.06060606060606055;0.0;0.2666666666666667;0.23529411764705888;0.12903225806451613;0.16666666666666663;0.11111111111111116;0.07692307692307687;1.0;0.25;0.09999999999999998;0.12;0.7;0.1333333333333333;0.13793103448275867;0.07407407407407407;0.125;0.07407407407407407;0.05555555555555558;0.3076923076923077;0.125;0.07692307692307687;0.16666666666666663;0.16000000000000003;0.1333333333333333;0.0;0.1333333333333333;0.07407407407407407;0.23529411764705888;0.12195121951219512;0.1333333333333333
GO:0038096;0.045454545454545414;0.09756097560975607;0.0;0.06451612903225812;0.0;0.0714285714285714;0.0625;0.32499999999999996;0.13793103448275867;0.04255319148936165;0.05882352941176472;0.15909090909090906;0.11363636363636365;0.12121212121212122;0.06451612903225812;0.10810810810810811;0.2142857142857143;0.2142857142857143;0.0;0.06060606060606055;0.0;0.0;0.1724137931034483;0.0;0.2592592592592593;0.04166666666666663;0.0;0.1333333333333333;0.16129032258064513;0.08695652173913049;0.10256410256410253;0.06060606060606055;0.04878048780487809;0.25;1.0;0.1428571428571429;0.07499999999999996;0.28;0.06666666666666665;0.11627906976744184;0.04761904761904767;0.10869565217391308;0.04761904761904767;0.039215686274509776;0.1428571428571429;0.06451612903225812;0.04878048780487809;0.10256410256410253;0.09999999999999998;0.06666666666666665;0.06896551724137934;0.06666666666666665;0.10606060606060608;0.16129032258064513;0.10909090909090913;0.06666666666666665
GO:0030449;0.0;0.07499999999999996;0.0;0.0;0.0;0.054545454545454564;0.06666666666666665;0.1333333333333333;0.1071428571428571;0.0;0.0;0.22499999999999998;0.23684210526315785;0.2962962962962963;0.0;0.25806451612903225;0.10344827586206895;0.10344827586206895;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.10344827586206895;0.0;0.0;0.10344827586206895;0.1333333333333333;0.06666666666666665;0.24242424242424243;0.0;0.0;0.09999999999999998;0.1428571428571429;1.0;0.05128205128205132;0.11111111111111116;0.0;0.09523809523809523;0.0;0.0888888888888889;0.0;0.0;0.11111111111111116;0.0;0.0;0.24242424242424243;0.23529411764705888;0.0;0.0;0.0;0.16393442622950816;0.09677419354838712;0.0535714285714286;0.0
GO:0097345;0.05405405405405406;0.05555555555555558;0.0;0.08333333333333337;0.0;0.039215686274509776;0.07999999999999996;0.045454545454545414;0.08333333333333337;0.10526315789473684;0.26086956521739135;0.04761904761904767;0.050000000000000044;0.0714285714285714;0.18181818181818177;0.0625;0.125;0.125;0.0;0.21739130434782605;0.0;0.0;0.07999999999999996;0.0;0.125;0.04878048780487809;0.0;0.07999999999999996;0.07407407407407407;0.04878048780487809;0.05882352941176472;0.16666666666666663;0.05882352941176472;0.12;0.07499999999999996;0.05128205128205132;1.0;0.13636363636363635;0.08695652173913049;0.05128205128205132;0.05714285714285716;0.04761904761904767;0.05714285714285716;0.045454545454545414;0.08695652173913049;0.23809523809523814;0.05882352941176472;0.05882352941176472;0.05714285714285716;0.19047619047619047;0.0;0.08695652173913049;0.03125;0.07407407407407407;0.125;0.25
