;GO:0018108;GO:1901385;GO:1903244;GO:0021952;GO:0046777;GO:0008344;GO:0022008;GO:0060326;GO:0031639;GO:0007409;GO:0033137;GO:0034622;GO:0051965;GO:0035235;GO:0019800;GO:0002093;GO:0034220;GO:1902725;GO:0060314;GO:1902723;GO:0060997;GO:0007416;GO:0043043;GO:0048013;GO:1902083;GO:0050965;GO:0034613;GO:0035264;GO:0046716;GO:0055074;GO:0007597;GO:0009968;GO:0001964;GO:0070588;GO:0010951;GO:0033674;GO:2000651;GO:0030049;GO:0033198;GO:0051919;GO:0007602;GO:0048747;GO:0046328;GO:0007517;GO:0030239;GO:0002027;GO:0014809;GO:0043066;GO:0070374;GO:2000146;GO:0035725;GO:0010524;GO:0010881
GO:0018108;1.0;0.0;0.0;0.02559881963641493;0.6586742746668603;0.0;0.02842072764739;0.03194107528748808;0.24110100621462255;0.03026491209657957;0.0;0.037975056255454234;0.0;0.025893941427537072;0.4809657267978485;0.02108997603455521;0.0;0.0;0.0;0.0;0.025148872646410057;0.028624660451008508;0.2744631608196265;0.028928527418035255;0.0;0.0;0.0;0.0;0.02538312307691892;0.0;0.25024833493474286;0.0;0.0;0.0;0.0;0.0;0.0;0.026910111188424412;0.0;0.0;0.027164926348105908;0.02792499598353303;0.0;0.0;0.026843017721533236;0.0;0.022611871495328794;0.0;0.0;0.0;0.0;0.027725161210271056;0.025148872646410057
GO:1901385;0.0;1.0;0.054031133275955365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06497931107021487;0.0;0.07004991736346303;0.0647786024476559;0.0;0.0;0.0;0.055509592918402115;0.8355574617883257;0.055509592918402115;0.0;0.0;0.0;0.07131092363929903;0.05749152332219108;0.0;0.0;0.0;0.055529557291045036;0.07255940542275664;0.0;0.09319859585038291;0.0;0.0;0.3293902688163484;0.35895171670020065;0.6512663915017283;0.0;0.0;0.056608617115513946;0.06753802738862448;0.0;0.07650255858676579;0.0;0.0;0.07232208263635553;0.6759473785406377;0.0902593291185827;0.07856276551031303;0.3703560931118248;0.0;0.7281944124211994;0.7424168465081892
GO:1903244;0.0;0.054031133275955365;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05271700259003229;0.0;0.33211680732814103;0.05258482115457967;0.0;0.0;0.0;0.20831772226725892;0.18702459406920793;0.046307867842103195;0.0;0.0;0.0;0.056809159127320596;0.04767906224485228;0.0;0.0;0.0;0.04522381300535717;0.05591081371729597;0.0;0.24792730026794688;0.0;0.0;0.06160591861795575;0.1801627459951258;0.13813461964346535;0.0;0.0;0.2921993493024416;0.054388701518186054;0.0;0.37281088052370204;0.0;0.0;0.4945909927792435;0.5152408567509505;0.06821801034387183;0.30709438171563747;0.06169852802378987;0.0;0.15097823960022574;0.5565660594218166
GO:0021952;0.02559881963641493;0.0;0.0;1.0;0.02569329716516224;0.0;0.30155737603203875;0.025762119246723437;0.0;0.8514759627337806;0.0;0.24971206747945585;0.0;0.02167875745174712;0.01957001359577429;0.4637648745177778;0.0;0.0;0.0;0.0;0.6426079716302484;0.19910455217174736;0.026172952853826776;0.02376596059175926;0.0;0.0;0.0;0.21105478532366165;0.021319557844277772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02238649645592352;0.0;0.0;0.02256256257530849;0.2972091967928477;0.0;0.21637785626663134;0.19818786862658408;0.0;0.01932980117066826;0.0;0.0;0.0;0.0;0.02294769944426121;0.021154061359467343
GO:0046777;0.6586742746668603;0.0;0.0;0.02569329716516224;1.0;0.0;0.02853723028483751;0.03208830145466643;0.24193886696707168;0.030397059836462462;0.0;0.03818334275264486;0.0;0.025990614037950673;0.2826762170203243;0.021154061359467347;0.0;0.0;0.0;0.0;0.025240052211241273;0.028742844491469147;0.2757534727527652;0.029049239248283443;0.0;0.0;0.0;0.0;0.025476012282727677;0.0;0.2511510973268172;0.0;0.0;0.0;0.0;0.0;0.0;0.027014535529067372;0.0;0.0;0.02727134157599622;0.02803746180476445;0.0;0.0;0.026946920995369203;0.0;0.022685555746831114;0.0;0.0;0.0;0.0;0.02783601995681733;0.025240052211241273
GO:0008344;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2962568406954144;0.0;0.0;0.0;0.0;0.253484252055211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022008;0.02842072764739;0.0;0.0;0.30155737603203875;0.02853723028483751;0.0;1.0;0.028622156260740023;0.0;0.3510830895649268;0.0;0.03337405660658349;0.0;0.023668980029867195;0.021177524947973595;0.2522200508793933;0.0;0.0;0.0;0.0;0.2967003790153012;0.025930092242896302;0.029130171860980967;0.02617919421005247;0.0;0.0;0.0;0.23250992718725502;0.023241450569117944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024515168370707923;0.0;0.0;0.024726467738885174;0.3264377434561456;0.0;0.23898686564557634;0.21699020813480185;0.0;0.020896512239237695;0.0;0.0;0.0;0.0;0.025189780195476498;0.023044908717638046
GO:0060326;0.03194107528748808;0.0;0.0;0.025762119246723437;0.03208830145466643;0.0;0.028622156260740023;1.0;0.0;0.030493434816890264;0.0;0.038335538279904;0.0;0.026061040304447426;0.023072344024018556;0.021200691870145665;0.0;0.0;0.0;0.0;0.025306464447036534;0.02882900052749832;0.0328399348232374;0.029137244709379416;0.0;0.0;0.0;0.0;0.02554367371480678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47396478034910977;0.0;0.0;0.02734888993001284;0.028119434962002286;0.0;0.0;0.02702263272812021;0.0;0.02273919105887121;0.0;0.0;0.0;0.0;0.027916817736812954;0.025306464447036534
GO:0031639;0.24110100621462255;0.0;0.0;0.0;0.24193886696707168;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.18688068154188922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20741625000860628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20046911168122344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007409;0.03026491209657957;0.0;0.0;0.8514759627337806;0.030397059836462462;0.0;0.3510830895649268;0.030493434816890264;0.0;1.0;0.0;0.30377333626529135;0.0;0.024934318744491406;0.02218483009939226;0.5208816352716589;0.0;0.0;0.0;0.0;0.7364335643799773;0.23202917761402475;0.03107071851912408;0.027735982573042727;0.0;0.0;0.0;0.24635312042507895;0.024460313871913754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025875197795232025;0.0;0.0;0.0261107046258997;0.3452033225567607;0.0;0.25363634654283707;0.22899932444471952;0.0;0.021876643500360515;0.0;0.0;0.0;0.0;0.026627885907366575;0.024242713280608143
