;GO:0018108;GO:1901385;GO:1903244;GO:0021952;GO:0046777;GO:0008344;GO:0022008;GO:0060326;GO:0031639;GO:0007409;GO:0033137;GO:0034622;GO:0051965;GO:0035235;GO:0019800;GO:0002093;GO:0034220;GO:1902725;GO:0060314;GO:1902723;GO:0060997;GO:0007416;GO:0043043;GO:0048013;GO:1902083;GO:0050965;GO:0034613;GO:0035264;GO:0046716;GO:0055074;GO:0007597;GO:0009968;GO:0001964;GO:0070588;GO:0010951;GO:0033674;GO:2000651;GO:0030049;GO:0033198;GO:0051919;GO:0007602;GO:0048747;GO:0046328;GO:0007517;GO:0030239;GO:0002027;GO:0014809;GO:0043066;GO:0070374;GO:2000146;GO:0035725;GO:0010524;GO:0010881
GO:0018108;1.0;0.0;0.0;0.15420777830217158;0.9252985859824772;0.0;0.1990373855482496;0.1846707010446423;0.5172989982896601;0.1608876546856395;0.0;0.18666691022512613;0.0;0.1756434897689663;0.7023188142965622;0.1650492143707689;0.0;0.0;0.0;0.0;0.14493015963515157;0.19290609718290852;0.4305351486198257;0.17104138165115162;0.0;0.0;0.0;0.0;0.18613937392143015;0.0;0.5386511800336683;0.0;0.0;0.0;0.0;0.0;0.0;0.19088473020290705;0.0;0.0;0.14896318843547834;0.1834750365576233;0.0;0.0;0.15380403229051146;0.0;0.11162349319435903;0.0;0.0;0.0;0.0;0.10396383994132624;0.1081930319741537
GO:1901385;0.0;1.0;0.22741649751970477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17525908239639432;0.0;0.22555264130900995;0.2989167384105387;0.0;0.0;0.0;0.20974444171097023;0.727089975302305;0.2802055526553859;0.0;0.0;0.0;0.2896500359920053;0.20486888196928477;0.0;0.0;0.0;0.21746601243324368;0.20220436435550537;0.0;0.2589347895422182;0.0;0.0;0.21440938992209518;0.24790483624279933;0.6228554777836137;0.0;0.0;0.20281571031062934;0.24643480513813718;0.0;0.18896870972944613;0.0;0.0;0.31152763143728335;0.49941501481077155;0.276726909283102;0.14215170919745815;0.3295290931852361;0.0;0.3324016257933276;0.482400524443095
GO:1903244;0.0;0.22741649751970477;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16918724298857238;0.0;0.36189729275395116;0.2816753884781981;0.0;0.0;0.0;0.2455238917068607;0.21579530380307133;0.26500024730435345;0.0;0.0;0.0;0.2734321129623839;0.19662035127839408;0.0;0.0;0.0;0.20407677053484766;0.19057824260441295;0.0;0.3030426018920883;0.0;0.0;0.16906104460958554;0.24256890321663052;0.23132856622153142;0.0;0.0;0.3718254116224738;0.2345963398032303;0.0;0.2621492272690902;0.0;0.0;0.4158796546584489;0.2768462817466631;0.26188679896251027;0.23432630326998105;0.25611186310999795;0.0;0.1982673655711848;0.26773474179398554
GO:0021952;0.15420777830217158;0.0;0.0;1.0;0.1612803586546962;0.0;0.4488079721598771;0.24456083583996616;0.0;0.9449343560793616;0.0;0.4207971821180418;0.0;0.22897606067503443;0.13707370981130468;0.6209878271119078;0.0;0.0;0.0;0.0;0.7795289168413705;0.4396966356852094;0.17778822666886684;0.2212166031043578;0.0;0.0;0.0;0.23561183669903163;0.247143241568552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2555791839605451;0.0;0.0;0.18563256304458825;0.4024334966551948;0.0;0.2353112801431618;0.3941143833562541;0.0;0.1310168582736539;0.0;0.0;0.0;0.0;0.12058875815065996;0.12631593737398042
GO:0046777;0.9252985859824772;0.0;0.0;0.1612803586546962;1.0;0.0;0.2109790283285665;0.19490631848499781;0.5421431037268116;0.16860156251676525;0.0;0.19713127828239774;0.0;0.18487785573774163;0.6913353116609622;0.17317742341970627;0.0;0.0;0.0;0.0;0.1511601326326322;0.20410266075824252;0.44890090651086706;0.17978613409409264;0.0;0.0;0.0;0.0;0.19654303097015224;0.0;0.5656420636259957;0.0;0.0;0.0;0.0;0.0;0.0;0.20184121311193376;0.0;0.0;0.1555525957172575;0.19357491604841667;0.0;0.0;0.1608387815998782;0.0;0.11528289947993388;0.0;0.0;0.0;0.0;0.10713113217586823;0.1116275093164774
GO:0008344;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4190245347513204;0.0;0.0;0.0;0.0;0.36297719972099846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022008;0.1990373855482496;0.0;0.0;0.4488079721598771;0.2109790283285665;0.0;1.0;0.3804615204600406;0.0;0.4840491369437837;0.0;0.389032638770927;0.0;0.3440335414987836;0.17138637526852826;0.5072325474585563;0.0;0.0;0.0;0.0;0.4035129643027239;0.41715127964618526;0.24014827923154972;0.32681010430467144;0.0;0.0;0.0;0.39788128285643487;0.3867482963097884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4078126679771985;0.0;0.0;0.25468554836969415;0.623100214345122;0.0;0.3970249203768699;0.36164646118307137;0.0;0.16202124465782544;0.0;0.0;0.0;0.0;0.14636849107398164;0.15489270544582126
GO:0060326;0.1846707010446423;0.0;0.0;0.24456083583996616;0.19490631848499781;0.0;0.3804615204600406;1.0;0.0;0.2617991404557144;0.0;0.3376848737952722;0.0;0.30325492004029037;0.1606262642763637;0.2729999854070623;0.0;0.0;0.0;0.0;0.22202092070825777;0.3586705019785529;0.219541071155161;0.2897926355412477;0.0;0.0;0.0;0.0;0.3359624141139494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4570089350066468;0.0;0.0;0.23162770401989796;0.32738178387380423;0.0;0.0;0.24354691561226305;0.0;0.15237183884753067;0.0;0.0;0.0;0.0;0.13844789526044626;0.14605055163001338
GO:0031639;0.5172989982896601;0.0;0.0;0.0;0.5421431037268116;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4575345100745396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3900330118841458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7372343766710396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007409;0.1608876546856395;0.0;0.0;0.9449343560793616;0.16860156251676525;0.0;0.4840491369437837;0.2617991404557144;0.0;1.0;0.0;0.4509144057615051;0.0;0.24401975464239786;0.14232636570996945;0.6584462260254813;0.0;0.0;0.0;0.0;0.8190949805430944;0.472685994767074;0.18672638648004902;0.23522678989469878;0.0;0.0;0.0;0.2547649010808681;0.2647606316982453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.274465752779541;0.0;0.0;0.1953985211762119;0.4305400727340118;0.0;0.254413529888106;0.4157412501325701;0.0;0.13580746189272438;0.0;0.0;0.0;0.0;0.12463533153251695;0.13076309756540558
