;GO:0045409;GO:0060271;GO:0032088;GO:0050728;GO:0050718;GO:0050729;GO:0021914;GO:1901224;GO:1901223;GO:0006366;GO:0045751;GO:0043124;GO:0045345;GO:0045944;GO:0045381;GO:0007219;GO:0070373;GO:0071345;GO:0006919;GO:0050711;GO:0031953;GO:0036336;GO:0070613
GO:0045409;1.0;0.0;0.39705559010343544;0.38001214288121316;0.39604918130396793;0.29289625196339003;0.41138974563094904;0.22656154200654188;0.298896551436257;0.0;0.3162114882716522;0.32557093933705017;0.4028871621079351;0.47405249964101487;0.5868861291265033;0.29513882130469515;0.41749304333994086;0.0;0.33224817861366257;0.5467584715861207;0.45395276469037016;0.0;0.4974844484050743
GO:0060271;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5182395771553792;0.0;0.0;0.0;0.0;0.0;0.4751436023497068;0.0;0.3764360975251899;0.0;0.0;0.0;0.4583139373647899;0.0
GO:0032088;0.39705559010343544;0.0;1.0;0.43913310122105903;0.24057281055540614;0.3425295925769704;0.35737490856996873;0.27289121433359137;0.33471367158055215;0.0;0.35737490856996873;0.3613880594813454;0.37742553373792304;0.569046299261543;0.4040999216387163;0.34891347949051965;0.3395744775783035;0.0;0.3448916094041224;0.3613880594813454;0.33908920572782525;0.0;0.49652116269636287
GO:0050728;0.38001214288121316;0.0;0.43913310122105903;1.0;0.2750228808241593;0.7695065387687048;0.4969499679302686;0.4156746940207395;0.4969499679302686;0.0;0.5237525224919292;0.5236243558310618;0.2890341493730236;0.38847951171216805;0.33119727606708504;0.3777447619426247;0.474288730940852;0.0;0.27906125979627977;0.40668653078200634;0.36403813223746656;0.0;0.38199384661689545
GO:0050718;0.39604918130396793;0.0;0.24057281055540614;0.2750228808241593;1.0;0.36529364672114145;0.29409800714185624;0.30058166190108726;0.19694059100882855;0.0;0.209731877021625;0.22361497890962173;0.2641846126864164;0.38319735925531484;0.4423536255702735;0.27965008251142687;0.1851737485278404;0.0;0.286570393352223;0.7161817892071143;0.2020034135127573;0.0;0.27343309940414445
GO:0050729;0.29289625196339003;0.0;0.3425295925769704;0.7695065387687048;0.36529364672114145;1.0;0.40270713162618904;0.5127137947492196;0.40270713162618904;0.0;0.42233718799170145;0.4293815195269822;0.38260858355653665;0.4787502776091502;0.3350593786574515;0.38160686453299114;0.38539219479079384;0.0;0.36663457291279006;0.3195706398641832;0.2829233623866462;0.0;0.3858559492072619
GO:0021914;0.41138974563094904;0.0;0.35737490856996873;0.4969499679302686;0.29409800714185624;0.40270713162618904;1.0;0.395276993184517;0.4816495477807735;0.0;0.514453223409437;0.5083239356815668;0.22276469551520156;0.33719977645849797;0.35771738824355703;0.4566425750402724;0.4548469932191129;0.0;0.22656154200654188;0.43806413353174223;0.3002374776279056;0.0;0.31572439275907344
GO:1901224;0.22656154200654188;0.0;0.27289121433359137;0.4156746940207395;0.30058166190108726;0.5127137947492196;0.395276993184517;1.0;0.7771713673372983;0.0;0.41793823017393356;0.5315750709824847;0.2965030164646016;0.414038292789096;0.2672471984561994;0.31196848628961205;0.4780981285200308;0.0;0.3174113268860042;0.2532359299073351;0.2305999209786624;0.0;0.3030540504018578
GO:1901223;0.298896551436257;0.0;0.33471367158055215;0.4969499679302686;0.19694059100882855;0.40270713162618904;0.4816495477807735;0.7771713673372983;1.0;0.0;0.514453223409437;0.6500095127599879;0.19326468817306902;0.31039722189683727;0.2504175334712824;0.29513882130469515;0.5810438315042658;0.0;0.21377025599374544;0.32557093933705017;0.3002374776279056;0.0;0.2862243854169409
GO:0006366;0.0;0.5182395771553792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5404871841264829;0.0;0.44177967930196593;0.0;0.0;0.0;0.523657519141566;0.0
GO:0045751;0.3162114882716522;0.0;0.35737490856996873;0.5237525224919292;0.209731877021625;0.42233718799170145;0.514453223409437;0.41793823017393356;0.514453223409437;0.0;1.0;0.5411276113102301;0.20727595672193327;0.3231885079096337;0.2659062722645507;0.31245375814009035;0.4816495477807735;0.0;0.22656154200654188;0.34288587617244537;0.3157262164211739;0.0;0.30023565396580515
GO:0043124;0.32557093933705017;0.0;0.3613880594813454;0.5236243558310618;0.22361497890962173;0.4293815195269822;0.5083239356815668;0.5315750709824847;0.6500095127599879;0.0;0.5411276113102301;1.0;0.2199390760738622;0.33707160979763046;0.2770919213720756;0.3218132092054883;0.607718219405059;0.0;0.24044464389453868;0.35224532723784335;0.32691186552869883;0.0;0.3128987733177341
GO:0045345;0.4028871621079351;0.0;0.37742553373792304;0.2890341493730236;0.2641846126864164;0.38260858355653665;0.22276469551520156;0.2965030164646016;0.19326468817306902;0.0;0.20727595672193327;0.2199390760738622;1.0;0.5767772370347413;0.4563641045703889;0.2786716324561392;0.27592986841585887;0.0;0.35055229647075176;0.2199390760738622;0.30677080194964;0.0;0.4353345662027709
GO:0045944;0.47405249964101487;0.0;0.569046299261543;0.38847951171216805;0.38319735925531484;0.4787502776091502;0.33719977645849797;0.414038292789096;0.31039722189683727;0.0;0.3231885079096337;0.33707160979763046;0.5767772370347413;1.0;0.5203569439073205;0.3931067133994356;0.37659521329107115;0.0;0.45121764134596404;0.33707160979763046;0.4062161642887845;0.0;0.6158093655888712
GO:0045381;0.5868861291265033;0.0;0.4040999216387163;0.33119727606708504;0.4423536255702735;0.3350593786574515;0.35771738824355703;0.2672471984561994;0.2504175334712824;0.0;0.2659062722645507;0.2770919213720756;0.4563641045703889;0.5203569439073205;1.0;0.3391281460408835;0.3715929088716714;0.0;0.37293383506332006;0.4916892504604833;0.40573751069198355;0.0;0.550961390867528
GO:0007219;0.29513882130469515;0.4751436023497068;0.34891347949051965;0.3777447619426247;0.27965008251142687;0.38160686453299114;0.4566425750402724;0.31196848628961205;0.29513882130469515;0.5404871841264829;0.31245375814009035;0.3218132092054883;0.2786716324561392;0.3931067133994356;0.3391281460408835;1.0;0.27965008251142687;0.4213449414857103;0.29647974749634376;0.3218132092054883;0.29647974749634376;0.48056154433589365;0.37163132970001106
GO:0070373;0.41749304333994086;0.0;0.3395744775783035;0.474288730940852;0.1851737485278404;0.38539219479079384;0.4548469932191129;0.4780981285200308;0.5810438315042658;0.0;0.4816495477807735;0.607718219405059;0.27592986841585887;0.37659521329107115;0.3715929088716714;0.27965008251142687;1.0;0.0;0.3233367187253979;0.3100822005437819;0.6158589026223962;0.0;0.4378782182147501
GO:0071345;0.0;0.3764360975251899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44177967930196593;0.0;0.0;0.0;0.0;0.0;0.4213449414857103;0.0;1.0;0.0;0.0;0.0;0.38185403951137675;0.0
GO:0006919;0.33224817861366257;0.0;0.3448916094041224;0.27906125979627977;0.286570393352223;0.36663457291279006;0.22656154200654188;0.3174113268860042;0.21377025599374544;0.0;0.22656154200654188;0.24044464389453868;0.35055229647075176;0.45121764134596404;0.37293383506332006;0.29647974749634376;0.3233367187253979;0.0;1.0;0.24044464389453868;0.35193322619130296;0.0;0.5582564253628166
GO:0050711;0.5467584715861207;0.0;0.3613880594813454;0.40668653078200634;0.7161817892071143;0.3195706398641832;0.43806413353174223;0.2532359299073351;0.32557093933705017;0.0;0.34288587617244537;0.35224532723784335;0.2199390760738622;0.33707160979763046;0.4916892504604833;0.3218132092054883;0.3100822005437819;0.0;0.24044464389453868;1.0;0.32691186552869883;0.0;0.3128987733177341
