;GO:0045409;GO:0060271;GO:0032088;GO:0050728;GO:0050718;GO:0050729;GO:0021914;GO:1901224;GO:1901223;GO:0006366;GO:0045751;GO:0043124;GO:0045345;GO:0045944;GO:0045381;GO:0007219;GO:0070373;GO:0071345;GO:0006919;GO:0050711;GO:0031953;GO:0036336;GO:0070613
GO:0045409;1.0;0.0;0.36363636363636365;0.47058823529411764;0.47619047619047616;0.35294117647058826;0.5555555555555556;0.4444444444444444;0.4444444444444444;0.0;0.47058823529411764;0.4444444444444444;0.7058823529411765;0.5714285714285714;0.8235294117647058;0.5;0.6666666666666666;0.0;0.5217391304347826;0.6;0.7;0.0;0.7058823529411765
GO:0060271;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.15384615384615385;0.0;0.0;0.0;0.14285714285714285;0.0
GO:0032088;0.36363636363636365;0.0;1.0;0.38095238095238093;0.24;0.2857142857142857;0.36363636363636365;0.2727272727272727;0.36363636363636365;0.0;0.38095238095238093;0.36363636363636365;0.5714285714285714;0.8;0.5714285714285714;0.1;0.32;0.0;0.2222222222222222;0.3333333333333333;0.3333333333333333;0.0;0.5714285714285714
GO:0050728;0.47058823529411764;0.0;0.38095238095238093;1.0;0.3;0.875;0.5882352941176471;0.47058823529411764;0.5882352941176471;0.0;0.625;0.5882352941176471;0.375;0.3;0.375;0.13333333333333333;0.5;0.0;0.2727272727272727;0.42105263157894735;0.42105263157894735;0.0;0.375
GO:0050718;0.47619047619047616;0.0;0.24;0.3;1.0;0.4;0.38095238095238093;0.38095238095238093;0.38095238095238093;0.0;0.4;0.38095238095238093;0.4;0.3333333333333333;0.5;0.42105263157894735;0.3333333333333333;0.0;0.38461538461538464;0.8695652173913043;0.34782608695652173;0.0;0.3
GO:0050729;0.35294117647058826;0.0;0.2857142857142857;0.875;0.4;1.0;0.11764705882352941;0.5882352941176471;0.47058823529411764;0.0;0.5;0.47058823529411764;0.5;0.4;0.375;0.13333333333333333;0.4;0.0;0.36363636363636365;0.3157894736842105;0.3157894736842105;0.0;0.375
GO:0021914;0.5555555555555556;0.0;0.36363636363636365;0.5882352941176471;0.38095238095238093;0.11764705882352941;1.0;0.6666666666666666;0.7777777777777778;0.0;0.8235294117647058;0.7777777777777778;0.11764705882352941;0.09523809523809523;0.47058823529411764;0.125;0.6666666666666666;0.0;0.08695652173913043;0.5;0.5;0.0;0.11764705882352941
GO:1901224;0.4444444444444444;0.0;0.2727272727272727;0.47058823529411764;0.38095238095238093;0.5882352941176471;0.6666666666666666;1.0;0.8888888888888888;0.0;0.7058823529411765;0.7777777777777778;0.47058823529411764;0.38095238095238093;0.47058823529411764;0.125;0.6666666666666666;0.0;0.43478260869565216;0.4;0.4;0.0;0.35294117647058826
GO:1901223;0.4444444444444444;0.0;0.36363636363636365;0.5882352941176471;0.38095238095238093;0.47058823529411764;0.7777777777777778;0.8888888888888888;1.0;0.0;0.8235294117647058;0.8888888888888888;0.35294117647058826;0.38095238095238093;0.47058823529411764;0.125;0.7619047619047619;0.0;0.34782608695652173;0.5;0.5;0.0;0.35294117647058826
GO:0006366;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.0;0.0;0.0;0.1111111111111111;0.0
GO:0045751;0.47058823529411764;0.0;0.38095238095238093;0.625;0.4;0.5;0.8235294117647058;0.7058823529411765;0.8235294117647058;0.0;1.0;0.8235294117647058;0.375;0.4;0.5;0.13333333333333333;0.7;0.0;0.36363636363636365;0.5263157894736842;0.5263157894736842;0.0;0.375
GO:0043124;0.4444444444444444;0.0;0.36363636363636365;0.5882352941176471;0.38095238095238093;0.47058823529411764;0.7777777777777778;0.7777777777777778;0.8888888888888888;0.0;0.8235294117647058;1.0;0.35294117647058826;0.38095238095238093;0.47058823529411764;0.125;0.7619047619047619;0.0;0.34782608695652173;0.5;0.5;0.0;0.35294117647058826
GO:0045345;0.7058823529411765;0.0;0.5714285714285714;0.375;0.4;0.5;0.11764705882352941;0.47058823529411764;0.35294117647058826;0.0;0.375;0.35294117647058826;1.0;0.6;0.75;0.13333333333333333;0.5;0.0;0.36363636363636365;0.3157894736842105;0.5263157894736842;0.0;0.625
GO:0045944;0.5714285714285714;0.0;0.8;0.3;0.3333333333333333;0.4;0.09523809523809523;0.38095238095238093;0.38095238095238093;0.0;0.4;0.38095238095238093;0.6;1.0;0.6;0.42105263157894735;0.4166666666666667;0.0;0.3076923076923077;0.34782608695652173;0.43478260869565216;0.0;0.6
GO:0045381;0.8235294117647058;0.0;0.5714285714285714;0.375;0.5;0.375;0.47058823529411764;0.47058823529411764;0.47058823529411764;0.0;0.5;0.47058823529411764;0.75;0.6;1.0;0.13333333333333333;0.6;0.0;0.5454545454545454;0.5263157894736842;0.631578947368421;0.0;0.75
GO:0007219;0.5;0.14285714285714285;0.1;0.13333333333333333;0.42105263157894735;0.13333333333333333;0.125;0.125;0.125;0.1111111111111111;0.13333333333333333;0.125;0.13333333333333333;0.42105263157894735;0.13333333333333333;1.0;0.10526315789473684;0.3076923076923077;0.38095238095238093;0.1111111111111111;0.4444444444444444;0.14285714285714285;0.13333333333333333
GO:0070373;0.6666666666666666;0.0;0.32;0.5;0.3333333333333333;0.4;0.6666666666666666;0.6666666666666666;0.7619047619047619;0.0;0.7;0.7619047619047619;0.5;0.4166666666666667;0.6;0.10526315789473684;1.0;0.0;0.3076923076923077;0.34782608695652173;0.8695652173913043;0.0;0.6
GO:0071345;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;1.0;0.0;0.0;0.0;0.15384615384615385;0.0
GO:0006919;0.5217391304347826;0.0;0.2222222222222222;0.2727272727272727;0.38461538461538464;0.36363636363636365;0.08695652173913043;0.43478260869565216;0.34782608695652173;0.0;0.36363636363636365;0.34782608695652173;0.36363636363636365;0.3076923076923077;0.5454545454545454;0.38095238095238093;0.3076923076923077;0.0;1.0;0.32;0.56;0.0;0.6363636363636364
GO:0050711;0.6;0.0;0.3333333333333333;0.42105263157894735;0.8695652173913043;0.3157894736842105;0.5;0.4;0.5;0.0;0.5263157894736842;0.5;0.3157894736842105;0.34782608695652173;0.5263157894736842;0.1111111111111111;0.34782608695652173;0.0;0.32;1.0;0.45454545454545453;0.0;0.3157894736842105
