;GO:0045409;GO:0060271;GO:0032088;GO:0050728;GO:0050718;GO:0050729;GO:0021914;GO:1901224;GO:1901223;GO:0006366;GO:0045751;GO:0043124;GO:0045345;GO:0045944;GO:0045381;GO:0007219;GO:0070373;GO:0071345;GO:0006919;GO:0050711;GO:0031953;GO:0036336;GO:0070613
GO:0045409;1.0;0.0;0.04829821487130007;0.009530746404669449;0.01180502595475199;0.005345543294316517;0.028648433684189657;0.009530746404669449;0.028648433684189657;0.0;0.028648433684189657;0.028648433684189657;0.032675939333522315;0.027564539975775175;0.16099647665081399;0.009530746404669449;0.10968784306492166;0.0;0.04917959059135476;0.053095278333090426;0.1550438751580205;0.0;0.04917959059135476
GO:0060271;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.02445696203909456;0.0;0.02445696203909456;0.0;0.0;0.0;0.02445696203909456;0.0
GO:0032088;0.04829821487130007;0.0;1.0;0.02847613625901737;0.00797184876263618;0.015971510809778294;0.02847613625901737;0.02847613625901737;0.02847613625901737;0.0;0.02847613625901737;0.02847613625901737;0.09762976175684306;0.16760549890937199;0.14430627878930966;0.02847613625901737;0.019286060519732653;0.0;0.031008046902669915;0.01052993280864358;0.029186385788378337;0.0;0.04910549062343345
GO:0050728;0.009530746404669449;0.0;0.02847613625901737;1.0;0.004471198884857247;0.25033924632792665;0.08465141030562065;0.03334021611125579;0.09843457069695039;0.0;0.12563356899360406;0.09831632713424927;0.030320999158769627;0.0030507844279764845;0.028813371076682043;0.03539451671473712;0.019938594412825677;0.0;0.00608032257560688;0.01052993280864358;0.010203932787939208;0.0;0.03539451671473712
GO:0050718;0.01180502595475199;0.0;0.00797184876263618;0.004471198884857247;1.0;0.00797184876263618;0.00797184876263618;0.023880774507985026;0.00797184876263618;0.0;0.00797184876263618;0.00797184876263618;0.00797184876263618;0.016294308724158792;0.01180502595475199;0.00797184876263618;0.006742652780456316;0.0;0.023880774507985026;0.135019907359646;0.00797184876263618;0.0;0.004471198884857247
GO:0050729;0.005345543294316517;0.0;0.015971510809778294;0.25033924632792665;0.00797184876263618;1.0;0.028626645151053648;0.09824783606169805;0.03328770915646285;0.0;0.042485619384908496;0.03324772262229147;0.0540603148843037;0.005439344724655555;0.028813371076682043;0.0354853858423917;0.006742652780456316;0.0;0.010840808751527521;0.005905960490908729;0.005723115711430647;0.0;0.0354853858423917
GO:0021914;0.028648433684189657;0.0;0.02847613625901737;0.08465141030562065;0.00797184876263618;0.028626645151053648;1.0;0.13513917869527955;0.5056695756799332;0.0;0.5056695756799332;0.5056695756799332;0.016055927262005516;0.005439344724655555;0.028626645151053648;0.028626645151053648;0.1191042244894342;0.0;0.010840808751527521;0.03165188422384229;0.030671962024924275;0.0;0.016055927262005516
GO:1901224;0.009530746404669449;0.0;0.02847613625901737;0.03334021611125579;0.023880774507985026;0.09824783606169805;0.13513917869527955;1.0;0.18842031128371042;0.0;0.15739075951875556;0.17475329205241238;0.03334021611125579;0.016294308724158792;0.03334021611125579;0.03334021611125579;0.03544004453890271;0.0;0.03247514058380218;0.01052993280864358;0.010203932787939208;0.0;0.018699644403220073
GO:1901223;0.028648433684189657;0.0;0.02847613625901737;0.09843457069695039;0.00797184876263618;0.03328770915646285;0.5056695756799332;0.18842031128371042;1.0;0.0;0.588003996824827;0.7931105380520718;0.01867019464260522;0.005439344724655555;0.03328770915646285;0.03328770915646285;0.16084316617284863;0.0;0.010840808751527521;0.03165188422384229;0.030671962024924275;0.0;0.01867019464260522
GO:0006366;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.0;0.0;0.0;0.00576711589335461;0.0
GO:0045751;0.028648433684189657;0.0;0.02847613625901737;0.12563356899360406;0.00797184876263618;0.042485619384908496;0.5056695756799332;0.15739075951875556;0.588003996824827;0.0;1.0;0.5872976627902008;0.023829058938826957;0.005439344724655555;0.042485619384908496;0.042485619384908496;0.1191042244894342;0.0;0.010840808751527521;0.03165188422384229;0.030671962024924275;0.0;0.023829058938826957
GO:0043124;0.028648433684189657;0.0;0.02847613625901737;0.09831632713424927;0.00797184876263618;0.03324772262229147;0.5056695756799332;0.17475329205241238;0.7931105380520718;0.0;0.5872976627902008;1.0;0.018647767254389533;0.005439344724655555;0.03324772262229147;0.03324772262229147;0.16084316617284863;0.0;0.010840808751527521;0.03165188422384229;0.030671962024924275;0.0;0.018647767254389533
GO:0045345;0.032675939333522315;0.0;0.09762976175684306;0.030320999158769627;0.00797184876263618;0.0540603148843037;0.016055927262005516;0.03334021611125579;0.01867019464260522;0.0;0.023829058938826957;0.018647767254389533;1.0;0.07759764010822716;0.17612876997871368;0.030320999158769627;0.009090508482557595;0.0;0.0530798228447872;0.005905960490908729;0.013757039044494795;0.0;0.07288462968906416
GO:0045944;0.027564539975775175;0.0;0.16760549890937199;0.0030507844279764845;0.016294308724158792;0.005439344724655555;0.005439344724655555;0.016294308724158792;0.005439344724655555;0.0;0.005439344724655555;0.005439344724655555;0.07759764010822716;1.0;0.027564539975775175;0.005439344724655555;0.015558198673889911;0.0;0.05463979172456285;0.005439344724655555;0.015558198673889911;0.0;0.00937984314110079
GO:0045381;0.16099647665081399;0.0;0.14430627878930966;0.028813371076682043;0.01180502595475199;0.028813371076682043;0.028626645151053648;0.03334021611125579;0.03328770915646285;0.0;0.042485619384908496;0.03324772262229147;0.17612876997871368;0.027564539975775175;1.0;0.05137231478182353;0.03479275275649329;0.0;0.05593964139241937;0.015593137026187845;0.052653298663648165;0.0;0.2650862064132225
GO:0007219;0.009530746404669449;0.02445696203909456;0.02847613625901737;0.03539451671473712;0.00797184876263618;0.0354853858423917;0.028626645151053648;0.03334021611125579;0.03328770915646285;0.00576711589335461;0.042485619384908496;0.03324772262229147;0.030320999158769627;0.005439344724655555;0.05137231478182353;1.0;0.006742652780456316;0.054665460886362406;0.010840808751527521;0.01052993280864358;0.010203932787939208;0.11556760375600217;0.04111549979917961
GO:0070373;0.10968784306492166;0.0;0.019286060519732653;0.019938594412825677;0.006742652780456316;0.006742652780456316;0.1191042244894342;0.03544004453890271;0.16084316617284863;0.0;0.1191042244894342;0.16084316617284863;0.009090508482557595;0.015558198673889911;0.03479275275649329;0.006742652780456316;1.0;0.0;0.0599198584165453;0.020267713863604715;0.5628693112900952;0.0;0.03479275275649329
GO:0071345;0.0;0.02445696203909456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.054665460886362406;0.0;1.0;0.0;0.0;0.0;0.054665460886362406;0.0
GO:0006919;0.04917959059135476;0.0;0.031008046902669915;0.00608032257560688;0.023880774507985026;0.010840808751527521;0.010840808751527521;0.03247514058380218;0.010840808751527521;0.0;0.010840808751527521;0.010840808751527521;0.0530798228447872;0.05463979172456285;0.05593964139241937;0.010840808751527521;0.0599198584165453;0.0;1.0;0.01052993280864358;0.09067917744740867;0.0;0.0598748752092631
GO:0050711;0.053095278333090426;0.0;0.01052993280864358;0.01052993280864358;0.135019907359646;0.005905960490908729;0.03165188422384229;0.01052993280864358;0.03165188422384229;0.0;0.03165188422384229;0.03165188422384229;0.005905960490908729;0.005439344724655555;0.015593137026187845;0.01052993280864358;0.020267713863604715;0.0;0.01052993280864358;1.0;0.030671962024924275;0.0;0.005905960490908729
GO:0031953;0.1550438751580205;0.0;0.029186385788378337;0.010203932787939208;0.00797184876263618;0.005723115711430647;0.030671962024924275;0.010203932787939208;0.030671962024924275;0.0;0.030671962024924275;0.030671962024924275;0.013757039044494795;0.015558198673889911;0.052653298663648165;0.010203932787939208;0.5628693112900952;0.0;0.09067917744740867;0.030671962024924275;1.0;0.0;0.052653298663648165
GO:0036336;0.0;0.02445696203909456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.11556760375600217;0.0;0.054665460886362406;0.0;0.0;0.0;1.0;0.0
