;GO:0045409;GO:0060271;GO:0032088;GO:0050728;GO:0050718;GO:0050729;GO:0021914;GO:1901224;GO:1901223;GO:0006366;GO:0045751;GO:0043124;GO:0045345;GO:0045944;GO:0045381;GO:0007219;GO:0070373;GO:0071345;GO:0006919;GO:0050711;GO:0031953;GO:0036336;GO:0070613
GO:0045409;1.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.4;0.0;0.43852901558847923;0.4;0.5356143810225276;0.43852901558847923;0.6830074998557688;0.4;0.43852901558847923;0.0;0.3356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276
GO:0060271;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.0
GO:0032088;0.48300749985576874;0.0;1.0;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.4;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.3356143810225276;0.48300749985576874;0.4;0.0;0.48300749985576874
GO:0050728;0.43852901558847923;0.0;0.5356143810225276;1.0;0.3356143810225276;0.8;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.3660149997115376;0.3356143810225276;0.4;0.43852901558847923;0.48300749985576874;0.0;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376
GO:0050718;0.43852901558847923;0.0;0.3660149997115376;0.3356143810225276;1.0;0.4;0.4;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.2830074998557688;0.0;0.3356143810225276;0.6830074998557688;0.2830074998557688;0.0;0.3081136762725405
GO:0050729;0.3660149997115376;0.0;0.43852901558847923;0.8;0.4;1.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.4;0.4;0.43852901558847923;0.4;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.0;0.3660149997115376
GO:0021914;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.4;0.43852901558847923;1.0;0.48300749985576874;0.6000000000000001;0.0;0.6830074998557688;0.6000000000000001;0.4;0.3660149997115376;0.48300749985576874;0.8;0.5356143810225276;0.0;0.3356143810225276;0.5356143810225276;0.3660149997115376;0.0;0.4
GO:1901224;0.3356143810225276;0.0;0.4;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.48300749985576874;1.0;0.8;0.0;0.5356143810225276;0.6000000000000001;0.4;0.3660149997115376;0.3660149997115376;0.4;0.5356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.0;0.3356143810225276
GO:1901223;0.4;0.0;0.48300749985576874;0.5356143810225276;0.3081136762725405;0.43852901558847923;0.6000000000000001;0.8;1.0;0.0;0.6830074998557688;0.8;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.4;0.6830074998557688;0.0;0.3081136762725405;0.4;0.3660149997115376;0.0;0.3356143810225276
GO:0006366;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.0
GO:0045751;0.43852901558847923;0.0;0.5356143810225276;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.6830074998557688;0.0;1.0;0.6830074998557688;0.3660149997115376;0.3356143810225276;0.4;0.43852901558847923;0.6000000000000001;0.0;0.3356143810225276;0.43852901558847923;0.4;0.0;0.3660149997115376
GO:0043124;0.4;0.0;0.48300749985576874;0.5356143810225276;0.3081136762725405;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.8;0.0;0.6830074998557688;1.0;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.4;0.6830074998557688;0.0;0.3081136762725405;0.4;0.3660149997115376;0.0;0.3356143810225276
GO:0045345;0.5356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.4;0.4;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;1.0;0.5356143810225276;0.6000000000000001;0.4;0.3356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.48300749985576874
GO:0045944;0.43852901558847923;0.0;0.5356143810225276;0.3356143810225276;0.3356143810225276;0.4;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.3081136762725405;0.5356143810225276;1.0;0.48300749985576874;0.3660149997115376;0.3081136762725405;0.0;0.3081136762725405;0.3081136762725405;0.3356143810225276;0.0;0.5356143810225276
GO:0045381;0.6830074998557688;0.0;0.43852901558847923;0.4;0.48300749985576874;0.4;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.4;0.3660149997115376;0.6000000000000001;0.48300749985576874;1.0;0.43852901558847923;0.4;0.0;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.0;0.6000000000000001
