;GO:0045409;GO:0060271;GO:0032088;GO:0050728;GO:0050718;GO:0050729;GO:0021914;GO:1901224;GO:1901223;GO:0006366;GO:0045751;GO:0043124;GO:0045345;GO:0045944;GO:0045381;GO:0007219;GO:0070373;GO:0071345;GO:0006919;GO:0050711;GO:0031953;GO:0036336;GO:0070613
GO:0045409;1.0;0.0;0.21029916374218358;0.18891996122305274;0.455617995815823;0.0625947657759679;0.33295158722473833;0.06802619257744044;0.1821897351066442;0.0;0.15080688041567542;0.19015947801264851;0.17690546728841652;0.262498434497014;0.5809763018833518;0.07099425990721223;0.40545059971049024;0.0;0.27401893287357093;0.562511541522705;0.3599359122699715;0.0;0.2889917822097193
GO:0060271;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0375876328970168;0.0;0.0;0.0;0.0;0.0;0.030722053930769152;0.0;0.03521396045702756;0.0;0.0;0.0;0.025912562557444268;0.0
GO:0032088;0.21029916374218358;0.0;1.0;0.2383212406329402;0.07828580772818698;0.07914031312083879;0.17759099292145292;0.08502707511561124;0.20681832465548192;0.0;0.16475306315480232;0.21802975185451715;0.21315930018450324;0.3803636851246963;0.18802807847551686;0.08971518229519518;0.2265022384642578;0.0;0.31909078964834625;0.19937478513200257;0.19561827346011557;0.0;0.2641235144080777
GO:0050728;0.18891996122305274;0.0;0.2383212406329402;1.0;0.07087973883069369;0.7557026498242058;0.35551222906549157;0.27379409567679364;0.4156844951030721;0.0;0.32923386159124624;0.4388947051829452;0.06292829891176246;0.10539902121324343;0.055342084994255664;0.08157127578745385;0.45648226814260895;0.0;0.07902599734187622;0.2048329001312766;0.20086993955798949;0.0;0.08471472755503044
GO:0050718;0.455617995815823;0.0;0.07828580772818698;0.07087973883069369;1.0;0.1958791294192513;0.24347656896271286;0.20628975732148072;0.07078231266253741;0.0;0.0573562907887846;0.07428433217371856;0.15519881178774692;0.27002753352343406;0.41062004577428407;0.08115715289806069;0.07691002096523163;0.0;0.21063889535279137;0.884441229183828;0.06725216359697771;0.0;0.07381818965055954
GO:0050729;0.0625947657759679;0.0;0.07914031312083879;0.7557026498242058;0.1958791294192513;1.0;0.21375846788488065;0.3906377746680374;0.250287823727809;0.0;0.19783740549722506;0.2644055981797444;0.17371392648879233;0.2926720903906065;0.05576483173193316;0.08249303800865171;0.27511351400668554;0.0;0.21863802498590612;0.06791624374707292;0.06659026294929167;0.0;0.08570933428173767
GO:0021914;0.33295158722473833;0.0;0.17759099292145292;0.35551222906549157;0.24347656896271286;0.21375846788488065;1.0;0.24517702053502363;0.34965864356004234;0.0;0.2910957401612333;0.3644241711668637;0.04936086100569288;0.08201275140266337;0.2004937907415235;0.06834256379738393;0.3753617507197295;0.0;0.06675726700141972;0.35462603504137735;0.1685294780279436;0.0;0.061834555506609976
GO:1901224;0.06802619257744044;0.0;0.08502707511561124;0.27379409567679364;0.20628975732148072;0.3906377746680374;0.24517702053502363;1.0;0.8521816134538112;0.0;0.227628873447921;0.3910123924911889;0.16603476769800107;0.30085811640695365;0.0608934353577728;0.08842495197361867;0.40600074947585924;0.0;0.22893976625822093;0.0735367275407826;0.0721674508407316;0.0;0.0806713567461418
GO:1901223;0.1821897351066442;0.0;0.20681832465548192;0.4156844951030721;0.07078231266253741;0.250287823727809;0.34965864356004234;0.8521816134538112;1.0;0.0;0.3263252998636968;0.5538974542060012;0.05606427273734381;0.09938819340563036;0.05677428619289395;0.07999679209870393;0.5732102984874766;0.0;0.07783328318562774;0.19575928405759968;0.1924027957318262;0.0;0.07272784183691189
GO:0006366;0.0;0.0375876328970168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.03463906069570418;0.0;0.040457879195911144;0.0;0.0;0.0;0.028644630918890454;0.0
