;GO:0045727;GO:0015031;GO:0006366;GO:0006363;GO:0045444;GO:0042059;GO:0045766;GO:0001666;GO:0051289;GO:0045892;GO:0045893;GO:0032287;GO:0032288;GO:0017148;GO:0055007;GO:0016578;GO:0034063;GO:0035750;GO:0006493;GO:0060271;GO:0008156;GO:0042147;GO:0006974;GO:0060754;GO:0006334;GO:0048010;GO:0043162;GO:0072332;GO:0048255;GO:0070830;GO:0030178;GO:0010469;GO:0072659;GO:0043966;GO:0006260;GO:1902455;GO:0000122;GO:0002576;GO:0006417;GO:0051781;GO:0048026;GO:0050930;GO:0070936;GO:0071629;GO:0006351;GO:0038084;GO:0044267;GO:0006513;GO:0006357;GO:0001934;GO:0043065;GO:0070534;GO:0001938
GO:0045727;1.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.0;0.14806647662370065;0.2380646511352721;0.0;0.0;0.40811559759731486;0.0;0.0;0.0;0.0;0.0;0.0;0.14806647662370065;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.047799631016701725;0.38147421106401475;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.14806647662370065;0.0;0.40811559759731486;0.12755981097713553;0.2298366916985153;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.14806647662370065;0.25118815347651524;0.12755981097713553;0.0;0.12755981097713553
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.0;0.0;1.0;0.1960200889472569;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.10587402764930422;0.18244634003048496;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.10587402764930422;0.10587402764930422;0.20325151924801574;0.01468324974140624;0.10587402764930422;0.10587402764930422;0.0;0.0;0.0;0.10587402764930422;0.0
GO:0006363;0.0;0.0;0.1960200889472569;1.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.08547128021085358;0.01468324974140624;0.0;0.08547128021085358;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.08547128021085358;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.08547128021085358;0.1738062050727032;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.08547128021085358;0.08547128021085358;0.1960200889472569;0.01468324974140624;0.08547128021085358;0.08547128021085358;0.0;0.0;0.0;0.08547128021085358;0.0
GO:0045444;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1302612429746404;0.0;0.22804082589224092;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0
GO:0042059;0.047799631016701725;0.0;0.0;0.0;0.0;1.0;0.042064647228987374;0.0;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.0;0.1492331351584338;0.0;0.047799631016701725;0.0;0.047799631016701725;0.13839445927415203;0.0;0.274741083875601;0.1786822519641151;0.0;0.0;0.0;0.12804570306913615;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:0045766;0.11511873865597294;0.0;0.0;0.0;0.0;0.042064647228987374;1.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.20397374928165476;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051289;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;1.0;0.0;0.0;0.12408495164008174;0.2041871440868109;0.0;0.01468324974140624;0.12408495164008174;0.24997772404766266;0.0;0.01468324974140624;0.2041871440868109;0.0;0.0;0.01468324974140624;0.0;0.24997772404766266;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.2041871440868109;0.0;0.0;0.0;0.12408495164008174;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0
GO:0045892;0.14806647662370065;0.0;0.0;0.0;0.0;0.13839445927415203;0.042064647228987374;0.0;0.0;1.0;0.15831211565824807;0.0;0.0;0.25994020127029144;0.0;0.0;0.0;0.0;0.0;0.0;0.25994020127029144;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.2639988711854729;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.0;0.12804570306913615;0.27448591511204373;0.0;0.14806647662370065;0.047799631016701725;0.15191422087961767;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.15831211565824807;0.10900961301269105;0.047799631016701725;0.0;0.047799631016701725
