;GO:0045727;GO:0015031;GO:0006366;GO:0006363;GO:0045444;GO:0042059;GO:0045766;GO:0001666;GO:0051289;GO:0045892;GO:0045893;GO:0032287;GO:0032288;GO:0017148;GO:0055007;GO:0016578;GO:0034063;GO:0035750;GO:0006493;GO:0060271;GO:0008156;GO:0042147;GO:0006974;GO:0060754;GO:0006334;GO:0048010;GO:0043162;GO:0072332;GO:0048255;GO:0070830;GO:0030178;GO:0010469;GO:0072659;GO:0043966;GO:0006260;GO:1902455;GO:0000122;GO:0002576;GO:0006417;GO:0051781;GO:0048026;GO:0050930;GO:0070936;GO:0071629;GO:0006351;GO:0038084;GO:0044267;GO:0006513;GO:0006357;GO:0001934;GO:0043065;GO:0070534;GO:0001938
GO:0045727;1.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.4;0.0;0.4;0.0;0.4;0.6830074998557688;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;1.0;0.6000000000000001;0.6830074998557688;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.6830074998557688;0.48300749985576874;0.0;0.48300749985576874
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.0;0.0;1.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3660149997115376;0.8;1.0;0.8;0.6830074998557688;0.4;0.0;0.0;0.0;0.3660149997115376;0.0
GO:0006363;0.0;0.0;0.8;1.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.8;0.8;0.8;0.6830074998557688;0.4;0.0;0.0;0.0;0.3660149997115376;0.0
GO:0045444;0.0;0.0;0.5356143810225276;0.6000000000000001;1.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6830074998557688;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.2830074998557688;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.3081136762725405;0.0;0.0;0.0;0.2830074998557688;0.0
GO:0042059;0.3660149997115376;0.0;0.0;0.0;0.0;1.0;0.3660149997115376;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.4;0.3660149997115376;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.4;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376
GO:0045766;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;1.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.3356143810225276;0.0;0.4;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.4;0.43852901558847923;0.0;0.43852901558847923
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051289;0.0;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.0;1.0;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3081136762725405;0.8;0.8;0.8;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.0
GO:0045892;0.6000000000000001;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;1.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.48300749985576874;1.0;0.0;0.6830074998557688;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.4;0.3660149997115376;0.0;0.3660149997115376
GO:0045893;0.8;0.0;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.8;1.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.4;0.0;0.4;0.0;0.4;0.6830074998557688;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.4;0.6830074998557688;0.0;0.6830074998557688;0.48300749985576874;0.6830074998557688;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.48300749985576874;0.4;0.0;0.4
GO:0032287;0.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;1.0;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0
GO:0032288;0.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.8;1.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0
GO:0017148;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.4;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;1.0;0.48300749985576874;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.5356143810225276;0.4;0.0;0.4
GO:0055007;0.0;0.0;0.8;0.8;0.6830074998557688;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;1.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3081136762725405;0.8;0.8;0.8;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.0
GO:0016578;0.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;1.0;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.8;0.8;0.8;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0
GO:0034063;0.0;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;1.0;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3081136762725405;0.8;0.8;0.8;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.0
GO:0035750;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006493;0.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;1.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.8;0.8;0.8;0.8;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0
GO:0060271;0.0;0.0;0.8;0.8;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;1.0;0.0;0.0;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3081136762725405;0.8;0.8;0.8;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.0
GO:0008156;0.6000000000000001;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.4;0.3660149997115376;0.0;0.3660149997115376
GO:0042147;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006974;0.0;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;1.0;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.2830074998557688;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.3081136762725405;0.0;0.0;0.0;0.2830074998557688;0.0
GO:0060754;0.4;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;1.0;0.0;0.4;0.0;0.4;0.3660149997115376;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.3081136762725405;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.0;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.3660149997115376;0.4;0.0;0.4
GO:0006334;0.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;1.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0
GO:0048010;0.4;0.0;0.8;0.8;0.6000000000000001;0.4;0.43852901558847923;0.0;0.8;0.4;0.4;0.8;0.8;0.4;0.8;0.8;0.8;0.0;0.8;0.8;0.4;0.0;0.6000000000000001;0.4;0.8;1.0;0.8;0.8;0.48300749985576874;0.8;0.43852901558847923;0.6000000000000001;0.0;0.8;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.3356143810225276;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.4;0.3660149997115376;0.4;0.3356143810225276;0.4
GO:0043162;0.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;1.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.8;0.8;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.4;0.0
GO:0072332;0.4;0.0;0.8;0.8;0.6000000000000001;0.4;0.43852901558847923;0.0;0.8;0.4;0.4;0.8;0.8;0.4;0.8;0.8;0.8;0.0;0.8;0.8;0.4;0.0;0.6000000000000001;0.4;0.8;0.8;0.8;1.0;0.48300749985576874;0.8;0.43852901558847923;0.6000000000000001;0.0;0.8;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.3356143810225276;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.4;0.3660149997115376;0.4;0.3356143810225276;0.4
GO:0048255;0.6830074998557688;0.0;0.0;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.48300749985576874;1.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376
GO:0070830;0.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;1.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0
GO:0030178;0.4;0.0;0.0;0.0;0.0;0.6830074998557688;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;1.0;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.0;0.4
GO:0010469;0.43852901558847923;0.0;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.4;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.6000000000000001;0.48300749985576874;0.0;0.6830074998557688;1.0;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.4;0.4;0.43852901558847923;0.0;0.43852901558847923
GO:0072659;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043966;0.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;1.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.8;0.8;0.8;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.4;0.0
GO:0006260;0.0;0.0;0.6830074998557688;0.6830074998557688;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.5356143810225276;0.6830074998557688;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;1.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3660149997115376;0.6830074998557688;0.8;0.5356143810225276;0.6830074998557688;0.4;0.0;0.0;0.0;0.3660149997115376;0.0
GO:1902455;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.48300749985576874;0.4;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;1.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.3660149997115376;0.4;0.0;0.4
