;GO:0090656;GO:0006281;GO:0006120;GO:0006487;GO:0051291;GO:0000733;GO:0036292;GO:0043069;GO:0045329;GO:0006488;GO:0050873;GO:0009749;GO:0033539;GO:0006635;GO:0030308;GO:0019240;GO:0055129;GO:0090502;GO:0008033;GO:0007264;GO:0006574;GO:0006210;GO:0042102;GO:0001682;GO:0043434;GO:0009249;GO:0006768;GO:0014003;GO:0008285;GO:1902018;GO:0006264;GO:0000122;GO:0001522;GO:0006536;GO:0031297;GO:0032981;GO:0016310;GO:0050852;GO:0006592;GO:0033077;GO:0006552;GO:0007569;GO:0006357;GO:0071340;GO:0048478;GO:0051793;GO:0019254;GO:0015936
GO:0090656;1.0;0.6666666666666666;0.0;0.0;0.0;0.6666666666666666;0.25;0.0;0.3333333333333333;0.0;0.16666666666666666;0.0;0.25;0.2857142857142857;0.0;0.2857142857142857;0.4;0.5;0.0;0.0;0.2857142857142857;0.375;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.5;0.2857142857142857;0.6666666666666666;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.2857142857142857;0.25;0.0;0.0;0.6666666666666666;0.2857142857142857;0.3333333333333333;0.42857142857142855
GO:0006281;0.6666666666666666;1.0;0.3333333333333333;0.5;0.0;0.6666666666666666;0.09090909090909091;0.0;0.2222222222222222;0.3333333333333333;0.1111111111111111;0.09090909090909091;0.2;0.2222222222222222;0.0;0.2;0.2857142857142857;0.4444444444444444;0.42857142857142855;0.16666666666666666;0.2;0.2727272727272727;0.0;0.42857142857142855;0.125;0.42857142857142855;0.375;0.16666666666666666;0.0;0.0;0.5714285714285714;0.0;0.4444444444444444;0.2;0.6666666666666666;0.16666666666666666;0.25;0.16666666666666666;0.2;0.0;0.2;0.14285714285714285;0.0;0.0;0.6666666666666666;0.2222222222222222;0.2222222222222222;0.25
GO:0006120;0.0;0.3333333333333333;1.0;0.0;0.0;0.3333333333333333;0.125;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.2857142857142857;0.3333333333333333;0.0;0.125;0.4;0.125;0.0;0.0;0.125;0.25;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.25;0.0;0.0;0.3333333333333333;0.0;0.125;0.0;0.125;0.25;0.0;0.0;0.0;0.2857142857142857;0.16666666666666666;0.3333333333333333
GO:0006487;0.0;0.5;0.0;1.0;0.0;0.5;0.125;0.0;0.42857142857142855;0.0;0.16666666666666666;0.0;0.25;0.2857142857142857;0.0;0.375;0.4;0.375;0.0;0.0;0.375;0.375;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.375;0.0;0.0;0.3333333333333333;0.0;0.375;0.0;0.375;0.25;0.0;0.0;0.0;0.2857142857142857;0.42857142857142855;0.42857142857142855
GO:0051291;0.0;0.0;0.0;0.0;1.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000733;0.6666666666666666;0.6666666666666666;0.3333333333333333;0.5;0.0;1.0;0.75;0.0;0.2222222222222222;0.3333333333333333;0.1111111111111111;0.0;0.2;0.2222222222222222;0.0;0.2;0.2857142857142857;0.4444444444444444;0.42857142857142855;0.16666666666666666;0.2;0.2727272727272727;0.0;0.42857142857142855;0.0;0.42857142857142855;0.375;0.16666666666666666;0.0;0.0;0.5714285714285714;0.0;0.4444444444444444;0.2;0.6666666666666666;0.16666666666666666;0.25;0.16666666666666666;0.2;0.0;0.2;0.14285714285714285;0.0;0.0;0.6666666666666666;0.2222222222222222;0.2222222222222222;0.25
GO:0036292;0.25;0.09090909090909091;0.125;0.125;0.125;0.75;1.0;0.0;0.08333333333333333;0.125;0.09090909090909091;0.0;0.07692307692307693;0.08333333333333333;0.0;0.07142857142857142;0.1;0.07142857142857142;0.0;0.125;0.07142857142857142;0.07692307692307693;0.0;0.0;0.0;0.0;0.1;0.125;0.0;0.0;0.125;0.0;0.0;0.07692307692307693;0.125;0.25;0.09090909090909091;0.125;0.07142857142857142;0.0;0.07142857142857142;0.1111111111111111;0.0;0.0;0.125;0.08333333333333333;0.08333333333333333;0.09090909090909091
GO:0043069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.4;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0
GO:0045329;0.3333333333333333;0.2222222222222222;0.16666666666666666;0.42857142857142855;0.0;0.2222222222222222;0.08333333333333333;0.0;1.0;0.42857142857142855;0.1;0.0;0.18181818181818182;0.2;0.0;0.4444444444444444;0.3333333333333333;0.2727272727272727;0.16666666666666666;0.0;0.3;0.3;0.0;0.16666666666666666;0.0;0.16666666666666666;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.3;0.3333333333333333;0.0;0.2222222222222222;0.0;0.4444444444444444;0.0;0.3;0.125;0.0;0.0;0.3333333333333333;0.2;0.6666666666666666;0.3333333333333333
GO:0006488;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.125;0.0;0.42857142857142855;1.0;0.16666666666666666;0.0;0.3333333333333333;0.375;0.0;0.375;0.4;0.25;0.0;0.0;0.2857142857142857;0.25;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.3333333333333333;0.0;0.375;0.0;0.2857142857142857;0.25;0.0;0.0;0.0;0.375;0.16666666666666666;0.3333333333333333
