;GO:0090656;GO:0006281;GO:0006120;GO:0006487;GO:0051291;GO:0000733;GO:0036292;GO:0043069;GO:0045329;GO:0006488;GO:0050873;GO:0009749;GO:0033539;GO:0006635;GO:0030308;GO:0019240;GO:0055129;GO:0090502;GO:0008033;GO:0007264;GO:0006574;GO:0006210;GO:0042102;GO:0001682;GO:0043434;GO:0009249;GO:0006768;GO:0014003;GO:0008285;GO:1902018;GO:0006264;GO:0000122;GO:0001522;GO:0006536;GO:0031297;GO:0032981;GO:0016310;GO:0050852;GO:0006592;GO:0033077;GO:0006552;GO:0007569;GO:0006357;GO:0071340;GO:0048478;GO:0051793;GO:0019254;GO:0015936
GO:0090656;1.0;0.6554604664089264;0.4186909193124087;0.5271800470749834;0.5619529626652469;0.5793304341499714;0.3526428585971952;0.0;0.39227917096459924;0.4339131816403245;0.28367981189368235;0.0;0.30935442110565486;0.37926250092705843;0.0;0.3352550075454018;0.4251994376418934;0.5168558091421822;0.6117399369281166;0.45132899529574927;0.36192939544619496;0.38298014502489747;0.0;0.5119276144233951;0.0;0.47669105212023266;0.49416511889761555;0.3855773354389354;0.0;0.0;0.5625007691650545;0.0;0.48732164039455333;0.4178363323871325;0.5891751570658477;0.5352785747644536;0.46082776619687826;0.3855773354389354;0.3352550075454018;0.41923666540876925;0.35208467253031867;0.39377503703875716;0.0;0.0;0.5625007691650545;0.33201565809507144;0.39227917096459924;0.43645708748735124
GO:0006281;0.6554604664089264;1.0;0.4365556475726881;0.5778484509639263;0.38065266004893084;0.6722901313938433;0.2875332716050975;0.0;0.41614502029188155;0.4517779099006039;0.31703327894723005;0.3916628668453155;0.36536912514861913;0.4299309048160013;0.0;0.36860847459894946;0.4585529046954412;0.5830129518243934;0.629604665188396;0.4423911689943681;0.39528286249974265;0.41633361207844516;0.0;0.5297923426836745;0.4943847479637808;0.49455578038051207;0.48522729259623437;0.37663950913755423;0.0;0.0;0.6131691730539974;0.0;0.5534787830767647;0.4511897994406802;0.6821348543097197;0.37663950913755423;0.504323671889673;0.37663950913755423;0.36860847459894946;0.3876376021179715;0.38543813958386636;0.4044672671028884;0.0;0.0;0.6554604664089264;0.38268406198401433;0.41614502029188155;0.47995299318014595
GO:0006120;0.4186909193124087;0.4365556475726881;1.0;0.46917991426715944;0.4122517233397286;0.3604256153137331;0.24138851853875337;0.0;0.31679339576715565;0.4186909193124087;0.28367981189368235;0.0;0.4886532526457529;0.5627026500394005;0.0;0.27450210241222667;0.3763996259574797;0.3545252661146062;0.5185032418171303;0.45132899529574927;0.30117649031301985;0.2941321587777391;0.0;0.4186909193124087;0.0;0.4186909193124087;0.4030740138582729;0.3855773354389354;0.0;0.0;0.4186909193124087;0.0;0.3446211537324898;0.3767134836194698;0.4453653072132019;0.3855773354389354;0.46082776619687826;0.3855773354389354;0.27450210241222667;0.41923666540876925;0.29133176739714356;0.39377503703875716;0.0;0.0;0.4186909193124087;0.31679339576715565;0.31679339576715565;0.3702703382296094
GO:0006487;0.5271800470749834;0.5778484509639263;0.46917991426715944;1.0;0.4627407182944793;0.5017184187049714;0.2918775134935041;0.0;0.4281734821171213;0.48440217659507523;0.3341688068484331;0.0;0.3598434160604056;0.42975149588180916;0.0;0.4013709275554607;0.4609771577457848;0.48968530646123704;0.611371988808832;0.5018179902505;0.4280453154562539;0.4013709275554607;0.0;0.5115596663041105;0.0;0.5583909098708975;0.529942839001507;0.43606633039368614;0.0;0.0;0.5271800470749834;0.0;0.5266146577279973;0.48395225239719153;0.5538544349757766;0.43606633039368614;0.5113167611516289;0.43606633039368614;0.4013709275554607;0.46972566036352;0.41820059254037767;0.4442640319935079;0.0;0.0;0.5271800470749834;0.3825046530498222;0.4281734821171213;0.4548478700179145
GO:0051291;0.5619529626652469;0.38065266004893084;0.4122517233397286;0.4627407182944793;1.0;0.3961469114829053;0.35968719013247596;0.0;0.28769296280505896;0.4122517233397286;0.28769296280505896;0.0;0.25074796960415136;0.31530974927153355;0.0;0.25074796960415136;0.31035419979447554;0.3307711333065309;0.5120640458444501;0.47800338319654245;0.27742235750494454;0.25074796960415136;0.0;0.4122517233397286;0.0;0.4122517233397286;0.3370285876952687;0.4122517233397286;0.0;0.0;0.4122517233397286;0.0;0.3185519013942973;0.33332929444588216;0.4389261112405218;0.5925963001785468;0.404924778673121;0.4122517233397286;0.25074796960415136;0.44591105330956243;0.2675776345890683;0.38764574931088686;0.0;0.0;0.4122517233397286;0.26806290643954656;0.28769296280505896;0.31436735070585214
GO:0000733;0.5793304341499714;0.6722901313938433;0.3604256153137331;0.5017184187049714;0.3961469114829053;1.0;0.7307715897429498;0.0;0.34001498803292657;0.3756478776416489;0.24090324668827506;0.0;0.28923909288966415;0.35380087255704634;0.0;0.2924784423399945;0.3824228724364862;0.5068829195654385;0.553474632929441;0.3662611367354131;0.3191528302407877;0.3402035798194902;0.0;0.4536623104247195;0.0;0.4184257481215571;0.40909726033727944;0.30050947687859925;0.0;0.0;0.5370391407950424;0.0;0.4773487508178097;0.3750597671817253;0.6060048220507647;0.39213376057152866;0.42819363963071805;0.30050947687859925;0.2924784423399945;0.31150756985901656;0.30930810732491143;0.32833723484393346;0.0;0.0;0.5793304341499714;0.30655402972505935;0.34001498803292657;0.403822960921191
GO:0036292;0.3526428585971952;0.2875332716050975;0.24138851853875337;0.2918775134935041;0.35968719013247596;0.7307715897429498;1.0;0.0;0.1817822883484292;0.24138851853875337;0.19457357436122563;0.0;0.17001544586744105;0.22902913118041618;0.0;0.15912105135901272;0.20858484291008988;0.23914421506139227;0.32388590420807967;0.30714017839556723;0.1857954392598059;0.17001544586744105;0.0;0.22407358170335817;0.0;0.22407358170335817;0.23525923081088307;0.24138851853875337;0.0;0.0;0.24138851853875337;0.0;0.20961004631376345;0.2525967707091718;0.26806290643954656;0.3526428585971952;0.31180539022928766;0.24138851853875337;0.15912105135901272;0.257732911673192;0.17595071634392961;0.2745625766581089;0.0;0.0;0.24138851853875337;0.1817822883484292;0.1817822883484292;0.22124796226201882
GO:0043069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6085010419679178;0.0;0.0;0.0;0.0;0.45515718471694755;0.0;0.0;0.3928787298068954;0.0;0.0;0.0;0.0;0.0;0.6408616626975557;0.47574457983342633;0.0;0.5276057203993807;0.0;0.0;0.0;0.0;0.0;0.3697754684946213;0.0;0.0;0.0;0.0;0.4933363964092545;0.0;0.42944013556712074;0.0;0.0;0.0
GO:0045329;0.39227917096459924;0.41614502029188155;0.31679339576715565;0.4281734821171213;0.28769296280505896;0.34001498803292657;0.1817822883484292;0.0;1.0;0.4009514079171715;0.20858484291008988;0.0;0.24169842678356318;0.30443400840881846;0.0;0.420968099280221;0.3983068622908044;0.385893549914994;0.46528893890766015;0.32677023476107964;0.3352650271465742;0.3231853230480097;0.0;0.36547661640293866;0.0;0.35088193260071;0.41895355886539243;0.2610185749042658;0.0;0.0;0.3571515217230975;0.0;0.3563593811673652;0.39117196408751176;0.41895355886539243;0.2610185749042658;0.3917339182802887;0.2610185749042658;0.420968099280221;0.2946779048740996;0.3254203042306979;0.2918775134935041;0.0;0.0;0.39227917096459924;0.25718716557683147;0.7711775863247551;0.36948976731431526
GO:0006488;0.4339131816403245;0.4517779099006039;0.4186909193124087;0.48440217659507523;0.4122517233397286;0.3756478776416489;0.24138851853875337;0.0;0.4009514079171715;1.0;0.28367981189368235;0.0;0.40630631098312114;0.4762143908045247;0.0;0.3741488533555109;0.433755083545835;0.3893775848080344;0.5337255041450459;0.45132899529574927;0.3586900459958646;0.30935442110565486;0.0;0.4339131816403245;0.0;0.4339131816403245;0.4030740138582729;0.3855773354389354;0.0;0.0;0.47604637690076396;0.0;0.3825046530498222;0.4145969829368022;0.4605875695411177;0.3855773354389354;0.46082776619687826;0.3855773354389354;0.3741488533555109;0.41923666540876925;0.34884532307998833;0.39377503703875716;0.0;0.0;0.4339131816403245;0.4289675479725377;0.31679339576715565;0.46510708535875467
