;GO:0090656;GO:0006281;GO:0006120;GO:0006487;GO:0051291;GO:0000733;GO:0036292;GO:0043069;GO:0045329;GO:0006488;GO:0050873;GO:0009749;GO:0033539;GO:0006635;GO:0030308;GO:0019240;GO:0055129;GO:0090502;GO:0008033;GO:0007264;GO:0006574;GO:0006210;GO:0042102;GO:0001682;GO:0043434;GO:0009249;GO:0006768;GO:0014003;GO:0008285;GO:1902018;GO:0006264;GO:0000122;GO:0001522;GO:0006536;GO:0031297;GO:0032981;GO:0016310;GO:0050852;GO:0006592;GO:0033077;GO:0006552;GO:0007569;GO:0006357;GO:0071340;GO:0048478;GO:0051793;GO:0019254;GO:0015936
GO:0090656;1.0;0.7826545734215429;0.336279265768018;0.5223214837210358;0.37038470987898536;0.8583645390983534;0.31499936866456063;0.0;0.4277577719338344;0.4180552838405898;0.19649132669444805;0.0;0.3090110912748584;0.3139044096317468;0.0;0.3805410770392319;0.40475414128497567;0.7657754853057587;0.7358538902020947;0.1821989220462613;0.3705205729489067;0.5420253741540789;0.0;0.6864552097064786;0.0;0.5126973476961281;0.47729515275051426;0.19081839201853734;0.0;0.0;0.7415817828900587;0.0;0.76381707955245;0.4478561304114911;0.8547843929641327;0.35248130686138546;0.3520414313294908;0.1318730587602519;0.3805730627493767;0.16407075973830348;0.370509268479878;0.20241066361311827;0.0;0.0;0.5046148973796938;0.3306610359893693;0.4947314814429599;0.5236242531830304
GO:0006281;0.7826545734215429;1.0;0.32669062133283927;0.5110799363291751;0.17919102132717088;0.7555873649949362;0.18034591475454345;0.0;0.418186650891735;0.40778158194346537;0.19050405836709342;0.15691545985100283;0.3033617153360335;0.3080763838890185;0.0;0.3730996135409099;0.39785935641010917;0.7490198557705601;0.7203688451932196;0.17703954585606393;0.3634622161064846;0.5323286500640727;0.0;0.6729603722952063;0.14844273973923308;0.50186195344694;0.46757778866737476;0.18516688012253404;0.0;0.0;0.7275001409228259;0.0;0.7471461097570689;0.43758465985094286;0.8361295616705338;0.17076598994704983;0.34154686402132767;0.12914892775314585;0.3731303604735113;0.15987516718589162;0.3634513382253877;0.19606305332320362;0.0;0.0;0.49805497778594326;0.3242005905874191;0.4819733433004944;0.5145692386023946
GO:0006120;0.336279265768018;0.32669062133283927;1.0;0.3627742046672602;0.31246083425604476;0.3198184429049909;0.31598931162843147;0.0;0.3843247900233471;0.4438969767817923;0.3485539458041184;0.0;0.33361218129971026;0.3407763673285485;0.0;0.3160030090287077;0.26144230160855597;0.37173025332063;0.35102807929133895;0.3059769658922008;0.3046109842444531;0.27933181038956867;0.0;0.31837345042610915;0.0;0.3532291844526817;0.3346492196487506;0.33109313733581575;0.0;0.0;0.3032473604735777;0.0;0.3703530117042764;0.3989185699656184;0.3703065915325129;0.2877092335547609;0.6138716675950534;0.18647103389151778;0.31603974045284566;0.2580881975988816;0.3045982609321411;0.3676248437783973;0.0;0.0;0.18466676874289714;0.3156160271333376;0.47945238117615246;0.2667836684670416
GO:0006487;0.5223214837210358;0.5110799363291751;0.3627742046672602;1.0;0.1990967284698873;0.5029230659806021;0.20052348121024025;0.0;0.4540644319633514;0.4460165136157922;0.21316146331214172;0.0;0.3240261030945174;0.32941065575529277;0.0;0.4460732536377631;0.3849462457370366;0.508861811363266;0.48785513121899665;0.19644424129117827;0.433730716129065;0.405560711058484;0.0;0.45338487941771377;0.0;0.8221720316962459;0.410028567608655;0.20650143711902236;0.0;0.0;0.48290188389939026;0.0;0.5550241294170948;0.5298752441811837;0.560949925249934;0.1887499563110372;0.38118596516910813;0.13917794719291282;0.44611270568806805;0.17553321285154316;0.43371681123792843;0.22014563751024188;0.0;0.0;0.32336560090852556;0.3479124461292489;0.5301698159846255;0.3911619151892482
GO:0051291;0.37038470987898536;0.17919102132717088;0.31246083425604476;0.1990967284698873;1.0;0.29752760213477714;0.5409319782480064;0.0;0.21099608399856568;0.24393173958430267;0.3520958990298412;0.0;0.15773297619053891;0.1611359803437616;0.0;0.17329950584278495;0.14325410717366047;0.20404090712490497;0.19261441637449375;0.30870306427827604;0.16702187922191317;0.15309975718332774;0.0;0.17460603280968104;0.0;0.19382895251269144;0.1835794708634459;0.33428748475165165;0.0;0.0;0.16627059987254422;0.0;0.20328051084044133;0.219058790861664;0.20325488212747217;0.7579108527819042;0.33824863494143254;0.18748000372951945;0.17331975052108772;0.2600250439714904;0.16701486924867495;0.37156718358300067;0.0;0.0;0.1010631901860079;0.17308622058024062;0.26361891860754405;0.14619319246543167
GO:0000733;0.8583645390983534;0.7555873649949362;0.3198184429049909;0.5029230659806021;0.29752760213477714;1.0;0.5006137621605043;0.0;0.41125228078268183;0.4003670226930171;0.18622780277861037;0.0;0.29923904632736564;0.30382547275948335;0.0;0.3676813243309349;0.3928167712735396;0.73686964655726;0.7091234039853824;0.17334053735929966;0.3583182977312407;0.5252475094140138;0.0;0.6631362888204595;0.0;0.49399440411216305;0.4605123916555217;0.18112433372076467;0.0;0.0;0.7172367568368959;0.0;0.7350561237610155;0.430150223398198;0.8226008115948183;0.28382086572485005;0.33404262860039124;0.12716928000259095;0.3677111846758726;0.15685252028763622;0.35830772556646656;0.19153655527244495;0.0;0.0;0.4932231031473113;0.31949646087381584;0.4727854559887929;0.5079497573630964
GO:0036292;0.31499936866456063;0.18034591475454345;0.31598931162843147;0.20052348121024025;0.5409319782480064;0.5006137621605043;1.0;0.0;0.21259916439834717;0.24607689372916913;0.3565827396193149;0.0;0.15862714467895297;0.16206926158130514;0.0;0.1743794767350535;0.14399126859059433;0.2055396676693418;0.19394946390737217;0.3121467147534104;0.16802479879171406;0.15394202665064902;0.0;0.175702400671085;0.0;0.19518094858218488;0.18479181579908666;0.3383293247314277;0.0;0.0;0.16726449044564223;0.0;0.20476808066095675;0.22078722960341599;0.2047420755070264;0.49727055588761304;0.3423874232355216;0.18874459105320823;0.17439997453677258;0.2624640017409168;0.16801770438165867;0.37656752397361004;0.0;0.0;0.10142952377899644;0.17416352653607078;0.2661260862678767;0.14696099330850415
GO:0043069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6610990256284549;0.0;0.0;0.0;0.0;0.5323749676879348;0.0;0.0;0.2746714135439015;0.0;0.0;0.0;0.0;0.0;0.7424270988491368;0.48617071744105267;0.0;0.31415807471026397;0.0;0.0;0.0;0.0;0.0;0.33409243849178766;0.0;0.0;0.0;0.0;0.33871585822915784;0.0;0.2515964543248397;0.0;0.0;0.0
GO:0045329;0.4277577719338344;0.418186650891735;0.3843247900233471;0.4540644319633514;0.21099608399856568;0.41125228078268183;0.21259916439834717;0.0;1.0;0.5153696535060125;0.22685924019232162;0.0;0.2841382836193022;0.28903204243318614;0.0;0.5851615417664734;0.5023177281386036;0.46212393003817087;0.4422472404027556;0.20801943129352599;0.39609446859423625;0.4120479885746294;0.0;0.4097861755706896;0.0;0.4448506929009181;0.4757458974136606;0.21933087948819482;0.0;0.0;0.5273486972393829;0.0;0.4608179741897204;0.48795153148944886;0.46077391657366346;0.19941154904193237;0.40505151454746813;0.1448900211808821;0.5852152930921721;0.1847176516011376;0.3960812942017827;0.23478655269211307;0.0;0.0;0.26079547802584047;0.30589194290787297;0.7741972934960386;0.39692603583793734
GO:0006488;0.4180552838405898;0.40778158194346537;0.4438969767817923;0.4460165136157922;0.24393173958430267;0.4003670226930171;0.24607689372916913;0.0;0.5153696535060125;1.0;0.2653855434913815;0.0;0.44628706145058694;0.4546630170558237;0.0;0.4968416888924837;0.4208101771231904;0.45532917330792155;0.43369685242358763;0.23996201227011388;0.38380469615925844;0.3557923795188736;0.0;0.3988024830579206;0.0;0.43601464668993034;0.35244134587067494;0.2551407942985227;0.0;0.0;0.47938378444617036;0.0;0.453901599016716;0.48318079439333617;0.45385345393179677;0.2285799056361183;0.4717802640199797;0.15969671376855749;0.4968916878626502;0.20947888389228134;0.3837907492757035;0.2762987524757711;0.0;0.0;0.24523201315027848;0.4837155697124118;0.47590144888452207;0.3790647200331603
GO:0050873;0.19649132669444805;0.19050405836709342;0.3485539458041184;0.21316146331214172;0.3520958990298412;0.18622780277861037;0.3565827396193149;0.0;0.22685924019232162;0.2653855434913815;1.0;0.0;0.1664330048719852;0.17022627262907974;0.0;0.18385894417902343;0.15039407994704634;0.21883881547606615;0.2057479967667184;0.3438843840607765;0.17680855910213283;0.16128292832835303;0.0;0.18533021560877402;0.0;0.2071344041373747;0.1954718011006665;0.6239535461352917;0.0;0.0;0.17596687942831432;0.0;0.21796436173016098;0.23620671945491328;0.2179348970090069;0.320979314958397;0.38095232598956386;0.19990015290331;0.18388173126790455;0.5591383238754376;0.17680070357866906;0.7033084637598874;0.0;0.0;0.1045653797904758;0.18361889337991158;0.2888545719076392;0.1536367580026267
GO:0009749;0.0;0.15691545985100283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5561482038049638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033539;0.3090110912748584;0.3033617153360335;0.33361218129971026;0.3240261030945174;0.15773297619053891;0.29923904632736564;0.15862714467895297;0.0;0.2841382836193022;0.44628706145058694;0.1664330048719852;0.0;1.0;0.9857172447590412;0.0;0.42915837160781717;0.3779816376012405;0.3289132875869075;0.31747445829320553;0.15606352480526287;0.6104394140769511;0.39875954598414365;0.0;0.2983641927319035;0.0;0.31871467732132425;0.4310554406707924;0.16234489777903544;0.0;0.0;0.28903518610178447;0.0;0.32816771693726965;0.4960505706113176;0.32814254984718577;0.15116795491527332;0.29921012944206693;0.11761674846345548;0.4291907342624037;0.1425705410390668;0.6104226594364145;0.17066035665367785;0.0;0.0;0.20317469817397968;0.8775942284731125;0.32275197203051653;0.2955147706843284
GO:0006635;0.3139044096317468;0.3080763838890185;0.3407763673285485;0.32941065575529277;0.1611359803437616;0.30382547275948335;0.16206926158130514;0.0;0.28903204243318614;0.4546630170558237;0.17022627262907974;0.0;0.9857172447590412;1.0;0.0;0.4356843817958056;0.3830348453499776;0.33446288316157224;0.32264173021187975;0.15939411461399625;0.6194989222784543;0.40434070245514414;0.0;0.3029236363570477;0.0;0.32392273130169985;0.43786001916086653;0.16595208609604317;0.0;0.0;0.29331192186456617;0.0;0.3336919704365294;0.5047902413443315;0.33366594894151347;0.15429077639382552;0.3058972424353986;0.11949857395515558;0.4357177362195713;0.145344993775815;0.6194816666446973;0.1746510777274425;0.0;0.0;0.2052786969990629;0.8909286239851133;0.32908102251104804;0.29952163278454863
GO:0030308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6610990256284549;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5141863347944329;0.0;0.0;0.26974836426846394;0.0;0.0;0.0;0.0;0.0;0.7165104508516505;0.53266412892263;0.0;0.3094221787618297;0.0;0.0;0.0;0.0;0.0;0.3268370637800898;0.0;0.0;0.0;0.0;0.3312605240498174;0.0;0.24854981914009586;0.0;0.0;0.0
GO:0019240;0.3805410770392319;0.3730996135409099;0.3160030090287077;0.4460732536377631;0.17329950584278495;0.3676813243309349;0.1743794767350535;0.0;0.5851615417664734;0.4968416888924837;0.18385894417902343;0.0;0.42915837160781717;0.4356843817958056;0.0;1.0;0.8182232238951209;0.4069112602518547;0.3917254071378429;0.1712863841290457;0.5988139224314523;0.4056000740278858;0.0;0.3665328500618193;0.0;0.4382245006161469;0.5188320756245289;0.1788827492022135;0.0;0.0;0.47146573857224033;0.0;0.4059190196033399;0.7176985805968698;0.405885532009148;0.16540716999527005;0.3298824657318105;0.12606018180791095;0.9366199135515635;0.15516866263447654;0.5987963968151532;0.18903162297501325;0.0;0.0;0.24426482294160118;0.45797089877639463;0.46815747904533533;0.3923405246711405
