;GO:0060003;GO:1990090;GO:0000187;GO:0050796;GO:0001666;GO:0045892;GO:0051482;GO:0033137;GO:0034622;GO:0015701;GO:0033138;GO:0002092;GO:2000251;GO:0034220;GO:0015680;GO:0051260;GO:0007268;GO:0042542;GO:0045779;GO:0045778;GO:0086091;GO:0050965;GO:0034613;GO:0015677;GO:0070509;GO:0014047;GO:0055075;GO:0008284;GO:0007196;GO:0048812;GO:0007595;GO:0045664;GO:0043524;GO:0006813;GO:0098712;GO:0070588;GO:0071435;GO:0032147;GO:0050856;GO:0032148;GO:0050731;GO:2000651;GO:0019229;GO:0050732;GO:0050908;GO:0060372;GO:0007517;GO:0010881;GO:0015810;GO:0035249;GO:1901385;GO:0006882;GO:0043267;GO:0043029;GO:0001984;GO:0006878;GO:0098656;GO:0060291;GO:0051967;GO:0060292;GO:0051209;GO:0035235;GO:0060316;GO:0007189;GO:0060314;GO:0038180;GO:0007218;GO:0051453;GO:0007219;GO:0043043;GO:0050804;GO:0086050;GO:2000288;GO:0010469;GO:1902083;GO:0030335;GO:0086052;GO:0046716;GO:0090630;GO:0045986;GO:0055024;GO:0034765;GO:0098914;GO:0071356;GO:0050930;GO:0030049;GO:1900087;GO:0044267;GO:0007169;GO:0051481;GO:0006874;GO:0048747;GO:0002027;GO:0014809;GO:0002548;GO:0035725;GO:0030279;GO:0031645;GO:0070778
GO:0060003;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34601163670820334;0.0;0.0;0.0;0.4925396586639161;0.7580682587296238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21793901133260482;0.8023749613802857;0.4380994208886375;0.32714470552713937;0.0;0.0;0.0;0.0;0.19063648260684793;0.0;0.0;0.48510611934582537;0.3477640734255578;0.5008769824868188;0.4151707469653448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3440887606238992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4445956607847892;0.0;0.0;0.0;0.4533451915984958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3147271417068595;0.0;0.0;0.0;0.0;0.3147271417068595;0.0;0.0;0.0;0.0;0.0;0.3440887606238992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4847920990119121;0.0;0.0;0.3477640734255578
GO:1990090;0.0;1.0;0.0;0.0;0.22682842195535663;0.0;0.02366548275715926;0.0;0.03181880424469387;0.0;0.0;0.0;0.0;0.0;0.0;0.028570004561728358;0.028958319474393843;0.3469514666225731;0.0;0.0;0.0;0.1767643708771814;0.0;0.0;0.0;0.022292520168939445;0.0;0.0;0.021154061359467343;0.027730576301285094;0.0;0.0;0.0;0.0;0.0;0.0;0.021471514276913822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17847456810663032;0.0;0.0;0.022292520168939445;0.0;0.02308442892073447;0.0;0.023213193728767175;0.0;0.0;0.0;0.02186586001337612;0.0;0.0;0.0;0.0;0.023954946227021073;0.022875990475104722;0.020972067521626378;0.025669975920026882;0.0;0.02161214347188439;0.025829299938061552;0.025184700811540624;0.026123442886886162;0.027938243478851724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022476386615345928;0.0;0.0;0.0;0.0;0.0;0.4785769048338572;0.0;0.02366548275715926;0.0;0.037524695554181864;0.030041630974741662;0.02209050384407466;0.029384690287987982;0.024446833663443416;0.0;0.020275980933668714;0.023862330053545055;0.0;0.0;0.0;0.0
GO:0000187;0.0;0.0;1.0;0.3512577489780385;0.0;0.28637075034446235;0.06582891910812211;0.44888199022768116;0.0;0.0;0.5859444453588937;0.3068571691592395;0.21416942919066326;0.0;0.0;0.0;0.0;0.0;0.06824933485451382;0.22221281756883549;0.07509468977962054;0.0;0.0;0.0;0.0;0.0;0.0642359376664363;0.3219355851141623;0.07574619749374094;0.0;0.06672643956180327;0.11508340802388271;0.09711766240262013;0.0;0.05629516102779688;0.0;0.0;0.9174738963494579;0.3189873008401843;0.7287548583689742;0.6204459723894252;0.38796685150484533;0.08016785267147845;0.47375033751664647;0.0;0.06532770214013289;0.0;0.08025427140375978;0.0;0.0;0.3145181183331169;0.06443149823468423;0.07341035717780722;0.06403476036637262;0.04935643173082417;0.06030419875259485;0.0;0.44001613231405007;0.27847494088569424;0.2800026470309319;0.0869254191722124;0.08258364709995127;0.45858625235510525;0.09391985744424618;0.40339273936412273;0.07755427034540745;0.09457551479383818;0.07056735483969052;0.09578864036554277;0.0;0.37966785940676256;0.04935643173082417;0.20213902134856018;0.4245112637050872;0.3543566512519161;0.29604805757735997;0.04935643173082417;0.06216787996238341;0.5043851744517529;0.06913358845134754;0.07994834285247603;0.097261996419411;0.05550120416315479;0.0;0.3462355408431713;0.0;0.22331414485652532;0.0;0.11228395979028763;0.06098868641634497;0.08403533787919253;0.0;0.0823067321464868;0.07230215590892211;0.0;0.0;0.08016785267147845;0.07186361041359336;0.0
GO:0050796;0.0;0.0;0.3512577489780385;1.0;0.0;0.12800890826654485;0.3035973570909683;0.08392577967046255;0.0;0.0;0.09566731070371476;0.4103996733005466;0.08124326429030926;0.0;0.0;0.0;0.0;0.0;0.2742149046950865;0.08234958087106498;0.30207910757667006;0.0;0.0;0.0;0.0;0.0;0.29615621211353954;0.12288538669636588;0.07662659337288799;0.0;0.3077919510994127;0.11712802125901553;0.09856970488832939;0.0;0.2591338705119292;0.0;0.0;0.10802952312198301;0.3046762177886171;0.08552022819004917;0.10138701393122415;0.38913045585259654;0.32277257166813755;0.08863783366095006;0.0;0.3697808300626884;0.0;0.40013739603398685;0.0;0.0;0.4279308670007362;0.29706946037702053;0.41611819741544237;0.2952168088696644;0.22687943492360932;0.2778105400704807;0.0;0.311744152568313;0.28185311941352675;0.28341821973132175;0.36254575834767083;0.08363125879756991;0.373790147276347;0.09527718285313731;0.41334925708378584;0.07847745434770959;0.0959519962832509;0.32575965144077834;0.09720092440460339;0.0;0.38597506095445716;0.22687943492360932;0.07662659337288799;0.407232517448289;0.07310388819038618;0.46440269896294817;0.22687943492360932;0.28650296329110614;0.07266948829329929;0.06996732591312005;0.08106543793325756;0.5536236786951867;0.2554386594160985;0.0;0.06996732591312005;0.0;0.08475682837799935;0.0;0.11422947006564034;0.2810023161926125;0.38898164402008223;0.0;0.33150807624664397;0.3600495341488882;0.0;0.0;0.08129113356171086;0.0727649242828912;0.0
GO:0001666;0.0;0.22682842195535663;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3790048452861816;0.0;0.0;0.0;0.5039281808938837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5095951652322604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2520848072732071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.0;0.0;0.28637075034446235;0.12800890826654485;0.0;1.0;0.08131873290268811;0.4364217776457416;0.0;0.0;0.2720332622189823;0.22281909445540687;0.09766403373421526;0.0;0.0;0.0;0.0;0.0;0.25098894351552475;0.10212762828271023;0.09265715665033908;0.0;0.0;0.0;0.0;0.0;0.07890164424368873;0.16479527159272941;0.09106828856370207;0.0;0.08269273577761975;0.1546040033806581;0.3585259906671613;0.0;0.06724988628679648;0.0;0.0;0.31730763653526584;0.10528979061283708;0.23697481167797613;0.292616218265514;0.08311999690668995;0.10050471853574809;0.4664294573517716;0.0;0.07822647747273057;0.0;0.09766403373421526;0.0;0.0;0.09322494834802177;0.0791969005834332;0.27428537850236373;0.07859833578448087;0.057579867079940575;0.07305140435852694;0.0;0.10827966429296977;0.27748087575233576;0.2793293399217177;0.31189639910610845;0.10113552201216056;0.09003505589003874;0.11867797210475184;0.10156655100741038;0.09369450595961193;0.11972679526707179;0.08867405329994668;0.12167760560085492;0.0;0.14161927233323277;0.057579867079940575;0.09106828856370207;0.1518703360713783;0.3701154166255067;0.1472106627863745;0.057579867079940575;0.07580423870042247;0.09037562121961254;0.2549281978380521;0.10015995224622151;0.12890814474515255;0.0661199664954233;0.0;0.08374716568965385;0.0;0.10278622003961259;0.0;0.14959356579439628;0.07405826860227818;0.11103519617017005;0.0;0.10388932419037236;0.0861353586526052;0.0;0.0;0.3059385539743014;0.2672256834437196;0.0
GO:0051482;0.0;0.02366548275715926;0.06582891910812211;0.3035973570909683;0.0;0.08131873290268811;1.0;0.05668048451358154;0.031310115971072694;0.0;0.06354180531404988;0.056324331366416625;0.0550804142117651;0.0;0.0;0.028159219988364594;0.028536374952213717;0.0;0.24315324235383495;0.06233690382332221;0.2648130353452936;0.0;0.0;0.0;0.0;0.022041628613433593;0.5419196435491459;0.07860650568332152;0.05229756580185566;0.02734341244764057;0.269193070702591;0.07551340446258872;0.06520301887688722;0.0;0.2312209696862684;0.0;0.021238665959601426;0.07052477715506461;0.05817606841681757;0.057625731082981295;0.06680264657191344;0.053737924558738465;0.2805824567355918;0.05946157113584477;0.0;0.2337722373261047;0.0;0.25072185303049854;0.0;0.02281550317498554;0.05843223136039754;0.5922857672190787;0.05701427001460949;0.3985037869905168;0.20519195755040617;0.5301306784495047;0.0;0.270182993432259;0.05432012056866398;0.24847513642790586;0.688233923594384;0.05650540937373583;0.6034427599648143;0.06331747577405106;0.2580052512545591;0.05341768634804152;0.06370534839492076;0.5877775546722813;0.0644212726418303;0.027545300255035644;0.07135083207851996;0.20519195755040617;0.05229756580185566;0.0746583315633533;0.050148998868339165;0.07317501720723563;0.20519195755040617;0.474667772548395;0.06296640877676545;0.054037861104566445;0.06149158852262127;0.0729404336097939;0.22827442574331075;0.02583733568702962;0.054037861104566445;0.023382931321983547;0.057173698151678644;0.03681923117736167;0.07393767843442768;0.6167828736361183;0.7619036298259388;0.02414543532572892;0.2871602790876464;0.22827442574331075;0.023575087122226664;0.0;0.061640410481774446;0.05594221367068013;0.0
GO:0033137;0.0;0.0;0.44888199022768116;0.08392577967046255;0.0;0.4364217776457416;0.05668048451358154;1.0;0.0;0.0;0.836123941222985;0.1576734870540912;0.06972276648428098;0.0;0.0;0.0;0.0;0.0;0.18129016111798527;0.0691828895704282;0.0647029498503783;0.0;0.0;0.0;0.0;0.0;0.05549551450042271;0.09831421682459249;0.06629495352102335;0.0;0.05734461880129198;0.0945942108958734;0.23773096148160933;0.0;0.04946728468493297;0.0;0.0;0.47975119092421675;0.07352438050185192;0.39459960206389455;0.4552951619900216;0.05990330160724577;0.06843431121050626;0.6008728612169077;0.0;0.057319181108117956;0.0;0.06972276648428098;0.0;0.0;0.06497931107021487;0.05564141643537526;0.1931390185612055;0.055345295898913155;0.04402833034632626;0.05253630019096543;0.0;0.07496994761288162;0.1991599597555955;0.20011041824596593;0.21628961654302928;0.07147423134874605;0.06574570715869288;0.07981166255964058;0.07168923979923034;0.06767585792175514;0.08028463911320344;0.06015861452356514;0.08115715289806069;0.0;0.08956946172291491;0.04402833034632626;0.06629495352102335;0.09356376729040032;0.4632856946723729;0.09177410493653707;0.04402833034632626;0.05394516735490289;0.06093697386508258;0.18333643885928155;0.06827429081754224;0.08051378660919783;0.04885319126026569;0.0;0.060228359405942226;0.0;0.07229474390970289;0.0;0.0926946156526132;0.053055046450642254;0.06967854230767637;0.0;0.06998684484768626;0.06364170119200789;0.0;0.0;0.20831553502159933;0.18961173542463494;0.0
GO:0034622;0.0;0.03181880424469387;0.0;0.0;0.0;0.0;0.031310115971072694;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6896866442250451;0.04129617949009084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028951084774338883;0.0;0.0;0.027059812653929694;0.3282596485016832;0.0;0.0;0.0;0.0;0.0;0.0;0.02758144521509332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028951084774338883;0.0;0.030301039514064387;0.0;0.030523284486843903;0.0;0.0;0.0;0.02823557136509326;0.0;0.0;0.0;0.0;0.03181880424469387;0.029942917983291992;0.026762730284456034;0.034917492493716264;0.0;0.027813929900165492;0.03521294559835318;0.03402567586250101;0.03576190264657701;0.03925239047648047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029261959247808136;0.0;0.0;0.0;0.0;0.0;0.03587314897648161;0.0;0.031310115971072694;0.0;0.06122933274885063;0.04353492195217806;0.028611284385505333;0.04216873577569376;0.03269254066635862;0.0;0.02563947197817564;0.03165560682681867;0.0;0.0;0.0;0.0
GO:0015701;0.34601163670820334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5815627892199123;0.35555923767872527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2931252903428262;0.38098985416128395;0.43164881703801644;0.5825938313825665;0.0;0.0;0.0;0.0;0.23934117330657093;0.0;0.0;0.4913259017683152;0.5368802278280301;0.49392142900119856;0.39004750035644775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5299789146634747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6811477764688603;0.0;0.0;0.0;0.4350746940568938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3308253014216867;0.0;0.0;0.0;0.0;0.3308253014216867;0.0;0.0;0.0;0.0;0.0;0.3683648675452928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47364825663451554;0.0;0.0;0.5368802278280301
