;GO:0043507;GO:0060244;GO:0061052;GO:0007098;GO:0008584;GO:0090331;GO:0034351;GO:0048754;GO:0051490;GO:0007016;GO:0051090;GO:0001666;GO:0007406;GO:0002758;GO:2000753;GO:2000755;GO:0031116;GO:2001045;GO:0019886;GO:0033138;GO:0042307;GO:2000251;GO:0050728;GO:0051260;GO:0008631;GO:0045773;GO:0007266;GO:0046627;GO:0048012;GO:0002522;GO:0006605;GO:0051496;GO:0001558;GO:0048013;GO:0050727;GO:0035307;GO:0031100;GO:0071803;GO:0031103;GO:0034613;GO:0051017;GO:0071801;GO:0090314;GO:0043407;GO:0008284;GO:0090398;GO:0038095;GO:0048812;GO:0043488;GO:0038096;GO:1904754;GO:0002223;GO:0007229;GO:0032703;GO:0032147;GO:0050852;GO:0051149;GO:0050732;GO:2001240;GO:2001241;GO:0031295;GO:1900163;GO:0022617;GO:0038083;GO:0001541;GO:0030913;GO:0016064;GO:2000146;GO:2000145;GO:2000304;GO:0010763;GO:0032930;GO:2001235;GO:0018108;GO:0007173;GO:0046777;GO:0051291;GO:0007216;GO:0002286;GO:0006887;GO:0023014;GO:0032091;GO:0043304;GO:0060326;GO:0030866;GO:0023021;GO:0010737;GO:0070885;GO:0016572;GO:0010976;GO:1904385;GO:2001022;GO:0031032;GO:0042100;GO:0043312;GO:0002175;GO:0042742;GO:0071681;GO:0042590;GO:0031663;GO:0071205;GO:0071447;GO:0010469;GO:0032079;GO:0018105;GO:0050764;GO:0072659;GO:0018107;GO:0008360;GO:2001275;GO:0032869;GO:1904707;GO:0043297;GO:0033157;GO:0070301;GO:0031532;GO:0060333;GO:0045639;GO:0043299;GO:0007169;GO:0001578;GO:0030837;GO:0043066;GO:0045087;GO:0030838;GO:0045880;GO:0033148;GO:0016264;GO:0035722
GO:0043507;1.0;0.24339120699145883;0.3039312221770384;0.0;0.0;0.35775490962822876;0.2356627434825912;0.0;0.21883307849767425;0.2219732944170597;0.42908131873948996;0.0;0.270065594892252;0.46070860065881575;0.3760120679271907;0.46359738932250005;0.3440857147867974;0.3924766018039215;0.0;0.6055449249528575;0.3146736076411672;0.30340005833713996;0.4494859918560628;0.0;0.27705053696129267;0.3595744535800657;0.2602208719763758;0.4191509897047147;0.24339120699145883;0.0;0.0;0.3174113268860042;0.3615751491816849;0.24339120699145883;0.5014006356923733;0.5748395257851566;0.0;0.3174113268860042;0.0;0.0;0.0;0.270065594892252;0.3146736076411672;0.7088144758621455;0.4605265370022736;0.0;0.32076088716195533;0.0;0.37366570620259665;0.3548169269602231;0.2906087723243435;0.3548169269602231;0.24339120699145883;0.2408071200308996;0.6911643764652999;0.3548169269602231;0.405636667605127;0.5459150551994559;0.3751616649685263;0.44862097815488644;0.30743843730926046;0.4270293967069806;0.0;0.0;0.0;0.0;0.0;0.3488591250033404;0.39037141700908895;0.39284173291210767;0.3202297233220569;0.36231461170377804;0.5659630116746268;0.0;0.2992981439323964;0.0;0.0;0.270065594892252;0.0;0.0;0.3261931057968629;0.4071510635561374;0.36843148568065337;0.0;0.0;0.42613593177375536;0.24339120699145883;0.43532156331462357;0.0;0.39831749968782504;0.0;0.5520540881164482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24339120699145883;0.0;0.0;0.514196907013464;0.4190162331370773;0.0;0.3215457509035002;0.0;0.0;0.32429737979327966;0.40163187113775084;0.0;0.3174113268860042;0.0;0.31472835076367983;0.0;0.0;0.24339120699145883;0.4002187256189401;0.0;0.34854173389275933;0.0;0.26967719293468306;0.3395843451534534;0.0;0.3707601026875906;0.5175866594106087;0.46825103452039885;0.0;0.24339120699145883
GO:0060244;0.24339120699145883;1.0;0.38530533618824175;0.0;0.0;0.3526712096220815;0.3526712096220815;0.0;0.3358415446371646;0.37931772552493564;0.39581910990224556;0.0;0.6461226269948521;0.49261604324906316;0.25654682119915273;0.25654682119915273;0.2832212090999459;0.35850278162658117;0.0;0.24057281055540614;0.25690929733551365;0.23923188436375753;0.39964219924672556;0.0;0.4343949680691686;0.42741002600012795;0.41756530308425166;0.41197972408903494;0.40073563809933477;0.0;0.0;0.23923188436375753;0.4030107881954435;0.40073563809933477;0.3778937864102417;0.2864787271957445;0.0;0.25654682119915273;0.0;0.0;0.0;0.3028512654654583;0.25690929733551365;0.3634583311036392;0.6318606855610869;0.0;0.41756530308425166;0.0;0.3629146223709856;0.40073563809933477;0.22374314557048924;0.40073563809933477;0.40073563809933477;0.34455839449642844;0.3037663092728688;0.40073563809933477;0.34891347949051965;0.3667004832264029;0.3358415446371646;0.22374314557048924;0.3424703341006592;0.27617687756466514;0.0;0.0;0.0;0.0;0.0;0.49077325420012335;0.4318070560228476;0.2733764861840696;0.2560615493486744;0.25654682119915273;0.33159756136396423;0.0;0.4566425750402724;0.0;0.0;0.42741002600012795;0.0;0.0;0.46952626835587463;0.3298097051550775;0.30703581615390346;0.0;0.0;0.392162111596415;0.40073563809933477;0.298896551436257;0.0;0.4816418109011556;0.0;0.37275934528686194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40073563809933477;0.0;0.0;0.42773091795977247;0.22374314557048924;0.0;0.3543314214767065;0.0;0.0;0.40654684191756313;0.27617687756466514;0.0;0.46194292088315686;0.0;0.3406752509841701;0.0;0.0;0.40073563809933477;0.3434955375043328;0.0;0.5058861650006352;0.0;0.39758005358260184;0.4674872058013722;0.0;0.3098955970007391;0.2832212090999459;0.23923188436375753;0.0;0.40073563809933477
GO:0061052;0.3039312221770384;0.38530533618824175;1.0;0.0;0.0;0.40555817362644936;0.3526712096220815;0.0;0.3633861588457615;0.2351289086247536;0.326725261985656;0.0;0.5895953658310102;0.4089672415344607;0.25654682119915273;0.25654682119915273;0.39006054674655466;0.35937812973966127;0.0;0.24057281055540614;0.23959436050011845;0.34375610248024907;0.418475085401335;0.0;0.29020615116898657;0.5817303178989;0.2733764861840696;0.41285507220211504;0.25654682119915273;0.0;0.0;0.32644116564485387;0.734323572623061;0.25654682119915273;0.4549009904443772;0.2864787271957445;0.0;0.3633861588457615;0.0;0.0;0.0;0.41272178373597124;0.23959436050011845;0.3643336792167193;0.4091496490416876;0.0;0.3339165013696492;0.0;0.3206233290160566;0.3170868363847323;0.22374314557048924;0.3170868363847323;0.27617687756466514;0.43806413353174223;0.2769637547112081;0.3170868363847323;0.6105133449917288;0.3667004832264029;0.3367168927502447;0.2842831607560688;0.24057281055540614;0.38604739583517805;0.0;0.0;0.0;0.0;0.0;0.49077325420012335;0.4318070560228476;0.2733764861840696;0.2560615493486744;0.25654682119915273;0.3921375765495438;0.0;0.31245375814009035;0.0;0.0;0.3028512654654583;0.0;0.0;0.3676287448106216;0.2773759731609016;0.367575831339483;0.0;0.0;0.3930374597094951;0.27617687756466514;0.2997718995493371;0.0;0.5072909315508127;0.0;0.4332993604724415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27617687756466514;0.0;0.0;0.43880714159427486;0.22374314557048924;0.0;0.4642019397472194;0.0;0.0;0.4669535686369989;0.3367168927502447;0.0;0.25654682119915273;0.0;0.3233603141487749;0.0;0.0;0.25654682119915273;0.47273637571484345;0.0;0.36169734810045323;0.0;0.42512466779119873;0.4674872058013722;0.0;0.41673493464734784;0.34376122428552547;0.2997718995493371;0.0;0.25654682119915273
GO:0007098;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4772016191318648;0.0;0.0;0.0;0.4774577405886638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.503876007032658;0.41923666540876925;0.0;0.4024070004238523;0.0;0.3855773354389354;0.4024070004238523;0.0;0.0;0.0;0.3855773354389354;0.0;0.0;0.0;0.0;0.5162788910878855;0.0;0.5305503949334511;0.0;0.0;0.0;0.0;0.3441416964251768;0.4024070004238523;0.5635257339198725;0.0;0.3855773354389354;0.0;0.3855773354389354;0.3855773354389354;0.0;0.0;0.3855773354389354;0.0;0.0;0.0;0.0;0.0;0.37530409558661176;0.4685696557467697;0.22407358170335817;0.0;0.4772016191318648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28863536137074036;0.44148427237987303;0.297295455479691;0.503876007032658;0.4122517233397286;0.4606280756037469;0.4258673669257372;0.4543679656954753;0.0;0.0;0.4757431408159278;0.4603277253281669;0.0;0.3855773354389354;0.0;0.5499382210577193;0.0;0.24138851853875337;0.0;0.4722850909347756;0.2946779048740996;0.3855773354389354;0.0;0.0;0.28367981189368235;0.0;0.3855773354389354;0.0;0.3173391418635162;0.0;0.0;0.30714017839556723;0.0;0.0;0.2996095937186479;0.0;0.0;0.24138851853875337;0.0;0.4772016191318648;0.0;0.28367981189368235;0.40210665014827235;0.3855773354389354;0.0;0.35772920928732993;0.4907278623402359;0.5823088040544852;0.39172013055321586;0.0;0.0;0.40599163439878155;0.0;0.0;0.4772016191318648;0.3855773354389354
GO:0008584;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5104514804995139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6143678606771592;0.0;0.5404144628206355;0.0;0.0;0.0;0.0;0.0;0.0;0.4049393336688514;0.0;0.5326990874706177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6438995519925923;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090331;0.35775490962822876;0.3526712096220815;0.40555817362644936;0.0;0.0;1.0;0.3325558814060908;0.0;0.3157262164211739;0.3322148798234495;0.32623999013517774;0.0;0.4126025051617302;0.45826727816305224;0.24057281055540614;0.24057281055540614;0.2672471984561994;0.3897301469091662;0.0;0.2305999209786624;0.24093528669176711;0.22656154200654188;0.592521210619343;0.0;0.2897208793185083;0.3549169968629616;0.27289121433359137;0.43603459117547183;0.2560615493486744;0.0;0.0;0.22656154200654188;0.37754915982543147;0.2560615493486744;0.5713092973588574;0.2738083848385289;0.0;0.24057281055540614;0.0;0.0;0.0;0.28273593724946766;0.24093528669176711;0.4041733141124897;0.3836880206716755;0.0;0.3334312295191709;0.0;0.39629138764035343;0.316601564534254;0.21377025599374544;0.36638687301332384;0.2560615493486744;0.4322325615272426;0.2711321827067086;0.316601564534254;0.32879815127452894;0.3507264725826564;0.372415210073771;0.28710155719212144;0.4782868138679684;0.3322148798234495;0.0;0.0;0.0;0.0;0.0;0.4581391276339631;0.40634542765283554;0.2574024755403231;0.24339120699145883;0.24057281055540614;0.3916523046990655;0.0;0.31196848628961205;0.0;0.0;0.28273593724946766;0.0;0.0;0.3421671164406095;0.28019436959695426;0.4890517553172393;0.0;0.0;0.4233894768790001;0.2560615493486744;0.34291520273163845;0.0;0.391833844928594;0.0;0.4576230405814993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2560615493486744;0.0;0.0;0.43600675021367935;0.21377025599374544;0.0;0.3342160932607158;0.0;0.0;0.4304359894606656;0.316601564534254;0.0;0.24057281055540614;0.0;0.3247012403404236;0.0;0.0;0.2560615493486744;0.3782463320664408;0.0;0.361212076249975;0.0;0.3886070886148654;0.4420255774313601;0.0;0.3700749168317676;0.3432759524350472;0.3011128257409857;0.0;0.2560615493486744
GO:0034351;0.2356627434825912;0.3526712096220815;0.3526712096220815;0.0;0.0;0.3325558814060908;1.0;0.0;0.3157262164211739;0.219154897981007;0.31075125134190945;0.0;0.3597155411573623;0.33245321570513453;0.24057281055540614;0.24057281055540614;0.2672471984561994;0.3330411532565691;0.0;0.2305999209786624;0.22692401814290286;0.22656154200654188;0.37952687103073485;0.0;0.27423214052524003;0.28273593724946766;0.2574024755403231;0.3793455975228747;0.24057281055540614;0.0;0.0;0.22656154200654188;0.37754915982543147;0.24057281055540614;0.3422897194009827;0.2738083848385289;0.0;0.24057281055540614;0.0;0.0;0.0;0.28273593724946766;0.22692401814290286;0.3474843204598926;0.3836880206716755;0.0;0.2574024755403231;0.0;0.3046493183723101;0.24057281055540614;0.21377025599374544;0.24057281055540614;0.2560615493486744;0.3244430662804378;0.2711321827067086;0.24057281055540614;0.32879815127452894;0.3507264725826564;0.5622620939161651;0.45731467076485216;0.2305999209786624;0.2560615493486744;0.0;0.0;0.0;0.0;0.0;0.4581391276339631;0.40634542765283554;0.2574024755403231;0.24339120699145883;0.24057281055540614;0.5818292024807408;0.0;0.29647974749634376;0.0;0.0;0.28273593724946766;0.0;0.0;0.3421671164406095;0.2674030835841578;0.27705053696129267;0.0;0.0;0.366700483226403;0.2560615493486744;0.28622620907904134;0.0;0.321478983357227;0.0;0.34729771691684985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2560615493486744;0.0;0.0;0.3581517981927046;0.21377025599374544;0.0;0.3342160932607158;0.0;0.0;0.3369677221504953;0.2560615493486744;0.0;0.24057281055540614;0.0;0.3106899717915593;0.0;0.0;0.24057281055540614;0.3233802092883421;0.0;0.3457233374567067;0.0;0.3721184252125898;0.8059477172648728;0.0;0.2939215863569925;0.2672471984561994;0.22656154200654188;0.0;0.24057281055540614
GO:0048754;0.0;0.0;0.0;0.0;0.5104514804995139;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5371258684003071;0.0;0.5495287524555346;0.0;0.0;0.0;0.0;0.0;0.0;0.4690158414857553;0.0;0.6705677652102349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5104514804995139;0.5104514804995139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051490;0.21883307849767425;0.3358415446371646;0.3633861588457615;0.0;0.0;0.3157262164211739;0.3157262164211739;0.0;1.0;0.20232523299609012;0.2939215863569925;0.0;0.34288587617244537;0.31562355072021764;0.22374314557048924;0.22374314557048924;0.42663656959726853;0.3162114882716522;0.0;0.21377025599374544;0.2100943531579859;0.32644116564485387;0.36269720604581795;0.0;0.2574024755403231;0.4760723450063475;0.24057281055540614;0.3625159325379578;0.22374314557048924;0.0;0.0;0.39996218169647535;0.49022006947653984;0.22374314557048924;0.3254600544160658;0.256978719853612;0.0;0.39996218169647535;0.0;0.0;0.0;0.44626662596278094;0.2100943531579859;0.3306546554749757;0.3668583556867586;0.0;0.24057281055540614;0.0;0.2878196533873931;0.22374314557048924;0.19694059100882855;0.22374314557048924;0.23923188436375753;0.30761340129552084;0.25430251772179163;0.22374314557048924;0.31196848628961205;0.33389680759773943;0.298896551436257;0.19694059100882855;0.21377025599374544;0.3633861588457615;0.0;0.0;0.0;0.0;0.0;0.4413094626490462;0.3895157626679186;0.41679184668139224;0.22656154200654188;0.22374314557048924;0.29879388573530075;0.0;0.27965008251142687;0.0;0.0;0.2659062722645507;0.0;0.0;0.3253374514556926;0.2505734185992409;0.2602208719763757;0.0;0.0;0.349870818241486;0.23923188436375753;0.26939654409412445;0.0;0.5725954232623041;0.0;0.33046805193193296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23923188436375753;0.0;0.0;0.3413221332077877;0.19694059100882855;0.0;0.4415407027578028;0.0;0.0;0.4442923316475823;0.23923188436375753;0.0;0.22374314557048924;0.0;0.2938603068066424;0.0;0.0;0.22374314557048924;0.3065505443034252;0.0;0.32889367247178974;0.0;0.48608369659214484;0.4251959124464432;0.0;0.4533109574980617;0.2504175334712824;0.209731877021625;0.0;0.22374314557048924
GO:0007016;0.2219732944170597;0.37931772552493564;0.2351289086247536;0.4772016191318648;0.0;0.3322148798234495;0.219154897981007;0.0;0.20232523299609012;1.0;0.37440119732784644;0.0;0.40599211342572883;0.4774577405886638;0.2178139717893584;0.2178139717893584;0.2444883596901516;0.2351289086247536;0.0;0.20514362943214276;0.2519585736096705;0.20232523299609012;0.3168871012758439;0.503876007032658;0.41923666540876925;0.40599211342572883;0.4024070004238523;0.2618032965255468;0.3855773354389354;0.4024070004238523;0.5368588525303339;0.20232523299609012;0.3815928756210444;0.3855773354389354;0.37294306268439853;0.2495720758280771;0.0;0.2351289086247536;0.5162788910878855;0.5283985525029966;0.5305503949334511;0.2814333528910592;0.2519585736096705;0.2495720758280771;0.3650704994778719;0.3173391418635162;0.4024070004238523;0.5635257339198725;0.43906795284576067;0.3855773354389354;0.20232523299609012;0.3855773354389354;0.3855773354389354;0.2618032965255468;0.2823483966984697;0.3855773354389354;0.3078655105506081;0.2388029594019766;0.2178139717893584;0.20232523299609012;0.32105242152626007;0.3330128022316828;0.4089634255564456;0.20858484291008988;0.0;0.4772016191318648;0.0;0.3602268830021476;0.41038914344844846;0.2346436367742753;0.2346436367742753;0.2178139717893584;0.3101796487895651;0.27132042453534516;0.44148427237987303;0.2799805186442958;0.503876007032658;0.4122517233397286;0.4606280756037469;0.44736421304030843;0.4543679656954753;0.3298097051550775;0.28561790357950434;0.4757431408159278;0.6127550988751664;0.26878823859458745;0.3855773354389354;0.18831396444722587;0.5499382210577193;0.4602238983267565;0.24138851853875337;0.32868019572304624;0.6247124644817751;0.2946779048740996;0.46668041174383074;0.3647828881985777;0.0;0.2610185749042658;0.0;0.3855773354389354;0.3816125531834946;0.2946779048740996;0.40631300538537335;0.20232523299609012;0.28982524156017203;0.31328345253679496;0.39547042701074747;0.2822946568832527;0.4827001723923382;0.2351289086247536;0.24138851853875337;0.2178139717893584;0.4772016191318648;0.33572452725832697;0.2610185749042658;0.5545340236952718;0.3855773354389354;0.3024475685644213;0.43883228559222526;0.4907278623402359;0.5936112956512924;0.35477513735230826;0.32679839596414945;0.0;0.36904664119787395;0.2618032965255468;0.2178139717893584;0.4772016191318648;0.3855773354389354
