;GO:0036376;GO:0043507;GO:0090331;GO:0034351;GO:0046854;GO:0051490;GO:0045404;GO:0006559;GO:0001666;GO:0045893;GO:2000753;GO:2000755;GO:0042307;GO:0007264;GO:0050728;GO:0008631;GO:0046627;GO:0061844;GO:0032713;GO:0035307;GO:0019752;GO:0051897;GO:0043407;GO:0090398;GO:0043123;GO:0043488;GO:0038096;GO:0002223;GO:0030007;GO:0043372;GO:0019221;GO:0051384;GO:0032147;GO:0086064;GO:0050732;GO:0031295;GO:1903278;GO:1900163;GO:0032781;GO:0044861;GO:0014050;GO:0043017;GO:0001660;GO:1901018;GO:0016064;GO:0010248;GO:0030593;GO:0050900;GO:2000660;GO:2000304;GO:0010882;GO:0032930;GO:2001235;GO:0018108;GO:0030073;GO:1903288;GO:0006883;GO:0032091;GO:0043547;GO:0060326;GO:0023021;GO:0002439;GO:0016572;GO:1903281;GO:1904385;GO:2001022;GO:0007186;GO:0090023;GO:0042100;GO:0043312;GO:0042102;GO:0006897;GO:0042742;GO:1990573;GO:0046034;GO:0071447;GO:0010469;GO:0032079;GO:0032755;GO:0018105;GO:0030336;GO:0018107;GO:0072659;GO:0046718;GO:0086013;GO:0071874;GO:0070301;GO:0032743;GO:0060333;GO:0007565;GO:0045630;GO:0006874;GO:0045086;GO:0071222;GO:0030837;GO:0042130;GO:0043066;GO:0070098;GO:0034115;GO:0070498;GO:0032733
GO:0036376;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1771791552052587;0.0;0.0;0.0;0.0;0.0;0.4136592680070701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21603675212179213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2675829823875822;0.0;0.26809762959565797;0.0;0.5071480442709414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22063305675381514;0.0;0.41973258887214654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043507;0.0;1.0;0.39770944390587537;0.07103941365552983;0.0;0.06611104301467376;0.32883701762326234;0.0;0.0;0.447782307038875;0.2331730107802351;0.36281678448177673;0.19535118956018144;0.09865115764399408;0.4842054931420911;0.07535656130497771;0.29683135263697913;0.0;0.06117846366953032;0.47974259328626623;0.0;0.5586535228091243;0.7228062256274099;0.0;0.5662316392431725;0.20399616004767804;0.39815593246038594;0.4609316537760764;0.0569543247214031;0.2101480308741708;0.10658971866002312;0.0;0.7438581889425974;0.0;0.44463461019958067;0.2206421992597241;0.1625263163224621;0.3048376493429072;0.44836611360759454;0.0;0.07032568474214707;0.31387754064686724;0.05265107920726094;0.38095925836121447;0.0;0.0;0.0;0.0;0.2563970312076661;0.2724640910432631;0.07723892942342804;0.27943855837423814;0.4841138647288707;0.0;0.06171545454001906;0.1764263022764012;0.05811365651973113;0.32244038882488035;0.5479953526520871;0.0;0.24713308019952793;0.0;0.0;0.31936628298609654;0.0;0.6162808621618603;0.11589345999864437;0.34902645204920196;0.0;0.0;0.23371913911761777;0.0;0.0;0.0;0.0;0.0;0.39124623572791406;0.36471655213397797;0.2073813891025214;0.0;0.09568219798832267;0.0;0.0;0.0;0.0575644937945887;0.0;0.0;0.18965202331326203;0.08517247947168956;0.0;0.309948274038688;0.07766934957392803;0.37504218358199165;0.0;0.0829620590838685;0.08350131916130155;0.11083410032418321;0.08559999850089568;0.07168110081997063;0.08267976904746918;0.1901952634503214
GO:0090331;0.0;0.39770944390587537;1.0;0.17949324537732775;0.0;0.1685294780279436;0.22475834358928917;0.0;0.0;0.09485530852390933;0.054480490529196214;0.054480490529196214;0.06118856591906836;0.08203129438236803;0.6595553253326806;0.06525717393093446;0.35742530107432596;0.0;0.36505825024090827;0.06953085467354357;0.0;0.2402617154086791;0.3807396261661752;0.0;0.2429998856143246;0.264048317322856;0.23790557734887757;0.3928562525529628;0.22497117430472915;0.5619628130524251;0.0874469164559528;0.0;0.08189438786984093;0.0;0.20337925800935572;0.5859521149401682;0.05215856160843517;0.19036502448223358;0.05441301964881145;0.0;0.17791747651662207;0.21567765321912075;0.21007200021508354;0.06623433510985402;0.0;0.0;0.0;0.0;0.3147485272287494;0.06248274024325586;0.2639101414647332;0.06498212637046455;0.24240439597017308;0.0;0.24111257144531834;0.05820787123576413;0.22893437188943333;0.05716542334377345;0.06441999339939154;0.0;0.30473574728001346;0.0;0.0;0.04996252627028004;0.0;0.4001078615342824;0.09361231063391284;0.4503578774766769;0.0;0.0;0.6153859429928605;0.0;0.0;0.0;0.0;0.0;0.2689523472844576;0.05926972323512158;0.2896629787610997;0.0;0.2315315895467305;0.0;0.0;0.0;0.2270597044421213;0.0;0.0;0.2683466481937935;0.07249201509116755;0.0;0.5094481552997052;0.29271829338527483;0.25220728445188983;0.0;0.24768392377886128;0.7180808908342696;0.2613978403866328;0.07280148098271656;0.6294753392610685;0.07067837945680996;0.26900803181055816
GO:0034351;0.0;0.07103941365552983;0.17949324537732775;1.0;0.0;0.16525221038610885;0.05569691407432494;0.0;0.0;0.09188574448380729;0.05348765461158716;0.05348765461158716;0.05977256868958135;0.0798009569177313;0.19586595057753467;0.06383782472827598;0.1931752064931148;0.0;0.15965268860853846;0.0679218040919067;0.0;0.07499003071932547;0.20547107114633464;0.0;0.07582258514862657;0.0736711011413855;0.07427324689229522;0.07019326177596745;0.04836242311418777;0.06625461593292258;0.08491691017435055;0.0;0.07967138798407782;0.0;0.19862557109981172;0.06901641438639028;0.05112613595807175;0.05348765461158716;0.05312988145525101;0.0;0.17426886874198053;0.05348765461158716;0.04522381300535716;0.06477263703294663;0.0;0.0;0.0;0.0;0.17057295659138613;0.06118030945748723;0.0651835718999639;0.06357458753706137;0.3935850907092504;0.0;0.05175266057302517;0.05707594597774237;0.04919579505644232;0.055750877938026494;0.0626292648902112;0.0;0.16525221038610885;0.0;0.0;0.04901441689918224;0.0;0.07145739224883689;0.09071887686342082;0.0665693157398131;0.0;0.0;0.0723977645115027;0.0;0.0;0.0;0.0;0.0;0.08368955958352242;0.05809653937669278;0.06282429296531723;0.0;0.22539064883873164;0.0;0.0;0.0;0.048801672897936146;0.0;0.0;0.0583054092098877;0.07074471660965363;0.0;0.060190181509098085;0.06252198827257423;0.06235447317662384;0.0;0.20039267724060517;0.20147820559883822;0.5573071900040888;0.07103941365552983;0.17713559007674692;0.06901641438639028;0.058445860602438025
GO:0046854;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.10899301305687281;0.0;0.0;0.0;0.0;0.0;0.03167431603141023;0.0;0.023939410864317435;0.0;0.0;0.0;0.0;0.16784130879613035;0.0;0.0;0.025201805300743303;0.0;0.0;0.028895588921806038;0.026914300290158392;0.02355804442127005;0.0;0.03434816872050259;0.0;0.0;0.02355804442127005;0.0;0.0;0.0;0.019364880698138413;0.0;0.020314582176754532;0.0;0.0;0.0;0.0;0.0;0.0;0.027522036813528328;0.032093802814788124;0.0;0.0;0.02455837090427665;0.0;0.0;0.5704058424576514;0.025599365595189733;0.0;0.02405404678182395;0.0;0.0;0.030195532111376197;0.0;0.0;0.4753848283866256;0.0;0.023100938576977263;0.0;0.03750680325435487;0.0;0.025599365595189733;0.033181476076450556;0.0;0.0;0.0;0.02273388773451078;0.5910123934954827;0.022523830502730362;0.0;0.0;0.0;0.5652155820474355;0.0;0.5231667601941039;0.0;0.0;0.0;0.020914579697882626;0.026752453291276686;0.0;0.027178745295380145;0.0;0.0;0.032524262403757505;0.0;0.029189598110446753;0.026446763371222818;0.0;0.0;0.027320488624102704;0.0;0.026353388905151504;0.0
GO:0051490;0.0;0.06611104301467376;0.1685294780279436;0.16525221038610885;0.0;1.0;0.05262136121035541;0.0;0.0;0.08380505635767124;0.05064502466817386;0.05064502466817386;0.05579571131338758;0.07363471323483578;0.18190863854620953;0.059829841314888735;0.18053515090081396;0.0;0.15025553684463894;0.06340275240098667;0.0;0.06951937510977287;0.19123000367916443;0.0;0.07023430867702263;0.0683844064831006;0.06890292803816472;0.06537761647131815;0.04536331797678813;0.06194765440710911;0.0779691184375589;0.0;0.07352438050185192;0.0;0.18528681015753487;0.06435553081928198;0.048188336269153004;0.21611580140482273;0.049532334507010015;0.0;0.16391563502289624;0.05064502466817386;0.04259074977501249;0.06065020204840553;0.0;0.0;0.0;0.0;0.16064169802991204;0.36757840306019;0.061010348396489174;0.0595985606966608;0.07007896079502186;0.0;0.04833320399651714;0.053850618625840056;0.04609575207782078;0.05180281643722896;0.0576900590691266;0.0;0.1559139074462245;0.0;0.0;0.046307867842103195;0.0;0.06647289093801514;0.08283331419665965;0.062222684269862195;0.0;0.0;0.06728590139753303;0.0;0.0;0.0;0.0;0.0;0.07693316698224824;0.054758207775648764;0.058445860602438025;0.0;0.2083688840456801;0.0;0.0;0.0;0.04574956090136948;0.0;0.0;0.054515195491525274;0.06585574345319786;0.0;0.056614310378147896;0.057599023506299696;0.0585250000880146;0.0;0.4560755962754791;0.18776677861479202;0.2322501489901752;0.06611104301467376;0.166449377036399;0.06435553081928198;0.05463796075480087
GO:0045404;0.0;0.32883701762326234;0.22475834358928917;0.05569691407432494;0.0;0.05262136121035541;1.0;0.0;0.0;0.40274687668267717;0.18836634707817465;0.18836634707817465;0.14860930623516175;0.07135542291434897;0.05804929401101521;0.058316287791600224;0.060712243272341475;0.0;0.7594054019673355;0.31572654423933766;0.0;0.1800908039034332;0.2539418233838981;0.0;0.18188808907322407;0.15146116908535476;0.16112697798676898;0.1531105193109761;0.0442294684177973;0.31481632011029476;0.07541824388469347;0.0;0.3645712939490817;0.0;0.24626280344399162;0.16707711048528354;0.12881754945766785;0.13224767073965632;0.04818359856052228;0.0;0.05525723054122631;0.6061853130228958;0.04158973532777567;0.15770409726787904;0.0;0.0;0.0;0.0;0.054179500665246794;0.2717818760040872;0.23530054923781243;0.2164876191439066;0.18149764906533492;0.0;0.04704813368835231;0.14042725323563962;0.04492546505287154;0.05032943784539327;0.055868647686379405;0.0;0.05262136121035541;0.0;0.0;0.1239028508560776;0.0;0.17242004272368394;0.07996009728690158;0.16168543765931576;0.0;0.0;0.1744690538783254;0.0;0.0;0.0;0.0;0.0;0.07444854741513982;0.20330972919045728;0.5264084369400323;0.0;0.06978908501657607;0.0;0.0;0.0;0.04459656634831675;0.0;0.0;0.4919323137115167;0.06402661477420833;0.0;0.28836210606280505;0.055783265539503295;0.6981678070305115;0.0;0.06276941388757382;0.06307762537370064;0.0775186751330593;0.06426790352577433;0.22205172928535516;0.06260768318294821;0.493011064138366
GO:0006559;0.0;0.0;0.0;0.0;0.10899301305687281;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.02519864602315159;0.0;0.020045915875616153;0.0;0.0;0.0;0.0;0.5744501336837791;0.0;0.0;0.020923545221878833;0.0;0.0;0.023407851100751942;0.02209050384407466;0.019777817580782155;0.0;0.026862234835871353;0.0;0.0;0.019777817580782155;0.0;0.0;0.0;0.016735498401546103;0.0;0.017440114187681783;0.0;0.0;0.0;0.0;0.0;0.0;0.022498265449080474;0.025463425235094102;0.0;0.0;0.020478096291912416;0.0;0.0;0.2031311570306165;0.021196850970869326;0.0;0.020126232879360377;0.0;0.0;0.024253693733463998;0.0;0.0;0.17499471479777187;0.0;0.019454633959398688;0.0;0.028756141138988375;0.0;0.021196850970869326;0.026143348024288474;0.0;0.0;0.0;0.019193656101624983;0.5480882308967907;0.019043711450542553;0.0;0.0;0.0;0.20164170919520022;0.0;0.1893762775353825;0.0;0.0;0.0;0.01788048761237731;0.021981355279213428;0.0;0.022268338462058074;0.0;0.0;0.02573364799745431;0.0;0.023600418376274874;0.021774556128490167;0.0;0.0;0.02236340122458177;0.0;0.021711219831793305;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2339571347611714;0.0;0.0;0.0;0.0;0.0;0.334077040506656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25692969716943287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28473644421793365;0.0;0.20514058347575356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2796845416384519;0.0;0.0;0.19963916496533962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4285824058277014;0.0;0.0;0.2959978317655379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17947617359680862;0.35643131666030503;0.0;0.0;0.0;0.0;0.0;0.0;0.2573219569208564;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045893;0.0;0.447782307038875;0.09485530852390933;0.09188574448380729;0.0;0.08380505635767124;0.40274687668267717;0.0;0.0;1.0;0.2899835895713101;0.2899835895713101;0.26364816131430296;0.14402753683320785;0.10879700346204003;0.0992394996394377;0.1063840284390916;0.0;0.07863736607406434;0.4161097343028386;0.0;0.34447147845248577;0.2682059804391998;0.0;0.35110760562308285;0.3979755803571062;0.30579493386162626;0.2781556122144268;0.07464040835315232;0.2807545766969547;0.16159902547584734;0.0;0.5458549733757013;0.0;0.2537153134105819;0.29980477571090264;0.20717670640987954;0.20359079457868667;0.08663890931679677;0.0;0.09069518168961575;0.37996114226302435;0.06741905182418362;0.2709121911846823;0.0;0.0;0.0;0.0;0.08782769436667205;0.4504396423491794;0.10253016299021481;0.36743528308271656;0.3496556283815765;0.0;0.08303553773161006;0.22364518136505013;0.07664421695710165;0.09383243580588932;0.11511010300158675;0.0;0.08380505635767124;0.0;0.0;0.1947526111929901;0.0;0.31745695608485525;0.1839925444835942;0.2828780313226295;0.0;0.0;0.3244731532592718;0.0;0.0;0.0;0.0;0.0;0.15721143544716673;0.42212456558384903;0.2860427272245037;0.0;0.13778558676331634;0.0;0.0;0.0;0.07569186656267099;0.0;0.0;0.25337222196917697;0.1169964228140323;0.0;0.24203241712937051;0.11474823146835282;0.4766328633085545;0.0;0.11286565802766069;0.11386607622749224;0.17155948036864394;0.11780461995322553;0.09296214423503367;0.11234382950437931;0.2543427611087617
