;GO:0014065;GO:0009395;GO:0036092;GO:0046854;GO:0051092;GO:0045766;GO:0001666;GO:0009308;GO:0010818;GO:0001701;GO:0030949;GO:0032729;GO:2000353;GO:0035556;GO:0007264;GO:0043113;GO:0046627;GO:1990771;GO:2000406;GO:0002523;GO:0048010;GO:0010829;GO:0071364;GO:2000363;GO:0031623;GO:0010543;GO:0071404;GO:0051897;GO:0043647;GO:0035023;GO:0045429;GO:0090314;GO:0007077;GO:1905564;GO:0038095;GO:0043123;GO:0038096;GO:0045944;GO:0042953;GO:0050730;GO:0007229;GO:0019221;GO:0034446;GO:0050852;GO:0050853;GO:0060374;GO:0031295;GO:0050904;GO:0038083;GO:0035094;GO:0051281;GO:0043536;GO:0045954;GO:0050861;GO:0001774;GO:0035408;GO:0001779;GO:0030593;GO:0032496;GO:0050900;GO:0035924;GO:0032930;GO:0007173;GO:0006366;GO:0045963;GO:0043542;GO:0043303;GO:0043547;GO:0060326;GO:0001865;GO:0019722;GO:0035754;GO:0030183;GO:0007186;GO:0002291;GO:0034142;GO:0043312;GO:0042102;GO:0043315;GO:0030217;GO:0010629;GO:0010628;GO:0035987;GO:0035747;GO:0018105;GO:0030335;GO:0008360;GO:0035584;GO:1903980;GO:0008361;GO:0090074;GO:0006468;GO:0045471;GO:0071356;GO:0050776;GO:0060333;GO:0006351;GO:0033031;GO:1903238;GO:0007169;GO:0007202;GO:0006355;GO:0042246;GO:0045637;GO:0060335;GO:1901216;GO:0002551;GO:0006357;GO:0045123;GO:0045087;GO:0072672;GO:0043065;GO:0006909;GO:0071345
GO:0014065;1.0;0.19442203755964074;0.16555147844569204;0.195293094223923;0.29622360584751295;0.3342608276623095;0.0;0.0;0.22707950545882333;0.0;0.3853471625319379;0.3889808655079577;0.4055272135175204;0.8814000596447821;0.8467358480572483;0.0;0.37653712378723564;0.0;0.33368186626511664;0.2907359964135057;0.7056767844710975;0.37565730164346106;0.23780623037301932;0.27335395035284304;0.2095466251213483;0.3959173240051169;0.25614806273973023;0.37255050387494815;0.23792868704352402;0.4605449411656668;0.30636164264976373;0.2469162978229643;0.2576762295300269;0.4341657210139298;0.6106308053687783;0.37250089521144536;0.43745874383602495;0.23221337149075819;0.0;0.377513712954795;0.7621458774684231;0.760653546980712;0.23634056389079156;0.48066861586805343;0.4806616907690013;0.28985460403581187;0.317934245618205;0.2908220259958776;0.16392924910546286;0.0;0.25979609579937535;0.3325456775020964;0.2251895583326795;0.3358972720109661;0.2928759530799322;0.1429433155030272;0.24759696793469388;0.21982935662493505;0.0;0.3024778871679428;0.264684819704898;0.4106404064487045;0.681659229795477;0.1381032631091175;0.36130317106636617;0.29236319517923937;0.16015877139763823;0.26985967900061986;0.2915584089449138;0.22479552671712527;0.8153403897886771;0.23426835196273402;0.2472615007410439;0.7940455896582299;0.2509070750324078;0.42879355721722023;0.1805828489669366;0.2728902421845076;0.23391850006304155;0.2471854429409688;0.37555665686179857;0.3743640076331086;0.3292209719393835;0.23430255752815315;0.17166262966728502;0.41593750562154497;0.49960122876674207;0.7868746868352745;0.4073914852459288;0.41048666433876735;0.27469922101170513;0.18510519019659552;0.0;0.2548842022275415;0.46183295871808483;0.7327567483109405;0.14090373816868235;0.3507752872149179;0.27893792429175;0.7314904218519216;0.22770812385005748;0.3457419071631056;0.0;0.4808153384783084;0.2741030275369721;0.49685455537732653;0.23434497206843233;0.3360113166132502;0.2907359964135057;0.0;0.2510110083011985;0.45911482381045593;0.0;0.27414232345953155
GO:0009395;0.19442203755964074;1.0;0.6035305691155582;0.6899618371962729;0.0;0.0;0.0;0.30425183721062266;0.17523096478565106;0.0;0.0;0.0;0.0;0.21113679432498156;0.20505170626039962;0.0;0.0;0.0;0.0;0.2108567366105354;0.19364897612171364;0.0;0.18155033624821865;0.0;0.36984418968817334;0.0;0.19204908942274293;0.0;0.5724790773425746;0.0;0.0;0.0;0.19290684830274202;0.0;0.1734619967604194;0.0;0.13278004702851492;0.0;0.0;0.0;0.20500563178419373;0.2047112911744501;0.18069484321661022;0.1434439915066643;0.14344231114435246;0.2103927467118517;0.0;0.210901983617722;0.44134984545919625;0.0;0.09561456532626947;0.0;0.0;0.0;0.2119800603855873;0.3937203266776778;0.18720170594510185;0.1708819553450964;0.0;0.2169650724303849;0.19680822755484279;0.0;0.1886785239697337;0.3106388924344798;0.0;0.2117113125207743;0.13250624471327324;0.0;0.21128898130563487;0.17386777475675108;0.19942439615245003;0.1794810446322142;0.1870098732754339;0.21122456690465838;0.1890877727183898;0.1305975038432013;0.1461852710459855;0.0;0.0;0.18696636294480945;0.0;0.0;0.23038907689151575;0.1795011213112797;0.4583647186443451;0.0;0.0;0.1942239838403682;0.0;0.20462039210643754;0.0;0.48728335328998784;0.0;0.1913377480619855;0.0;0.19915178481989124;0.315960943244616;0.0;0.0;0.19889681321227035;0.0;0.0;0.0;0.0;0.0;0.0;0.1795260142775058;0.0;0.2108567366105354;0.0;0.18914679436781234;0.0;0.0;0.2019895858820989
GO:0036092;0.16555147844569204;0.6035305691155582;1.0;0.7206560425533566;0.0;0.0;0.0;0.2527483682682601;0.15142977013889147;0.0;0.0;0.0;0.0;0.1775179462223179;0.17319657941045347;0.0;0.0;0.0;0.0;0.1773199321947448;0.1649906298215882;0.0;0.15612603484504234;0.0;0.32226395926114654;0.0;0.16382781996892362;0.0;0.4922820330314438;0.0;0.0;0.0;0.16445159944144525;0.0;0.15010690152364173;0.0;0.11864902327643109;0.0;0.0;0.0;0.17316370731320438;0.1729536541561941;0.155492953229057;0.12709178104174232;0.12709046195388948;0.17699168524229292;0.0;0.17735192963139956;0.3936548697188267;0.0;0.08806208408696335;0.0;0.0;0.0;0.1781136703697056;0.35531628162793477;0.16028725979060193;0.14817097033477336;0.0;0.1816199140332497;0.16727846669521668;0.0;0.16136872633200863;0.38800431249635253;0.0;0.17792389603421319;0.11843035029147526;0.0;0.17762551453142267;0.1504106711631131;0.16916469370022444;0.15459328246003737;0.16014660162010536;0.1775799883665306;0.16166798368957205;0.11690325767306159;0.12923901039516417;0.0;0.0;0.16011469261372743;0.0;0.0;0.19093257681351214;0.15460817707224028;0.4071348245187714;0.0;0.0;0.16540785549369286;0.0;0.17288876602938175;0.0;0.42979066938193267;0.0;0.16330989683800648;0.0;0.16896849465993538;0.39401048758000107;0.0;0.0;0.16878491728106446;0.0;0.0;0.0;0.0;0.0;0.0;0.15462664418007382;0.0;0.1773199321947448;0.0;0.16171112693743206;0.0;0.0;0.17100688853274856
GO:0046854;0.195293094223923;0.6899618371962729;0.7206560425533566;1.0;0.0;0.0;0.0;0.3058458363541483;0.1759382345834745;0.0;0.0;0.0;0.0;0.21216445700371003;0.20602085089353633;0.0;0.0;0.0;0.0;0.2118816682395826;0.19451310416791984;0.0;0.18230964908816963;0.0;0.3712460801134309;0.0;0.1928989666348345;0.0;0.5748743485706198;0.0;0.0;0.0;0.1937643511189609;0.0;0.17415503052856754;0.0;0.13318574664669014;0.0;0.0;0.0;0.205974339909971;0.2056772130629016;0.18144700209593426;0.1439175899544366;0.1439158984780163;0.21141316166858504;0.0;0.21192735623645437;0.4827455994292963;0.0;0.09582475714760394;0.0;0.0;0.0;0.21301596842502452;0.4305043253613075;0.1880091320335844;0.17155448635764317;0.0;0.21805039977230056;0.19770084590105963;0.0;0.1894987676466935;0.3114752228610952;0.0;0.2127445891796046;0.13291027034550665;0.0;0.21231812960329785;0.17456406123957546;0.20034095860948714;0.18022311160583235;0.18781564185030958;0.212253086270185;0.18991158628322696;0.13098995616621092;0.14667717485427736;0.0;0.0;0.1877717558103967;0.0;0.0;0.23161324002900843;0.18024335465209457;0.501416445241231;0.0;0.0;0.19509326278631653;0.0;0.20558545435627534;0.0;0.5331598555026775;0.0;0.19218132729109108;0.0;0.2000658373818613;0.3168262160908955;0.0;0.0;0.19980852141438935;0.0;0.0;0.0;0.0;0.0;0.0;0.1802684539221125;0.0;0.2118816682395826;0.0;0.18997112342245606;0.0;0.0;0.20292993501014978
GO:0051092;0.29622360584751295;0.0;0.0;0.0;1.0;0.2632225908626729;0.0;0.0;0.0;0.0;0.3027005420607241;0.2888714219645798;0.31299355061005957;0.3165451548216479;0.3092226881307256;0.0;0.25078008241111277;0.0;0.27460253311086524;0.0;0.2952677337247264;0.22674552733082212;0.0;0.2634871148163184;0.0;0.2592314437921113;0.0;0.2959819034971995;0.0;0.285460011794103;0.4631201094043773;0.21517943159123432;0.0;0.32699911006087573;0.2697876594356083;0.2959555595790459;0.2558053825252269;0.6969057523896641;0.0;0.49406066877851523;0.30916691738898683;0.3088105167124015;0.0;0.27333455416536795;0.27333182215393204;0.0;0.26549806489877437;0.0;0.0;0.0;0.1915699736459412;0.27395450593382353;0.20159374673364125;0.27586219671224177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41903038062583847;0.28908736829395953;0.0;0.43267197160910514;0.0;0.0;0.2615001040539973;0.0;0.0;0.3023743329498403;0.0;0.0;0.31665015177755174;0.0;0.2521699784212291;0.0;0.23790953661316355;0.2120037761055704;0.0;0.3966194981301161;0.45189492438283513;0.0;0.0;0.0;0.3181642011435305;0.2999964090055018;0.2959788540843536;0.31392634100419897;0.15961412045729137;0.2140445394885982;0.0;0.0;0.0;0.2555247864091636;0.30204067413916436;0.0;0.28419046843924356;0.24175388152899538;0.30172844580831143;0.23575441733798871;0.8855385981184073;0.0;0.29311953930226303;0.2386841074003625;0.35541287406620364;0.0;0.8683207660314634;0.0;0.0;0.0;0.3386600144599555;0.0;0.0
GO:0045766;0.3342608276623095;0.0;0.0;0.0;0.2632225908626729;1.0;0.0;0.0;0.0;0.0;0.33584206686997525;0.5829962471217757;0.35189957318896875;0.3693874238422023;0.3564571758238844;0.0;0.26352574945966456;0.0;0.2940878362004641;0.0;0.33266559322918465;0.33665036501893825;0.0;0.2431496476839802;0.0;0.33687860063408825;0.0;0.3255870664832007;0.0;0.3165790075147218;0.27162625910374705;0.28626363489241047;0.0;0.374450377490707;0.29189358861163434;0.3255472006965336;0.2677370343662772;0.20928634060833315;0.0;0.26415354449169565;0.35635989992590156;0.3557386871867551;0.0;0.2922718708046217;0.2922679642263127;0.0;0.28117354074505424;0.0;0.0;0.0;0.1860692266561661;0.39441843930080245;0.2627105688406307;0.29589753702668753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3559461492835998;0.322469527653869;0.0;0.25369830371889823;0.0;0.0;0.2403810040238635;0.0;0.0;0.34464535637412996;0.0;0.0;0.3695751449910131;0.0;0.2627782186644659;0.0;0.24373804287563697;0.21074305249892572;0.0;0.3365695340370849;0.41872553982265487;0.0;0.0;0.0;0.36012892736473434;0.4844969486415172;0.3338518949856253;0.35337598397907716;0.24132261713455963;0.24421347258461687;0.0;0.0;0.0;0.4042486193461912;0.3440766515888196;0.0;0.308005861238671;0.2488074153184975;0.3435450374679566;0.20635491459124103;0.24359252919137062;0.0;0.5434608272567099;0.2447557257379096;0.4228648776335884;0.0;0.23723849709314618;0.0;0.0;0.0;0.3938727590143758;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2479316121501853;0.0;0.0;0.0;0.27173099267172285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3950965152599449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2933439464144293;0.0;0.28309442302322996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3110222752459553;0.2700643681346821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5020811631755708;0.0;0.0;0.0;0.2959035350460592
GO:0009308;0.0;0.30425183721062266;0.2527483682682601;0.3058458363541483;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3322756607709684;0.0;0.0;0.0;0.3869242880931995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3890826693988265;0.0;0.0;0.0;0.0;0.0;0.0;0.3333661193829204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26724644270716125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41011552015288427;0.0;0.0;0.0;0.0;0.0;0.0;0.4473414791258516;0.0;0.0;0.0;0.0;0.27329812261252007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010818;0.22707950545882333;0.17523096478565106;0.15142977013889147;0.1759382345834745;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25021518438628226;0.24171446161321694;0.0;0.0;0.0;0.0;0.6924099746087473;0.22602563084144464;0.0;0.2097135812251543;0.0;0.18742344765887992;0.0;0.22384905042744013;0.0;0.20980880879140182;0.0;0.0;0.0;0.22501524907145345;0.0;0.19899524847150976;0.0;0.192983705540977;0.0;0.0;0.0;0.24165044076060196;0.24124157349679468;0.20857291618776447;0.21032253814727012;0.2103197818888303;0.24917090421760257;0.12527671260840856;0.692586020561843;0.1500713571920267;0.0;0.10289175525281173;0.0;0.0;0.0;0.32949983721748227;0.13229115800398608;0.28479398597746153;0.7604658314738129;0.0;0.7163031044820579;0.2303413718565745;0.0;0.21928312812407405;0.12813510369247771;0.0;0.5469574141864999;0.19254251525984037;0.0;0.7561073783015956;0.2615148339278488;0.23393313662071863;0.9170321337720637;0.2844552948873779;0.2503384641393612;0.28812989077037715;0.18947236959841965;0.214829223328886;0.0;0.0;0.28437849053394765;0.0;0.0;0.27771778578986756;0.9171504182000819;0.15652676357929504;0.0;0.0;0.22680937497539744;0.0;0.24111534839503873;0.0;0.1676266713474562;0.0;0.2228832268702426;0.0;0.23355810481279185;0.13054237414667758;0.0;0.0;0.23320750050222844;0.0;0.0;0.0;0.0;0.0;0.0;0.8048246706996139;0.0;0.6924099746087473;0.2213002296682315;0.6095218872133885;0.0;0.0;0.237470780826683
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2246090903474698;0.0;0.0;0.28357597381353283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2367306954421552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2123272188858994;0.0;0.0;0.2363673226660837;0.0;0.0;0.0;0.0;0.0;0.0;0.23628495627838003;0.0;0.0;0.3292189619198161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4280316022746844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
