;GO:0034395;GO:0050718;GO:1900016;GO:0006886;GO:0006879;GO:0002634;GO:0002755;GO:0030308;GO:0002636;GO:0000060;GO:0051607;GO:0018279;GO:0050712;GO:0019886;GO:0032764;GO:0030183;GO:0000902;GO:2001183;GO:0007266;GO:0042102;GO:0006974;GO:0045416;GO:0006656;GO:0006898;GO:0031668;GO:0033209;GO:0001953;GO:0030890;GO:0050727;GO:0015914;GO:0010469;GO:0048294;GO:0045629;GO:0035024;GO:0060586;GO:0031065;GO:0008285;GO:1903464;GO:0045666;GO:0051272;GO:0045746;GO:0045944;GO:1903988;GO:0000122;GO:0045591;GO:0045078;GO:2000778;GO:0010955;GO:0019221;GO:2000773;GO:0034162;GO:0031295;GO:0006351;GO:0031296;GO:0048305;GO:0048821;GO:0007166;GO:0045356;GO:0007249;GO:0045359;GO:0001782;GO:0002467;GO:0001774;GO:0019371;GO:0071260;GO:0043380;GO:0001932;GO:0043066;GO:0045087;GO:0043065;GO:0016064;GO:0002903;GO:0070498;GO:0034158;GO:2000660;GO:0030036
GO:0034395;1.0;0.08333333333333333;0.09523809523809523;0.0;0.08695652173913043;0.1;0.08;0.10526315789473684;0.09523809523809523;0.0;0.0;0.0;0.08333333333333333;0.0;0.09523809523809523;0.0;0.0;0.08695652173913043;0.09523809523809523;0.09090909090909091;0.0;0.5714285714285714;0.0;0.0;0.0;0.1;0.1;0.09090909090909091;0.10526315789473684;0.0;0.10526315789473684;0.08333333333333333;0.07692307692307693;0.08695652173913043;0.08695652173913043;0.08695652173913043;0.1111111111111111;0.08333333333333333;0.09523809523809523;0.1111111111111111;0.1;0.9166666666666666;0.0;0.9166666666666666;0.08695652173913043;0.5714285714285714;0.08695652173913043;0.5454545454545454;0.10526315789473684;0.1;0.08;0.09090909090909091;0.0;0.09090909090909091;0.0;0.0;0.1111111111111111;0.5714285714285714;0.10526315789473684;0.5714285714285714;0.1;0.0;0.0;0.0;0.0;0.09090909090909091;0.09523809523809523;0.1;0.0;0.1;0.0;0.08695652173913043;0.1;0.08;0.09523809523809523;0.0
GO:0050718;0.08333333333333333;1.0;0.47619047619047616;0.0;0.17391304347826086;0.3;0.08;0.42105263157894735;0.38095238095238093;0.0;0.0;0.0;0.8333333333333334;0.0;0.47619047619047616;0.0;0.0;0.782608695652174;0.09523809523809523;0.36363636363636365;0.0;0.5714285714285714;0.0;0.0;0.0;0.1;0.4;0.36363636363636365;0.3157894736842105;0.0;0.42105263157894735;0.3333333333333333;0.23076923076923078;0.34782608695652173;0.17391304347826086;0.43478260869565216;0.4444444444444444;0.3333333333333333;0.47619047619047616;0.5555555555555556;0.4;0.3333333333333333;0.0;0.3333333333333333;0.43478260869565216;0.5714285714285714;0.8695652173913043;0.36363636363636365;0.42105263157894735;0.4;0.08;0.36363636363636365;0.0;0.36363636363636365;0.0;0.0;0.4444444444444444;0.5714285714285714;0.42105263157894735;0.5714285714285714;0.1;0.0;0.0;0.0;0.0;0.2727272727272727;0.38095238095238093;0.4;0.0;0.5;0.0;0.34782608695652173;0.1;0.08;0.38095238095238093;0.0
GO:1900016;0.09523809523809523;0.47619047619047616;1.0;0.0;0.2;0.35294117647058826;0.09090909090909091;0.5;0.3333333333333333;0.0;0.0;0.0;0.5714285714285714;0.0;0.6666666666666666;0.0;0.0;0.6;0.1111111111111111;0.3157894736842105;0.0;0.5555555555555556;0.0;0.0;0.0;0.11764705882352941;0.47058823529411764;0.3157894736842105;0.875;0.0;0.5;0.47619047619047616;0.43478260869565216;0.5;0.2;0.3;0.5333333333333333;0.38095238095238093;0.1111111111111111;0.4;0.5882352941176471;0.2857142857142857;0.0;0.38095238095238093;0.4;0.5555555555555556;0.5;0.42105263157894735;0.125;0.5882352941176471;0.09090909090909091;0.10526315789473684;0.0;0.10526315789473684;0.0;0.0;0.13333333333333333;0.5555555555555556;0.125;0.5555555555555556;0.11764705882352941;0.0;0.0;0.0;0.0;0.42105263157894735;0.3333333333333333;0.47058823529411764;0.0;0.35294117647058826;0.0;0.4;0.11764705882352941;0.09090909090909091;0.5555555555555556;0.0
GO:0006886;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9473684210526315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006879;0.08695652173913043;0.17391304347826086;0.2;0.0;1.0;0.21052631578947367;0.16666666666666666;0.2222222222222222;0.2;0.0;0.0;0.19047619047619047;0.17391304347826086;0.0;0.2;0.1111111111111111;0.125;0.18181818181818182;0.2;0.19047619047619047;0.25;0.2;0.2;0.0;0.25;0.21052631578947367;0.21052631578947367;0.19047619047619047;0.2222222222222222;0.0;0.2222222222222222;0.17391304347826086;0.16;0.18181818181818182;0.9090909090909091;0.18181818181818182;0.23529411764705882;0.17391304347826086;0.1;0.23529411764705882;0.21052631578947367;0.17391304347826086;0.0;0.17391304347826086;0.18181818181818182;0.2;0.18181818181818182;0.19047619047619047;0.2222222222222222;0.21052631578947367;0.16666666666666666;0.09523809523809523;0.09523809523809523;0.09523809523809523;0.09523809523809523;0.23529411764705882;0.23529411764705882;0.2;0.2222222222222222;0.2;0.42105263157894735;0.0;0.2222222222222222;0.18181818181818182;0.23529411764705882;0.19047619047619047;0.2;0.21052631578947367;0.0;0.21052631578947367;0.0;0.18181818181818182;0.21052631578947367;0.16666666666666666;0.2;0.23529411764705882
GO:0002634;0.1;0.3;0.35294117647058826;0.0;0.21052631578947367;1.0;0.09523809523809523;0.4;0.9411764705882353;0.0;0.0;0.0;0.3;0.0;0.5882352941176471;0.0;0.0;0.3157894736842105;0.11764705882352941;0.4444444444444444;0.0;0.35294117647058826;0.0;0.0;0.0;0.125;0.375;0.4444444444444444;0.5333333333333333;0.0;0.26666666666666666;0.4;0.45454545454545453;0.42105263157894735;0.21052631578947367;0.3157894736842105;0.42857142857142855;0.3;0.11764705882352941;0.42857142857142855;0.5;0.3;0.0;0.3;0.42105263157894735;0.35294117647058826;0.3157894736842105;0.3333333333333333;0.13333333333333333;0.5;0.09523809523809523;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.14285714285714285;0.35294117647058826;0.13333333333333333;0.35294117647058826;0.125;0.0;0.0;0.0;0.0;0.5555555555555556;0.35294117647058826;0.375;0.0;0.375;0.0;0.3157894736842105;0.125;0.09523809523809523;0.47058823529411764;0.0
GO:0002755;0.08;0.08;0.09090909090909091;0.0;0.16666666666666666;0.09523809523809523;1.0;0.1;0.09090909090909091;0.0;0.1;0.08695652173913043;0.08;0.10526315789473684;0.09090909090909091;0.1;0.1111111111111111;0.08333333333333333;0.09090909090909091;0.08695652173913043;0.2222222222222222;0.09090909090909091;0.09090909090909091;0.0;0.2222222222222222;0.09523809523809523;0.09523809523809523;0.08695652173913043;0.1;0.0;0.1;0.08;0.07407407407407407;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.10526315789473684;0.08;0.09090909090909091;0.10526315789473684;0.09523809523809523;0.08;0.0;0.08;0.08333333333333333;0.09090909090909091;0.08333333333333333;0.08695652173913043;0.1;0.09523809523809523;0.07692307692307693;0.08695652173913043;0.08695652173913043;0.08695652173913043;0.08695652173913043;0.10526315789473684;0.10526315789473684;0.09090909090909091;0.1;0.09090909090909091;0.09523809523809523;0.10526315789473684;0.2;0.08333333333333333;0.10526315789473684;0.08695652173913043;0.09090909090909091;0.09523809523809523;0.1111111111111111;0.09523809523809523;0.1;0.08333333333333333;0.09523809523809523;0.07692307692307693;0.09090909090909091;0.21052631578947367
GO:0030308;0.10526315789473684;0.42105263157894735;0.5;0.0;0.2222222222222222;0.4;0.1;1.0;0.375;0.0;0.0;0.0;0.5263157894736842;0.0;0.5;0.0;0.0;0.5555555555555556;0.125;0.47058823529411764;0.0;0.5;0.0;0.0;0.0;0.13333333333333333;0.6666666666666666;0.47058823529411764;0.42857142857142855;0.0;0.5714285714285714;0.42105263157894735;0.38095238095238093;0.5555555555555556;0.2222222222222222;0.4444444444444444;0.7692307692307693;0.5263157894736842;0.125;0.6153846153846154;0.6666666666666666;0.42105263157894735;0.0;0.5263157894736842;0.4444444444444444;0.5;0.4444444444444444;0.5882352941176471;0.5714285714285714;0.6666666666666666;0.1;0.11764705882352941;0.0;0.11764705882352941;0.0;0.0;0.6153846153846154;0.5;0.5714285714285714;0.5;0.13333333333333333;0.0;0.0;0.0;0.0;0.35294117647058826;0.5;0.6666666666666666;0.0;0.5333333333333333;0.0;0.5555555555555556;0.13333333333333333;0.1;0.625;0.0
GO:0002636;0.09523809523809523;0.38095238095238093;0.3333333333333333;0.0;0.2;0.9411764705882353;0.09090909090909091;0.375;1.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.5555555555555556;0.0;0.0;0.3;0.1111111111111111;0.42105263157894735;0.0;0.4444444444444444;0.0;0.0;0.0;0.11764705882352941;0.35294117647058826;0.42105263157894735;0.375;0.0;0.25;0.38095238095238093;0.43478260869565216;0.3;0.2;0.4;0.4;0.2857142857142857;0.5555555555555556;0.5333333333333333;0.35294117647058826;0.38095238095238093;0.0;0.2857142857142857;0.5;0.4444444444444444;0.4;0.3157894736842105;0.125;0.47058823529411764;0.09090909090909091;0.42105263157894735;0.0;0.42105263157894735;0.0;0.0;0.13333333333333333;0.4444444444444444;0.125;0.4444444444444444;0.11764705882352941;0.0;0.0;0.0;0.0;0.5263157894736842;0.3333333333333333;0.35294117647058826;0.0;0.47058823529411764;0.0;0.3;0.11764705882352941;0.09090909090909091;0.3333333333333333;0.0
GO:0000060;0.0;0.0;0.0;0.9473684210526315;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
