;GO:0034395;GO:0050718;GO:1900016;GO:0006886;GO:0006879;GO:0002634;GO:0002755;GO:0030308;GO:0002636;GO:0000060;GO:0051607;GO:0018279;GO:0050712;GO:0019886;GO:0032764;GO:0030183;GO:0000902;GO:2001183;GO:0007266;GO:0042102;GO:0006974;GO:0045416;GO:0006656;GO:0006898;GO:0031668;GO:0033209;GO:0001953;GO:0030890;GO:0050727;GO:0015914;GO:0010469;GO:0048294;GO:0045629;GO:0035024;GO:0060586;GO:0031065;GO:0008285;GO:1903464;GO:0045666;GO:0051272;GO:0045746;GO:0045944;GO:1903988;GO:0000122;GO:0045591;GO:0045078;GO:2000778;GO:0010955;GO:0019221;GO:2000773;GO:0034162;GO:0031295;GO:0006351;GO:0031296;GO:0048305;GO:0048821;GO:0007166;GO:0045356;GO:0007249;GO:0045359;GO:0001782;GO:0002467;GO:0001774;GO:0019371;GO:0071260;GO:0043380;GO:0001932;GO:0043066;GO:0045087;GO:0043065;GO:0016064;GO:0002903;GO:0070498;GO:0034158;GO:2000660;GO:0030036
GO:0034395;1.0;0.07692307692307687;0.08571428571428574;0.0;0.05555555555555558;0.11111111111111116;0.09523809523809523;0.15384615384615385;0.08571428571428574;0.0;0.0;0.0;0.07692307692307687;0.0;0.07894736842105265;0.0;0.0;0.08333333333333337;0.16000000000000003;0.08510638297872342;0.0;0.30000000000000004;0.0;0.0;0.0;0.16666666666666663;0.14814814814814814;0.09756097560975607;0.125;0.0;0.16000000000000003;0.14084507042253525;0.05555555555555558;0.10810810810810811;0.06451612903225812;0.19999999999999996;0.17391304347826086;0.30434782608695654;0.11111111111111116;0.16666666666666663;0.12903225806451613;0.5714285714285714;0.0;0.5555555555555556;0.07407407407407407;0.30000000000000004;0.08510638297872342;0.2777777777777778;0.17391304347826086;0.12903225806451613;0.09523809523809523;0.09999999999999998;0.0;0.11764705882352944;0.0;0.0;0.18181818181818177;0.2857142857142857;0.17391304347826086;0.2857142857142857;0.07692307692307687;0.0;0.0;0.0;0.0;0.11111111111111116;0.34615384615384615;0.14814814814814814;0.0;0.14814814814814814;0.0;0.12121212121212122;0.16666666666666663;0.09523809523809523;0.11428571428571432;0.0
GO:0050718;0.07692307692307687;1.0;0.10204081632653061;0.0;0.038461538461538436;0.06976744186046513;0.08771929824561409;0.09523809523809523;0.07999999999999996;0.0;0.0;0.0;0.3584905660377359;0.0;0.09615384615384615;0.0;0.0;0.33333333333333337;0.09756097560975607;0.09836065573770492;0.0;0.1724137931034483;0.0;0.0;0.0;0.09999999999999998;0.09302325581395354;0.10909090909090913;0.07499999999999996;0.0;0.09756097560975607;0.05434782608695654;0.05747126436781613;0.07547169811320753;0.04255319148936165;0.09375;0.10256410256410253;0.05555555555555558;0.16666666666666663;0.18918918918918914;0.08510638297872342;0.09230769230769231;0.0;0.05882352941176472;0.12121212121212122;0.1724137931034483;0.7631578947368421;0.06896551724137934;0.10256410256410253;0.08510638297872342;0.08771929824561409;0.11111111111111116;0.0;0.125;0.0;0.0;0.10526315789473684;0.16666666666666663;0.10256410256410253;0.16666666666666663;0.04761904761904767;0.0;0.0;0.0;0.0;0.0980392156862745;0.08510638297872342;0.09302325581395354;0.0;0.14634146341463417;0.0;0.08163265306122447;0.09999999999999998;0.08771929824561409;0.07843137254901966;0.0
GO:1900016;0.08571428571428574;0.10204081632653061;1.0;0.0;0.05882352941176472;0.16666666666666663;0.1578947368421053;0.16666666666666663;0.125;0.0;0.0;0.0;0.17391304347826086;0.0;0.3448275862068966;0.0;0.0;0.19047619047619047;0.125;0.06521739130434778;0.0;0.11111111111111116;0.0;0.0;0.0;0.13043478260869568;0.16000000000000003;0.07499999999999996;0.38888888888888884;0.0;0.17391304347826086;0.11267605633802813;0.12121212121212122;0.18181818181818177;0.06896551724137934;0.061224489795918324;0.19047619047619047;0.07407407407407407;0.11764705882352944;0.13043478260869568;0.2222222222222222;0.06000000000000005;0.0;0.07999999999999996;0.07692307692307687;0.11111111111111116;0.11363636363636365;0.09999999999999998;0.13636363636363635;0.2692307692307693;0.1578947368421053;0.07692307692307687;0.0;0.09090909090909094;0.0;0.0;0.1428571428571429;0.1063829787234043;0.13636363636363635;0.1063829787234043;0.08333333333333337;0.0;0.0;0.0;0.0;0.1515151515151515;0.09999999999999998;0.16000000000000003;0.0;0.11538461538461542;0.0;0.12903225806451613;0.13043478260869568;0.1578947368421053;0.19354838709677424;0.0
GO:0006886;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006879;0.05555555555555558;0.038461538461538436;0.05882352941176472;0.0;1.0;0.07692307692307687;0.07317073170731703;0.07692307692307687;0.05882352941176472;0.0;0.0;0.05405405405405406;0.038461538461538436;0.0;0.05405405405405406;0.0714285714285714;0.08333333333333337;0.04166666666666663;0.125;0.04255319148936165;0.09090909090909094;0.04166666666666663;0.046511627906976716;0.0;0.08333333333333337;0.13043478260869568;0.07407407407407407;0.04878048780487809;0.08695652173913049;0.0;0.07999999999999996;0.025974025974025983;0.02777777777777779;0.05405405405405406;0.55;0.040000000000000036;0.08695652173913049;0.0357142857142857;0.05555555555555558;0.08333333333333337;0.06451612903225812;0.039215686274509776;0.0;0.038461538461538436;0.03703703703703709;0.04166666666666663;0.04255319148936165;0.04761904761904767;0.13636363636363635;0.06451612903225812;0.07317073170731703;0.050000000000000044;0.045454545454545414;0.05882352941176472;0.06060606060606055;0.08695652173913049;0.1428571428571429;0.040000000000000036;0.13636363636363635;0.040000000000000036;0.18181818181818177;0.0;0.08333333333333337;0.05714285714285716;0.07692307692307687;0.05555555555555558;0.06451612903225812;0.07407407407407407;0.0;0.07407407407407407;0.0;0.06060606060606055;0.13043478260869568;0.07317073170731703;0.05714285714285716;0.08695652173913049
GO:0002634;0.11111111111111116;0.06976744186046513;0.16666666666666663;0.0;0.07692307692307687;1.0;0.19999999999999996;0.17647058823529416;0.5555555555555556;0.0;0.0;0.0;0.06976744186046513;0.0;0.24;0.0;0.0;0.07692307692307687;0.1875;0.10810810810810811;0.0;0.07692307692307687;0.0;0.0;0.0;0.19999999999999996;0.16666666666666663;0.12903225806451613;0.3076923076923077;0.0;0.2666666666666667;0.14516129032258063;0.11864406779661019;0.14814814814814814;0.09523809523809523;0.07317073170731703;0.2142857142857143;0.06382978723404253;0.15384615384615385;0.19999999999999996;0.19047619047619047;0.0714285714285714;0.0;0.06976744186046513;0.11627906976744184;0.07692307692307687;0.07894736842105265;0.09090909090909094;0.2142857142857143;0.25;0.19999999999999996;0.1333333333333333;0.0;0.16666666666666663;0.0;0.0;0.23076923076923073;0.07317073170731703;0.2142857142857143;0.07317073170731703;0.125;0.0;0.0;0.0;0.0;0.30434782608695654;0.13636363636363635;0.16666666666666663;0.0;0.16666666666666663;0.0;0.125;0.19999999999999996;0.19999999999999996;0.16000000000000003;0.0
GO:0002755;0.09523809523809523;0.08771929824561409;0.1578947368421053;0.0;0.07317073170731703;0.19999999999999996;1.0;0.125;0.2941176470588235;0.0;0.05405405405405406;0.0444444444444444;0.06896551724137934;0.0625;0.14634146341463417;0.08571428571428574;0.0625;0.07407407407407407;0.2068965517241379;0.14;0.06666666666666665;0.09433962264150941;0.039215686274509776;0.0;0.0625;0.2142857142857143;0.12121212121212122;0.15909090909090906;0.2222222222222222;0.0;0.16666666666666663;0.08750000000000002;0.09333333333333338;0.11904761904761907;0.05405405405405406;0.09090909090909094;0.13793103448275867;0.06451612903225812;0.12195121951219512;0.1724137931034483;0.13888888888888884;0.0892857142857143;0.0;0.06896551724137934;0.1228070175438597;0.09433962264150941;0.09615384615384615;0.08333333333333337;0.2222222222222222;0.17142857142857137;1.0;0.19047619047619047;0.038461538461538436;0.2222222222222222;0.04878048780487809;0.06451612903225812;0.23076923076923073;0.09090909090909094;0.2222222222222222;0.09090909090909094;0.09677419354838712;0.0625;0.09677419354838712;0.046511627906976716;0.05882352941176472;0.17948717948717952;0.10810810810810811;0.12121212121212122;0.06666666666666665;0.15625;0.05882352941176472;0.10256410256410253;0.2142857142857143;1.0;0.125;0.06451612903225812
GO:0030308;0.15384615384615385;0.09523809523809523;0.16666666666666663;0.0;0.07692307692307687;0.17647058823529416;0.125;1.0;0.12;0.0;0.0;0.0;0.15000000000000002;0.0;0.14814814814814814;0.0;0.0;0.16666666666666663;0.2666666666666667;0.10810810810810811;0.0;0.10526315789473684;0.0;0.0;0.0;0.2857142857142857;0.4;0.12903225806451613;0.2142857142857143;0.0;0.2666666666666667;0.09230769230769231;0.09999999999999998;0.24;0.09523809523809523;0.1282051282051282;0.5454545454545454;0.13636363636363635;0.15384615384615385;0.2857142857142857;0.3157894736842105;0.09756097560975607;0.0;0.15000000000000002;0.09090909090909094;0.10526315789473684;0.10810810810810811;0.19999999999999996;0.3076923076923077;0.3157894736842105;0.125;0.1333333333333333;0.0;0.16666666666666663;0.0;0.0;0.33333333333333337;0.09999999999999998;0.3076923076923077;0.09999999999999998;0.125;0.0;0.0;0.0;0.0;0.15384615384615385;0.19047619047619047;0.4;0.0;0.23529411764705888;0.0;0.2857142857142857;0.2857142857142857;0.125;0.26086956521739135;0.0
GO:0002636;0.08571428571428574;0.07999999999999996;0.125;0.0;0.05882352941176472;0.5555555555555556;0.2941176470588235;0.12;1.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.18181818181818177;0.0;0.0;0.06382978723404253;0.125;0.13953488372093026;0.0;0.08695652173913049;0.0;0.0;0.0;0.13043478260869568;0.11538461538461542;0.16216216216216217;0.19047619047619047;0.0;0.17391304347826086;0.12857142857142856;0.10447761194029848;0.11428571428571432;0.06896551724137934;0.08333333333333337;0.13636363636363635;0.054545454545454564;0.1875;0.18181818181818177;0.13793103448275867;0.08163265306122447;0.0;0.05882352941176472;0.16666666666666663;0.08695652173913049;0.0888888888888889;0.07317073170731703;0.13636363636363635;0.1785714285714286;0.2941176470588235;0.16666666666666663;0.0;0.19999999999999996;0.0;0.0;0.1428571428571429;0.08333333333333337;0.13636363636363635;0.08333333333333337;0.08333333333333337;0.0;0.0;0.0;0.0;0.22580645161290325;0.09999999999999998;0.11538461538461542;0.0;0.16000000000000003;0.0;0.09375;0.13043478260869568;0.2941176470588235;0.12121212121212122;0.0
GO:0000060;0.0;0.0;0.0;0.9375;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.23809523809523814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
