;GO:0034395;GO:0050718;GO:1900016;GO:0006886;GO:0006879;GO:0002634;GO:0002755;GO:0030308;GO:0002636;GO:0000060;GO:0051607;GO:0018279;GO:0050712;GO:0019886;GO:0032764;GO:0030183;GO:0000902;GO:2001183;GO:0007266;GO:0042102;GO:0006974;GO:0045416;GO:0006656;GO:0006898;GO:0031668;GO:0033209;GO:0001953;GO:0030890;GO:0050727;GO:0015914;GO:0010469;GO:0048294;GO:0045629;GO:0035024;GO:0060586;GO:0031065;GO:0008285;GO:1903464;GO:0045666;GO:0051272;GO:0045746;GO:0045944;GO:1903988;GO:0000122;GO:0045591;GO:0045078;GO:2000778;GO:0010955;GO:0019221;GO:2000773;GO:0034162;GO:0031295;GO:0006351;GO:0031296;GO:0048305;GO:0048821;GO:0007166;GO:0045356;GO:0007249;GO:0045359;GO:0001782;GO:0002467;GO:0001774;GO:0019371;GO:0071260;GO:0043380;GO:0001932;GO:0043066;GO:0045087;GO:0043065;GO:0016064;GO:0002903;GO:0070498;GO:0034158;GO:2000660;GO:0030036
GO:0034395;1.0;0.17244664312436547;0.1961968127680338;0.0;0.1449580170871407;0.24158520611791998;0.2057531225594703;0.3019147770340765;0.19625080903471376;0.0;0.0;0.0;0.1724476114919594;0.0;0.18327186682513907;0.0;0.0;0.18452018915204824;0.3106098115673934;0.18787728254354957;0.0;0.4723890251772699;0.0;0.0;0.0;0.3201255220890993;0.2933282345135591;0.21094827372184224;0.2649074778039807;0.0;0.31012707328523104;0.26497194240117766;0.12982684529614805;0.22942315920754736;0.16396960867348007;0.35401335725056954;0.33101320180856086;0.47637739410373314;0.2345126971225082;0.32062642062865127;0.26374736644382496;0.7164090815559735;0.0;0.7047634866548638;0.16692359274971202;0.4723890251772699;0.18778621348695348;0.45000367241862177;0.3302223844135765;0.26363822804806936;0.2057531225594703;0.21434350338749175;0.0;0.24490034313977518;0.0;0.0;0.34100208102533547;0.45628907431377663;0.33022184258451603;0.4562890743137767;0.1891441881507599;0.0;0.0;0.0;0.0;0.23387139926287143;0.5230613908690059;0.2937242839554049;0.0;0.2937230451278163;0.0;0.25150290393063796;0.3201255220890993;0.2057531225594703;0.23962722808640785;0.0
GO:0050718;0.17244664312436547;1.0;0.2130458956642472;0.0;0.10534645859667909;0.16511744644113466;0.1876184099488044;0.2063409415975218;0.17818601642113063;0.0;0.0;0.0;0.5328263253985684;0.0;0.20265986319793686;0.0;0.0;0.5068903355139934;0.21036562718723792;0.20294501671076412;0.0;0.31194357744801215;0.0;0.0;0.0;0.21468765547159363;0.20229380303362934;0.2217730363928277;0.17568912993208707;0.0;0.21014408887253483;0.12331356087506623;0.12988346754252825;0.16969536531528737;0.11503998099699979;0.19511339794456561;0.21953017087306712;0.12981651212990336;0.30752710824861157;0.3419792700137019;0.18777008228698341;0.19262120406326394;0.0;0.136643727989311;0.2369645804558101;0.31194357744801215;0.8476520361487445;0.1569685091488662;0.21918205518157;0.18771475926854744;0.1876184099488044;0.22445918779621685;0.0;0.24771904262881694;0.0;0.0;0.22387950702422718;0.3035948641574501;0.21918181647767498;0.3035948641574501;0.1268888869505228;0.0;0.0;0.0;0.0;0.206488057334388;0.18786980425140168;0.20248209200451028;0.0;0.28176292996342606;0.0;0.1814798959856487;0.21468765547159363;0.1876184099488044;0.1752140931680353;0.0
GO:1900016;0.1961968127680338;0.2130458956642472;1.0;0.0;0.1518686794363304;0.31978990935361995;0.2974690103690979;0.3198431172400356;0.2569176672058428;0.0;0.0;0.0;0.3166613917118423;0.0;0.5187845013213633;0.0;0.0;0.33961636766744857;0.26379425846906396;0.1557929212278316;0.0;0.22850277432948748;0.0;0.0;0.0;0.2723864187623568;0.3102227695760927;0.17570381469719898;0.6268553632310457;0.0;0.32907461018841805;0.22264605812345087;0.23722218277017387;0.3334693822370285;0.17286747477624217;0.14787047030750908;0.352687980923236;0.16713003007417382;0.24518810466127633;0.2728395967825138;0.38592884150317164;0.14539158915365683;0.0;0.1786197082049215;0.17226218029225532;0.22850277432948748;0.2326814558352871;0.21501263659203446;0.28153869236549456;0.4400856997923368;0.2974690103690979;0.17864898511870694;0.0;0.2053303646071217;0.0;0.0;0.29135035180932856;0.22044841274873747;0.2815382002452422;0.2204484127487375;0.2010834812690238;0.0;0.0;0.0;0.0;0.2933106593284097;0.22211991311428575;0.31066578901735453;0.0;0.2486254964876962;0.0;0.2638218177697132;0.2723864187623568;0.2974690103690979;0.34899169762013976;0.0
GO:0006886;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9725531376008592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3892777995900292;0.0;0.0;0.0;0.0;0.0;0.41844817123591854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24936465390208318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7236707050333615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006879;0.1449580170871407;0.10534645859667909;0.1518686794363304;0.0;1.0;0.18907636640482078;0.1726119737099502;0.18910781574085234;0.15191245851537674;0.0;0.0;0.14124673028280027;0.10534706962484805;0.0;0.14142216599305027;0.17765662477689714;0.20077691345825396;0.11298230323239562;0.26593212130063737;0.11511174533897774;0.2157261664339447;0.11298810091572326;0.12423761819375943;0.0;0.2008803409868533;0.2745910073762014;0.1834215082849431;0.12982025296099486;0.2085179517889713;0.0;0.19456418104425352;0.07383742225512915;0.0786707538771826;0.1416929602536685;0.6869589107036529;0.10925909852483533;0.2085206455031748;0.09883081484081639;0.14497858050125187;0.20156571805710805;0.16397717376282697;0.10742782155960907;0.0;0.10562393384242942;0.10186514925808458;0.11298810091572326;0.11505394311859186;0.1271397512937957;0.28381415485621525;0.16390584751027;0.1726119737099502;0.13199583796857645;0.1217936416121082;0.15170454117303966;0.15504596538065732;0.20853426411166867;0.2937015632983549;0.10900617313845448;0.28381365893064814;0.1090061731384545;0.33956308937375074;0.0;0.20148624367423823;0.14824966970018844;0.18863491718827619;0.14456422652808978;0.16410579280367105;0.18368336655050946;0.0;0.18368254740467024;0.0;0.1559937409833354;0.2745910073762014;0.1726119737099502;0.14828684533529898;0.2083457157043775
GO:0002634;0.24158520611791998;0.16511744644113466;0.31978990935361995;0.0;0.18907636640482078;1.0;0.35612492416320846;0.3390873770805284;0.7551946657371632;0.0;0.0;0.0;0.1651185557768469;0.0;0.4075866074768194;0.0;0.0;0.1791414174761168;0.352953223209093;0.2288017305280515;0.0;0.1791521891897814;0.0;0.0;0.0;0.3685062003521054;0.3257071101066207;0.2639586870470233;0.48331658638591685;0.0;0.4400521929619666;0.27261200936996277;0.2357578771770556;0.29353654063473705;0.22276625069367043;0.17226294399868936;0.38680631927771836;0.1534028652457374;0.30192010975099126;0.3693361324963135;0.3521771499107499;0.16890806228181401;0.0;0.16562141883490955;0.2380948415355431;0.1791521891897814;0.1830025144876276;0.2060233839761533;0.38545846986685944;0.42227263016177047;0.35612492416320846;0.26929632662851666;0.0;0.31935958370414297;0.0;0.0;0.4040898202239427;0.17179848196383463;0.38545754740171395;0.17179848196383465;0.271939312930853;0.0;0.0;0.0;0.0;0.4788134086248379;0.2821291284611571;0.32631758700434205;0.0;0.3263156764594721;0.0;0.26464414725253377;0.3685062003521054;0.35612492416320846;0.31045087953366096;0.0
GO:0002755;0.2057531225594703;0.1876184099488044;0.2974690103690979;0.0;0.1726119737099502;0.35612492416320846;1.0;0.25590852009031817;0.4631711944804089;0.0;0.14007769392314728;0.11906401325773655;0.15638889335334372;0.1594105869676765;0.28047931642970414;0.19639919236887188;0.15873807546507676;0.16625340013469198;0.36917073206690276;0.2689156072309217;0.16793909182027697;0.19946269703447445;0.10674494254494483;0.0;0.1588027188338987;0.3786697826814487;0.24971260723011404;0.2982529043689835;0.3844938642654082;0.0;0.3140620280705565;0.18105444298767923;0.1917918871992287;0.24215711440354884;0.14073645037925478;0.19370894123802102;0.27651189464285664;0.1478310510446236;0.246870903193868;0.32299006873316605;0.2734689581013805;0.19086517596625935;0.0;0.1567496413951763;0.2416353536240168;0.19946269703447445;0.20262908503090676;0.1840941546774006;0.38865060114797456;0.31802666989589895;0.965514505963777;0.3434942024246824;0.10493572830941696;0.3862306647072635;0.12872110645107643;0.16354811766435012;0.399196300554738;0.19331689172542343;0.38865006823705694;0.19331689172542343;0.21681091190177573;0.15866023644294416;0.21721156456120952;0.12400161538655338;0.15105103694303412;0.3267075633011904;0.22809523971406598;0.24999957652171145;0.16777089197351755;0.29992279191495425;0.15113223075056173;0.21874415899714228;0.3786697826814487;0.965514505963777;0.25158265197842916;0.1634321214440111
GO:0030308;0.3019147770340765;0.2063409415975218;0.3198431172400356;0.0;0.18910781574085234;0.3390873770805284;0.25590852009031817;1.0;0.25606316183802175;0.0;0.0;0.0;0.28713268418271976;0.0;0.2928941082679527;0.0;0.0;0.3115205599538253;0.4411259746189279;0.22882896660462645;0.0;0.2238816640958477;0.0;0.0;0.0;0.4605689646086033;0.5664470630706352;0.2639949368624368;0.3868967441776721;0.0;0.4401529515447679;0.19214439136538036;0.20615280297451113;0.408528912430548;0.2228099071668534;0.25740264215475644;0.6727332646738403;0.26675766867616574;0.3019675368476692;0.4616064852132988;0.49015682149540296;0.2110784490073623;0.0;0.2880072313518864;0.1984828875157125;0.2238816640958477;0.2286938843150626;0.3582736055999787;0.4817616770573618;0.4898859790003578;0.2559085200903182;0.2693340574225904;0.0;0.3194126484765215;0.0;0.0;0.5050540147260838;0.21469090796129348;0.4817605238339532;0.2146909079612935;0.2720043727177783;0.0;0.0;0.0;0.0;0.30090509269812027;0.3525927746039191;0.5675089871083896;0.0;0.4078269255925873;0.0;0.46023235065882334;0.4605689646086033;0.2559085200903182;0.43207321322100084;0.0
GO:0002636;0.19625080903471376;0.17818601642113063;0.2569176672058428;0.0;0.15191245851537674;0.7551946657371632;0.4631711944804089;0.25606316183802175;1.0;0.0;0.0;0.0;0.14260354067795056;0.0;0.3329679930538691;0.0;0.0;0.15294317484521638;0.2638918813675589;0.27099081351447474;0.0;0.19111651847598413;0.0;0.0;0.0;0.272490505921358;0.248358526383323;0.3056329461582084;0.35282307825316195;0.0;0.3291961906188008;0.24656087721722486;0.21175340822872205;0.2396946061301568;0.17292419972011602;0.1848065468722969;0.2823688397002828;0.1337796731822673;0.34131631898994447;0.3410510811400629;0.27741370428710727;0.18170784237914442;0.0;0.1429784603900263;0.30727895647651177;0.19111651847598413;0.19461227249459426;0.1721166829749448;0.28164989319064765;0.3326676789493477;0.4631711944804089;0.31075728955322623;0.0;0.3571825259017705;0.0;0.0;0.29146944005658293;0.18437856931421914;0.28164940068156813;0.18437856931421917;0.20116023925153034;0.0;0.0;0.0;0.0;0.38920643714990666;0.2221891233965286;0.24871332313752928;0.0;0.3107727581567239;0.0;0.21119979295508565;0.272490505921358;0.4631711944804089;0.2508550393379778;0.0
GO:0000060;0.0;0.0;0.0;0.9725531376008592;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37542281859235177;0.0;0.0;0.0;0.0;0.0;0.4050268980553667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24360564338855972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7048648495979013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
