;GO:0006284;GO:0006165;GO:0009157;GO:0002244;GO:0002762;GO:1990001;GO:0045892;GO:0001701;GO:0045893;GO:0015949;GO:0071897;GO:0030263;GO:0019886;GO:0050679;GO:0065003;GO:0014075;GO:0009165;GO:0051382;GO:0046104;GO:0006974;GO:0006337;GO:0009966;GO:0001556;GO:0033129;GO:0071407;GO:0007077;GO:0008285;GO:0006260;GO:0009099;GO:0008284;GO:0009098;GO:0006266;GO:0000712;GO:0007595;GO:1905448;GO:0006265;GO:0045944;GO:0006268;GO:0071398;GO:0043097;GO:0000281;GO:0048146;GO:0019221;GO:2000774;GO:2000775;GO:0006270;GO:0007127;GO:0001933;GO:0031442;GO:0007080;GO:0000819;GO:1905463;GO:0060045;GO:0006241;GO:0007052;GO:0006366;GO:0043388;GO:0051169;GO:0051289;GO:0071333;GO:0010976;GO:0033574;GO:0071456;GO:0071459;GO:0010971;GO:0045737;GO:0009083;GO:0090266;GO:0007100;GO:0006259;GO:0006897;GO:0010629;GO:0071283;GO:0031145;GO:0055015;GO:0035986;GO:0090307;GO:0016567;GO:0006183;GO:0051591;GO:0044772;GO:0044774;GO:0009615;GO:0006468;GO:0060623;GO:0046680;GO:0000086;GO:0006977;GO:0045870;GO:0031936;GO:0000082;GO:0016310;GO:0051987;GO:0090402;GO:0006351;GO:0035690;GO:0006355;GO:0042246;GO:0046602;GO:0034080;GO:0006357;GO:0000132;GO:0006228;GO:0043065
GO:0006284;1.0;0.5482769287562653;0.46339281566813073;0.19392418666863853;0.0;0.0;0.0;0.0;0.0;0.6543406778763665;0.657731785999528;0.1721707605342909;0.0;0.0;0.18793512469414017;0.188194736055708;0.47965142065005273;0.1589680127088806;0.5479946265990671;0.50408669075879;0.16314273708279736;0.0;0.16660569956798849;0.0;0.29119509832469226;0.1628711524105684;0.0;0.7254180035750466;0.31735028441400737;0.0;0.3173502834521138;0.8104453222779927;0.18788222098291024;0.0;0.0;0.7234171672835433;0.0;0.17216741752522036;0.24934837583916697;0.40737575000791126;0.18826186897162306;0.0;0.1818743796252562;0.0;0.36573580384572535;0.8104453222779927;0.15824009345178416;0.0;0.0;0.15393339837665027;0.17176052679569417;0.0;0.0;0.29349171624567627;0.15857117064126997;0.5878979384497318;0.0;0.0;0.1676979270939811;0.19670514870311742;0.0;0.16734879127677965;0.35522796679038415;0.0;0.0;0.0;0.3428095577577528;0.0;0.1942998596668521;0.82942532956013;0.0;0.0;0.2620279445395952;0.4016060121300801;0.16758377193969579;0.16310926372820256;0.14387366431198106;0.4744562053108117;0.28733534760658386;0.16751664703329547;0.19430618591484866;0.14351412335096858;0.1819226402545562;0.46343153098400813;0.0;0.17705060059528877;0.18274169381336053;0.22365889260188476;0.0;0.0;0.18274070409898832;0.3184635869968513;0.0;0.3830540951569845;0.5983994724058247;0.3084231935861561;0.0;0.0;0.0;0.13189420634098004;0.0;0.12793880708164332;0.29349171624567627;0.0
GO:0006165;0.5482769287562653;1.0;0.6738804796346871;0.19510818652310227;0.0;0.0;0.0;0.0;0.0;0.7574092317984706;0.508800809935084;0.17310339003551428;0.0;0.0;0.18904691202881196;0.0;0.7328559210717933;0.15976276077508936;0.633824995478881;0.18887191789106242;0.16397988557889107;0.0;0.16747885996271245;0.0;0.1728263876663836;0.16370550888729207;0.0;0.5613721583370027;0.3585968861964758;0.0;0.3585968851055819;0.6274683599995724;0.18899338061931317;0.0;0.0;0.5598175565347084;0.0;0.1731000107113037;0.14787512830580968;0.4707035783963945;0.18937753705194155;0.0;0.18291541625960364;0.0;0.4017682158241838;0.6274683599995724;0.1590275618047114;0.0;0.0;0.15467848530794182;0.17268870523250332;0.0;0.0;0.4478222066382012;0.15936194582968655;0.48190807523783896;0.0;0.0;0.1685826038768058;0.11654140205734774;0.0;0.0;0.15113560101968485;0.0;0.0;0.0;0.38747900995011303;0.0;0.1954884653494709;0.6422310624532079;0.0;0.0;0.15543127370556334;0.32478464287407205;0.16846724152737846;0.16394606784904658;0.14452434285593874;0.38395979736951497;0.43840910363249225;0.0;0.1954948692355862;0.14416154654384594;0.0;0.5095517758657754;0.0;0.0;0.1837927117059238;0.0835262004694465;0.0;0.0;0.18379171057438712;0.5050090864308953;0.0;0.16303492994231578;0.49054669833220405;0.18310997571107182;0.0;0.0;0.0;0.1324408342539351;0.0;0.12845307684006216;0.4478222066382012;0.0
GO:0009157;0.46339281566813073;0.6738804796346871;1.0;0.15199802174462773;0.0;0.0;0.0;0.0;0.0;0.6210057809308499;0.6941345736737672;0.1383017632609083;0.0;0.0;0.14829394291852516;0.0;0.9090044460138352;0.1296520391767157;0.5354112090501009;0.1481862423935472;0.13241559866939429;0.0;0.1346878573992884;0.0;0.1381248878290663;0.13223662701472774;0.0;0.5804790510218457;0.4056749633748707;0.0;0.40567496232021466;0.5187242940220786;0.1482610014588614;0.0;0.0;0.4716098501954457;0.0;0.1382996061332253;0.12171174626353941;0.6284895292517063;0.14849730953622747;0.0;0.1444944885744986;0.0;0.3165383157767748;0.5187242940220786;0.129167432590661;0.0;0.0;0.12628343982876222;0.1380369305511185;0.0;0.0;0.5870924011532399;0.12938794617232402;0.6625338895969247;0.0;0.0;0.135400784614416;0.09965804328466621;0.0;0.0;0.12391195745471406;0.0;0.0;0.0;0.3273015136000602;0.0;0.15222871773174948;0.5287724916942186;0.0;0.0;0.12678476333424363;0.2767644903303789;0.13532635608492574;0.13239354611867038;0.11943263261413177;0.3186076784625552;0.5758348283480408;0.0;0.15223260094602534;0.11918476705543175;0.0;0.3872843637919671;0.0;0.0;0.1450413918454442;0.07448255465884086;0.0;0.0;0.1450407683705251;0.34800704963375456;0.0;0.13179873305317807;0.6727380146530306;0.14461587140471013;0.0;0.0;0.0;0.11105912539738257;0.0;0.10824132857357623;0.5870924011532399;0.0
GO:0002244;0.19392418666863853;0.19510818652310227;0.15199802174462773;1.0;0.0;0.0;0.0;0.35218502392339196;0.0;0.260482317777587;0.17323925563906342;0.33358045448954426;0.0;0.0;0.3983150460483676;0.0;0.15972497191435955;0.2873427719935565;0.19495268603797775;0.3975389902214063;0.3012781324181074;0.0;0.5306565908390719;0.0;0.33255331427218554;0.3003532356384295;0.0;0.20114511184107647;0.17348738939296446;0.0;0.17348738861073595;0.24066822510046787;0.3980774786634424;0.0;0.0;0.20027804273669758;0.0;0.3335679054049825;0.2510452509580171;0.12706241047142186;0.39978563590415334;0.0;0.37203890385366706;0.0;0.15566844062987087;0.24066822510046787;0.28497324696264237;0.0;0.0;0.2713036873662604;0.33204391144580003;0.0;0.0;0.0832324752964791;0.28604880220403656;0.16001084115038958;0.0;0.0;0.31718911284998735;0.17236847918713022;0.0;0.0;0.2605891764853905;0.0;0.0;0.0;0.1950341138068623;0.0;0.428031892642603;0.2502688014141056;0.0;0.0;0.2736281419126028;0.17859921366400178;0.5365453232646642;0.3011639961868131;0.2415381474062085;0.2321322309302584;0.08108868697971665;0.0;0.42806259491412935;0.24052651874729156;0.0;0.22335247122826765;0.0;0.0;0.3756862835412584;0.1087763542380391;0.0;0.0;0.37568210059023455;0.398693588331937;0.0;0.5049107317658483;0.1641879891682977;0.37284466497360663;0.0;0.3725977263281798;0.0;0.20958101418882416;0.0;0.19976718705237997;0.0832324752964791;0.0
GO:0002762;0.0;0.0;0.0;0.0;1.0;0.19220765861650832;0.24038381709363152;0.0;0.1755995218102639;0.0;0.0;0.0;0.0;0.2936434922924432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31075993209533315;0.0;0.1572332940691002;0.0;0.0;0.43298548553215216;0.0;0.0;0.3111555730796018;0.0;0.0;0.0;0.1726890420529554;0.1701048641398059;0.0;0.16998389074645864;0.0;0.0;0.0;0.0;0.29364220153216053;0.3104577263255338;0.30098624973729443;0.0;0.0;0.0;0.26670463631457986;0.1988758954958662;0.0;0.0;0.3674773516562684;0.28391354631635235;0.0;0.0;0.0;0.18379221404456292;0.0;0.0;0.1168256470855621;0.3478511013392102;0.0;0.0;0.0;0.2294601978683762;0.14389513144660793;0.0;0.206620600770331;0.0;0.0;0.0;0.2935433233919899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3402070577898113;0.0;0.0;0.31128920448533837;0.0;0.0;0.19686364780650742;0.20601968666107554;0.1925816425773319;0.0;0.0;0.2639568745348793;0.0;0.0;0.0;0.23423370809497193;0.0;0.25110863000995;0.0;0.22917982374534404;0.0;0.0;0.27798195000130793
GO:1990001;0.0;0.0;0.0;0.0;0.19220765861650832;1.0;0.4200447382151901;0.0;0.26272449639529954;0.0;0.0;0.0;0.0;0.1668077742549389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1721955082421778;0.0;0.26383333069878784;0.0;0.0;0.2397855578280215;0.0;0.0;0.1723169165497415;0.0;0.0;0.0;0.09833853536785864;0.21079586247221768;0.0;0.25689052329927137;0.0;0.0;0.0;0.0;0.16680735773266353;0.1721026790201662;0.15208379677097747;0.0;0.0;0.0;0.49843996558897663;0.2857117340642779;0.0;0.0;0.21824040888827131;0.12203185372759914;0.0;0.0;0.0;0.13780719422272059;0.0;0.0;0.07729192316431754;0.12959915709002684;0.0;0.0;0.0;0.1439369033130864;0.29057591523996773;0.0;0.134603581805762;0.0;0.0;0.0;0.3607332718570299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.208323216025944;0.0;0.0;0.1723578922120994;0.0;0.0;0.144081741060023;0.12361742304195246;0.2616370541147199;0.0;0.0;0.15679063374094826;0.0;0.0;0.0;0.31733026730363534;0.0;0.1521659010566466;0.0;0.31303341897572035;0.0;0.0;0.25604803362834777
GO:0045892;0.0;0.0;0.0;0.0;0.24038381709363152;0.4200447382151901;1.0;0.0;0.5690051754656396;0.0;0.0;0.0;0.0;0.22007135526817387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2295468727492733;0.0;0.26428233541101104;0.0;0.0;0.31972371301034963;0.0;0.0;0.22976267179755847;0.0;0.0;0.0;0.12960573852264312;0.28140809137843203;0.0;0.5537590352754593;0.0;0.0;0.0;0.0;0.22007063027762208;0.2293819403927906;0.19514560682466645;0.0;0.0;0.0;0.4932310104440328;0.41437659375512087;0.0;0.0;0.28253293673597685;0.14828791104321853;0.0;0.0;0.0;0.13576111773276733;0.0;0.0;0.09537692198550128;0.15961294792876918;0.0;0.0;0.0;0.18193247005732754;0.24501895074428298;0.0;0.16727221648111168;0.0;0.0;0.0;0.4758899745874795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2661315215778313;0.0;0.0;0.22983552749634953;0.0;0.0;0.16955439880530906;0.1593249595444645;0.5116698469017402;0.0;0.0;0.20296374498166384;0.0;0.0;0.0;0.7190010501133614;0.0;0.19528080906351508;0.0;0.7066978465141127;0.0;0.0;0.21115549101657594
GO:0001701;0.0;0.0;0.0;0.35218502392339196;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27137352366998246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3677527700507105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2598948501927571;0.0;0.0;0.0;0.4224921347711255;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045893;0.0;0.0;0.0;0.0;0.1755995218102639;0.26272449639529954;0.5690051754656396;0.0;1.0;0.0;0.0;0.0;0.0;0.31271115217143935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23461082276354325;0.0;0.42339999829551633;0.0;0.0;0.23483684439180433;0.0;0.0;0.3267861487913735;0.0;0.0;0.0;0.13233252627207848;0.45154487258215903;0.0;0.9728419195819074;0.0;0.0;0.0;0.0;0.3127101002252572;0.23443853584467453;0.2766307597848963;0.0;0.0;0.0;0.3164676047001348;0.7039420391960941;0.0;0.0;0.2069885741131294;0.209267844407722;0.0;0.0;0.0;0.13875605583480927;0.0;0.0;0.09684545270585757;0.2254935618355607;0.0;0.0;0.0;0.25757433217217296;0.3921756066391763;0.0;0.16994524014843637;0.0;0.0;0.0;0.3125986841682586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19475256518226303;0.0;0.0;0.23491236217040629;0.0;0.0;0.1715212171801025;0.20287875964842778;0.8148866767433236;0.0;0.0;0.2879290723081178;0.0;0.0;0.0;0.731724428990507;0.0;0.19893371034448204;0.0;0.7189857972083163;0.0;0.0;0.29978548346182954
GO:0015949;0.6543406778763665;0.7574092317984706;0.6210057809308499;0.260482317777587;0.0;0.0;0.0;0.0;0.0;1.0;0.5988864001935624;0.22268912763696644;0.0;0.0;0.24978999267957486;0.0;0.6464971083135516;0.2010878234485514;0.7569416550593192;0.24948456721495596;0.207814682365893;0.0;0.2134666070106427;0.0;0.22223091048959584;0.20737420428462758;0.0;0.6730790681537814;0.4221603940865214;0.0;0.42216039257461657;0.7703768937150625;0.24969654251696774;0.0;0.0;0.6708454427442031;0.0;0.22268353502982635;0.18261061065262327;0.535371313903396;0.2503675442015419;0.0;0.2391956305715038;0.0;0.34371979580728557;0.7703768937150625;0.19992447804775035;0.0;0.0;0.19309888376876008;0.2220033124752325;0.0;0.0;0.371105738191314;0.20045324897313568;0.5619730941073514;0.0;0.0;0.2152629731070837;0.1370931177042121;0.0;0.0;0.1876086246327779;0.0;0.0;0.0;0.4627688046145082;0.0;0.2611605702274548;0.792749784837582;0.0;0.0;0.1942735052526667;0.3836939723879201;0.2150749137437702;0.2077603708648095;0.17752781215613195;0.46910482024691863;0.36257940139251016;0.0;0.26117199957189846;0.1769807146024167;0.0;0.4557987183774124;0.0;0.0;0.24069805662421667;0.09358071940853845;0.0;0.0;0.2406963395897753;0.423341581718394;0.0;0.2062993279440168;0.573755731852245;0.2395284436260437;0.0;0.0;0.0;0.15963699825316433;0.0;0.1538789528230035;0.371105738191314;0.0
