;GO:0006284;GO:0006165;GO:0009157;GO:0002244;GO:0002762;GO:1990001;GO:0045892;GO:0001701;GO:0045893;GO:0015949;GO:0071897;GO:0030263;GO:0019886;GO:0050679;GO:0065003;GO:0014075;GO:0009165;GO:0051382;GO:0046104;GO:0006974;GO:0006337;GO:0009966;GO:0001556;GO:0033129;GO:0071407;GO:0007077;GO:0008285;GO:0006260;GO:0009099;GO:0008284;GO:0009098;GO:0006266;GO:0000712;GO:0007595;GO:1905448;GO:0006265;GO:0045944;GO:0006268;GO:0071398;GO:0043097;GO:0000281;GO:0048146;GO:0019221;GO:2000774;GO:2000775;GO:0006270;GO:0007127;GO:0001933;GO:0031442;GO:0007080;GO:0000819;GO:1905463;GO:0060045;GO:0006241;GO:0007052;GO:0006366;GO:0043388;GO:0051169;GO:0051289;GO:0071333;GO:0010976;GO:0033574;GO:0071456;GO:0071459;GO:0010971;GO:0045737;GO:0009083;GO:0090266;GO:0007100;GO:0006259;GO:0006897;GO:0010629;GO:0071283;GO:0031145;GO:0055015;GO:0035986;GO:0090307;GO:0016567;GO:0006183;GO:0051591;GO:0044772;GO:0044774;GO:0009615;GO:0006468;GO:0060623;GO:0046680;GO:0000086;GO:0006977;GO:0045870;GO:0031936;GO:0000082;GO:0016310;GO:0051987;GO:0090402;GO:0006351;GO:0035690;GO:0006355;GO:0042246;GO:0046602;GO:0034080;GO:0006357;GO:0000132;GO:0006228;GO:0043065
GO:0006284;1.0;0.375;0.29268292682926833;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.06896551724137934;0.0;0.0;0.07692307692307687;0.07692307692307687;0.3076923076923077;0.0625;0.375;0.2727272727272727;0.06451612903225812;0.0;0.06666666666666665;0.0;0.14814814814814814;0.06451612903225812;0.0;0.5925925925925926;0.1707317073170732;0.0;0.1707317073170732;0.7272727272727273;0.07692307692307687;0.0;0.0;0.5925925925925926;0.0;0.06896551724137934;0.12121212121212122;0.24489795918367352;0.07692307692307687;0.0;0.07407407407407407;0.0;0.2093023255813954;0.7272727272727273;0.0625;0.0;0.0;0.06060606060606055;0.06896551724137934;0.0;0.0;0.16000000000000003;0.0625;0.41666666666666663;0.0;0.0;0.06666666666666665;0.09090909090909094;0.0;0.06666666666666665;0.19999999999999996;0.0;0.0;0.0;0.18918918918918914;0.0;0.07999999999999996;0.6818181818181819;0.0;0.0;0.12903225806451613;0.23684210526315785;0.06666666666666665;0.06451612903225812;0.05555555555555558;0.30000000000000004;0.1558441558441559;0.06666666666666665;0.07999999999999996;0.05555555555555558;0.07407407407407407;0.29032258064516125;0.0;0.0714285714285714;0.07407407407407407;0.11290322580645162;0.0;0.0;0.07407407407407407;0.16666666666666663;0.0;0.2222222222222222;0.4285714285714286;0.16000000000000003;0.0;0.0;0.0;0.050000000000000044;0.0;0.04878048780487809;0.16000000000000003;0.0
GO:0006165;0.375;1.0;0.5142857142857142;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.33333333333333337;0.06896551724137934;0.0;0.0;0.07692307692307687;0.0;0.59375;0.0625;0.4666666666666667;0.07692307692307687;0.06451612903225812;0.0;0.06666666666666665;0.0;0.06896551724137934;0.06451612903225812;0.0;0.3870967741935484;0.19999999999999996;0.0;0.19999999999999996;0.46153846153846156;0.07692307692307687;0.0;0.0;0.3870967741935484;0.0;0.06896551724137934;0.05714285714285716;0.2978723404255319;0.07692307692307687;0.0;0.07407407407407407;0.0;0.23809523809523814;0.46153846153846156;0.0625;0.0;0.0;0.06060606060606055;0.06896551724137934;0.0;0.0;0.27941176470588236;0.0625;0.3076923076923077;0.0;0.0;0.06666666666666665;0.04347826086956519;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.2222222222222222;0.0;0.07999999999999996;0.48;0.0;0.0;0.06060606060606055;0.17500000000000004;0.06666666666666665;0.06451612903225812;0.05555555555555558;0.21875;0.27142857142857146;0.0;0.07999999999999996;0.05555555555555558;0.0;0.33333333333333337;0.0;0.0;0.07407407407407407;0.02985074626865669;0.0;0.0;0.07407407407407407;0.2727272727272727;0.0;0.06451612903225812;0.3157894736842105;0.07407407407407407;0.0;0.0;0.0;0.050000000000000044;0.0;0.04878048780487809;0.27941176470588236;0.0
GO:0009157;0.29268292682926833;0.5142857142857142;1.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.4516129032258065;0.5405405405405406;0.052631578947368474;0.0;0.0;0.05714285714285716;0.0;0.875;0.04878048780487809;0.3589743589743589;0.05714285714285716;0.050000000000000044;0.0;0.05128205128205132;0.0;0.052631578947368474;0.050000000000000044;0.0;0.4054054054054054;0.23913043478260865;0.0;0.23913043478260865;0.34285714285714286;0.05714285714285716;0.0;0.0;0.30000000000000004;0.0;0.052631578947368474;0.045454545454545414;0.45833333333333337;0.05714285714285716;0.0;0.05555555555555558;0.0;0.17307692307692313;0.34285714285714286;0.04878048780487809;0.0;0.0;0.04761904761904767;0.052631578947368474;0.0;0.0;0.4117647058823529;0.04878048780487809;0.5;0.0;0.0;0.05128205128205132;0.036363636363636376;0.0;0.0;0.046511627906976716;0.0;0.0;0.0;0.1777777777777778;0.0;0.05882352941176472;0.3529411764705882;0.0;0.0;0.04761904761904767;0.1428571428571429;0.05128205128205132;0.050000000000000044;0.0444444444444444;0.1707317073170732;0.4;0.0;0.05882352941176472;0.0444444444444444;0.0;0.22499999999999998;0.0;0.0;0.05555555555555558;0.02631578947368418;0.0;0.0;0.05555555555555558;0.19354838709677424;0.0;0.050000000000000044;0.5128205128205128;0.05555555555555558;0.0;0.0;0.0;0.04081632653061229;0.0;0.040000000000000036;0.4117647058823529;0.0
GO:0002244;0.07999999999999996;0.07999999999999996;0.05882352941176472;1.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.11764705882352944;0.06896551724137934;0.16666666666666663;0.0;0.0;0.2222222222222222;0.0;0.0625;0.1333333333333333;0.07999999999999996;0.2222222222222222;0.1428571428571429;0.0;0.36363636363636365;0.0;0.16666666666666663;0.1428571428571429;0.0;0.08333333333333337;0.06896551724137934;0.0;0.06896551724137934;0.10526315789473684;0.2222222222222222;0.0;0.0;0.08333333333333337;0.0;0.16666666666666663;0.11111111111111116;0.04761904761904767;0.2222222222222222;0.0;0.19999999999999996;0.0;0.06060606060606055;0.10526315789473684;0.1333333333333333;0.0;0.0;0.125;0.16666666666666663;0.0;0.0;0.02941176470588236;0.1333333333333333;0.0625;0.0;0.0;0.15384615384615385;0.06896551724137934;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.07999999999999996;0.0;0.25;0.11111111111111116;0.0;0.0;0.125;0.0714285714285714;0.36363636363636365;0.1428571428571429;0.10526315789473684;0.09999999999999998;0.02857142857142858;0.0;0.25;0.10526315789473684;0.0;0.09523809523809523;0.0;0.0;0.19999999999999996;0.040000000000000036;0.0;0.0;0.19999999999999996;0.2222222222222222;0.0;0.33333333333333337;0.06451612903225812;0.19999999999999996;0.0;0.19999999999999996;0.0;0.08695652173913049;0.0;0.08333333333333337;0.02941176470588236;0.0
GO:0002762;0.0;0.0;0.0;0.0;1.0;0.09230769230769231;0.12;0.0;0.07843137254901966;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.06896551724137934;0.0;0.0;0.26086956521739135;0.0;0.0;0.16000000000000003;0.0;0.0;0.0;0.06896551724137934;0.07547169811320753;0.0;0.07547169811320753;0.0;0.0;0.0;0.0;0.14814814814814814;0.16000000000000003;0.15625;0.0;0.0;0.0;0.13636363636363635;0.09090909090909094;0.0;0.0;0.2068965517241379;0.14893617021276595;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.04347826086956519;0.19512195121951215;0.0;0.0;0.0;0.10810810810810811;0.0625;0.0;0.09523809523809523;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.16000000000000003;0.0;0.0;0.09523809523809523;0.09090909090909094;0.09230769230769231;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.11111111111111116;0.0;0.12121212121212122;0.0;0.10810810810810811;0.0;0.0;0.13793103448275867
GO:1990001;0.0;0.0;0.0;0.0;0.09230769230769231;1.0;0.25757575757575757;0.0;0.13888888888888884;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.14102564102564108;0.0;0.0;0.12;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0357142857142857;0.10526315789473684;0.0;0.1351351351351351;0.0;0.0;0.0;0.0;0.07407407407407407;0.07692307692307687;0.06666666666666665;0.0;0.0;0.0;0.3275862068965517;0.15384615384615385;0.0;0.0;0.1071428571428571;0.051948051948051965;0.0;0.0;0.0;0.05660377358490565;0.0;0.0;0.0273972602739726;0.05555555555555558;0.0;0.0;0.0;0.0625;0.1585365853658537;0.0;0.05797101449275366;0.0;0.0;0.0;0.18367346938775508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10169491525423724;0.0;0.0;0.07692307692307687;0.0;0.0;0.06666666666666665;0.050000000000000044;0.13953488372093026;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.17543859649122806;0.0;0.06666666666666665;0.0;0.1724137931034483;0.0;0.0;0.13207547169811318
GO:0045892;0.0;0.0;0.0;0.0;0.12;0.25757575757575757;1.0;0.0;0.39583333333333337;0.0;0.0;0.0;0.0;0.10256410256410253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10810810810810811;0.0;0.1384615384615384;0.0;0.0;0.17142857142857137;0.0;0.0;0.10810810810810811;0.0;0.0;0.0;0.04878048780487809;0.15000000000000002;0.0;0.38;0.0;0.0;0.0;0.0;0.10256410256410253;0.10810810810810811;0.0888888888888889;0.0;0.0;0.0;0.3191489361702128;0.25;0.0;0.0;0.14634146341463417;0.06451612903225812;0.0;0.0;0.0;0.05128205128205132;0.0;0.0;0.03448275862068961;0.07017543859649122;0.0;0.0;0.0;0.08163265306122447;0.12676056338028174;0.0;0.07407407407407407;0.0;0.0;0.0;0.2647058823529411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13636363636363635;0.0;0.0;0.10810810810810811;0.0;0.0;0.07999999999999996;0.06666666666666665;0.33870967741935487;0.0;0.0;0.09302325581395354;0.0;0.0;0.0;0.5294117647058824;0.0;0.0888888888888889;0.0;0.5588235294117647;0.0;0.0;0.09756097560975607
GO:0001701;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045893;0.0;0.0;0.0;0.0;0.07843137254901966;0.13888888888888884;0.39583333333333337;0.0;1.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.2586206896551724;0.0;0.0;0.11111111111111116;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.050000000000000044;0.28301886792452835;0.0;0.9428571428571428;0.0;0.0;0.0;0.0;0.16666666666666663;0.11111111111111116;0.1428571428571429;0.0;0.0;0.0;0.17307692307692313;0.5526315789473684;0.0;0.0;0.09523809523809523;0.10169491525423724;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.03508771929824561;0.11111111111111116;0.0;0.0;0.0;0.13043478260869568;0.234375;0.0;0.07547169811320753;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0888888888888889;0.0;0.0;0.11111111111111116;0.0;0.0;0.08108108108108103;0.09302325581395354;0.6734693877551021;0.0;0.0;0.15000000000000002;0.0;0.0;0.0;0.5454545454545454;0.0;0.09090909090909094;0.0;0.5757575757575757;0.0;0.0;0.1578947368421053
GO:0015949;0.5;0.6363636363636364;0.4516129032258065;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;1.0;0.4285714285714286;0.09523809523809523;0.0;0.0;0.11111111111111116;0.0;0.48275862068965514;0.08333333333333337;0.6363636363636364;0.11111111111111116;0.08695652173913049;0.0;0.09090909090909094;0.0;0.09523809523809523;0.08695652173913049;0.0;0.5217391304347826;0.25;0.0;0.25;0.6666666666666667;0.11111111111111116;0.0;0.0;0.5217391304347826;0.0;0.09523809523809523;0.07407407407407407;0.3589743589743589;0.11111111111111116;0.0;0.10526315789473684;0.0;0.18918918918918914;0.6666666666666667;0.08333333333333337;0.0;0.0;0.07999999999999996;0.09523809523809523;0.0;0.0;0.2153846153846154;0.08333333333333337;0.3870967741935484;0.0;0.0;0.09090909090909094;0.052631578947368474;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.2857142857142857;0.0;0.11764705882352944;0.7058823529411764;0.0;0.0;0.07999999999999996;0.21875;0.09090909090909094;0.08695652173913049;0.0714285714285714;0.29166666666666663;0.20895522388059706;0.0;0.11764705882352944;0.0714285714285714;0.0;0.28;0.0;0.0;0.10526315789473684;0.03389830508474578;0.0;0.0;0.10526315789473684;0.25;0.0;0.08695652173913049;0.4;0.10526315789473684;0.0;0.0;0.0;0.0625;0.0;0.06060606060606055;0.2153846153846154;0.0
