;GO:1902230;GO:0060244;GO:0032092;GO:0035563;GO:0032693;GO:0015031;GO:0042770;GO:0006366;GO:1901666;GO:0043542;GO:0008625;GO:0045604;GO:0042775;GO:0051444;GO:0048680;GO:0035914;GO:0071850;GO:0045893;GO:0001701;GO:0051607;GO:0033574;GO:0006919;GO:0032689;GO:0017148;GO:0051603;GO:2001244;GO:0051402;GO:1900182;GO:0090503;GO:0071805;GO:0071409;GO:0010390;GO:1905795;GO:0051260;GO:1900740;GO:0042102;GO:0006898;GO:1902966;GO:2000646;GO:0071044;GO:0033522;GO:0001836;GO:2000045;GO:0016322;GO:0033523;GO:0043488;GO:0045944;GO:0090150;GO:1900119;GO:0006302;GO:0010918;GO:0097345;GO:0010716;GO:0016075;GO:0034765;GO:0010710;GO:0071158;GO:0032464;GO:0051865;GO:0016358;GO:0070936;GO:0031295;GO:0051917;GO:0090200;GO:2000271;GO:0046007;GO:0008333;GO:0007166;GO:0002230;GO:0007249;GO:0006511;GO:0007567;GO:0006626;GO:0071222;GO:0006707;GO:0045087;GO:0071028;GO:2001238;GO:0032211;GO:2001034
GO:1902230;1.0;0.18181818181818177;0.05555555555555558;0.05555555555555558;0.11111111111111116;0.0;0.10256410256410253;0.0;0.052631578947368474;0.0;0.11111111111111116;0.10810810810810811;0.0;0.10526315789473684;0.11111111111111116;0.0;0.1578947368421053;0.06666666666666665;0.0;0.0;0.0;0.10769230769230764;0.11111111111111116;0.10344827586206895;0.0;0.33333333333333337;0.0;0.07894736842105265;0.0;0.0;0.0;0.0;0.0;0.0;0.1643835616438356;0.06896551724137934;0.0;0.07499999999999996;0.09090909090909094;0.05970149253731338;0.0;0.0;0.10810810810810811;0.0;0.0;0.08695652173913049;0.06451612903225812;0.0;0.18918918918918914;0.0;0.05714285714285716;0.04255319148936165;0.16666666666666663;0.0;0.08571428571428574;0.08823529411764708;0.10526315789473684;0.09523809523809523;0.0;0.0;0.0;0.07843137254901966;0.125;0.25;0.18918918918918914;0.10344827586206895;0.0;0.12121212121212122;0.1282051282051282;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.2857142857142857;0.09090909090909094;0.15094339622641506
GO:0060244;0.18181818181818177;1.0;0.15384615384615385;0.15384615384615385;0.3076923076923077;0.0;0.25;0.0;0.1333333333333333;0.0;0.3076923076923077;0.2857142857142857;0.0;0.17647058823529416;0.09302325581395354;0.0;0.4;0.10810810810810811;0.0;0.0;0.0;0.0888888888888889;0.3076923076923077;0.17142857142857137;0.0;0.13793103448275867;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.06896551724137934;0.1470588235294118;0.0;0.17647058823529416;0.19047619047619047;0.09090909090909094;0.0;0.0;0.2857142857142857;0.0;0.0;0.17391304347826086;0.10256410256410253;0.0;0.23529411764705888;0.0;0.16666666666666663;0.08333333333333337;0.46153846153846156;0.0;0.25;0.2727272727272727;0.2666666666666667;0.21052631578947367;0.0;0.0;0.0;0.1428571428571429;0.1578947368421053;0.12121212121212122;0.23529411764705888;0.24242424242424243;0.0;0.4;0.16666666666666663;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0888888888888889;0.14814814814814814;0.13953488372093026;0.11764705882352944
GO:0032092;0.05555555555555558;0.15384615384615385;1.0;0.75;0.1428571428571429;0.0;0.11764705882352944;0.0;0.33333333333333337;0.0;0.1428571428571429;0.1333333333333333;0.0;0.08333333333333337;0.045454545454545414;0.0;0.11111111111111116;0.052631578947368474;0.0;0.0;0.0;0.09090909090909094;0.1428571428571429;0.052631578947368474;0.0;0.06666666666666665;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.03389830508474578;0.05555555555555558;0.0;0.11764705882352944;0.09090909090909094;0.0444444444444444;0.0;0.0;0.1333333333333333;0.0;0.0;0.08333333333333337;0.050000000000000044;0.0;0.11111111111111116;0.0;0.18181818181818177;0.08695652173913049;0.125;0.0;0.16666666666666663;0.18181818181818177;0.125;0.09999999999999998;0.0;0.0;0.0;0.06896551724137934;0.10526315789473684;0.05882352941176472;0.11111111111111116;0.052631578947368474;0.0;0.18181818181818177;0.11111111111111116;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.04347826086956519;0.0714285714285714;0.04347826086956519;0.05714285714285716
GO:0035563;0.05555555555555558;0.15384615384615385;0.75;1.0;0.1428571428571429;0.0;0.11764705882352944;0.0;0.33333333333333337;0.0;0.1428571428571429;0.1333333333333333;0.0;0.08333333333333337;0.045454545454545414;0.0;0.11111111111111116;0.052631578947368474;0.0;0.0;0.0;0.09090909090909094;0.1428571428571429;0.052631578947368474;0.0;0.06666666666666665;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.03389830508474578;0.05555555555555558;0.0;0.11764705882352944;0.09090909090909094;0.0444444444444444;0.0;0.0;0.1333333333333333;0.0;0.0;0.08333333333333337;0.050000000000000044;0.0;0.11111111111111116;0.0;0.18181818181818177;0.08695652173913049;0.125;0.0;0.16666666666666663;0.18181818181818177;0.125;0.09999999999999998;0.0;0.0;0.0;0.06896551724137934;0.10526315789473684;0.05882352941176472;0.11111111111111116;0.052631578947368474;0.0;0.18181818181818177;0.11111111111111116;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.04347826086956519;0.0714285714285714;0.04347826086956519;0.05714285714285716
GO:0032693;0.11111111111111116;0.3076923076923077;0.1428571428571429;0.1428571428571429;1.0;0.0;0.16666666666666663;0.0;0.125;0.0;0.19999999999999996;0.2666666666666667;0.0;0.10810810810810811;0.09090909090909094;0.0;0.2222222222222222;0.07692307692307687;0.0;0.0;0.0;0.06382978723404253;0.8;0.10526315789473684;0.0;0.09677419354838712;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.050000000000000044;0.08108108108108103;0.0;0.16666666666666663;0.13043478260869568;0.0888888888888889;0.0;0.0;0.1875;0.0;0.0;0.12;0.07317073170731703;0.0;0.1578947368421053;0.0;0.15384615384615385;0.07999999999999996;0.25;0.0;0.23076923076923073;0.25;0.17647058823529416;0.1428571428571429;0.0;0.0;0.0;0.09999999999999998;0.21052631578947367;0.08571428571428574;0.1578947368421053;0.10526315789473684;0.0;0.25;0.1578947368421053;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.10344827586206895;0.08695652173913049;0.08333333333333337
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.45833333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042770;0.10256410256410253;0.25;0.11764705882352944;0.11764705882352944;0.16666666666666663;0.0;1.0;0.05128205128205132;0.10526315789473684;0.11111111111111116;0.4;0.2222222222222222;0.10526315789473684;0.09999999999999998;0.08510638297872342;0.1333333333333333;0.25;0.09756097560975607;0.0;0.13636363636363635;0.09999999999999998;0.08163265306122447;0.16666666666666663;0.09756097560975607;0.0;0.12121212121212122;0.125;0.1578947368421053;0.07407407407407407;0.07692307692307687;0.10526315789473684;0.05714285714285716;0.12121212121212122;0.11111111111111116;0.08196721311475408;0.10256410256410253;0.0;0.1428571428571429;0.16000000000000003;0.08333333333333337;0.05882352941176472;0.11764705882352944;0.2222222222222222;0.11111111111111116;0.05882352941176472;0.14814814814814814;0.09302325581395354;0.0;0.19047619047619047;0.2592592592592593;0.125;0.11111111111111116;0.21052631578947367;0.050000000000000044;0.1875;0.19999999999999996;0.21052631578947367;0.17391304347826086;0.0714285714285714;0.10526315789473684;0.06896551724137934;0.125;0.13043478260869568;0.10810810810810811;0.19047619047619047;0.09756097560975607;0.0;0.5;0.13636363636363635;0.5833333333333333;0.06666666666666665;0.0;0.0;0.14814814814814814;0.0;0.19999999999999996;0.08163265306122447;0.12903225806451613;0.08163265306122447;0.10526315789473684
GO:0006366;0.0;0.0;0.0;0.0;0.0;0.0;0.05128205128205132;1.0;0.0;0.05714285714285716;0.05555555555555558;0.0;0.11764705882352944;0.0;0.0;0.0625;0.050000000000000044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.06060606060606055;0.0;0.4838709677419355;0.046511627906976716;0.03508771929824561;0.19999999999999996;0.038461538461538436;0.05714285714285716;0.024691358024691357;0.0;0.0;0.0;0.0;0.30188679245283023;0.20454545454545459;0.05882352941176472;0.0;0.05714285714285716;0.20454545454545459;0.0;0.0;0.0;0.0;0.41666666666666663;0.0;0.0444444444444444;0.0;0.37209302325581395;0.0;0.0;0.0;0.0;0.23684210526315785;0.05555555555555558;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.05882352941176472;0.22499999999999998;0.0;0.0;0.04347826086956519;0.10869565217391308;0.0;0.2962962962962963;0.0;0.0;0.0
GO:1901666;0.052631578947368474;0.1333333333333333;0.33333333333333337;0.33333333333333337;0.125;0.0;0.10526315789473684;0.0;1.0;0.0;0.125;0.11764705882352944;0.0;0.13888888888888884;0.04347826086956519;0.0;0.09999999999999998;0.050000000000000044;0.0;0.0;0.0;0.13636363636363635;0.125;0.050000000000000044;0.0;0.0625;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.032786885245901676;0.052631578947368474;0.0;0.10526315789473684;0.08333333333333337;0.04255319148936165;0.0;0.0;0.11764705882352944;0.0;0.0;0.07692307692307687;0.04761904761904767;0.0;0.09999999999999998;0.0;0.15384615384615385;0.07999999999999996;0.11111111111111116;0.0;0.1428571428571429;0.15384615384615385;0.11111111111111116;0.09090909090909094;0.0;0.0;0.0;0.06451612903225812;0.09523809523809523;0.05555555555555558;0.09999999999999998;0.050000000000000044;0.0;0.15384615384615385;0.09999999999999998;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.04166666666666663;0.06666666666666665;0.04166666666666663;0.05405405405405406
GO:0043542;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.05714285714285716;0.0;1.0;0.1333333333333333;0.0;0.1333333333333333;0.0;0.0;0.18181818181818177;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.08695652173913049;0.09090909090909094;0.05555555555555558;0.06451612903225812;0.06451612903225812;0.1428571428571429;0.033333333333333326;0.0;0.0;0.0;0.0;0.04347826086956519;0.06666666666666665;0.15384615384615385;0.0;0.1428571428571429;0.06666666666666665;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.08333333333333337;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.08333333333333337;0.1333333333333333;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.15384615384615385;0.07692307692307687;0.0;0.0;0.07999999999999996;0.0;0.0;0.04255319148936165;0.0;0.0;0.0
