;GO:1902230;GO:0060244;GO:0032092;GO:0035563;GO:0032693;GO:0015031;GO:0042770;GO:0006366;GO:1901666;GO:0043542;GO:0008625;GO:0045604;GO:0042775;GO:0051444;GO:0048680;GO:0035914;GO:0071850;GO:0045893;GO:0001701;GO:0051607;GO:0033574;GO:0006919;GO:0032689;GO:0017148;GO:0051603;GO:2001244;GO:0051402;GO:1900182;GO:0090503;GO:0071805;GO:0071409;GO:0010390;GO:1905795;GO:0051260;GO:1900740;GO:0042102;GO:0006898;GO:1902966;GO:2000646;GO:0071044;GO:0033522;GO:0001836;GO:2000045;GO:0016322;GO:0033523;GO:0043488;GO:0045944;GO:0090150;GO:1900119;GO:0006302;GO:0010918;GO:0097345;GO:0010716;GO:0016075;GO:0034765;GO:0010710;GO:0071158;GO:0032464;GO:0051865;GO:0016358;GO:0070936;GO:0031295;GO:0051917;GO:0090200;GO:2000271;GO:0046007;GO:0008333;GO:0007166;GO:0002230;GO:0007249;GO:0006511;GO:0007567;GO:0006626;GO:0071222;GO:0006707;GO:0045087;GO:0071028;GO:2001238;GO:0032211;GO:2001034
GO:1902230;1.0;0.02879302774662372;0.004050883873264334;0.004050883873264334;0.009578849884108204;0.0;0.009578849884108204;0.0;0.004050883873264334;0.0;0.009578849884108204;0.009578849884108204;0.0;0.02879302774662372;0.029826334347875814;0.0;0.02879302774662372;0.006590760104905454;0.0;0.0;0.0;0.01952434834757563;0.009578849884108204;0.02147192811611379;0.0;0.1303115650065688;0.0;0.005372523262204567;0.0;0.0;0.0;0.0;0.0;0.0;0.06178610684694151;0.009578849884108204;0.0;0.005372523262204567;0.009578849884108204;0.009537866639541811;0.0;0.0;0.009578849884108204;0.0;0.0;0.009578849884108204;0.005439344724655555;0.0;0.01952434834757563;0.0;0.004050883873264334;0.004050883873264334;0.02879302774662372;0.0;0.005372523262204567;0.005372523262204567;0.009578849884108204;0.009578849884108204;0.0;0.0;0.0;0.009578849884108204;0.01401660143477905;0.07359027197083487;0.01952434834757563;0.02879302774662372;0.0;0.009578849884108204;0.01401660143477905;0.009578849884108204;0.0;0.0;0.0;0.0;0.0;0.0;0.006352995392631617;0.07359027197083487;0.014031582390718791;0.03540964041314014
GO:0060244;0.02879302774662372;1.0;0.07167270221671947;0.07167270221671947;0.12202145114976122;0.0;0.1379279092466427;0.0;0.06854925804438054;0.0;0.1518231482096793;0.1135850238144896;0.0;0.03621119200596436;0.009072748580770323;0.0;0.19887232555472645;0.006590760104905454;0.0;0.0;0.0;0.010840808751527521;0.12202145114976122;0.02147192811611379;0.0;0.013350234051911655;0.0;0.05984597252625832;0.0;0.0;0.0;0.0;0.0;0.0;0.00804236520072761;0.021315146288911156;0.0;0.04283174240742688;0.029284813837797973;0.009537866639541811;0.0;0.0;0.1357858101180595;0.0;0.0;0.028212151838613534;0.005439344724655555;0.0;0.076025990602205;0.0;0.07167270221671947;0.024294640230589446;0.27785241559632895;0.0;0.09505660294677608;0.09505660294677608;0.0957919029831281;0.04543200497400446;0.0;0.0;0.0;0.02243583701703053;0.06590425128590019;0.01686121973483331;0.07669700048202675;0.06539188974411984;0.0;0.16947956959553798;0.06110787176378716;0.16947956959553798;0.0;0.0;0.0;0.0;0.0;0.0;0.006352995392631617;0.02223437620788067;0.014031582390718791;0.011052467374368964
GO:0032092;0.004050883873264334;0.07167270221671947;1.0;0.5626955637700579;0.051602722104972056;0.0;0.05832954373439475;0.0;0.1377886622271099;0.0;0.0642058232576707;0.04803496732711336;0.0;0.006756686831137862;0.0038368542525130164;0.0;0.027979297749354683;0.002787224368742792;0.0;0.0;0.0;0.009215286339128156;0.051602722104972056;0.003020880197069783;0.0;0.0056457976144834625;0.0;0.045123878139703325;0.0;0.0;0.0;0.0;0.0;0.0;0.0034011063842413324;0.005961352380265788;0.0;0.03229514440685006;0.01238451187171188;0.004033552109378621;0.0;0.0;0.05742365263891914;0.0;0.0;0.011930884427234577;0.0023002922159567813;0.0;0.03215129822530781;0.0;0.10295092376664021;0.024294640230589446;0.03909098686638437;0.0;0.10192390383196537;0.10295092376664021;0.04051027834014148;0.019213139208350154;0.0;0.0;0.0;0.009488087970379274;0.0496918218282529;0.007130589155668934;0.03243506748089251;0.005048664896756169;0.0;0.10295092376664021;0.04607535047802737;0.10295092376664021;0.0;0.0;0.0;0.0;0.0;0.0;0.0026866739633982684;0.009402890441160877;0.0019740998176062843;0.004674074903385936
GO:0035563;0.004050883873264334;0.07167270221671947;0.5626955637700579;1.0;0.051602722104972056;0.0;0.05832954373439475;0.0;0.1377886622271099;0.0;0.0642058232576707;0.04803496732711336;0.0;0.006756686831137862;0.0038368542525130164;0.0;0.027979297749354683;0.002787224368742792;0.0;0.0;0.0;0.009215286339128156;0.051602722104972056;0.003020880197069783;0.0;0.0056457976144834625;0.0;0.045123878139703325;0.0;0.0;0.0;0.0;0.0;0.0;0.0034011063842413324;0.005961352380265788;0.0;0.03229514440685006;0.01238451187171188;0.004033552109378621;0.0;0.0;0.05742365263891914;0.0;0.0;0.011930884427234577;0.0023002922159567813;0.0;0.03215129822530781;0.0;0.10750754989793708;0.024294640230589446;0.03909098686638437;0.0;0.10192390383196537;0.10750754989793708;0.04051027834014148;0.019213139208350154;0.0;0.0;0.0;0.009488087970379274;0.0496918218282529;0.007130589155668934;0.03243506748089251;0.005048664896756169;0.0;0.10750754989793708;0.04607535047802737;0.10750754989793708;0.0;0.0;0.0;0.0;0.0;0.0;0.0026866739633982684;0.009402890441160877;0.0019740998176062843;0.004674074903385936
GO:0032693;0.009578849884108204;0.12202145114976122;0.051602722104972056;0.051602722104972056;1.0;0.0;0.06843860095121258;0.0;0.051602722104972056;0.0;0.06843860095121258;0.1135850238144896;0.0;0.012046721011840261;0.009072748580770323;0.0;0.06616074451619969;0.0036965828264998394;0.0;0.0;0.0;0.00608032257560688;0.6797749763051081;0.0071432701679223;0.0;0.007487792779670279;0.0;0.05984597252625832;0.0;0.0;0.0;0.0;0.0;0.0;0.004510749687782195;0.007906300288822573;0.0;0.04283174240742688;0.016425076650791216;0.009537866639541811;0.0;0.0;0.06843860095121258;0.0;0.0;0.015823448938401423;0.0030507844279764845;0.0;0.04264096504113021;0.0;0.051602722104972056;0.024294640230589446;0.09243580085967755;0.0;0.06843860095121258;0.06843860095121258;0.05372714191518123;0.025481608598583536;0.0;0.0;0.0;0.012583666905669323;0.11750287508911411;0.009457011682041659;0.04301731671509186;0.011938234882606891;0.0;0.06843860095121258;0.06110787176378716;0.06843860095121258;0.0;0.0;0.0;0.0;0.0;0.0;0.006352995392631617;0.012470672872285853;0.004668019721300479;0.006199036292662662
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06185892354675338;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3281013522610366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11905129657903742;0.0;0.0;0.0;0.0;0.0;0.27670616278797705;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042770;0.009578849884108204;0.1379279092466427;0.05832954373439475;0.05832954373439475;0.06843860095121258;0.0;1.0;0.00576711589335461;0.05832954373439475;0.05832954373439475;0.33661869535990285;0.1135850238144896;0.05832954373439475;0.012046721011840261;0.009072748580770323;0.05832954373439475;0.06616074451619969;0.006590760104905454;0.0;0.0778273282548735;0.03698742828427284;0.010840808751527521;0.06843860095121258;0.0071432701679223;0.0;0.013350234051911655;0.05832954373439475;0.05984597252625832;0.01456841607411187;0.02791575100884142;0.019541067046082976;0.006748679386878873;0.03125573618319513;0.05832954373439475;0.00804236520072761;0.014096404968237644;0.0;0.04283174240742688;0.029284813837797973;0.005349536845520152;0.009801386416173204;0.05832954373439475;0.1357858101180595;0.05832954373439475;0.009801386416173204;0.028212151838613534;0.005439344724655555;0.0;0.076025990602205;0.15841447490700833;0.05832954373439475;0.024294640230589446;0.09243580085967755;0.004350489560677389;0.07736011211160324;0.07736011211160324;0.0957919029831281;0.04543200497400446;0.02166811745605119;0.05832954373439475;0.021366026228463862;0.02243583701703053;0.06590425128590019;0.01686121973483331;0.07669700048202675;0.011938234882606891;0.0;0.33661869535990285;0.06110787176378716;0.40136399083495405;0.021522845044846663;0.0;0.0;0.05685982556920437;0.0;0.10635735100077934;0.0035632268951430036;0.02223437620788067;0.004668019721300479;0.011052467374368964
GO:0006366;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;1.0;0.0;0.00576711589335461;0.00576711589335461;0.0;0.02364269671193163;0.0;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01750103518009864;0.0;0.00576711589335461;0.0;0.1922461454078232;0.00576711589335461;0.004862397755501086;0.05214194580361808;0.00576711589335461;0.00576711589335461;0.0034011063842413324;0.0;0.0;0.0;0.0;0.1344579959322753;0.05214194580361808;0.00576711589335461;0.0;0.00576711589335461;0.05214194580361808;0.0;0.0;0.0;0.0;0.19036456900037046;0.0;0.00576711589335461;0.0;0.14502306944116333;0.0;0.0;0.0;0.0;0.05214194580361808;0.00576711589335461;0.05214194580361808;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.05214194580361808;0.0;0.0;0.00576711589335461;0.01750103518009864;0.0;0.08955996775199838;0.0;0.0;0.0
GO:1901666;0.004050883873264334;0.06854925804438054;0.1377886622271099;0.1377886622271099;0.051602722104972056;0.0;0.05832954373439475;0.0;1.0;0.0;0.0642058232576707;0.04803496732711336;0.0;0.013999912968626644;0.0038368542525130164;0.0;0.027979297749354683;0.002787224368742792;0.0;0.0;0.0;0.024948730542409103;0.051602722104972056;0.003020880197069783;0.0;0.0056457976144834625;0.0;0.045123878139703325;0.0;0.0;0.0;0.0;0.0;0.0;0.0034011063842413324;0.005961352380265788;0.0;0.03229514440685006;0.01238451187171188;0.004033552109378621;0.0;0.0;0.05742365263891914;0.0;0.0;0.011930884427234577;0.0023002922159567813;0.0;0.03215129822530781;0.0;0.06854925804438054;0.024294640230589446;0.03909098686638437;0.0;0.06854925804438054;0.06854925804438054;0.04051027834014148;0.019213139208350154;0.0;0.0;0.0;0.009488087970379274;0.0496918218282529;0.007130589155668934;0.03243506748089251;0.005048664896756169;0.0;0.06854925804438054;0.04607535047802737;0.06854925804438054;0.0;0.0;0.0;0.0;0.0;0.0;0.0026866739633982684;0.009402890441160877;0.0019740998176062843;0.004674074903385936
GO:0043542;0.0;0.0;0.0;0.0;0.0;0.0;0.05832954373439475;0.00576711589335461;0.0;1.0;0.0642058232576707;0.0;0.1009916454950545;0.0;0.0;0.13484356899313144;0.027979297749354683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13484356899313144;0.0;0.01456841607411187;0.02791575100884142;0.004862397755501086;0.006748679386878873;0.007777355305383191;0.08011236636927821;0.0034011063842413324;0.0;0.0;0.0;0.0;0.004033552109378621;0.009801386416173204;0.13484356899313144;0.0;0.08512117279284251;0.009801386416173204;0.0;0.0;0.0;0.0;0.01839543402203674;0.0;0.024294640230589446;0.0;0.004350489560677389;0.0;0.0;0.0;0.0;0.02166811745605119;0.10318310144212306;0.021366026228463862;0.0;0.0;0.0;0.0;0.0;0.0;0.13484356899313144;0.0;0.12741218007660887;0.021522845044846663;0.0;0.0;0.014148413061266386;0.0;0.0;0.0026866739633982684;0.0;0.0;0.0
