;GO:0046718;GO:0043647;GO:0060271;GO:0032088;GO:0008284;GO:0051271;GO:0008202;GO:0006468;GO:0006874;GO:0070372;GO:0052697;GO:0010824;GO:0052695;GO:0043066;GO:0019310;GO:0016266;GO:0032006;GO:0051898;GO:0030214
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043647;0.0;1.0;0.09090909090909094;0.0;0.0;0.0;0.19999999999999996;0.30434782608695654;0.0714285714285714;0.0;0.26086956521739135;0.0;0.2857142857142857;0.0;0.36;0.1923076923076923;0.0;0.0;0.17647058823529416
GO:0060271;0.0;0.09090909090909094;1.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0714285714285714;0.0;0.07407407407407407;0.0;0.07999999999999996;0.0;0.0625;0.06896551724137934;0.0;0.0;0.052631578947368474
GO:0032088;0.0;0.0;0.0;1.0;0.14814814814814814;0.18518518518518523;0.0;0.0;0.050000000000000044;0.2432432432432432;0.0;0.125;0.0;0.16666666666666663;0.0;0.0;0.13793103448275867;0.13888888888888884;0.0
GO:0008284;0.0;0.0;0.0;0.14814814814814814;1.0;0.36363636363636365;0.0;0.0;0.08695652173913049;0.16000000000000003;0.0;0.2666666666666667;0.0;0.2857142857142857;0.0;0.0;0.33333333333333337;0.19999999999999996;0.0
GO:0051271;0.0;0.0;0.0;0.18518518518518523;0.36363636363636365;1.0;0.0;0.0;0.08333333333333337;0.15384615384615385;0.0;0.25;0.0;0.46153846153846156;0.0;0.0;0.3076923076923077;0.3157894736842105;0.0
GO:0008202;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;1.0;0.19999999999999996;0.0;0.0;0.21052631578947367;0.0;0.23529411764705888;0.0;0.16666666666666663;0.19047619047619047;0.0;0.0;0.09677419354838712
GO:0006468;0.0;0.30434782608695654;0.0714285714285714;0.0;0.0;0.0;0.19999999999999996;1.0;0.05882352941176472;0.0;0.2068965517241379;0.0;0.2222222222222222;0.0;0.17647058823529416;0.6818181818181819;0.0;0.0;0.21052631578947367
GO:0006874;0.0;0.0714285714285714;0.0714285714285714;0.050000000000000044;0.08695652173913049;0.08333333333333337;0.0;0.05882352941176472;1.0;0.052631578947368474;0.06060606060606055;0.0714285714285714;0.06451612903225812;0.07407407407407407;0.052631578947368474;0.05714285714285716;0.07999999999999996;0.06060606060606055;0.045454545454545414
GO:0070372;0.0;0.0;0.0;0.2432432432432432;0.16000000000000003;0.15384615384615385;0.0;0.0;0.052631578947368474;1.0;0.0;0.1333333333333333;0.0;0.13793103448275867;0.0;0.0;0.40909090909090906;0.30000000000000004;0.0
GO:0052697;0.0;0.26086956521739135;0.07407407407407407;0.0;0.0;0.0;0.21052631578947367;0.2068965517241379;0.06060606060606055;0.0;1.0;0.0;0.8823529411764706;0.0;0.25806451612903225;0.19999999999999996;0.0;0.0;0.25
GO:0010824;0.0;0.0;0.0;0.125;0.2666666666666667;0.25;0.0;0.0;0.0714285714285714;0.1333333333333333;0.0;1.0;0.0;0.21052631578947367;0.0;0.0;0.23529411764705888;0.16000000000000003;0.0
GO:0052695;0.0;0.2857142857142857;0.07999999999999996;0.0;0.0;0.0;0.23529411764705888;0.2222222222222222;0.06451612903225812;0.0;0.8823529411764706;0.0;1.0;0.0;0.27586206896551724;0.2142857142857143;0.0;0.0;0.2647058823529411
GO:0043066;0.0;0.0;0.0;0.16666666666666663;0.2857142857142857;0.46153846153846156;0.0;0.0;0.07407407407407407;0.13793103448275867;0.0;0.21052631578947367;0.0;1.0;0.0;0.0;0.25;0.2727272727272727;0.0
GO:0019310;0.0;0.36;0.0625;0.0;0.0;0.0;0.16666666666666663;0.17647058823529416;0.052631578947368474;0.0;0.25806451612903225;0.0;0.27586206896551724;0.0;1.0;0.17142857142857137;0.0;0.0;0.25
GO:0016266;0.0;0.1923076923076923;0.06896551724137934;0.0;0.0;0.0;0.19047619047619047;0.6818181818181819;0.05714285714285716;0.0;0.19999999999999996;0.0;0.2142857142857143;0.0;0.17142857142857137;1.0;0.0;0.0;0.20512820512820518
GO:0032006;0.0;0.0;0.0;0.13793103448275867;0.33333333333333337;0.3076923076923077;0.0;0.0;0.07999999999999996;0.40909090909090906;0.0;0.23529411764705888;0.0;0.25;0.0;0.0;1.0;0.5294117647058824;0.0
GO:0051898;0.0;0.0;0.0;0.13888888888888884;0.19999999999999996;0.3157894736842105;0.0;0.0;0.06060606060606055;0.30000000000000004;0.0;0.16000000000000003;0.0;0.2727272727272727;0.0;0.0;0.5294117647058824;1.0;0.0
GO:0030214;0.0;0.17647058823529416;0.052631578947368474;0.0;0.0;0.0;0.09677419354838712;0.21052631578947367;0.045454545454545414;0.0;0.25;0.0;0.2647058823529411;0.0;0.25;0.20512820512820518;0.0;0.0;1.0
