;GO:0046718;GO:0043647;GO:0060271;GO:0032088;GO:0008284;GO:0051271;GO:0008202;GO:0006468;GO:0006874;GO:0070372;GO:0052697;GO:0010824;GO:0052695;GO:0043066;GO:0019310;GO:0016266;GO:0032006;GO:0051898;GO:0030214
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043647;0.0;1.0;0.38141564968042013;0.0;0.0;0.0;0.5131299391577193;0.6452014014361476;0.3505304873278579;0.0;0.42451372061698195;0.0;0.41588175723188686;0.0;0.6250470167992086;0.49382490957597;0.0;0.0;0.40185248362756537
GO:0060271;0.0;0.38141564968042013;1.0;0.0;0.0;0.0;0.0;0.38233762640379115;0.3496133168229204;0.0;0.41923666540876925;0.0;0.30870717847842105;0.0;0.2946779048740996;0.4725854412103556;0.0;0.0;0.2750478485085872
GO:0032088;0.0;0.0;0.0;1.0;0.4033180770371879;0.49740611042709787;0.0;0.0;0.2724659060880866;0.3559188707127422;0.0;0.3094103251502608;0.0;0.4436980957553432;0.0;0.0;0.326725261985656;0.33471367158055215;0.0
GO:0008284;0.0;0.0;0.0;0.4033180770371879;1.0;0.5491808508988167;0.0;0.0;0.36594777559077557;0.40051768565659246;0.0;0.4398371878538574;0.0;0.49547283622706206;0.0;0.0;0.4398371878538574;0.3668583556867586;0.0
GO:0051271;0.0;0.0;0.0;0.49740611042709787;0.5491808508988167;1.0;0.0;0.0;0.36886488839863824;0.4034347984644551;0.0;0.44275430066172006;0.0;0.6075184076585014;0.0;0.0;0.44275430066172006;0.4717314289220497;0.0
GO:0008202;0.0;0.5131299391577193;0.0;0.0;0.0;0.0;1.0;0.5250767795527423;0.0;0.0;0.440448238646955;0.0;0.4318162752618598;0.0;0.4177870016575384;0.5534032446388655;0.0;0.0;0.3995896397897382
GO:0006468;0.0;0.6452014014361476;0.38233762640379115;0.0;0.0;0.0;0.5250767795527423;1.0;0.3809524713933616;0.0;0.41664419900085886;0.0;0.39786979697651675;0.0;0.39701414263534646;0.5934454996293447;0.0;0.0;0.40685669550898657
GO:0006874;0.0;0.3505304873278579;0.3496133168229204;0.2724659060880866;0.36594777559077557;0.36886488839863824;0.0;0.3809524713933616;1.0;0.2682587379253282;0.33326892368848177;0.2879481837570807;0.28466078647857496;0.34358383213028537;0.286453979510954;0.38661769949006813;0.2980906223963277;0.23459940795549433;0.2736626934981576
GO:0070372;0.0;0.0;0.0;0.3559188707127422;0.40051768565659246;0.4034347984644551;0.0;0.0;0.2682587379253282;1.0;0.0;0.31075125134190945;0.0;0.3663868997151141;0.0;0.0;0.6078827994968582;0.5217303480666083;0.0
GO:0052697;0.0;0.42451372061698195;0.41923666540876925;0.0;0.0;0.0;0.440448238646955;0.41664419900085886;0.33326892368848177;0.0;1.0;0.0;0.8644431464849132;0.0;0.42888152465787666;0.48726195744191086;0.0;0.0;0.37608038071863975
GO:0010824;0.0;0.0;0.0;0.3094103251502608;0.4398371878538574;0.44275430066172006;0.0;0.0;0.2879481837570807;0.31075125134190945;0.0;1.0;0.0;0.40156508434013494;0.0;0.0;0.34592943596693027;0.2770919213720756;0.0
GO:0052695;0.0;0.41588175723188686;0.30870717847842105;0.0;0.0;0.0;0.4318162752618598;0.39786979697651675;0.28466078647857496;0.0;0.8644431464849132;0.0;1.0;0.0;0.4202495612727815;0.39636252687707507;0.0;0.0;0.4097397106884736
GO:0043066;0.0;0.0;0.0;0.4436980957553432;0.49547283622706206;0.6075184076585014;0.0;0.0;0.34358383213028537;0.3663868997151141;0.0;0.40156508434013494;0.0;1.0;0.0;0.0;0.40156508434013494;0.4251959124464432;0.0
GO:0019310;0.0;0.6250470167992086;0.2946779048740996;0.0;0.0;0.0;0.4177870016575384;0.39701414263534646;0.286453979510954;0.0;0.42888152465787666;0.0;0.4202495612727815;0.0;1.0;0.4121669884583184;0.0;0.0;0.43045375312235085
GO:0016266;0.0;0.49382490957597;0.4725854412103556;0.0;0.0;0.0;0.5534032446388655;0.5934454996293447;0.38661769949006813;0.0;0.48726195744191086;0.0;0.39636252687707507;0.0;0.4121669884583184;1.0;0.0;0.0;0.4125219236056931
GO:0032006;0.0;0.0;0.0;0.326725261985656;0.4398371878538574;0.44275430066172006;0.0;0.0;0.2980906223963277;0.6078827994968582;0.0;0.34592943596693027;0.0;0.40156508434013494;0.0;0.0;1.0;0.5742234695270243;0.0
GO:0051898;0.0;0.0;0.0;0.33471367158055215;0.3668583556867586;0.4717314289220497;0.0;0.0;0.23459940795549433;0.5217303480666083;0.0;0.2770919213720756;0.0;0.4251959124464432;0.0;0.0;0.5742234695270243;1.0;0.0
GO:0030214;0.0;0.40185248362756537;0.2750478485085872;0.0;0.0;0.0;0.3995896397897382;0.40685669550898657;0.2736626934981576;0.0;0.37608038071863975;0.0;0.4097397106884736;0.0;0.43045375312235085;0.4125219236056931;0.0;0.0;1.0
