;GO:0043407;GO:0007173;GO:0038096;GO:0006401;GO:0043152;GO:0001942;GO:0070588;GO:0016055;GO:0070207;GO:0035754;GO:0035556;GO:0050830;GO:0010592;GO:0043615;GO:0071805;GO:0090501;GO:0050829;GO:0030041;GO:0007224;GO:0043312;GO:1900026;GO:0001581;GO:0006699;GO:0006898;GO:0061844;GO:0050982;GO:0002227;GO:0006707;GO:0048013;GO:0034314;GO:0071468;GO:0035725;GO:0030178;GO:0018105
GO:0043407;1.0;0.32689692534341386;0.3315300035880558;0.0;0.0;0.0;0.0;0.3730802372465064;0.0;0.0;0.407974914864781;0.0;0.24418743384081554;0.0;0.0;0.0;0.0;0.0;0.32689692534341386;0.0;0.256978719853612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27098998840247623;0.27098998840247623;0.0;0.0;0.6080032163508724;0.0
GO:0007173;0.32689692534341386;1.0;0.6112061044989261;0.4409411815438356;0.0;0.0;0.0;0.7132963533429563;0.44148427237987303;0.4583139373647899;0.6959401231499585;0.0;0.27965008251142687;0.46815866028066616;0.4426970319106541;0.3880463511973881;0.0;0.4583139373647899;0.6671130414398637;0.44148427237987303;0.31245375814009035;0.0;0.3169255118452034;0.0;0.0;0.0;0.0;0.0;0.6841021294027594;0.4566425750402724;0.34359989974599653;0.0;0.39156058387820214;0.36304711533650486
GO:0038096;0.3315300035880558;0.6112061044989261;1.0;0.385034244602898;0.38590747631686784;0.0;0.0;0.6573894164020186;0.3855773354389354;0.5469259582019668;0.6400331862090207;0.0;0.2641846126864164;0.4122517233397286;0.38679009496971656;0.3321394142564505;0.0;0.4024070004238523;0.6112061044989261;0.5988774596618195;0.2969882883150799;0.0;0.2610185749042658;0.0;0.40553753268238024;0.0;0.4281987696717968;0.0;0.5552991675579886;0.44117710521526193;0.28769296280505896;0.0;0.3961936621228441;0.30714017839556723
GO:0006401;0.0;0.4409411815438356;0.385034244602898;1.0;0.0;0.0;0.0;0.48712449344692815;0.3623730076134814;0.40186390958781487;0.5065304322719344;0.0;0.0;0.41170863250369116;0.40587706049919153;0.7251720530035983;0.0;0.40186390958781487;0.4409411815438356;0.3623730076134814;0.0;0.0;0.43471828258781614;0.0;0.0;0.0;0.0;0.5309284489373383;0.385034244602898;0.385034244602898;0.3366136635200987;0.0;0.0;0.5192383841515925
GO:0043152;0.0;0.0;0.38590747631686784;0.0;1.0;0.0;0.0;0.0;0.0;0.40273714130178473;0.0;0.689507401306321;0.0;0.0;0.0;0.0;0.689507401306321;0.0;0.0;0.40553753268238024;0.0;0.33847378224369057;0.0;0.0;0.7091968471380736;0.4440647176511191;0.49331441675454135;0.0;0.0;0.0;0.31271443815030786;0.0;0.0;0.0
GO:0001942;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070588;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7438336324559305;0.0;0.0;0.0;0.0;0.37518728183829114;0.0;0.0;0.0;0.470699184333939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7270039674710136;0.0;0.0
GO:0016055;0.3730802372465064;0.7132963533429563;0.6573894164020186;0.48712449344692815;0.0;0.0;0.0;1.0;0.4876675842829656;0.5044972492678825;0.742123435053051;0.0;0.3258333944145194;0.5143419721837588;0.4888803438137467;0.43422966310048067;0.0;0.5044972492678825;0.7132963533429563;0.4876675842829656;0.3586370700431829;0.0;0.36310882374829595;0.0;0.0;0.0;0.0;0.0;0.6573894164020186;0.5028258869433649;0.3897832116490891;0.0;0.4377438957812947;0.4092304272395974
GO:0070207;0.0;0.44148427237987303;0.3855773354389354;0.3623730076134814;0.0;0.0;0.0;0.4876675842829656;1.0;0.4024070004238523;0.5070735231079719;0.0;0.0;0.4122517233397286;0.2675776345890683;0.3321394142564505;0.0;0.5827515772626706;0.44148427237987303;0.3855773354389354;0.0;0.0;0.2610185749042658;0.0;0.0;0.0;0.0;0.0;0.3855773354389354;0.4772016191318648;0.28769296280505896;0.0;0.0;0.28982524156017203
GO:0035754;0.0;0.4583139373647899;0.5469259582019668;0.40186390958781487;0.40273714130178473;0.0;0.0;0.5044972492678825;0.4024070004238523;1.0;0.5239031880928888;0.0;0.0;0.6160624162126012;0.40361975995463345;0.3489690792413674;0.0;0.41923666540876925;0.4583139373647899;0.5469259582019668;0.0;0.0;0.27784823988918267;0.0;0.42236719766729713;0.0;0.4450284346567137;0.0;0.4024070004238523;0.4024070004238523;0.3045226277899759;0.0;0.0;0.3239698433804841
