;GO:0043407;GO:0007173;GO:0038096;GO:0006401;GO:0043152;GO:0001942;GO:0070588;GO:0016055;GO:0070207;GO:0035754;GO:0035556;GO:0050830;GO:0010592;GO:0043615;GO:0071805;GO:0090501;GO:0050829;GO:0030041;GO:0007224;GO:0043312;GO:1900026;GO:0001581;GO:0006699;GO:0006898;GO:0061844;GO:0050982;GO:0002227;GO:0006707;GO:0048013;GO:0034314;GO:0071468;GO:0035725;GO:0030178;GO:0018105
GO:0043407;1.0;0.06666666666666665;0.06756756756756754;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.0714285714285714;0.0;0.05797101449275366;0.0;0.0;0.0;0.0;0.0;0.07017543859649122;0.0;0.0547945205479452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06779661016949157;0.046511627906976716;0.0;0.0;0.2545454545454545;0.0
GO:0007173;0.06666666666666665;1.0;0.25;0.05882352941176472;0.0;0.0;0.0;0.6363636363636364;0.11111111111111116;0.09090909090909094;0.6;0.0;0.16000000000000003;0.1333333333333333;0.08333333333333337;0.08333333333333337;0.0;0.09999999999999998;0.7;0.06666666666666665;0.13793103448275867;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.9;0.12195121951219512;0.11111111111111116;0.0;0.19047619047619047;0.06896551724137934
GO:0038096;0.06756756756756754;0.25;1.0;0.04081632653061229;0.050000000000000044;0.0;0.0;0.2692307692307693;0.06060606060606055;0.08333333333333337;0.24;0.0;0.1282051282051282;0.06666666666666665;0.05128205128205132;0.05128205128205132;0.0;0.05714285714285716;0.28;0.09302325581395354;0.11627906976744184;0.0;0.040000000000000036;0.0;0.05882352941176472;0.0;0.0625;0.0;0.2592592592592593;0.10909090909090913;0.06060606060606055;0.0;0.1428571428571429;0.045454545454545414
GO:0006401;0.0;0.05882352941176472;0.04081632653061229;1.0;0.0;0.0;0.0;0.0625;0.05882352941176472;0.052631578947368474;0.06666666666666665;0.0;0.0;0.06451612903225812;0.050000000000000044;0.5555555555555556;0.0;0.05555555555555558;0.06451612903225812;0.04347826086956519;0.0;0.0;0.15217391304347827;0.0;0.0;0.0;0.0;0.19999999999999996;0.06060606060606055;0.033333333333333326;0.05882352941176472;0.0;0.0;0.23684210526315785
GO:0043152;0.0;0.0;0.050000000000000044;0.0;1.0;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.7058823529411764;0.0;0.0;0.0;0.0;0.7058823529411764;0.0;0.0;0.05405405405405406;0.0;0.09090909090909094;0.0;0.0;0.6470588235294117;0.13636363636363635;0.30000000000000004;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0
GO:0001942;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070588;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.631578947368421;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7058823529411764;0.0;0.0
GO:0016055;0.06896551724137934;0.6363636363636364;0.2692307692307693;0.0625;0.0;0.0;0.0;1.0;0.125;0.09999999999999998;0.75;0.0;0.17391304347826086;0.15384615384615385;0.09090909090909094;0.09090909090909094;0.0;0.11111111111111116;0.875;0.0714285714285714;0.14814814814814814;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.7;0.1282051282051282;0.125;0.0;0.21052631578947367;0.07407407407407407
GO:0070207;0.0;0.11111111111111116;0.06060606060606055;0.05882352941176472;0.0;0.0;0.0;0.125;1.0;0.09090909090909094;0.1428571428571429;0.0;0.0;0.1333333333333333;0.08333333333333337;0.08333333333333337;0.0;0.4666666666666667;0.1333333333333333;0.06666666666666665;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.09523809523809523;0.11111111111111116;0.0;0.0;0.06896551724137934
GO:0035754;0.0;0.09090909090909094;0.08333333333333337;0.052631578947368474;0.06896551724137934;0.0;0.0;0.09999999999999998;0.09090909090909094;1.0;0.11111111111111116;0.0;0.0;0.4;0.0714285714285714;0.0714285714285714;0.0;0.08333333333333337;0.10526315789473684;0.09090909090909094;0.0;0.0;0.05128205128205132;0.0;0.08695652173913049;0.0;0.09523809523809523;0.0;0.09523809523809523;0.04166666666666663;0.09090909090909094;0.0;0.0;0.06060606060606055
GO:0035556;0.0714285714285714;0.6;0.24;0.06666666666666665;0.0;0.0;0.0;0.75;0.1428571428571429;0.11111111111111116;1.0;0.0;0.19047619047619047;0.18181818181818177;0.09999999999999998;0.09999999999999998;0.0;0.125;0.8571428571428572;0.07692307692307687;0.16000000000000003;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.0;0.6666666666666667;0.1351351351351351;0.1428571428571429;0.0;0.23529411764705888;0.07999999999999996
GO:0050830;0.0;0.0;0.0;0.0;0.7058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.4375;0.17647058823529416;0.23529411764705888;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0
