;GO:0006281;GO:0008380;GO:0014065;GO:0007096;GO:0015031;GO:0045445;GO:0042177;GO:0008543;GO:0006366;GO:0021954;GO:0043388;GO:0008306;GO:0006367;GO:0045843;GO:0006368;GO:0032968;GO:0022011;GO:0035914;GO:0045892;GO:0000183;GO:0006914;GO:0060928;GO:0044242;GO:0070446;GO:0034983;GO:0071456;GO:0071219;GO:0017148;GO:0042789;GO:0061086;GO:0007221;GO:1900425;GO:0042147;GO:0043434;GO:1900226;GO:0001881;GO:0006412;GO:0048012;GO:0043161;GO:0007219;GO:0050684;GO:0010507;GO:0070827;GO:1900195;GO:0061433;GO:0007032;GO:0008284;GO:1900036;GO:0006342;GO:0006468;GO:0045944;GO:0045747;GO:0006348;GO:1900119;GO:0043524;GO:0000122;GO:0051147;GO:0034728;GO:0043491;GO:0006977;GO:0034605;GO:0051781;GO:0071872;GO:0010831;GO:0001649;GO:2000178;GO:2000777;GO:0045191;GO:0051987;GO:0010793;GO:0051028;GO:2000378;GO:0007281;GO:0045836;GO:0006471;GO:0006351;GO:0045599;GO:0061428;GO:0006397;GO:0090042;GO:0006479;GO:0060213;GO:0006357;GO:0010801;GO:0035729;GO:0045087;GO:0031641;GO:0034599;GO:0070933;GO:0070932
GO:0006281;1.0;0.6163259161057159;0.018671662510121284;0.0;0.0;0.018671662510121284;0.0;0.018671662510121284;0.19036456900037046;0.018671662510121284;0.0;0.0;0.23294441580449518;0.0;0.23294441580449518;0.0;0.018671662510121284;0.018671662510121284;0.0;0.001919127668234308;0.07654579203844651;0.018671662510121284;0.07654579203844651;0.0;0.09264717506437602;0.1412395729111794;0.07503791901008591;0.0;0.08627018547403024;0.0;0.0;0.0;0.0;0.018671662510121284;0.0;0.1688151985619076;0.07562768193694083;0.018671662510121284;0.08739424272200838;0.018671662510121284;0.0;0.0;0.018671662510121284;0.0;0.1412395729111794;0.018671662510121284;0.0;0.0;0.0019214048001029512;0.1688151985619076;0.0;0.0;0.001919127668234308;0.0;0.0;0.0;0.0;0.018671662510121284;0.018671662510121284;0.03265085898797086;0.1412395729111794;0.0;0.032982663459233556;0.0;0.018671662510121284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018671662510121284;0.0;0.1688151985619076;0.19117819692555485;0.0;0.008758773534215877;0.47428385788535604;0.1688151985619076;0.1472185491960278;0.0;0.0;0.0;0.07503791901008591;0.034045672848047145;0.0;0.1412395729111794;0.08487357019864712;0.08487357019864712
GO:0008380;0.6163259161057159;1.0;0.02866283075571471;0.0;0.0;0.02866283075571471;0.0;0.02866283075571471;0.1922461454078232;0.02866283075571471;0.0;0.0;0.2352468543272055;0.0;0.2352468543272055;0.0;0.02866283075571471;0.02866283075571471;0.0;0.001919127668234308;0.11750528808405905;0.02866283075571471;0.11750528808405905;0.0;0.042008962793871896;0.02866283075571471;0.02866283075571471;0.0;0.08712288588202576;0.0;0.0;0.0;0.0;0.0;0.0;0.11750528808405905;0.0663318314028041;0.02866283075571471;0.039627128278400536;0.02866283075571471;0.0;0.0;0.02866283075571471;0.0;0.02866283075571471;0.02866283075571471;0.0;0.0;0.0019214048001029512;0.0776589484478103;0.0;0.0;0.001919127668234308;0.0;0.0;0.0;0.0;0.02866283075571471;0.02866283075571471;0.003791488894109078;0.02866283075571471;0.0;0.008207066092983505;0.0;0.02866283075571471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02866283075571471;0.0;0.09132670683276246;0.19306781528701464;0.0;0.0011578968986001269;0.4910612277917394;0.08093841678315687;0.06675323399171562;0.0;0.0;0.0;0.02866283075571471;0.0;0.0;0.02866283075571471;0.03848418098210316;0.03848418098210316
GO:0014065;0.018671662510121284;0.02866283075571471;1.0;0.08389948679941749;0.0;0.12741218007660887;0.01926428071412473;0.6268118944634699;0.00576711589335461;0.09836504074215252;0.10352801554252336;0.0;0.007057077111086225;0.026266385253236307;0.007057077111086225;0.0023193405372183323;0.12741218007660887;0.12741218007660887;0.00503549750813152;0.004538030814406289;0.08919463680695133;0.047928222911117195;0.029259863453531525;0.016350016928915592;0.010247162578100311;0.03261432980414468;0.05673967337753697;0.0071432701679223;0.0026135649106476403;0.00989307559970397;0.005424363071568242;0.02004142153801836;0.0;0.0;0.06984964001209275;0.096757822077108;0.008364735909909878;0.6268118944634699;0.009666166431303604;0.7332372093942711;0.08678176419266954;0.03661205876314987;0.09747962253425138;0.013305864342203039;0.06750408815928838;0.12741218007660887;0.18324392195747494;0.0926588829214157;0.004543415393431132;0.018943192534739486;0.005439344724655555;0.0424336740708042;0.004538030814406289;0.076025990602205;0.04432685872670267;0.004334589126298501;0.2943793582870081;0.09246903296310043;0.8767197170166617;0.02608913110439259;0.06676981471434745;0.18828396320478863;0.008207066092983505;0.044722642932805104;0.12741218007660887;0.12357635371069373;0.0021063727628475573;0.03945629780257621;0.056389136178416586;0.021273582918164058;0.0;0.07038469662597253;0.0469740326974595;0.024494003260613118;0.022277141600228655;0.005791764842280598;0.06946559382316327;0.0027380001303338587;0.014368482481458262;0.0197431467103977;0.01628298334056621;0.008224428385358511;0.03203300198081839;0.010203932787939208;0.04311124220161478;0.0;0.18933272661028022;0.049034472044868035;0.009387369575003503;0.009387369575003503
GO:0007096;0.0;0.0;0.08389948679941749;1.0;0.0;0.0;0.01926428071412473;0.08389948679941749;0.0;0.0;0.035480990114979336;0.0;0.0;0.026266385253236307;0.0;0.0023193405372183323;0.0;0.0;0.00503549750813152;0.004538030814406289;0.0;0.0;0.0;0.016350016928915592;0.0;0.0;0.0;0.0071432701679223;0.0;0.019742999371294624;0.005424363071568242;0.02004142153801836;0.0;0.0;0.10561950358550731;0.0;0.0;0.08389948679941749;0.0;0.08389948679941749;0.08389948679941749;0.03661205876314987;0.0;0.013305864342203039;0.0;0.0;0.08389948679941749;0.08389948679941749;0.004543415393431132;0.0;0.005439344724655555;0.0424336740708042;0.004538030814406289;0.076025990602205;0.04432685872670267;0.004334589126298501;0.08389948679941749;0.0;0.08389948679941749;0.04092600714551758;0.0;0.08389948679941749;0.0;0.044722642932805104;0.0;0.08389948679941749;0.0021063727628475573;0.03945629780257621;0.10082645574544596;0.021273582918164058;0.0;0.07038469662597253;0.0;0.05901982976137455;0.0;0.0;0.06946559382316327;0.0027380001303338587;0.0;0.0;0.0;0.008224428385358511;0.03203300198081839;0.010203932787939208;0.0;0.0;0.08389948679941749;0.0;0.0;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08831736197975437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20177045572443983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045445;0.018671662510121284;0.02866283075571471;0.12741218007660887;0.0;0.0;1.0;0.0;0.10861444214277861;0.00576711589335461;0.40461333120877274;0.0;0.0;0.007057077111086225;0.0;0.007057077111086225;0.0;0.1589679969034107;0.7919880533013256;0.0;0.001919127668234308;0.08919463680695133;0.19714725663376356;0.029259863453531525;0.0;0.010247162578100311;0.03261432980414468;0.05673967337753697;0.0;0.0026135649106476403;0.0;0.0;0.0;0.0;0.0;0.0;0.096757822077108;0.008364735909909878;0.10861444214277861;0.009666166431303604;0.12705590171490894;0.0;0.0;0.09747962253425138;0.0;0.06750408815928838;0.15984333713615964;0.0;0.0;0.0019214048001029512;0.018943192534739486;0.0;0.0;0.001919127668234308;0.0;0.0;0.0;0.0;0.09246903296310043;0.12741218007660887;0.003791488894109078;0.06676981471434745;0.0;0.008207066092983505;0.0;0.7919880533013256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19322230445520563;0.0;0.022277141600228655;0.005791764842280598;0.0;0.0011578968986001269;0.014368482481458262;0.0197431467103977;0.01628298334056621;0.0;0.0;0.0;0.04311124220161478;0.0;0.0;0.049034472044868035;0.009387369575003503;0.009387369575003503
GO:0042177;0.0;0.0;0.01926428071412473;0.01926428071412473;0.0;0.0;1.0;0.01926428071412473;0.0;0.0;0.014525272440209605;0.0;0.0;0.03434692491404895;0.0;0.0031269569283821344;0.0;0.0;0.025157822172829716;0.022672431484534288;0.0;0.0;0.0;0.016350016928915592;0.0;0.0;0.0;0.1162049897364538;0.0;0.16093815878448603;0.007313177783303586;0.03434692491404895;0.0;0.0;0.03434692491404895;0.0;0.0;0.01926428071412473;0.0;0.01926428071412473;0.04630685020381551;0.16511245266596478;0.0;0.007462906984357599;0.0;0.0;0.01926428071412473;0.01926428071412473;0.02269933335100603;0.0;0.00733337619020772;0.01926428071412473;0.022672431484534288;0.01926428071412473;0.03434692491404895;0.02165601755449241;0.01926428071412473;0.0;0.01926428071412473;0.008965476199807223;0.0;0.01926428071412473;0.0;0.01926428071412473;0.0;0.03434692491404895;0.015023634256496318;0.04630685020381551;0.01926428071412473;0.04630685020381551;0.0;0.09761422094330613;0.0;0.013738037853634241;0.0;0.0;0.03434692491404895;0.013679307809583905;0.0;0.0;0.0;0.0110882524186911;0.04318719734055574;0.1659951082654946;0.0;0.0;0.01926428071412473;0.0;0.0;0.0
GO:0008543;0.018671662510121284;0.02866283075571471;0.6268118944634699;0.08389948679941749;0.0;0.10861444214277861;0.01926428071412473;1.0;0.00576711589335461;0.09836504074215252;0.10352801554252336;0.0;0.007057077111086225;0.026266385253236307;0.007057077111086225;0.0023193405372183323;0.10861444214277861;0.10861444214277861;0.00503549750813152;0.004538030814406289;0.08919463680695133;0.047928222911117195;0.029259863453531525;0.016350016928915592;0.010247162578100311;0.03261432980414468;0.05673967337753697;0.0071432701679223;0.0026135649106476403;0.00989307559970397;0.005424363071568242;0.02004142153801836;0.0;0.0;0.06984964001209275;0.096757822077108;0.008364735909909878;0.9067690717063364;0.009666166431303604;0.7473729977941201;0.08678176419266954;0.03661205876314987;0.09747962253425138;0.013305864342203039;0.06750408815928838;0.10861444214277861;0.18324392195747494;0.0926588829214157;0.004543415393431132;0.018943192534739486;0.005439344724655555;0.0424336740708042;0.004538030814406289;0.076025990602205;0.04432685872670267;0.004334589126298501;0.2568331922320555;0.09246903296310043;0.6268118944634699;0.02188061080707512;0.06676981471434745;0.18828396320478863;0.008207066092983505;0.044722642932805104;0.10861444214277861;0.12357635371069373;0.0021063727628475573;0.03945629780257621;0.056389136178416586;0.021273582918164058;0.0;0.07038469662597253;0.0469740326974595;0.024494003260613118;0.022277141600228655;0.005791764842280598;0.06946559382316327;0.0027380001303338587;0.014368482481458262;0.0197431467103977;0.01628298334056621;0.008224428385358511;0.03203300198081839;0.010203932787939208;0.04311124220161478;0.0;0.18933272661028022;0.049034472044868035;0.009387369575003503;0.009387369575003503
GO:0006366;0.19036456900037046;0.1922461454078232;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;1.0;0.00576711589335461;0.0;0.0;0.8106906578533873;0.0;0.8106906578533873;0.0;0.00576711589335461;0.00576711589335461;0.0;0.001919127668234308;0.02364269671193163;0.00576711589335461;0.02364269671193163;0.0;0.05214194580361808;0.00576711589335461;0.00576711589335461;0.0;0.4531840453664587;0.0;0.0;0.0;0.0;0.0;0.0;0.05214194580361808;0.17599634687149454;0.00576711589335461;0.05214194580361808;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0019214048001029512;0.05214194580361808;0.0;0.0;0.001919127668234308;0.0;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.003791488894109078;0.00576711589335461;0.0;0.00576711589335461;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.05214194580361808;0.995744138514387;0.0;0.0011578968986001269;0.1922461454078232;0.05214194580361808;0.05214194580361808;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.00576711589335461;0.05214194580361808;0.05214194580361808
GO:0021954;0.018671662510121284;0.02866283075571471;0.09836504074215252;0.0;0.0;0.40461333120877274;0.0;0.09836504074215252;0.00576711589335461;1.0;0.0;0.0;0.007057077111086225;0.0;0.007057077111086225;0.0;0.09836504074215252;0.40461333120877274;0.0;0.001919127668234308;0.08919463680695133;0.40445100750267043;0.029259863453531525;0.0;0.010247162578100311;0.03261432980414468;0.05673967337753697;0.0;0.0026135649106476403;0.0;0.0;0.0;0.0;0.0;0.0;0.096757822077108;0.008364735909909878;0.09836504074215252;0.009666166431303604;0.09836504074215252;0.0;0.0;0.09747962253425138;0.0;0.06750408815928838;0.09836504074215252;0.0;0.0;0.0019214048001029512;0.018943192534739486;0.0;0.0;0.001919127668234308;0.0;0.0;0.0;0.0;0.09246903296310043;0.09836504074215252;0.003791488894109078;0.06676981471434745;0.0;0.008207066092983505;0.0;0.40461333120877274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39639890020925506;0.0;0.022277141600228655;0.005791764842280598;0.0;0.0011578968986001269;0.014368482481458262;0.0197431467103977;0.01628298334056621;0.0;0.0;0.0;0.04311124220161478;0.0;0.0;0.049034472044868035;0.009387369575003503;0.009387369575003503
