;GO:0006281;GO:0008380;GO:0014065;GO:0007096;GO:0015031;GO:0045445;GO:0042177;GO:0008543;GO:0006366;GO:0021954;GO:0043388;GO:0008306;GO:0006367;GO:0045843;GO:0006368;GO:0032968;GO:0022011;GO:0035914;GO:0045892;GO:0000183;GO:0006914;GO:0060928;GO:0044242;GO:0070446;GO:0034983;GO:0071456;GO:0071219;GO:0017148;GO:0042789;GO:0061086;GO:0007221;GO:1900425;GO:0042147;GO:0043434;GO:1900226;GO:0001881;GO:0006412;GO:0048012;GO:0043161;GO:0007219;GO:0050684;GO:0010507;GO:0070827;GO:1900195;GO:0061433;GO:0007032;GO:0008284;GO:1900036;GO:0006342;GO:0006468;GO:0045944;GO:0045747;GO:0006348;GO:1900119;GO:0043524;GO:0000122;GO:0051147;GO:0034728;GO:0043491;GO:0006977;GO:0034605;GO:0051781;GO:0071872;GO:0010831;GO:0001649;GO:2000178;GO:2000777;GO:0045191;GO:0051987;GO:0010793;GO:0051028;GO:2000378;GO:0007281;GO:0045836;GO:0006471;GO:0006351;GO:0045599;GO:0061428;GO:0006397;GO:0090042;GO:0006479;GO:0060213;GO:0006357;GO:0010801;GO:0035729;GO:0045087;GO:0031641;GO:0034599;GO:0070933;GO:0070932
GO:0006281;1.0;0.7352980612403391;0.17659275977117922;0.0;0.0;0.20010567949344388;0.0;0.17661245878263826;0.5984194994804304;0.18774364497821527;0.0;0.0;0.5941851601484497;0.0;0.5941851601484497;0.0;0.1938284490779698;0.20010567949344388;0.0;0.0894745037489488;0.31749694717454074;0.16756420997286683;0.3865179506145756;0.0;0.453849606522275;0.3639488397205506;0.28227166696176315;0.0;0.5679535055036146;0.0;0.0;0.0;0.0;0.17196452882471505;0.0;0.49016812103221885;0.45717712288295104;0.17661245878263826;0.4174089879302419;0.18730079611686068;0.0;0.0;0.19373043013347205;0.0;0.40470341927602466;0.19371114874460008;0.0;0.0;0.0907650061238079;0.473787696184057;0.0;0.0;0.0894745037489488;0.0;0.0;0.0;0.0;0.18779030894814266;0.18730050139044344;0.2266669017063539;0.416654071001244;0.0;0.2134820223093358;0.0;0.20010567949344388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17622707941700677;0.0;0.5086141269719352;0.6093037668439383;0.0;0.20258948301712884;0.7184868988847557;0.4741457419702342;0.47360923405015165;0.0;0.0;0.0;0.28318188078103285;0.2597434055119364;0.0;0.41678813068894416;0.4162016502140929;0.4162016502140929
GO:0008380;0.7352980612403391;1.0;0.20751752740292445;0.0;0.0;0.2407617807361181;0.0;0.20754473039640622;0.6606264250404181;0.2230880156317171;0.0;0.0;0.7024844546815007;0.0;0.7024844546815007;0.0;0.23173225041892345;0.2407617807361181;0.0;0.09678207383740083;0.3771569399236862;0.1951605926588594;0.44794138496946506;0.0;0.4629518719198807;0.17715744866394567;0.19389327552375502;0.0;0.62366776554482;0.0;0.0;0.0;0.0;0.0;0.0;0.509678115031741;0.4658459322381261;0.20754473039640622;0.42145215139793235;0.22246300887685336;0.0;0.0;0.23159216111005873;0.0;0.20034933253353143;0.23156460728532383;0.0;0.0;0.09829376107093955;0.4860208089106123;0.0;0.0;0.09678207383740083;0.0;0.0;0.0;0.0;0.2231539063126735;0.22246259310479116;0.0909056790530298;0.2073004849478375;0.0;0.14101839285595394;0.0;0.2407617807361181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20701274064848352;0.0;0.5269476451760032;0.673926004180152;0.0;0.09248347088698672;0.9218474949786131;0.4864374613053421;0.4858131668364805;0.0;0.0;0.0;0.19462118937471856;0.0;0.0;0.20737885705654688;0.4200916325852484;0.4200916325852484
GO:0014065;0.17659275977117922;0.20751752740292445;1.0;0.39184005334767563;0.0;0.33204591867447697;0.28175678448551816;0.6477132177218613;0.14461392405983126;0.2993398751027927;0.2986791550492668;0.0;0.15540275202693032;0.30226252279767385;0.15540275202693032;0.19915274895521629;0.31511212013423145;0.33204591867447697;0.21973126122985373;0.22363503766259077;0.29859066715179733;0.25112164970559797;0.23990072927949585;0.2636938043091481;0.1832921582033465;0.22208182543718316;0.2490272409544379;0.22416624965959903;0.13527385114375223;0.2196441847562227;0.21101028002174127;0.28136940991365866;0.0;0.0;0.40717762036990757;0.28513326213595813;0.16367723702313003;0.6477132177218613;0.16378867827809387;0.7101244002237395;0.3915258454299211;0.36474021224022557;0.314853139199777;0.2700716685855134;0.2597786922662217;0.3148022141267596;0.5060643951849448;0.423237592279306;0.2275697208372113;0.19445359292029726;0.21527982572655158;0.36409594384877575;0.22363503766259077;0.39210226522790814;0.3648046482747353;0.21100868823156765;0.5322330341331556;0.2994585187549667;0.8069163871358943;0.2744641465495436;0.27158681337492707;0.5060567808496562;0.16808355334780908;0.3650752971740898;0.33204591867447697;0.46131990506143183;0.2070951437636323;0.23249398025873097;0.3920485731305224;0.24044078992758913;0.0;0.42379063241766884;0.2710931435885326;0.30137246977181337;0.21484516405547133;0.14801731393174639;0.4238156651345478;0.21252944793724088;0.2008804954996873;0.19465734500680892;0.1943520803857877;0.23438133931613345;0.31993933506857625;0.2399166140928226;0.25022926198338963;0.0;0.482206719107781;0.27172134648278484;0.16316143368251046;0.16316143368251046
GO:0007096;0.0;0.0;0.39184005334767563;1.0;0.0;0.0;0.24871619443747486;0.39189741754464086;0.0;0.0;0.2508740122010403;0.0;0.0;0.26455943606696847;0.0;0.18523309595093643;0.0;0.0;0.2029078444595245;0.17202734843325898;0.0;0.0;0.0;0.2398306360627263;0.0;0.0;0.0;0.20668387810810523;0.0;0.2818446092282653;0.1954484933035439;0.24841429625595235;0.0;0.0;0.42202662635581795;0.0;0.0;0.39189741754464086;0.0;0.42362307962883844;0.34112907658814784;0.3206146254046038;0.0;0.24509487024095103;0.0;0.0;0.42492345976910706;0.3649540497824769;0.1748543396992442;0.0;0.199106053744927;0.3201167060516208;0.17202734843325898;0.3415665716959355;0.3206644127407184;0.19544712764072045;0.44322152090688655;0.0;0.4236221879503264;0.3170913795320966;0.0;0.42491809139347947;0.0;0.3208735098765765;0.0;0.39292344092798753;0.19208493481608535;0.21374287477361517;0.47479668221686167;0.21595871468979672;0.0;0.3653651866434708;0.0;0.5337775960464697;0.0;0.0;0.3653837927744131;0.16401325821558949;0.0;0.0;0.0;0.21533702831053575;0.2854757552572681;0.22000037787640572;0.0;0.0;0.40797488308581137;0.0;0.0;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4049759736233736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5654009876158347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045445;0.20010567949344388;0.2407617807361181;0.33204591867447697;0.0;0.0;1.0;0.0;0.3321155713152854;0.16001084115038958;0.6331043189226387;0.0;0.0;0.17332507753645837;0.0;0.17332507753645837;0.0;0.3987102983214204;0.8613692629559758;0.0;0.11729856400320285;0.3726227244412419;0.5106637203113186;0.2854692779707951;0.0;0.20875153808014538;0.2605891764853905;0.2984862538654504;0.0;0.14865412733909386;0.0;0.0;0.0;0.0;0.0;0.0;0.35189644146774657;0.18368177911441516;0.3321155713152854;0.18382213729149627;0.37203890385366706;0.0;0.0;0.39829576656963644;0.0;0.31406606006917376;0.3982142758092889;0.0;0.0;0.11952647520114662;0.22335247122826765;0.0;0.0;0.11729856400320285;0.0;0.0;0.0;0.0;0.3739752477688123;0.3720377410246612;0.1087763542380391;0.3314905787108365;0.0;0.18924930884587182;0.0;0.8613692629559758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5602144235514386;0.0;0.2506813575393429;0.1641879891682977;0.0;0.11104319501493883;0.2318734556282411;0.22362132694745632;0.2232185542755672;0.0;0.0;0.0;0.30021481029653485;0.0;0.0;0.33169102667512745;0.1830324386074051;0.1830324386074051
GO:0042177;0.0;0.0;0.28175678448551816;0.24871619443747486;0.0;0.0;1.0;0.2817938449966716;0.0;0.0;0.22353421460912265;0.0;0.0;0.30180673378609246;0.0;0.2795837650875171;0.0;0.0;0.4528399434919919;0.3871792678395536;0.0;0.0;0.0;0.2243183915456626;0.0;0.0;0.0;0.5346890061490035;0.0;0.525278710866491;0.29417992021105654;0.28490155077453083;0.0;0.0;0.320348263312666;0.0;0.0;0.2817938449966716;0.0;0.30212302376626166;0.49381515087368977;0.5220445898525742;0.0;0.18320295671804218;0.0;0.0;0.3029492129164236;0.26426481187559797;0.3932365402738391;0.0;0.2993862141948823;0.2345414381697345;0.3871792678395536;0.2488481806451095;0.2935249704903203;0.4370777573974985;0.31451653052948775;0.0;0.3021224570539475;0.15393132825972056;0.0;0.30294580328398574;0.0;0.23504897186892737;0.0;0.352937208560424;0.39429505016906613;0.3201172331144921;0.24882115732249535;0.29960272970564905;0.0;0.4600367037286757;0.0;0.2008879564937577;0.0;0.0;0.3305579245060156;0.36995656915248165;0.0;0.0;0.0;0.3622374662830799;0.41937908083562936;0.567083695056478;0.0;0.0;0.2921375586070958;0.0;0.0;0.0
GO:0008543;0.17661245878263826;0.20754473039640622;0.6477132177218613;0.39189741754464086;0.0;0.3321155713152854;0.2817938449966716;1.0;0.14462713428116053;0.29939648097243554;0.2987355112837584;0.0;0.1554180069577738;0.3023051744051178;0.1554180069577738;0.19916756610296296;0.3151748489174488;0.3321155713152854;0.21974929884166958;0.22365040767150762;0.29864698999543393;0.25116148677693373;0.23993708553524237;0.2637197821064529;0.1833133802982888;0.2221129811119751;0.24906641624543335;0.22418502278196537;0.13528541000415478;0.21966220807417047;0.21102691419236685;0.28140636858256307;0.0;0.0;0.40723956355788166;0.28518462203821;0.1636941598017344;0.9121688680086675;0.16380562410981622;0.8070704257339065;0.3915831176588737;0.36478991564735663;0.3149157649054144;0.27009891827528115;0.25982132356063636;0.31486481957356915;0.5061600822788369;0.4233045185813755;0.22758563646977478;0.19447747848368005;0.21529713988084684;0.3641454718092437;0.22365040767150762;0.3921597062302386;0.36485436924610276;0.2110253221512192;0.5323388741006803;0.2995151695093316;0.7102564021978164;0.24155623802393347;0.27163340866988495;0.5061524650638476;0.1681013995887594;0.36512509195392717;0.3321155713152854;0.46139941820547525;0.20711116636837487;0.23251417418820713;0.39210599840153554;0.24046777791855345;0.0;0.4238577337516745;0.27113956962822483;0.3014064022626136;0.21487432222822853;0.14803115328655644;0.42388277439657823;0.21254332927020533;0.20090598614619123;0.19468128065497084;0.19437594101571548;0.23440186245479686;0.31997757762128237;0.2399381180933317;0.25026881640488147;0.0;0.48229359603317484;0.2717679879559842;0.16317824996468894;0.16317824996468894
GO:0006366;0.5984194994804304;0.6606264250404181;0.14461392405983126;0.0;0.0;0.16001084115038958;0.0;0.14462713428116053;1.0;0.15200735317932196;0.0;0.0;0.8846065548871033;0.0;0.8846065548871033;0.0;0.15597172431133763;0.16001084115038958;0.0;0.0804596799515352;0.25713951112550326;0.13850264630180512;0.3211679016389151;0.0;0.388478449078933;0.12918578541480943;0.1378631519602798;0.0;0.9550863377557215;0.0;0.0;0.0;0.0;0.0;0.0;0.39916887403250656;0.6049361321986378;0.14462713428116053;0.36146701830905803;0.15171691796475154;0.0;0.0;0.15590824830079567;0.0;0.14109595675622835;0.15589576040543104;0.0;0.0;0.08150172421172446;0.40299468620960527;0.0;0.0;0.0804596799515352;0.0;0.0;0.0;0.0;0.15203794179623623;0.15171672458634766;0.07635624199041494;0.14450848705603395;0.0;0.10884511368439738;0.0;0.16001084115038958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14436860067447124;0.0;0.4279174430460192;0.98409060801846;0.0;0.07746631621405668;0.6478244985582138;0.40325369864351956;0.40286556380417543;0.0;0.0;0.0;0.13823075576663643;0.0;0.0;0.14454656713793143;0.36056126294104424;0.36056126294104424
GO:0021954;0.18774364497821527;0.2230880156317171;0.2993398751027927;0.0;0.0;0.6331043189226387;0.0;0.29939648097243554;0.15200735317932196;1.0;0.0;0.0;0.16397318460665644;0.0;0.16397318460665644;0.0;0.3524677150086602;0.6331043189226387;0.0;0.112939397541965;0.33192462726104;0.6471352132444667;0.26095648682628936;0.0;0.19533400050817193;0.24000899574418993;0.2717915237068645;0.0;0.14172180211204766;0.0;0.0;0.0;0.0;0.0;0.0;0.3153780507388872;0.17321264048081533;0.29939648097243554;0.17333744945528143;0.33146129343256614;0.0;0.0;0.35214372325769855;0.0;0.2846492030277361;0.35208002211998385;0.0;0.0;0.11500333711400709;0.20806108321372593;0.0;0.0;0.112939397541965;0.0;0.0;0.0;0.0;0.33299741278452344;0.331460370425696;0.10501745002380254;0.29888847325665213;0.0;0.1781550635516678;0.0;0.6331043189226387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7037646920083294;0.0;0.2315790189344456;0.15577216723931436;0.0;0.10712881016476243;0.21543599967620958;0.20829436652796698;0.20794487051880162;0.0;0.0;0.0;0.27322398151063176;0.0;0.0;0.2990514222854924;0.17263509389607354;0.17263509389607354
