;GO:0045429;GO:0003091;GO:0033540;GO:1905004;GO:0055078;GO:1901642;GO:1901787;GO:0009436;GO:1904659;GO:0006544;GO:0006814;GO:0050796;GO:0019481;GO:0097267;GO:0002933;GO:0046487;GO:0019265;GO:0032305;GO:0010133;GO:0015721;GO:0032787;GO:0036101;GO:1905012;GO:0070837;GO:0006475;GO:1904823;GO:1904985;GO:0006139;GO:0006569;GO:0006625;GO:0019373;GO:0072531;GO:0015855;GO:0051259;GO:0106001
GO:0006814;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.4444444444444444;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.625;0.0;0.5;0.0;0.0;0.0;0.21052631578947367;0.0;0.5714285714285714;0.5333333333333333;0.0;0.5333333333333333
GO:0050796;0.42105263157894735;0.3333333333333333;0.0;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.3;0.0;1.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019481;0.0;0.0;0.5833333333333334;0.36363636363636365;0.0;0.0;0.3;0.6363636363636364;0.0;0.6956521739130435;0.0;0.0;1.0;0.5;0.3;0.5714285714285714;0.64;0.0;0.72;0.0;0.6;0.3333333333333333;0.0;0.0;0.34782608695652173;0.0;0.0;0.3333333333333333;0.782608695652174;0.08333333333333333;0.5;0.0;0.0;0.10526315789473684;0.0
GO:0097267;0.0;0.0;0.7272727272727273;0.7;0.0;0.0;0.3333333333333333;0.6;0.0;0.5714285714285714;0.0;0.0;0.5;1.0;0.5555555555555556;0.631578947368421;0.5217391304347826;0.0;0.5217391304347826;0.0;0.6666666666666666;0.8181818181818182;0.0;0.0;0.2857142857142857;0.0;0.0;0.375;0.5714285714285714;0.09090909090909091;0.9090909090909091;0.0;0.0;0.11764705882352941;0.0
GO:0002933;0.0;0.0;0.6666666666666666;0.375;0.0;0.0;0.42857142857142855;0.375;0.0;0.35294117647058826;0.0;0.0;0.3;0.5555555555555556;1.0;0.4;0.3157894736842105;0.0;0.3157894736842105;0.0;0.42857142857142855;0.5555555555555556;0.0;0.0;0.35294117647058826;0.0;0.0;0.5;0.35294117647058826;0.1111111111111111;0.5555555555555556;0.0;0.0;0.15384615384615385;0.0
GO:0046487;0.0;0.0;0.7368421052631579;0.8235294117647058;0.0;0.0;0.4;0.9411764705882353;0.0;0.3333333333333333;0.0;0.0;0.5714285714285714;0.631578947368421;0.4;1.0;0.3;0.0;0.6;0.0;0.9333333333333333;0.3157894736842105;0.0;0.0;0.3333333333333333;0.0;0.0;0.46153846153846156;0.6666666666666666;0.10526315789473684;0.631578947368421;0.0;0.0;0.14285714285714285;0.0
GO:0019265;0.38095238095238093;0.3;0.2608695652173913;0.38095238095238093;0.2857142857142857;0.0;0.3157894736842105;0.2857142857142857;0.0;0.9090909090909091;0.0;0.2727272727272727;0.64;0.5217391304347826;0.3157894736842105;0.3;1.0;0.18181818181818182;0.6666666666666666;0.0;0.631578947368421;0.17391304347826086;0.18181818181818182;0.0;0.2727272727272727;0.0;0.2;0.35294117647058826;0.7272727272727273;0.08695652173913043;0.5217391304347826;0.0;0.0;0.1111111111111111;0.0
GO:0032305;0.42105263157894735;0.2222222222222222;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.18181818181818182;1.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010133;0.0;0.0;0.34782608695652173;0.38095238095238093;0.0;0.0;0.3157894736842105;0.38095238095238093;0.0;0.7272727272727273;0.0;0.0;0.72;0.5217391304347826;0.3157894736842105;0.6;0.6666666666666666;0.0;1.0;0.0;0.631578947368421;0.34782608695652173;0.0;0.0;0.36363636363636365;0.0;0.0;0.47058823529411764;0.8181818181818182;0.08695652173913043;0.5217391304347826;0.0;0.0;0.1111111111111111;0.0
GO:0015721;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.5;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.5555555555555556;0.0;0.0;0.0;0.09523809523809523;0.0;0.625;0.5882352941176471;0.0;0.11764705882352941
GO:0032787;0.0;0.0;0.7777777777777778;0.875;0.0;0.0;0.42857142857142855;0.875;0.0;0.7058823529411765;0.0;0.0;0.6;0.6666666666666666;0.42857142857142855;0.9333333333333333;0.631578947368421;0.0;0.631578947368421;0.0;1.0;0.7777777777777778;0.0;0.0;0.35294117647058826;0.0;0.0;0.5;0.7058823529411765;0.1111111111111111;0.6666666666666666;0.0;0.0;0.15384615384615385;0.0
GO:0036101;0.0;0.0;0.8181818181818182;0.7;0.0;0.0;0.3333333333333333;0.4;0.0;0.19047619047619047;0.0;0.0;0.3333333333333333;0.8181818181818182;0.5555555555555556;0.3157894736842105;0.17391304347826086;0.0;0.34782608695652173;0.0;0.7777777777777778;1.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.375;0.38095238095238093;0.09090909090909091;0.8181818181818182;0.0;0.0;0.11764705882352941;0.0
GO:1905012;0.631578947368421;0.2222222222222222;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.18181818181818182;0.3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070837;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.4444444444444444;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;1.0;0.0;0.625;0.0;0.0;0.0;0.21052631578947367;0.0;0.7142857142857143;0.6666666666666666;0.0;0.5333333333333333
GO:0006475;0.0;0.0;0.2857142857142857;0.42105263157894735;0.0;0.0;0.35294117647058826;0.3157894736842105;0.0;0.3;0.0;0.0;0.34782608695652173;0.2857142857142857;0.35294117647058826;0.3333333333333333;0.2727272727272727;0.0;0.36363636363636365;0.0;0.35294117647058826;0.2857142857142857;0.0;0.0;1.0;0.0;0.0;0.4;0.4;0.09523809523809523;0.2857142857142857;0.0;0.0;0.125;0.0
GO:1904823;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.5555555555555556;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.625;0.0;1.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.7142857142857143;0.8;0.0;0.6666666666666666
GO:1904985;0.7058823529411765;0.25;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.2;0.3333333333333333;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006139;0.0;0.0;0.375;0.5714285714285714;0.0;0.0;0.5;0.42857142857142855;0.0;0.4;0.0;0.0;0.3333333333333333;0.375;0.5;0.46153846153846156;0.35294117647058826;0.0;0.47058823529411764;0.0;0.5;0.375;0.0;0.0;0.4;0.0;0.0;1.0;0.5333333333333333;0.125;0.375;0.0;0.0;0.18181818181818182;0.0
GO:0006569;0.0;0.0;0.6666666666666666;0.42105263157894735;0.0;0.0;0.35294117647058826;0.7368421052631579;0.0;0.8;0.0;0.0;0.782608695652174;0.5714285714285714;0.35294117647058826;0.6666666666666666;0.7272727272727273;0.0;0.8181818181818182;0.0;0.7058823529411765;0.38095238095238093;0.0;0.0;0.4;0.0;0.0;0.5333333333333333;1.0;0.09523809523809523;0.5714285714285714;0.0;0.0;0.125;0.0
GO:0006625;0.0;0.0;0.09090909090909091;0.1;0.0;0.21052631578947367;0.1111111111111111;0.1;0.19047619047619047;0.09523809523809523;0.21052631578947367;0.0;0.08333333333333333;0.09090909090909091;0.1111111111111111;0.10526315789473684;0.08695652173913043;0.0;0.08695652173913043;0.09523809523809523;0.1111111111111111;0.09090909090909091;0.0;0.21052631578947367;0.09523809523809523;0.21052631578947367;0.0;0.125;0.09523809523809523;1.0;0.09090909090909091;0.47058823529411764;0.4444444444444444;0.11764705882352941;0.1111111111111111
GO:0019373;0.0;0.0;0.7272727272727273;0.7;0.0;0.0;0.3333333333333333;0.6;0.0;0.5714285714285714;0.0;0.0;0.5;0.9090909090909091;0.5555555555555556;0.631578947368421;0.5217391304347826;0.0;0.5217391304347826;0.0;0.6666666666666666;0.8181818181818182;0.0;0.0;0.2857142857142857;0.0;0.0;0.375;0.5714285714285714;0.09090909090909091;1.0;0.0;0.0;0.11764705882352941;0.0
GO:0072531;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.625;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.7142857142857143;0.0;0.7142857142857143;0.0;0.0;0.0;0.47058823529411764;0.0;1.0;0.7692307692307693;0.0;0.7692307692307693
GO:0015855;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.5882352941176471;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.6666666666666666;0.0;0.8;0.0;0.0;0.0;0.4444444444444444;0.0;0.7692307692307693;1.0;0.0;0.7142857142857143
GO:0051259;0.0;0.0;0.11764705882352941;0.13333333333333333;0.0;0.0;0.15384615384615385;0.13333333333333333;0.0;0.125;0.0;0.0;0.10526315789473684;0.11764705882352941;0.15384615384615385;0.14285714285714285;0.1111111111111111;0.0;0.1111111111111111;0.0;0.15384615384615385;0.11764705882352941;0.0;0.0;0.125;0.0;0.0;0.18181818181818182;0.125;0.11764705882352941;0.11764705882352941;0.0;0.0;1.0;0.0
GO:0106001;0.0;0.26666666666666666;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.7058823529411765;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.5333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;0.1111111111111111;0.0;0.7692307692307693;0.7142857142857143;0.0;1.0
