;GO:0045429;GO:0003091;GO:0033540;GO:1905004;GO:0055078;GO:1901642;GO:1901787;GO:0009436;GO:1904659;GO:0006544;GO:0006814;GO:0050796;GO:0019481;GO:0097267;GO:0002933;GO:0046487;GO:0019265;GO:0032305;GO:0010133;GO:0015721;GO:0032787;GO:0036101;GO:1905012;GO:0070837;GO:0006475;GO:1904823;GO:1904985;GO:0006139;GO:0006569;GO:0006625;GO:0019373;GO:0072531;GO:0015855;GO:0051259;GO:0106001
GO:0045429;1.0;0.00678050530346356;0.0;0.0;0.00678050530346356;0.0;0.0;0.0;0.0;0.01311839991979517;0.0;0.012089187756001556;0.0;0.0;0.0;0.0;0.012660665881233431;0.012089187756001556;0.0;0.0;0.0;0.0;0.061263427130196925;0.0;0.0;0.0;0.061263427130196925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0003091;0.00678050530346356;1.0;0.0;0.0;0.14540001806026676;0.0;0.0;0.0;0.0;0.031885994283411136;0.0;0.021733895835617738;0.0;0.0;0.0;0.0;0.006543916382938249;0.008423814134251572;0.0;0.0;0.0;0.0;0.008568744437862182;0.0;0.0;0.0;0.010015914440985063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13276787627305062
GO:0033540;0.0;0.0;1.0;0.06132785653852935;0.0;0.0;0.02374687830173118;0.36747632683075326;0.0;0.07311744980817028;0.0;0.0;0.24777046120998145;0.15658098894660447;0.06994220040285819;0.0790793182332995;0.062281931357093916;0.0;0.19254503024988712;0.0;0.0790793182332995;0.37011645379183816;0.0;0.0;0.02374687830173118;0.0;0.0;0.02374687830173118;0.0812718938168486;0.005792528700939487;0.15658098894660447;0.0;0.0;0.005792528700939487;0.0
GO:1905004;0.0;0.0;0.06132785653852935;1.0;0.0;0.0;0.018416258236192445;0.06132785653852935;0.0;0.05670428845971465;0.0;0.0;0.05670428845971465;0.06132785653852935;0.018416258236192445;0.06132785653852935;0.21614158962633365;0.0;0.051067135342743576;0.0;0.06132785653852935;0.039693662732080144;0.0;0.0;0.025884999590780857;0.0;0.0;0.03562319088195739;0.02155507621110634;0.00449224117130718;0.06132785653852935;0.0;0.0;0.00449224117130718;0.0
GO:0055078;0.00678050530346356;0.14540001806026676;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.031885994283411136;0.0;0.021733895835617738;0.0;0.0;0.0;0.0;0.006543916382938249;0.008423814134251572;0.0;0.0;0.0;0.0;0.008568744437862182;0.0;0.0;0.0;0.010015914440985063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901642;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.16921963786384353;0.0;0.11491226607987709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12213867687377813;0.0;0.0;0.0;0.16921963786384353;0.0;0.14172432161011614;0.0;0.0;0.0;0.04628965299741037;0.0;0.16921963786384353;0.16921963786384353;0.0;0.16921963786384353
GO:1901787;0.0;0.0;0.02374687830173118;0.018416258236192445;0.0;0.0;1.0;0.035887877736614414;0.0;0.09856206297148225;0.0;0.0;0.02134244657527849;0.05450388041494049;0.17410180598919528;0.17056376776164792;0.020227749302170247;0.0;0.01658543960961094;0.0;0.17410180598919528;0.011919685188329683;0.0;0.0;0.08872587496861381;0.0;0.0;0.14338225437125585;0.007000596614250163;0.014185560839465724;0.05450388041494049;0.0;0.0;0.04246830658176623;0.0
GO:0009436;0.0;0.0;0.36747632683075326;0.06132785653852935;0.0;0.0;0.035887877736614414;1.0;0.0;0.1105000019702531;0.0;0.0;0.24777046120998145;0.1195099780354954;0.035887877736614414;0.21040739312680673;0.062281931357093916;0.0;0.19254503024988712;0.0;0.1195099780354954;0.18445380796291883;0.0;0.0;0.035887877736614414;0.0;0.0;0.035887877736614414;0.0812718938168486;0.008754058498290758;0.1195099780354954;0.0;0.0;0.008754058498290758;0.0
GO:1904659;0.0;0.0;0.0;0.0;0.0;0.16921963786384353;0.0;0.0;1.0;0.0;0.19890983123877112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12213867687377813;0.0;0.0;0.0;0.24223792923980245;0.0;0.14172432161011614;0.0;0.0;0.0;0.04628965299741037;0.0;0.2514564076913259;0.29291433158568064;0.0;0.35337522286364537
GO:0006544;0.01311839991979517;0.031885994283411136;0.07311744980817028;0.05670428845971465;0.031885994283411136;0.0;0.09856206297148225;0.1105000019702531;0.0;1.0;0.0;0.021733895835617738;0.12467987350011656;0.16781931039329073;0.09856206297148225;0.30347596011311095;0.20522855034013343;0.008423814134251572;0.09689004047293165;0.0;0.30347596011311095;0.03670111803383226;0.008568744437862182;0.0;0.12470878762661602;0.0;0.010015914440985063;0.09856206297148225;0.04089659998498393;0.014185560839465724;0.16781931039329073;0.0;0.0;0.024042047604400065;0.0
