;GO:0045429;GO:0003091;GO:0033540;GO:1905004;GO:0055078;GO:1901642;GO:1901787;GO:0009436;GO:1904659;GO:0006544;GO:0006814;GO:0050796;GO:0019481;GO:0097267;GO:0002933;GO:0046487;GO:0019265;GO:0032305;GO:0010133;GO:0015721;GO:0032787;GO:0036101;GO:1905012;GO:0070837;GO:0006475;GO:1904823;GO:1904985;GO:0006139;GO:0006569;GO:0006625;GO:0019373;GO:0072531;GO:0015855;GO:0051259;GO:0106001
GO:0045429;1.0;0.16702085169111647;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.4340444084350962;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.4340444084350962;0.11511873865597294;0.0;0.0;0.0;0.0;0.14212163039839543;0.0;0.0;0.0;0.14212163039839543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0003091;0.16702085169111647;1.0;0.0;0.0;0.29074920840361035;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.16702085169111647;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25085048366499746
GO:0033540;0.0;0.0;1.0;0.365604090407221;0.0;0.0;0.06886689890529227;0.5146879005871877;0.0;0.304136849461119;0.0;0.0;0.4320427771761588;0.4129334470869733;0.4328387352243853;0.365604090407221;0.304136849461119;0.0;0.4320427771761588;0.0;0.365604090407221;0.5364053022654205;0.0;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.4320427771761588;0.01468324974140624;0.4129334470869733;0.0;0.0;0.01468324974140624;0.0
GO:1905004;0.0;0.0;0.365604090407221;1.0;0.0;0.0;0.06886689890529227;0.365604090407221;0.0;0.304136849461119;0.0;0.0;0.304136849461119;0.365604090407221;0.06886689890529227;0.365604090407221;0.40780233519926207;0.0;0.304136849461119;0.0;0.365604090407221;0.365604090407221;0.0;0.0;0.1237146889194086;0.0;0.0;0.13549442901423786;0.304136849461119;0.01468324974140624;0.365604090407221;0.0;0.0;0.01468324974140624;0.0
GO:0055078;0.16702085169111647;0.29074920840361035;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.16702085169111647;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901642;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.272550487440867;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21812588790229387;0.0;0.0;0.0;0.21812588790229387;0.0;0.272550487440867;0.0;0.0;0.0;0.23717602614496414;0.0;0.272550487440867;0.23717602614496414;0.0;0.21812588790229387
GO:1901787;0.0;0.0;0.06886689890529227;0.06886689890529227;0.0;0.0;1.0;0.06886689890529227;0.0;0.06886689890529227;0.0;0.0;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.0;0.06886689890529227;0.0;0.06886689890529227;0.06886689890529227;0.0;0.0;0.06886689890529227;0.0;0.0;0.06886689890529227;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0
GO:0009436;0.0;0.0;0.5146879005871877;0.365604090407221;0.0;0.0;0.06886689890529227;1.0;0.0;0.304136849461119;0.0;0.0;0.4320427771761588;0.365604090407221;0.06886689890529227;0.775267665867267;0.304136849461119;0.0;0.4320427771761588;0.0;0.365604090407221;0.5146879005871877;0.0;0.0;0.06886689890529227;0.0;0.0;0.06886689890529227;0.4320427771761588;0.01468324974140624;0.365604090407221;0.0;0.0;0.01468324974140624;0.0
GO:1904659;0.0;0.0;0.0;0.0;0.0;0.272550487440867;0.0;0.0;1.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21812588790229387;0.0;0.0;0.0;0.21812588790229387;0.0;0.272550487440867;0.0;0.0;0.0;0.21812588790229387;0.0;0.272550487440867;0.21812588790229387;0.0;0.561171409305806
GO:0006544;0.4340444084350962;0.16702085169111647;0.304136849461119;0.304136849461119;0.16702085169111647;0.0;0.06886689890529227;0.304136849461119;0.0;1.0;0.0;0.16702085169111647;0.44880524223943946;0.304136849461119;0.06927734236639929;0.304136849461119;0.6988425073500255;0.036692364793703955;0.44880524223943946;0.0;0.304136849461119;0.304136849461119;0.036692364793703955;0.0;0.1237146889194086;0.0;0.036692364793703955;0.07548231845693805;0.44880524223943946;0.01468324974140624;0.304136849461119;0.0;0.0;0.01468324974140624;0.0
GO:0006814;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.14698621595948655;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.0;0.0;0.2671917332720723;0.0;0.14698621595948655;0.0;0.0;0.0;0.14698621595948655;0.0;0.14698621595948655;0.14698621595948655;0.0;0.14698621595948655
GO:0050796;0.16702085169111647;0.16702085169111647;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;1.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.32608398704503894;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019481;0.0;0.0;0.4320427771761588;0.304136849461119;0.0;0.0;0.06886689890529227;0.4320427771761588;0.0;0.44880524223943946;0.0;0.0;1.0;0.304136849461119;0.06927734236639929;0.304136849461119;0.44880524223943946;0.0;0.525959488009994;0.0;0.304136849461119;0.4320427771761588;0.0;0.0;0.1237146889194086;0.0;0.0;0.07548231845693805;0.525959488009994;0.01468324974140624;0.304136849461119;0.0;0.0;0.01468324974140624;0.0
GO:0097267;0.0;0.0;0.4129334470869733;0.365604090407221;0.0;0.0;0.06886689890529227;0.365604090407221;0.0;0.304136849461119;0.0;0.0;0.304136849461119;1.0;0.29564490308903574;0.365604090407221;0.304136849461119;0.0;0.304136849461119;0.0;0.365604090407221;0.5320981356270408;0.0;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.304136849461119;0.01468324974140624;0.5901295890943211;0.0;0.0;0.01468324974140624;0.0
GO:0002933;0.0;0.0;0.4328387352243853;0.06886689890529227;0.0;0.0;0.06886689890529227;0.06886689890529227;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.29564490308903574;1.0;0.06886689890529227;0.06927734236639929;0.0;0.06927734236639929;0.0;0.06886689890529227;0.29564490308903574;0.0;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.06927734236639929;0.01468324974140624;0.29564490308903574;0.0;0.0;0.01468324974140624;0.0
GO:0046487;0.0;0.0;0.365604090407221;0.365604090407221;0.0;0.0;0.06886689890529227;0.775267665867267;0.0;0.304136849461119;0.0;0.0;0.304136849461119;0.365604090407221;0.06886689890529227;1.0;0.304136849461119;0.0;0.304136849461119;0.0;0.365604090407221;0.365604090407221;0.0;0.0;0.06886689890529227;0.0;0.0;0.06886689890529227;0.304136849461119;0.01468324974140624;0.365604090407221;0.0;0.0;0.01468324974140624;0.0
GO:0019265;0.4340444084350962;0.16702085169111647;0.304136849461119;0.40780233519926207;0.16702085169111647;0.0;0.06886689890529227;0.304136849461119;0.0;0.6988425073500255;0.0;0.16702085169111647;0.44880524223943946;0.304136849461119;0.06927734236639929;0.304136849461119;1.0;0.036692364793703955;0.44880524223943946;0.0;0.304136849461119;0.304136849461119;0.036692364793703955;0.0;0.1237146889194086;0.0;0.036692364793703955;0.07548231845693805;0.44880524223943946;0.01468324974140624;0.304136849461119;0.0;0.0;0.01468324974140624;0.0
GO:0032305;0.11511873865597294;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.32608398704503894;0.0;0.0;0.0;0.0;0.036692364793703955;1.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010133;0.0;0.0;0.4320427771761588;0.304136849461119;0.0;0.0;0.06886689890529227;0.4320427771761588;0.0;0.44880524223943946;0.0;0.0;0.525959488009994;0.304136849461119;0.06927734236639929;0.304136849461119;0.44880524223943946;0.0;1.0;0.0;0.304136849461119;0.4320427771761588;0.0;0.0;0.1237146889194086;0.0;0.0;0.13549442901423786;0.525959488009994;0.01468324974140624;0.304136849461119;0.0;0.0;0.01468324974140624;0.0
GO:0015721;0.0;0.0;0.0;0.0;0.0;0.21812588790229387;0.0;0.0;0.21812588790229387;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3844177262349106;0.0;0.21812588790229387;0.0;0.0;0.0;0.21812588790229387;0.0;0.21812588790229387;0.21812588790229387;0.0;0.21812588790229387
GO:0032787;0.0;0.0;0.365604090407221;0.365604090407221;0.0;0.0;0.06886689890529227;0.365604090407221;0.0;0.304136849461119;0.0;0.0;0.304136849461119;0.365604090407221;0.06886689890529227;0.365604090407221;0.304136849461119;0.0;0.304136849461119;0.0;1.0;0.365604090407221;0.0;0.0;0.06886689890529227;0.0;0.0;0.06886689890529227;0.304136849461119;0.01468324974140624;0.365604090407221;0.0;0.0;0.01468324974140624;0.0
GO:0036101;0.0;0.0;0.5364053022654205;0.365604090407221;0.0;0.0;0.06886689890529227;0.5146879005871877;0.0;0.304136849461119;0.0;0.0;0.4320427771761588;0.5320981356270408;0.29564490308903574;0.365604090407221;0.304136849461119;0.0;0.4320427771761588;0.0;0.365604090407221;1.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.4320427771761588;0.01468324974140624;0.5320981356270408;0.0;0.0;0.01468324974140624;0.0
GO:1905012;0.14212163039839543;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.38293538010001654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070837;0.0;0.0;0.0;0.0;0.0;0.21812588790229387;0.0;0.0;0.21812588790229387;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3844177262349106;0.0;0.0;0.0;1.0;0.0;0.21812588790229387;0.0;0.0;0.0;0.21812588790229387;0.0;0.21812588790229387;0.21812588790229387;0.0;0.21812588790229387
GO:0006475;0.0;0.0;0.06927734236639929;0.1237146889194086;0.0;0.0;0.06886689890529227;0.06886689890529227;0.0;0.1237146889194086;0.0;0.0;0.1237146889194086;0.06927734236639929;0.06927734236639929;0.06886689890529227;0.1237146889194086;0.0;0.1237146889194086;0.0;0.06886689890529227;0.06927734236639929;0.0;0.0;1.0;0.0;0.0;0.07548231845693805;0.1237146889194086;0.01468324974140624;0.06927734236639929;0.0;0.0;0.01468324974140624;0.0
GO:1904823;0.0;0.0;0.0;0.0;0.0;0.272550487440867;0.0;0.0;0.272550487440867;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21812588790229387;0.0;0.0;0.0;0.21812588790229387;0.0;1.0;0.0;0.0;0.0;0.23717602614496414;0.0;0.272550487440867;0.7644913825262545;0.0;0.21812588790229387
