;GO:0045429;GO:0003091;GO:0033540;GO:1905004;GO:0055078;GO:1901642;GO:1901787;GO:0009436;GO:1904659;GO:0006544;GO:0006814;GO:0050796;GO:0019481;GO:0097267;GO:0002933;GO:0046487;GO:0019265;GO:0032305;GO:0010133;GO:0015721;GO:0032787;GO:0036101;GO:1905012;GO:0070837;GO:0006475;GO:1904823;GO:1904985;GO:0006139;GO:0006569;GO:0006625;GO:0019373;GO:0072531;GO:0015855;GO:0051259;GO:0106001
GO:0045429;1.0;0.2617473088173084;0.0;0.0;0.2610829890887058;0.0;0.0;0.0;0.0;0.6529352378591479;0.0;0.30284658941050124;0.0;0.0;0.0;0.0;0.5565457410431129;0.17008071771786462;0.0;0.0;0.0;0.0;0.174310187054529;0.0;0.0;0.0;0.174310187054529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0003091;0.2617473088173084;1.0;0.0;0.0;0.44927787854876067;0.0;0.0;0.0;0.0;0.24847513642790586;0.0;0.298823673850741;0.0;0.0;0.0;0.0;0.21213993421584418;0.05362246177079258;0.0;0.0;0.0;0.0;0.04459656634831675;0.0;0.0;0.0;0.04459656634831675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3430990232323032
GO:0033540;0.0;0.0;1.0;0.4243758182063775;0.0;0.0;0.07993741683173482;0.6391041584384077;0.0;0.4278005334341948;0.0;0.0;0.5014946820208408;0.5512070259143115;0.5622161930803127;0.48802911160893647;0.3681765118226333;0.0;0.5364811086515661;0.0;0.671680827520501;0.6784658560816881;0.0;0.0;0.11178247846059076;0.0;0.0;0.16065186910773527;0.5808932607212609;0.022712541878556033;0.5870250366344533;0.0;0.0;0.026908364059517794;0.0
GO:1905004;0.0;0.0;0.4243758182063775;1.0;0.0;0.0;0.06886689890529227;0.38736759643582325;0.0;0.3580518478261215;0.0;0.0;0.304136849461119;0.4118861594075318;0.07581376436705532;0.4118861594075318;0.4227891883750269;0.0;0.3222413628690369;0.0;0.5354466832304207;0.3935014369943104;0.0;0.0;0.16316007925519435;0.0;0.0;0.23782789285448158;0.3447303313271847;0.018705448137412227;0.43424835758291824;0.0;0.0;0.021461535260672113;0.0
GO:0055078;0.2610829890887058;0.44927787854876067;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.24787640167159244;0.0;0.29795813493971984;0.0;0.0;0.0;0.0;0.21170335152621325;0.053495528470908014;0.0;0.0;0.0;0.0;0.04450873329167275;0.0;0.0;0.0;0.04450873329167275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901642;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.37599819410934887;0.0;0.23065961611127658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30022198958515584;0.0;0.0;0.0;0.26293186945895436;0.0;0.3228112343440735;0.0;0.0;0.0;0.34601108275558284;0.0;0.34820420334291985;0.28589516148158883;0.0;0.26967228924909387
GO:1901787;0.0;0.0;0.07993741683173482;0.06886689890529227;0.0;0.0;1.0;0.07296637483792495;0.0;0.08107508330800567;0.0;0.0;0.06886689890529227;0.07758480620064569;0.07581376436705532;0.07758480620064569;0.0713977772585502;0.0;0.07296637483792495;0.0;0.1008592452073811;0.07412177377553535;0.0;0.0;0.09082453168327181;0.0;0.0;0.1208792831795852;0.07805864011270405;0.018705448137412227;0.08179705459023327;0.0;0.0;0.021461535260672113;0.0
GO:0009436;0.0;0.0;0.6391041584384077;0.38736759643582325;0.0;0.0;0.07296637483792495;1.0;0.0;0.38341176825459605;0.0;0.0;0.45776121368274797;0.43971827636315686;0.08081202740753538;0.9324276470089224;0.3348162877508619;0.0;0.4867353644556964;0.0;0.5834551980881675;0.5896151581194861;0.0;0.0;0.09809287937391023;0.0;0.0;0.13410407671404412;0.523014567096108;0.02014747062899469;0.46529855865923087;0.0;0.0;0.023381612167770453;0.0
GO:1904659;0.0;0.0;0.0;0.0;0.0;0.37599819410934887;0.0;0.0;1.0;0.0;0.26194091964073146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3353469809744722;0.0;0.0;0.0;0.28948721415407924;0.0;0.3547898292709521;0.0;0.0;0.0;0.35796042050163185;0.0;0.3857038866938873;0.28948721415407924;0.0;0.7658376320884698
GO:0006544;0.6529352378591479;0.24847513642790586;0.4278005334341948;0.3580518478261215;0.24787640167159244;0.0;0.08107508330800567;0.38341176825459605;0.0;1.0;0.0;0.2852195709056641;0.5283659200869864;0.41263788146489844;0.09142016697046174;0.41263788146489844;0.858556645177333;0.051611678293903465;0.5657887619795123;0.0;0.5714459515431308;0.39065723190087204;0.043196899812613355;0.0;0.2035911464799777;0.0;0.043196899812613355;0.18008960635088064;0.613401008948661;0.023145349878960282;0.43992038993213073;0.0;0.0;0.02751799912066401;0.0
GO:0006814;0.0;0.0;0.0;0.0;0.0;0.23065961611127658;0.0;0.0;0.26194091964073146;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47473787402708256;0.0;0.0;0.0;0.4012720948467914;0.0;0.21597395300727218;0.0;0.0;0.0;0.2817292036570467;0.0;0.2374565465137405;0.22074585193699542;0.0;0.22784101624202682
GO:0050796;0.30284658941050124;0.298823673850741;0.0;0.0;0.29795813493971984;0.0;0.0;0.0;0.0;0.2852195709056641;0.0;1.0;0.0;0.0;0.0;0.0;0.23835669915288385;0.5455866791561562;0.0;0.0;0.0;0.0;0.06493053510876767;0.0;0.0;0.0;0.06493053510876767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019481;0.0;0.0;0.5014946820208408;0.304136849461119;0.0;0.0;0.06886689890529227;0.45776121368274797;0.0;0.5283659200869864;0.0;0.0;1.0;0.3426377388702562;0.0762656108178322;0.3426377388702562;0.46529896404873083;0.0;0.5572685537137073;0.0;0.445424631630132;0.4650097143947963;0.0;0.0;0.16316007925519435;0.0;0.0;0.13249106163987104;0.5961598829198793;0.018705448137412227;0.36124028922058704;0.0;0.0;0.021461535260672113;0.0
GO:0097267;0.0;0.0;0.5512070259143115;0.4118861594075318;0.0;0.0;0.07758480620064569;0.43971827636315686;0.0;0.41263788146489844;0.0;0.0;0.3426377388702562;1.0;0.37141171555674624;0.4715843398398816;0.3568901141910523;0.0;0.36579057710926194;0.0;0.6409205739321652;0.6514912933851715;0.0;0.0;0.10726122293361971;0.0;0.0;0.1514755024495629;0.39504473089920716;0.021830398825955735;0.8088867075263727;0.0;0.0;0.02567900946339529;0.0
GO:0002933;0.0;0.0;0.5622161930803127;0.07581376436705532;0.0;0.0;0.07581376436705532;0.08081202740753538;0.0;0.09142016697046174;0.0;0.0;0.0762656108178322;0.37141171555674624;1.0;0.08651586007482973;0.07936260232047722;0.0;0.08129366326969084;0.0;0.11649227437203605;0.3530197233407229;0.0;0.0;0.10392476850620937;0.0;0.0;0.14490571523333187;0.08762462115340147;0.021177524947973595;0.3940391176932804;0.0;0.0;0.024780384001697468;0.0
GO:0046487;0.0;0.0;0.48802911160893647;0.4118861594075318;0.0;0.0;0.07758480620064569;0.9324276470089224;0.0;0.41263788146489844;0.0;0.0;0.3426377388702562;0.4715843398398816;0.08651586007482973;1.0;0.3568901141910523;0.0;0.36579057710926194;0.0;0.6409205739321652;0.44763900825478686;0.0;0.0;0.10662573857351529;0.0;0.0;0.15057806430637455;0.39504473089920716;0.021830398825955735;0.5011310980043132;0.0;0.0;0.02567900946339529;0.0
GO:0019265;0.5565457410431129;0.21213993421584418;0.3681765118226333;0.4227891883750269;0.21170335152621325;0.0;0.0713977772585502;0.3348162877508619;0.0;0.858556645177333;0.0;0.23835669915288385;0.46529896404873083;0.3568901141910523;0.07936260232047722;0.3568901141910523;1.0;0.0444183823966275;0.49407793036583586;0.0;0.4698150169064168;0.34032829150811944;0.03804081975918655;0.0;0.1711618516872175;0.0;0.03804081975918655;0.14128155812180737;0.5300026485246506;0.019590093105253132;0.3771181180637949;0.0;0.0;0.022634246881863544;0.0
GO:0032305;0.17008071771786462;0.05362246177079258;0.0;0.0;0.053495528470908014;0.0;0.0;0.0;0.0;0.051611678293903465;0.0;0.5455866791561562;0.0;0.0;0.0;0.0;0.0444183823966275;1.0;0.0;0.0;0.0;0.0;0.04882663939968755;0.0;0.0;0.0;0.04882663939968755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010133;0.0;0.0;0.5364811086515661;0.3222413628690369;0.0;0.0;0.07296637483792495;0.4867353644556964;0.0;0.5657887619795123;0.0;0.0;0.5572685537137073;0.36579057710926194;0.08129366326969084;0.36579057710926194;0.49407793036583586;0.0;1.0;0.0;0.4853617079354853;0.4949387193452204;0.0;0.0;0.17621717036571524;0.0;0.0;0.2638474447330546;0.6367065681078987;0.02014747062899469;0.3870701707188096;0.0;0.0;0.023381612167770453;0.0
GO:0015721;0.0;0.0;0.0;0.0;0.0;0.30022198958515584;0.0;0.0;0.3353469809744722;0.0;0.47473787402708256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.509049650407649;0.0;0.2833247034721068;0.0;0.0;0.0;0.3569780631154398;0.0;0.30795331384988844;0.2888443986936964;0.0;0.29699945562451446
