;GO:0014068;GO:0008584;GO:1900053;GO:0042572;GO:0044597;GO:0042574;GO:0044598;GO:0071380;GO:0002366;GO:0060326;GO:2000439;GO:0031954;GO:0000060;GO:0002717;GO:0055003;GO:2000353;GO:0019722;GO:0007186;GO:0036120;GO:1900740;GO:0045214;GO:0048008;GO:0006693;GO:0042267;GO:0007189;GO:0030216;GO:0071560;GO:0008626;GO:0002769;GO:0061370;GO:0010469;GO:0016488;GO:0034614;GO:0051897;GO:0043406;GO:0008284;GO:0048739;GO:0048661;GO:0048385;GO:0071395;GO:0050730;GO:0071230;GO:0046085;GO:0071277;GO:0051781;GO:0071673;GO:0048146;GO:0071276;GO:0071799;GO:0030241;GO:0070301;GO:0072126;GO:2000379;GO:0050852;GO:0050776;GO:0042448;GO:0002074;GO:0007166;GO:0009267;GO:0007204;GO:0071384;GO:0030238;GO:0019371;GO:0045087;GO:0070098;GO:0097755;GO:0006508;GO:0070374;GO:2000224
GO:0014068;1.0;0.0;0.010070828097395982;0.01412351490195075;0.0;0.0;0.0;0.0;0.0;0.0;0.03390451628797911;0.030632490292028372;0.0;0.07388555153239128;0.0;0.10004507709335599;0.03339691615813532;0.03339691615813532;0.0;0.14163992532153838;0.0;0.03339691615813532;0.0;0.0;0.03339691615813532;0.0;0.0;0.03339691615813532;0.03339691615813532;0.010462813277704984;0.15765842615334905;0.0;0.0;0.7947244838411236;0.07271645434846631;0.10004507709335599;0.0;0.10004507709335599;0.15765842615334905;0.0;0.03339691615813532;0.0;0.0;0.0;0.10004507709335599;0.06408628189996265;0.10004507709335599;0.0;0.0;0.0;0.0;0.047648986353868356;0.10004507709335599;0.09841492126870216;0.03339691615813532;0.01412351490195075;0.0;0.03339691615813532;0.0;0.011599311636661369;0.0;0.0;0.0;0.0;0.03339691615813532;0.01412351490195075;0.0;0.16072781002879047;0.03339691615813532
GO:0008584;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02683874095309384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061979011240715885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025968587434469476;0.0;0.0;0.0;0.0;0.0;0.0;0.23018548011744744;0.0;0.0;0.0;0.0;0.28429615766389815;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1900053;0.010070828097395982;0.0;1.0;0.010928207351198111;0.0;0.0;0.0;0.0;0.0;0.0;0.010070828097395982;0.028805665439746768;0.0;0.005648460814976071;0.0;0.010070828097395982;0.010070828097395982;0.010070828097395982;0.0;0.00804236520072761;0.0;0.010070828097395982;0.0;0.0;0.010070828097395982;0.0;0.0;0.010070828097395982;0.010070828097395982;0.010928207351198111;0.010070828097395982;0.0;0.0;0.010070828097395982;0.008740478267416524;0.010070828097395982;0.0;0.010070828097395982;0.010070828097395982;0.0;0.028805665439746768;0.0;0.0;0.0;0.010070828097395982;0.010070828097395982;0.010070828097395982;0.0;0.0;0.0;0.0;0.010070828097395982;0.028805665439746768;0.010070828097395982;0.005648460814976071;0.010928207351198111;0.0;0.010070828097395982;0.0;0.005648460814976071;0.0;0.0;0.0;0.0;0.010070828097395982;0.005648460814976071;0.0;0.01931939535712146;0.05183515617135244
GO:0042572;0.01412351490195075;0.0;0.010928207351198111;1.0;0.07509280705845586;0.4029005640491385;0.07595194790333006;0.004780636235848622;0.02853407588649288;0.02853407588649288;0.004786351862069838;0.00432443500163044;0.0;0.010603307655527626;0.02683874095309384;0.025937833993379282;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.004510749687782195;0.02853407588649288;0.02853407588649288;0.24269861934282622;0.0;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.025870157443670005;0.057240755772496044;0.02853407588649288;0.04575692586017914;0.023368729875322573;0.01412351490195075;0.0012922867578506606;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.01470671966829177;0.02853407588649288;0.011861000587948936;0.031128392530293016;0.02853407588649288;0.02853407588649288;0.009047157378669747;0.02853407588649288;0.02853407588649288;0.0077074030638721305;0.025968587434469476;0.009327028918431297;0.006726679496720582;0.02853407588649288;0.015345541423299216;0.02853407588649288;0.2635937064548254;0.0;0.02853407588649288;0.02853407588649288;0.015383697371533339;0.009843699542194233;0.0;0.1501117376372292;0.0;0.02853407588649288;0.03784358951325832;0.05433300733244321;0.0028563881776081583;0.04007406071112998
GO:0044597;0.0;0.0;0.0;0.07509280705845586;1.0;0.07509280705845586;0.33518368485088745;0.004780636235848622;0.018317238779486503;0.018317238779486503;0.0;0.0;0.0;0.0;0.018317238779486503;0.0;0.018317238779486503;0.018317238779486503;0.018317238779486503;0.0034011063842413324;0.018317238779486503;0.018317238779486503;0.07509280705845586;0.0;0.018317238779486503;0.018317238779486503;0.018317238779486503;0.018317238779486503;0.018317238779486503;0.11525414081931738;0.0;0.023760162953142722;0.018317238779486503;0.0;0.0;0.0;0.018317238779486503;0.0;0.0;0.01470671966829177;0.0;0.011861000587948936;0.039502315198039685;0.018317238779486503;0.0;0.0;0.0;0.018317238779486503;0.0077074030638721305;0.018317238779486503;0.009327028918431297;0.0;0.0;0.015345541423299216;0.0;0.20177533151724908;0.0;0.018317238779486503;0.018317238779486503;0.011599311636661369;0.009843699542194233;0.0;0.05450388041494049;0.0;0.018317238779486503;0.0;0.034878671833457324;0.0;0.0
GO:0042574;0.0;0.0;0.0;0.4029005640491385;0.07509280705845586;1.0;0.07595194790333006;0.004780636235848622;0.04235476410135521;0.04235476410135521;0.0;0.0;0.0;0.0;0.02683874095309384;0.0;0.04235476410135521;0.04235476410135521;0.034541580701594334;0.0034011063842413324;0.04235476410135521;0.04235476410135521;0.24269861934282622;0.0;0.04235476410135521;0.04235476410135521;0.034541580701594334;0.04235476410135521;0.025870157443670005;0.057240755772496044;0.0;0.04575692586017914;0.023368729875322573;0.0;0.0;0.0;0.03231507191806546;0.0;0.0;0.01470671966829177;0.0;0.011861000587948936;0.031128392530293016;0.04235476410135521;0.0;0.0;0.0;0.04235476410135521;0.0077074030638721305;0.025968587434469476;0.009327028918431297;0.0;0.0;0.015345541423299216;0.0;0.12882484748198966;0.0;0.04235476410135521;0.02986064374668903;0.011599311636661369;0.009843699542194233;0.0;0.1501117376372292;0.0;0.04235476410135521;0.0;0.08064959656086773;0.0;0.0
GO:0044598;0.0;0.0;0.0;0.07595194790333006;0.33518368485088745;0.07595194790333006;1.0;0.004780636235848622;0.018526807293665494;0.018526807293665494;0.0;0.0;0.0;0.0;0.018526807293665494;0.0;0.018526807293665494;0.018526807293665494;0.018526807293665494;0.0034011063842413324;0.018526807293665494;0.018526807293665494;0.07595194790333006;0.0;0.018526807293665494;0.018526807293665494;0.018526807293665494;0.018526807293665494;0.018526807293665494;0.11525414081931738;0.0;0.023760162953142722;0.018526807293665494;0.0;0.0;0.0;0.018526807293665494;0.0;0.0;0.01470671966829177;0.0;0.011861000587948936;0.039502315198039685;0.018526807293665494;0.0;0.0;0.0;0.018526807293665494;0.0077074030638721305;0.018526807293665494;0.009327028918431297;0.0;0.0;0.015345541423299216;0.0;0.20408385393883804;0.0;0.018526807293665494;0.018526807293665494;0.011599311636661369;0.009843699542194233;0.0;0.05450388041494049;0.0;0.018526807293665494;0.0;0.03527772059406311;0.0;0.0
GO:0071380;0.0;0.0;0.0;0.004780636235848622;0.004780636235848622;0.004780636235848622;0.004780636235848622;1.0;0.004780636235848622;0.004780636235848622;0.0;0.0;0.0;0.0;0.004780636235848622;0.0;0.004780636235848622;0.004780636235848622;0.059145387461655985;0.0034011063842413324;0.004780636235848622;0.004780636235848622;0.004780636235848622;0.004780636235848622;0.004780636235848622;0.004780636235848622;0.059145387461655985;0.004780636235848622;0.004780636235848622;0.004780636235848622;0.0;0.003616450990435201;0.060116957611063795;0.0;0.0;0.0;0.004780636235848622;0.0;0.0;0.11491610988323739;0.0;0.060116957611063795;0.004780636235848622;0.03578532928079814;0.0;0.0;0.0;0.03578532928079814;0.5146284838613387;0.004780636235848622;0.060116957611063795;0.0;0.0;0.004780636235848622;0.0;0.004780636235848622;0.0;0.004780636235848622;0.01921248279245814;0.004780636235848622;0.11491610988323739;0.0;0.004780636235848622;0.004780636235848622;0.004780636235848622;0.0;0.0;0.0;0.0
GO:0002366;0.0;0.0;0.0;0.02853407588649288;0.018317238779486503;0.04235476410135521;0.018526807293665494;0.004780636235848622;1.0;0.08779110501198596;0.0;0.0;0.0;0.0;0.02683874095309384;0.0;0.08779110501198596;0.08779110501198596;0.034541580701594334;0.0034011063842413324;0.08779110501198596;0.08779110501198596;0.021495212571878874;0.1332799756475735;0.05920932866701401;0.08779110501198596;0.034541580701594334;0.08779110501198596;0.025870157443670005;0.010462813277704984;0.0;0.003616450990435201;0.023368729875322573;0.0;0.0;0.0;0.03231507191806546;0.0;0.0;0.01470671966829177;0.0;0.011861000587948936;0.007593086756699622;0.042893390906138834;0.0;0.0;0.0;0.042893390906138834;0.0077074030638721305;0.025968587434469476;0.009327028918431297;0.0;0.0;0.015345541423299216;0.0;0.023547388683860235;0.0;0.08779110501198596;0.02986064374668903;0.011599311636661369;0.009843699542194233;0.0;0.013295022933313314;0.08779110501198596;0.08779110501198596;0.0;0.0;0.0;0.0
GO:0060326;0.0;0.0;0.0;0.02853407588649288;0.018317238779486503;0.04235476410135521;0.018526807293665494;0.004780636235848622;0.08779110501198596;1.0;0.0;0.0;0.0;0.0;0.02683874095309384;0.0;0.11117984168356607;0.11117984168356607;0.034541580701594334;0.0034011063842413324;0.09915929280391203;0.10861444214277861;0.021495212571878874;0.0;0.05920932866701401;0.11117984168356607;0.034541580701594334;0.11117984168356607;0.025870157443670005;0.010462813277704984;0.0;0.003616450990435201;0.023368729875322573;0.0;0.0;0.0;0.03231507191806546;0.0;0.0;0.01470671966829177;0.0;0.011861000587948936;0.007593086756699622;0.042893390906138834;0.0;0.0;0.0;0.042893390906138834;0.0077074030638721305;0.025968587434469476;0.009327028918431297;0.0;0.0;0.015345541423299216;0.0;0.023547388683860235;0.0;0.11117984168356607;0.02986064374668903;0.011599311636661369;0.009843699542194233;0.0;0.013295022933313314;0.0;0.11117984168356607;0.0;0.0;0.0;0.0
