;GO:0045408;GO:0014066;GO:0051928;GO:0032570;GO:0045762;GO:0060644;GO:0051090;GO:0000188;GO:0000187;GO:0002634;GO:0046580;GO:0030308;GO:0000060;GO:0007264;GO:0000902;GO:0045930;GO:0042663;GO:0007266;GO:0006974;GO:0009725;GO:0051412;GO:0001953;GO:0002407;GO:0030890;GO:0050727;GO:0071407;GO:0034614;GO:0060420;GO:0035024;GO:0031065;GO:1905049;GO:0008285;GO:0038095;GO:0045666;GO:0051272;GO:0045669;GO:0045944;GO:0001892;GO:0043524;GO:0000165;GO:0034605;GO:0045672;GO:0071277;GO:0045670;GO:0019221;GO:0006816;GO:0071276;GO:2000773;GO:0022617;GO:0048821;GO:0043410;GO:0001661;GO:0001541;GO:1990440;GO:0002467;GO:0006306;GO:0043380;GO:0002903;GO:0032496;GO:0070059;GO:0040036;GO:0007179;GO:0006366;GO:0045600;GO:0006887;GO:0006367;GO:0043547;GO:0030502;GO:0050873;GO:0035914;GO:0051045;GO:0032487;GO:0019722;GO:0032764;GO:2001020;GO:0030183;GO:0007187;GO:0090026;GO:0030182;GO:0060395;GO:0043312;GO:0007221;GO:0006897;GO:0042742;GO:0010629;GO:0031668;GO:0007219;GO:0032870;GO:0048294;GO:0032753;GO:0045629;GO:1903464;GO:0051591;GO:1902895;GO:0045746;GO:1903507;GO:0045747;GO:1901329;GO:0000122;GO:0045591;GO:0071230;GO:0097421;GO:0010951;GO:0035335;GO:0060850;GO:0006351;GO:0007565;GO:1901216;GO:0007204;GO:0071222;GO:0070098;GO:0042130;GO:0070373;GO:0043066;GO:0070374;GO:0043065;GO:0071347;GO:0030036
GO:0045408;1.0;0.3685094390759224;0.2716946208753629;0.0;0.3587083106855136;0.0;0.6684655372711619;0.3316435036079698;0.3251985918493094;0.2800808445702192;0.2849718037253463;0.35992426046272213;0.0;0.3855395377682713;0.0;0.37025247382538773;0.3830921254306379;0.36484601724567084;0.0;0.0;0.0;0.3524249764319148;0.0;0.25618375104890606;0.3056981756519288;0.0;0.0;0.3524074029993551;0.2736800101012468;0.448888416476068;0.4787999238410808;0.39179159996798785;0.32610775261459624;0.3267374568683563;0.37925844026304856;0.3678160220625588;0.5008384649803137;0.0;0.3159210722298291;0.23497493883194057;0.0;0.3029351009663915;0.0;0.3905283289583591;0.3848990214940516;0.0;0.0;0.31573554013210936;0.0;0.0;0.40079779064200066;0.0;0.0;0.4289161806396391;0.0;0.0;0.3305364765186701;0.3029146217252246;0.0;0.3168789084045734;0.3695673469001363;0.3643208407776233;0.0;0.34897155438122346;0.0;0.0;0.1982840696412174;0.3074765088095847;0.0;0.0;0.4985180896129075;0.34964992609609796;0.37495153467132236;0.30478130532625197;0.39495470721907355;0.0;0.38578834691124136;0.2323698932986911;0.0;0.3982347022929875;0.0;0.49378577973002236;0.0;0.0;0.42339832448075765;0.0;0.38539505607822827;0.0;0.31688570245983544;0.4089654728825056;0.1879729203534263;0.47822757042933417;0.0;0.4868628246241341;0.31215327554301775;0.5701910368727273;0.31110600419573886;0.43494158864518895;0.4950350543798743;0.23807239728015406;0.0;0.0;0.4779702925784002;0.0;0.6694713131899519;0.0;0.0;0.3697827379316053;0.14817197255434586;0.0;0.3744301922845514;0.23057110177290607;0.39273626179770876;0.3484775082950117;0.38989818854779756;0.34846440356181085;0.0;0.0
GO:0014066;0.3685094390759224;1.0;0.3644635845410131;0.0;0.1911732700362078;0.0;0.3299223005790334;0.32391847544901237;0.3168559446841106;0.46796024529657776;0.6632508268348739;0.4843348539826765;0.0;0.5318886829550564;0.0;0.5032244905919596;0.42810922828715303;0.4932894703816273;0.0;0.0;0.0;0.4708522923440272;0.0;0.31350191917076853;0.5279392863441037;0.0;0.0;0.39564704334359596;0.6305909249125307;0.24737279973263457;0.26699732869974113;0.5438618373457523;0.5002718736212044;0.34942730575660674;0.5200074456481372;0.4060905148742105;0.23340826740115636;0.0;0.407884818276368;0.2823185626915947;0.0;0.3181915061601222;0.0;0.43902295568761035;0.530670366735409;0.0;0.0;0.47973184348667386;0.0;0.0;0.40191119556206734;0.0;0.0;0.19522006980028075;0.0;0.0;0.4172811463658866;0.3864607055902464;0.0;0.4094828764816134;0.8493959730656164;0.4923299157546348;0.0;0.46470819663388185;0.0;0.0;0.2730008714703609;0.32962576413174377;0.0;0.0;0.28019168573282366;0.8638382493522236;0.5119446156372374;0.3306428707694934;0.647342593453797;0.0;0.5323623535162121;0.3278831468730105;0.0;0.556357030448631;0.0;0.22958293497339083;0.0;0.0;0.37968323916220675;0.0;0.5316137323420194;0.0;0.19540385968005317;0.39384173314161186;0.21395566579579783;0.22120724735105984;0.0;0.22584534069086962;0.6796151044782204;0.2720031550969971;0.6766842739051461;0.5070176924273134;0.2302592283586526;0.2384673823592654;0.0;0.0;0.26644672137909653;0.0;0.3305358019158528;0.0;0.0;0.502357162302572;0.18626701195734688;0.0;0.5109732155128659;0.275985261444897;0.392605611288756;0.4638325190977086;0.38934329151805547;0.4638093026559468;0.0;0.0
GO:0051928;0.2716946208753629;0.3644635845410131;1.0;0.0;0.17861921039462467;0.0;0.24406723397449426;0.1310237068614769;0.15996161242714668;0.36337799549782496;0.2639919444047475;0.3535159630411837;0.0;0.3866365445553536;0.0;0.3667048705771364;0.31400265916548736;0.35977351759050585;0.0;0.0;0.0;0.3440759550857343;0.0;0.2897716683727465;0.40770430207920794;0.0;0.0;0.3779421706537517;0.2513793275376779;0.22998217570165214;0.19861178594905168;0.39493299984172675;0.31182486872290344;0.32196312589583587;0.5550301005856576;0.3723279650108244;0.21726705603431065;0.0;0.29969515806526464;0.20972580903748653;0.0;0.29398534880919114;0.0;0.32170257814201847;0.38579138856438555;0.0;0.0;0.29947601599085577;0.0;0.0;0.20207746611412625;0.0;0.0;0.18233483713176843;0.0;0.0;0.26169871006050854;0.28448392491537505;0.0;0.30082751565542654;0.36582314318204173;0.35910343645558296;0.0;0.42391006547585813;0.0;0.0;0.26059060212057594;0.3172442312924236;0.0;0.0;0.20818476335735434;0.3406113701307698;0.3727788442446368;0.2600319682618409;0.39916311642267177;0.0;0.3869650858738234;0.30364421656074836;0.0;0.40357299162211385;0.0;0.2137785021897857;0.0;0.0;0.3633487834772275;0.0;0.3864458245385127;0.0;0.12460081543614689;0.46948387061631697;0.1362396954036584;0.16521615330375378;0.0;0.21036768337858625;0.29525714963564065;0.20224631006187557;0.36684431308120163;0.3693481353172773;0.17183937723668471;0.2218771520255175;0.0;0.0;0.19821181702597832;0.0;0.2445079458932157;0.0;0.0;0.4567650192660728;0.18040504912133393;0.0;0.3721026708337107;0.20513526630467951;0.1582866671302123;0.33915223658589605;0.1958758951316675;0.4231230138207389;0.0;0.0
GO:0032570;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2574142208271761;0.6735988035343029;0.8085772205724271;0.0;0.0;0.0;0.0;0.4697701894442786;0.33855043473707097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2288064465554151;0.0;0.29156412148455774;0.0;0.0;0.0;0.29179247181643064;0.0;0.0;0.0;0.0;0.0;0.0;0.08726024276639349;0.2450131326555934;0.0;0.0;0.0;0.5457237213403413;0.18011678834867476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21770456077348743;0.0;0.23843944611787374;0.0;0.5083227759205652;0.0;0.0;0.0;0.0;0.5484893850406235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3987209453409041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39749552657064496;0.0;0.0;0.0;0.0;0.0;0.0;0.36615141341580154;0.0
GO:0045762;0.3587083106855136;0.1911732700362078;0.17861921039462467;0.0;1.0;0.0;0.3963174575466804;0.2716868218112671;0.4350702220896117;0.14545948138031622;0.1659381647268995;0.18883657050736508;0.0;0.1956568175880502;0.0;0.19164130224612616;0.17963804113213006;0.19018260539051887;0.0;0.0;0.0;0.18675163550403862;0.0;0.2137571355448533;0.15207808379505255;0.0;0.0;0.14773844543410775;0.16204502537451318;0.3654351687716591;0.30242998215619055;0.1972542429903427;0.1790929341173483;0.22526285056219092;0.2662938154360469;0.24106219914261304;0.4898031321683154;0.0;0.1759767246429652;0.1476451680014678;0.0;0.21533379403230812;0.0;0.18153161329745804;0.19549172111524463;0.0;0.0;0.17591914283185706;0.0;0.0;0.4200524287002808;0.0;0.0;0.4406613577879015;0.0;0.0;0.1652447975902619;0.17186612226586798;0.0;0.1762735230883591;0.1914575887032077;0.1900398057864062;0.0;0.2549728524377137;0.0;0.0;0.229004476496208;0.13745785741467842;0.0;0.0;0.26085070781328634;0.18596950917912736;0.1928925477408743;0.12549425266686828;0.19805282384798892;0.0;0.19572087663090607;0.20122025081501413;0.0;0.19887420795854946;0.0;0.48519434685175455;0.0;0.0;0.18305658703918415;0.0;0.1956196002674134;0.0;0.21094730624167402;0.18401093263787274;0.11451850788242345;0.2981100418901053;0.0;0.48062765454688533;0.1748014449907433;0.3345453243653492;0.23945731205637227;0.19218887069628288;0.30510505255576376;0.1848600114000199;0.0;0.0;0.3020948271184006;0.0;0.36935852425180105;0.0;0.0;0.2628479821793628;0.08607831390372431;0.0;0.1927544784907718;0.14589426422992324;0.2636394313667955;0.1856373232345488;0.41222671325464944;0.2547754560400809;0.0;0.0
GO:0060644;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3435682873938677;0.5791803114206296;0.0;0.0;0.31377136556147406;0.39285024476182645;0.0;0.0;0.0;0.28823819354106484;0.0;0.0;0.33489212141872915;0.28108221991151944;0.0;0.0;0.0;0.0;0.0;0.2632436353269152;0.0;0.0;0.0;0.0;0.3304403698914166;0.0;0.16574767668553458;0.3378931750345841;0.0;0.3092519961052661;0.0;0.34261368747666177;0.0;0.30955161647817625;0.0;0.37541875156322535;0.6234686533322421;0.0;0.0;0.35035261204094303;0.11108096006152797;0.3110085414085781;0.18847446059668752;0.0;0.0;0.0;0.2521077166560079;0.0;0.3130422153220341;0.15202699155336705;0.0;0.3506593336496133;0.1650361248759096;0.0;0.0;0.7824397118539377;0.8272798478735428;0.0;0.0;0.3280578965522231;0.0;0.0;0.5811750536892701;0.34393967964136096;0.0;0.8259525755103277;0.36293997034751063;0.20515155066753998;0.0;0.0;0.0;0.0;0.35599719492001497;0.34335277088072624;0.30524505968873067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2266861107588169;0.31540140446479276;0.0;0.2056775142276536;0.0;0.15542757972379012;0.0;0.0;0.21769239264716708;0.22636691730099087;0.3273087370239891;0.0;0.0;0.0;0.0;0.0;0.30690901851820324;0.3719925073023625
GO:0051090;0.6684655372711619;0.3299223005790334;0.24406723397449426;0.0;0.3963174575466804;0.0;1.0;0.31644760006187156;0.31058157709617334;0.2508134827648062;0.2613353491074486;0.3230240941445228;0.0;0.3435068976070723;0.0;0.33131872396079676;0.29700827795715956;0.3269828554543587;0.0;0.0;0.0;0.3169707398541528;0.0;0.23692021607417796;0.27116223128320205;0.0;0.0;0.2576669689691689;0.2518077132429658;0.38763891215396734;0.44753113543793466;0.34846127668223104;0.295521103007791;0.2568790524299508;0.33851183793036743;0.2862407855909607;0.7037313624911349;0.0;0.2871311079001184;0.21866741920526922;0.0;0.23958876008681676;0.0;0.3022205103563972;0.3429983379365063;0.0;0.0;0.2869778419780753;0.0;0.0;0.3484453318015831;0.0;0.0;0.6078852526401087;0.0;0.0;0.2596197137018245;0.2763467433961375;0.0;0.2879221043996935;0.3307700029730913;0.3265609638489155;0.0;0.3141744448908968;0.0;0.0;0.23519352449840286;0.2279349421122503;0.0;0.0;0.4275397656409854;0.3147241695459762;0.33507647393773893;0.19682125046472831;0.35096119098692297;0.0;0.3437043984073219;0.21640967535658742;0.0;0.35354877960966546;0.0;0.694405459556272;0.0;0.0;0.4387653825410384;0.0;0.34339219754928324;0.0;0.30407667923184484;0.2569000576842229;0.15308372949978272;0.5149797516858174;0.0;0.6852358230918939;0.2840153548028099;0.6813630072919646;0.2831481165427006;0.3329587755698316;0.696058543473459;0.19140577831945968;0.0;0.0;0.4468071281845653;0.0;0.9221394036268176;0.0;0.0;0.33094253355799746;0.1358189139896441;0.0;0.33466006037983925;0.21484866625573706;0.3418234143882829;0.3137739560382608;0.3394885880758619;0.31376333140150164;0.0;0.0
GO:0000188;0.3316435036079698;0.32391847544901237;0.1310237068614769;0.0;0.2716868218112671;0.0;0.31644760006187156;1.0;0.544775782778288;0.16383913212158677;0.46078246022970737;0.2356041662850076;0.0;0.17844256253117619;0.0;0.23880141601965746;0.16502183932041153;0.1738780022890015;0.0;0.0;0.0;0.2332222009176429;0.0;0.14463983605988462;0.17062600049924936;0.0;0.0;0.13484442586393927;0.4507716951660696;0.3171775694585416;0.5748220454497808;0.24517567723410374;0.19369534030698948;0.1518423697897449;0.1770851496925072;0.1616434169100531;0.24558314462698527;0.0;0.220840420929468;0.13762636849798632;0.0;0.14563008602776184;0.0;0.16661843799815315;0.17830522887888753;0.0;0.0;0.275325919387401;0.0;0.0;0.4933647167120038;0.0;0.0;0.22231714907114858;0.0;0.0;0.17984642665752318;0.21608484177839998;0.0;0.16217822023752518;0.29603170302518045;0.17375863023711244;0.0;0.17018844620163884;0.0;0.0;0.15185825906098122;0.15665585458701292;0.0;0.0;0.4999238839488132;0.31584193588114906;0.17614044473723042;0.19539051587009926;0.21237686540394138;0.0;0.17849584383789452;0.16093468951801831;0.0;0.18111484778919118;0.0;0.24341335336080985;0.0;0.0;0.29155317919814494;0.0;0.17841160550001856;0.0;0.34215008868466185;0.13463409150582162;0.18436554909802397;0.36364858705144165;0.0;0.24126089671581802;0.43294588426023506;0.40513284711196484;0.2718496853747358;0.17555349856208563;0.3716598944525217;0.1263041354521026;0.0;0.0;0.5742270303503404;0.0;0.2913915019949668;0.0;0.0;0.1749913828063171;0.07954869955867211;0.0;0.17602530870931288;0.18562209373471694;0.8465967441121375;0.2319472983553619;0.4847072158305265;0.17006773691344018;0.0;0.0
GO:0000187;0.3251985918493094;0.3168559446841106;0.15996161242714668;0.0;0.4350702220896117;0.0;0.31058157709617334;0.544775782778288;1.0;0.16027068662021432;0.27893586169054363;0.16902680633942854;0.0;0.1744705379393674;0.0;0.17127045132529498;0.161619124516625;0.1701044387632406;0.0;0.0;0.0;0.1673544270017572;0.0;0.19491609248940742;0.16675928196962214;0.0;0.0;0.13186641967932738;0.272989656318086;0.5061583787654342;0.3472053783121327;0.17573962390072412;0.1897122912885266;0.20443774193311717;0.23767326175943027;0.21736704982797736;0.3713428097435201;0.0;0.1586494083888062;0.13525152390727466;0.0;0.19622620781473166;0.0;0.16315025352982757;0.17433924792142502;0.0;0.0;0.1866812447791662;0.0;0.0;0.8537060008095732;0.0;0.0;0.33666278191040766;0.0;0.0;0.1764075236605377;0.15530074150805434;0.0;0.15889059653502033;0.2895686194597051;0.16999019009698882;0.0;0.2286136250134898;0.0;0.0;0.20426705399451592;0.12361443766039198;0.0;0.0;0.3101679281814659;0.3091235543314459;0.17226913483510772;0.14031303310659918;0.20759792920681586;0.0;0.17452147328745224;0.2303779632217775;0.0;0.1770243290232767;0.0;0.3681129010245476;0.0;0.0;0.19659985392084683;0.0;0.174440943625261;0.0;0.2170841786521966;0.16427219076162844;0.12584802483361512;0.23490902392899035;0.0;0.3649079117274451;0.2668426571031929;0.26125278098667803;0.42683503758649;0.1717076644514212;0.24000357962812072;0.17059882562734402;0.0;0.0;0.3468520055581889;0.0;0.28598552773931557;0.0;0.0;0.23492449957602085;0.07801732504066781;0.0;0.17215900265150905;0.13378076775802197;0.47973168977384;0.16645901742925556;0.8389471679557817;0.22845492011983784;0.0;0.0
GO:0002634;0.2800808445702192;0.46796024529657776;0.36337799549782496;0.0;0.14545948138031622;0.0;0.2508134827648062;0.16383913212158677;0.16027068662021432;1.0;0.3350921215974852;0.3678470215202491;0.0;0.4038440776817029;0.0;0.38214855413005294;0.4626654828202912;0.37462707036443155;0.0;0.0;0.0;0.35763718201595895;0.0;0.28836181350617607;0.5260919445010123;0.0;0.0;0.4802102835296781;0.3186264315667569;0.1881545012618951;0.20305629159486877;0.41290409782964904;0.5319605499941099;0.32342454585802344;0.3948522758486699;0.3757384859720736;0.17754838092516023;0.0;0.309931564718648;0.21468786163920509;0.0;0.3453240988376036;0.0;0.47610048827628315;0.4029221088043644;0.0;0.0;0.44908215393499035;0.0;0.0;0.2032348054067574;0.0;0.0;0.1485348522159612;0.0;0.0;0.5025635730028472;0.2936916277044666;0.0;0.3111427534214982;0.4697792102391382;0.37390057319808034;0.0;0.42981803577302347;0.0;0.0;0.27210375228895606;0.40029393796224166;0.0;0.0;0.2130733125984445;0.4361402917761038;0.38874951332467284;0.4409972436972124;0.5145634654980616;0.0;0.40420252724493266;0.30551472707348065;0.0;0.4223577021835866;0.0;0.17464270276813262;0.0;0.0;0.3785052372287377;0.0;0.40363600820383366;0.0;0.2843437111170841;0.39257438370597786;0.25796079771926916;0.16828014352724485;0.0;0.17180353560325332;0.3761126546232736;0.20685685782311544;0.37449471420155916;0.4688274433252069;0.17515641746868485;0.25893044410636135;0.0;0.0;0.2026382403267811;0.0;0.2512789180145695;0.0;0.0;0.38149196488429576;0.18584894328787208;0.0;0.38801421844306905;0.2539130298964029;0.1985354557291286;0.3523206917857887;0.1968879042189465;0.35230310782771856;0.0;0.0
