;GO:0016525;GO:0014068;GO:0021957;GO:0007179;GO:1904659;GO:0001666;GO:0001701;GO:0048048;GO:0006518;GO:2001205;GO:0070208;GO:0019800;GO:0016239;GO:0014032;GO:0000902;GO:0090141;GO:0007266;GO:0046426;GO:0071560;GO:0016485;GO:0014824;GO:0010469;GO:0030334;GO:0018149;GO:0048050;GO:0007193;GO:0035583;GO:0035025;GO:0035582;GO:1903225;GO:0001890;GO:0045944;GO:0006469;GO:0043687;GO:0000122;GO:0030206;GO:1900747;GO:0071230;GO:0030208;GO:0007229;GO:0030207;GO:0001569;GO:0045112;GO:0019221;GO:0001649;GO:0051901;GO:0010596;GO:0050777;GO:2001223;GO:0050776;GO:0086100;GO:0032461;GO:0007043;GO:0006351;GO:0022617;GO:0044267;GO:0045995;GO:0007202;GO:0007204;GO:0007517;GO:1990314;GO:0006508;GO:0050900;GO:0032496;GO:0030199
GO:0016525;1.0;0.01873144595815766;0.0;0.029554417434315347;0.0;0.0;0.0;0.0;0.0;0.018942797270760477;0.0;0.0;0.016784996064347076;0.0;0.0;0.07110763298151258;0.029554417434315347;0.027745732267497995;0.0;0.0;0.022284038081440277;0.029554417434315347;0.029554417434315347;0.0;0.0;0.029554417434315347;0.013670278699900807;0.013149544133825549;0.009854943437532153;0.07821736526453642;0.0;0.0030507844279764845;0.00725795937566638;0.0;0.004334589126298501;0.0;0.02438313444946398;0.0;0.0;0.029554417434315347;0.0;0.0;0.0;0.029554417434315347;0.0;0.029554417434315347;0.07906803127870708;0.052693550906917914;0.04403325145824064;0.029554417434315347;0.029554417434315347;0.029554417434315347;0.0;0.0;0.0;0.0;0.15277603671478152;0.022284038081440277;0.011599311636661369;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.01873144595815766;1.0;0.0;0.03339691615813532;0.0;0.0;0.0;0.0;0.0;0.006368103265323283;0.0;0.0;0.08964904412720757;0.0;0.0;0.10004507709335599;0.03339691615813532;0.1458342909447656;0.0;0.0;0.01412351490195075;0.15765842615334905;0.03339691615813532;0.0;0.0;0.03339691615813532;0.06453394123873342;0.5578995181602321;0.04652270481605881;0.026294757422913692;0.0;0.016294308724158792;0.00725795937566638;0.0;0.004334589126298501;0.0;0.11510663391151366;0.0;0.0;0.03339691615813532;0.0;0.0;0.0;0.03339691615813532;0.0;0.03339691615813532;0.02658073044712493;0.03339691615813532;0.014802897818415294;0.03339691615813532;0.03339691615813532;0.10004507709335599;0.0;0.0;0.0;0.0;0.01873144595815766;0.01412351490195075;0.011599311636661369;0.0;0.0;0.0;0.0;0.0;0.0
GO:0021957;0.0;0.0;1.0;0.048240606390457866;0.0;0.0;0.048240606390457866;0.09252354731915849;0.048240606390457866;0.0;0.13403169211379498;0.007768333550726095;0.0;0.19843221030467129;0.6098594430143108;0.0;0.048240606390457866;0.0;0.034541580701594334;0.0;0.0;0.0;0.0;0.022277141600228655;0.09252354731915849;0.048240606390457866;0.0;0.0;0.0;0.0;0.048240606390457866;0.0;0.0;0.022277141600228655;0.0;0.00809250214922688;0.0;0.011861000587948936;0.005062098594956632;0.048240606390457866;0.008177108702576255;0.09252354731915849;0.0;0.048240606390457866;0.19843221030467129;0.0;0.0;0.0;0.0;0.0;0.048240606390457866;0.0;0.16407944539737634;0.005791764842280598;0.16407944539737634;0.041639583502808816;0.0;0.0;0.011599311636661369;0.048240606390457866;0.00866372901446263;0.0;0.048240606390457866;0.0;0.16407944539737634
GO:0007179;0.029554417434315347;0.03339691615813532;0.048240606390457866;1.0;0.0;0.0;0.0;0.0;0.059104979236953584;0.006368103265323283;0.03940633811535304;0.007768333550726095;0.02992652609562692;0.051804901593325084;0.07783384056271977;0.050129045712812556;0.6498399442085283;0.027745732267497995;0.034541580701594334;0.0;0.04733785106075398;0.1637692245489811;0.21671591069067894;0.022277141600228655;0.0;0.6498399442085283;0.013670278699900807;0.023444758292341956;0.009854943437532153;0.026294757422913692;0.0;0.005439344724655555;0.00725795937566638;0.022277141600228655;0.004334589126298501;0.00809250214922688;0.02438313444946398;0.011861000587948936;0.005062098594956632;0.7748302664313851;0.008177108702576255;0.0;0.0;0.7748302664313851;0.11260476012938384;0.07412010571338071;0.02658073044712493;0.05665226664241893;0.014802897818415294;0.14934313403128344;0.6498399442085283;0.056441063716711024;0.06242238378935261;0.005791764842280598;0.0907819473582988;0.041639583502808816;0.14934313403128344;0.040211699544984596;0.011599311636661369;0.0;0.00866372901446263;0.0;0.11260476012938384;0.0;0.062397976723033974
GO:1904659;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005781144103774908;0.0;0.004167643498543861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034541580701594334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011861000587948936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00866372901446263;0.0;0.0;0.0522750495245386;0.0
GO:0001701;0.0;0.0;0.048240606390457866;0.0;0.0;0.0;1.0;0.06865994159924727;0.0;0.0;0.0;0.0;0.0;0.09935972249475011;0.07783384056271977;0.0;0.0;0.0;0.0;0.0;0.04733785106075398;0.0;0.0;0.0;0.07007329026280386;0.0;0.0;0.0;0.0;0.0;0.12951359097001927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.14968290410618665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23330306690740424;0.0;0.0;0.0;0.0;0.0
GO:0048048;0.0;0.0;0.09252354731915849;0.0;0.0;0.0;0.06865994159924727;1.0;0.0;0.0;0.0;0.0;0.0;0.051804901593325084;0.13168701288848614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32986138242021423;0.0;0.0;0.0;0.0;0.0;0.0675267469225723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12070635897947189;0.0;0.0;0.06865994159924727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06865994159924727;0.0;0.0;0.0;0.0;0.0
GO:0006518;0.0;0.0;0.048240606390457866;0.059104979236953584;0.0;0.0;0.0;0.0;1.0;0.0;0.03940633811535304;0.04476235872329216;0.0;0.051804901593325084;0.059104979236953584;0.0;0.059104979236953584;0.0;0.034541580701594334;0.19439699663930796;0.0;0.0;0.0;0.12836439078311784;0.0;0.059104979236953584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12836439078311784;0.0;0.046630269131382546;0.0;0.011861000587948936;0.02916860761970536;0.059104979236953584;0.04711778538781467;0.0;0.11254442873986514;0.059104979236953584;0.059104979236953584;0.0;0.0;0.0;0.0;0.0;0.059104979236953584;0.0;0.059104979236953584;0.04592833212913522;0.059104979236953584;0.23993382385942888;0.0;0.0;0.011599311636661369;0.0;0.00866372901446263;0.34057217878987234;0.059104979236953584;0.0;0.059104979236953584
GO:2001205;0.018942797270760477;0.006368103265323283;0.0;0.006368103265323283;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.006368103265323283;0.0;0.0;0.006368103265323283;0.006368103265323283;0.019141856927522884;0.0;0.0;0.002693063064238813;0.006368103265323283;0.006368103265323283;0.0;0.0;0.006368103265323283;0.019141856927522884;0.006368103265323283;0.019141856927522884;0.06621157217639803;0.0;0.005439344724655555;0.019141856927522884;0.0;0.013029324657314607;0.0;0.019141856927522884;0.0;0.0;0.006368103265323283;0.0;0.0;0.0;0.006368103265323283;0.0;0.006368103265323283;0.019141856927522884;0.018146683517628985;0.09351430706299069;0.006368103265323283;0.006368103265323283;0.006368103265323283;0.0;0.0;0.0;0.0;0.018463238129181058;0.002693063064238813;0.002693063064238813;0.0;0.0;0.0;0.0;0.0;0.0
