;GO:0016525;GO:0014068;GO:0021957;GO:0007179;GO:1904659;GO:0001666;GO:0001701;GO:0048048;GO:0006518;GO:2001205;GO:0070208;GO:0019800;GO:0016239;GO:0014032;GO:0000902;GO:0090141;GO:0007266;GO:0046426;GO:0071560;GO:0016485;GO:0014824;GO:0010469;GO:0030334;GO:0018149;GO:0048050;GO:0007193;GO:0035583;GO:0035025;GO:0035582;GO:1903225;GO:0001890;GO:0045944;GO:0006469;GO:0043687;GO:0000122;GO:0030206;GO:1900747;GO:0071230;GO:0030208;GO:0007229;GO:0030207;GO:0001569;GO:0045112;GO:0019221;GO:0001649;GO:0051901;GO:0010596;GO:0050777;GO:2001223;GO:0050776;GO:0086100;GO:0032461;GO:0007043;GO:0006351;GO:0022617;GO:0044267;GO:0045995;GO:0007202;GO:0007204;GO:0007517;GO:1990314;GO:0006508;GO:0050900;GO:0032496;GO:0030199
GO:0016525;1.0;0.07619769492027631;0.0;0.07873145462272614;0.0;0.0;0.0;0.0;0.0;0.4471607943501008;0.0;0.0;0.0757519923261913;0.0;0.0;0.46983914137773686;0.07813955993013333;0.22685006755889173;0.0;0.0;0.055663496902885114;0.0949494834133734;0.09881421561126028;0.0;0.0;0.07813955993013333;0.18051348911226986;0.07046296099187317;0.18433671908620383;0.43069274487088266;0.0;0.10398160113830308;0.2653539827420939;0.0;0.3036208522043045;0.0;0.1874156371186366;0.0;0.0;0.0783125803978541;0.0;0.0;0.0;0.09675235423876306;0.0;0.06440190975630918;0.505401467342055;0.24786304135302362;0.47520623548720337;0.10232249491821296;0.05761672934141255;0.0697590976386423;0.0;0.0;0.0;0.0;0.44388819079281844;0.0616558760237332;0.07659690779298597;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.07619769492027631;1.0;0.0;0.0860824723601695;0.0;0.0;0.0;0.0;0.0;0.06787648238693347;0.0;0.0;0.22134604084781875;0.0;0.0;0.19684189191192755;0.0854596079104812;0.39743189836389464;0.0;0.0;0.05394516735490289;0.3850757655872578;0.10700817878098069;0.0;0.0;0.0854596079104812;0.24465674195144707;0.47276072434317196;0.24968647228797228;0.06544859303304613;0.0;0.2997623817166765;0.09492645274339154;0.0;0.10796661284663663;0.0;0.2537325596522303;0.0;0.0;0.08564171797996369;0.0;0.0;0.0;0.10487820903057013;0.0;0.17075992575314342;0.08121616491854916;0.2775936161708786;0.07199898045005027;0.3453704700294825;0.0636417011920079;0.20442414331267955;0.0;0.0;0.0;0.0;0.07771548385826069;0.05955464623467375;0.07338047001788467;0.0;0.0;0.0;0.0;0.0;0.0
GO:0021957;0.0;0.0;1.0;0.021040383582903943;0.0;0.0;0.19554049620736635;0.3359923004946693;0.02343508083738085;0.0;0.15550794189203265;0.017532779044369076;0.0;0.2472821113413235;0.5708688012384103;0.0;0.020919068091574542;0.0;0.020249741408514595;0.0;0.0;0.0;0.0;0.020377004946604303;0.30933459480738273;0.020919068091574542;0.0;0.0;0.0;0.0;0.1746495612699634;0.0;0.0;0.023398701818713976;0.0;0.01920656017453798;0.0;0.02047231353916921;0.018307684229438067;0.020954574867523425;0.018489420279622117;0.34304939394293155;0.0;0.024539713195627318;0.27255777427117284;0.0;0.0;0.0;0.0;0.0;0.016430515760039975;0.0;0.17903219431903375;0.027666107247553737;0.17220163913979336;0.028570851818778917;0.0;0.0;0.022849315921731388;0.1890065357837318;0.01797790430867298;0.0;0.023367050730688;0.0;0.1686896705401631
GO:0007179;0.07873145462272614;0.0860824723601695;0.021040383582903943;1.0;0.0;0.0;0.0;0.0;0.031495556706000113;0.06963320725460452;0.023029518021079505;0.021684700450242282;0.08558186359811598;0.02430429968813146;0.029673954249139652;0.07584044373612775;0.23376049636132282;0.08420145409359746;0.02599915670752367;0.0;0.05539199369186;0.10711346451003988;0.11144046620464139;0.026209321127846012;0.0;0.23376049636132282;0.06708038150796272;0.07963867307538636;0.06849454919210259;0.06708038150796272;0.0;0.11722195269614653;0.09839815299931506;0.031429884012581635;0.112480327187729;0.02430429968813146;0.06963320725460452;0.026367207516203514;0.022882608116611785;0.37985327470017877;0.0231672271618646;0.0;0.0;0.4686351670049474;0.027535555518351493;0.07282206919688144;0.08374409281773927;0.08092007178110315;0.07397868778856251;0.10152457694402373;0.17263538261042385;0.0788473922039419;0.027561856912577724;0.03964360639820183;0.026209321127846012;0.04152798768914033;0.08035293620834413;0.061322944468326764;0.07608373860798875;0.0;0.022369725580730186;0.0;0.03137280333960757;0.0;0.025525792375409296
GO:1904659;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17353929953439107;0.0;0.17692769375442222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2314857683248776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23511953570985317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19623427383683012;0.0;0.0;0.279092884949412;0.0
GO:0001701;0.0;0.0;0.19554049620736635;0.0;0.0;0.0;1.0;0.22498438772580365;0.0;0.0;0.0;0.0;0.0;0.2967151562893379;0.2812694763955266;0.0;0.0;0.0;0.0;0.0;0.26044497667433886;0.0;0.0;0.0;0.20182261179690622;0.0;0.0;0.0;0.0;0.0;0.3067064288469604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2917078699455606;0.0;0.0;0.25971919052550263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34165895554005493;0.0;0.0;0.0;0.0;0.0
GO:0048048;0.0;0.0;0.3359923004946693;0.0;0.0;0.0;0.22498438772580365;1.0;0.0;0.0;0.0;0.0;0.0;0.19232131452801118;0.4561008214850337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8138873433198722;0.0;0.0;0.0;0.0;0.0;0.19776626001630523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3878217829247329;0.0;0.0;0.2148053273419523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21637785626663134;0.0;0.0;0.0;0.0;0.0
GO:0006518;0.0;0.0;0.02343508083738085;0.031495556706000113;0.0;0.0;0.0;0.0;1.0;0.0;0.025929606756970973;0.2042121659444443;0.0;0.027557012770803035;0.03467044846997328;0.0;0.03122449696778025;0.0;0.029756408309726985;0.28189466160183774;0.0;0.0;0.0;0.25303682733331523;0.0;0.03122449696778025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3125178219094797;0.0;0.23218342822803217;0.0;0.030239511220144476;0.21690369269880214;0.0313036706362098;0.21994362292653183;0.0;0.09321854461014589;0.04004303463851169;0.03178629240910469;0.0;0.0;0.0;0.0;0.0;0.022180216899502198;0.0;0.031821346190755856;0.42889218799970197;0.030032027416958384;0.4382935931764186;0.0;0.0;0.03572979483922665;0.0;0.025096183822877642;0.3745139415067439;0.03701214013038615;0.0;0.02913796936775613
GO:2001205;0.4471607943501008;0.06787648238693347;0.0;0.06963320725460452;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.06756485033294045;0.0;0.0;0.26177213079034023;0.06922507795988793;0.1931212512669679;0.0;0.0;0.04522381300535716;0.08030986120270579;0.08271792840818831;0.0;0.0;0.06922507795988793;0.16064169802991204;0.06380566320889053;0.1634326497400965;0.3885511811552168;0.0;0.0858612175733499;0.2180417286608881;0.0;0.24114832053903074;0.0;0.1656651771896019;0.0;0.0;0.0693445216752181;0.0;0.0;0.0;0.08143941439615732;0.0;0.05935430562821362;0.39854559505936565;0.5789643576231323;0.5214558439360809;0.4465497583812885;0.054179500665246794;0.06329673112888025;0.0;0.0;0.0;0.0;0.3434386818890569;0.049100952405871715;0.05813106276529915;0.0;0.0;0.0;0.0;0.0;0.0
