;GO:0016525;GO:0014068;GO:0021957;GO:0007179;GO:1904659;GO:0001666;GO:0001701;GO:0048048;GO:0006518;GO:2001205;GO:0070208;GO:0019800;GO:0016239;GO:0014032;GO:0000902;GO:0090141;GO:0007266;GO:0046426;GO:0071560;GO:0016485;GO:0014824;GO:0010469;GO:0030334;GO:0018149;GO:0048050;GO:0007193;GO:0035583;GO:0035025;GO:0035582;GO:1903225;GO:0001890;GO:0045944;GO:0006469;GO:0043687;GO:0000122;GO:0030206;GO:1900747;GO:0071230;GO:0030208;GO:0007229;GO:0030207;GO:0001569;GO:0045112;GO:0019221;GO:0001649;GO:0051901;GO:0010596;GO:0050777;GO:2001223;GO:0050776;GO:0086100;GO:0032461;GO:0007043;GO:0006351;GO:0022617;GO:0044267;GO:0045995;GO:0007202;GO:0007204;GO:0007517;GO:1990314;GO:0006508;GO:0050900;GO:0032496;GO:0030199
GO:0016525;1.0;0.23483791567653758;0.0;0.30238591606128284;0.0;0.0;0.0;0.0;0.0;0.42556044429227413;0.0;0.0;0.23517257119763688;0.0;0.0;0.36094791610041704;0.3023794910432482;0.2780125707385607;0.0;0.0;0.1632399883647328;0.30180803103438064;0.3143528280508833;0.0;0.0;0.30237668375296634;0.21420545681737765;0.2113850071811229;0.16622551294283516;0.6032298148297535;0.0;0.1563905932116605;0.18428348901550617;0.0;0.1918886498623317;0.0;0.27787239677506215;0.0;0.0;0.3259262064063246;0.0;0.0;0.0;0.3259262064063246;0.0;0.25520892996524636;0.3766177934445696;0.37852174143240896;0.4334632647091349;0.3548262751898087;0.3259303431023839;0.2646586847679099;0.0;0.0;0.0;0.0;0.5919292418345597;0.18937644032966042;0.1600625993975771;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.23483791567653758;1.0;0.0;0.34067362175701554;0.0;0.0;0.0;0.0;0.0;0.20283185407827717;0.0;0.0;0.3769319120911833;0.0;0.0;0.38623466109644405;0.3406670952121962;0.5084490618806919;0.0;0.0;0.1511912249104494;0.6072311377745927;0.3527824701022263;0.0;0.0;0.340664243553139;0.36019079299831896;0.8143665030327432;0.28320641966945986;0.2571728336647646;0.0;0.2574051044658294;0.17497332980661395;0.0;0.1818151984417477;0.0;0.4592966376313684;0.0;0.0;0.3644041242794228;0.0;0.0;0.0;0.3644041242794228;0.0;0.35031690012668376;0.2510250828694001;0.3412281269824542;0.20637407374086864;0.3930490732339631;0.36440826270554233;0.4200726647412473;0.0;0.0;0.0;0.0;0.30316486214960214;0.17334993036224924;0.14846165115072837;0.0;0.0;0.0;0.0;0.0;0.0
GO:0021957;0.0;0.0;1.0;0.2078879986783936;0.0;0.0;0.21558205838595426;0.2901613898453061;0.20797732114777764;0.0;0.3425242890635675;0.12936738716337287;0.0;0.365446621185436;0.6553069575019961;0.0;0.2078838894962282;0.0;0.18288082789375457;0.0;0.0;0.0;0.0;0.1727618112003841;0.2901567714207461;0.2078820940628685;0.0;0.0;0.0;0.0;0.22333687054502468;0.0;0.0;0.1727618112003841;0.0;0.1320733462793683;0.0;0.15511891080148502;0.11497823355750508;0.22286211943467352;0.13206770369636578;0.2702033252199615;0.0;0.22286211943467352;0.40858029801031326;0.0;0.0;0.0;0.0;0.0;0.22286473660406508;0.0;0.36602086682073304;0.1267464417801544;0.379170672819389;0.1943859913083679;0.0;0.0;0.15190780237872778;0.2417542681073699;0.14452133787886098;0.0;0.22241631936702796;0.0;0.3658003347089423
GO:0007179;0.30238591606128284;0.34067362175701554;0.2078879986783936;1.0;0.0;0.0;0.0;0.0;0.27219197385297866;0.2398699745652675;0.2619486071036768;0.15161658515503312;0.3412373793254875;0.28568328897138956;0.2836499649782116;0.35191539395850435;0.6477745921889773;0.32005863998325945;0.2307495571164042;0.0;0.18772307305718577;0.45889207508683344;0.4823132906842771;0.21486997755953902;0.0;0.6477672711906379;0.23832886015429125;0.3017991103386135;0.18039498091915615;0.31977806970733746;0.0;0.21529456013328682;0.20186157106092142;0.21486997755953902;0.21102284375957303;0.15534676848308598;0.3198728747310102;0.18824137840981495;0.13222337284848434;0.8070477736626505;0.15533896211957537;0.0;0.0;0.8070477736626505;0.3321051921767341;0.3754684500053759;0.3103278168660404;0.36891792293655895;0.24483981124396678;0.4488655549167374;0.7102494097407946;0.3919459897701042;0.2857421687328754;0.14802909124885474;0.299495404661607;0.24937253581476554;0.42601930379171526;0.22313790001400557;0.2504415078987907;0.0;0.17285921812871308;0.0;0.2974655326369412;0.0;0.28551424704862544
GO:1904659;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13812538198676444;0.0;0.10506235221341859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2606659068846261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20768631190155715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18911885604154027;0.0;0.0;0.2993428567360905;0.0
GO:0001701;0.0;0.0;0.21558205838595426;0.0;0.0;0.0;1.0;0.301211248847703;0.0;0.0;0.0;0.0;0.0;0.40324148423283535;0.2981697376557656;0.0;0.0;0.0;0.0;0.0;0.1939744502558122;0.0;0.0;0.0;0.3012045685716461;0.0;0.0;0.0;0.0;0.0;0.4232257403033064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3726649536615992;0.0;0.0;0.35218502392339196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47423107756263544;0.0;0.0;0.0;0.0;0.0
GO:0048048;0.0;0.0;0.2901613898453061;0.0;0.0;0.0;0.301211248847703;1.0;0.0;0.0;0.0;0.0;0.0;0.30156425354339894;0.4017409563351774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7047736324747212;0.0;0.0;0.0;0.0;0.0;0.31656937859989603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3678505758121111;0.0;0.0;0.353762243427549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35489235523957857;0.0;0.0;0.0;0.0;0.0
GO:0006518;0.0;0.0;0.20797732114777764;0.27219197385297866;0.0;0.0;0.0;0.0;1.0;0.0;0.26209044183784935;0.41018842626241425;0.0;0.28585199919212945;0.2838162814880059;0.0;0.27218492944447814;0.0;0.23085961069214228;0.5263205290958026;0.0;0.0;0.0;0.581392203713968;0.0;0.27218185154371943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.581392203713968;0.0;0.42028342504637883;0.0;0.18831461269355307;0.3577070647629342;0.29844738008117117;0.42026229851466823;0.0;0.4031551901972148;0.29844738008117117;0.33233320786433856;0.0;0.0;0.0;0.0;0.0;0.29845207357867315;0.0;0.2859109485241919;0.4001484819705475;0.2996808280212774;0.6747968678417801;0.0;0.0;0.18360295395025977;0.0;0.17292097076913154;0.5744636059078635;0.297648450281194;0.0;0.28568275761418993
GO:2001205;0.42556044429227413;0.20283185407827717;0.0;0.2398699745652675;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.20303156278434878;0.0;0.0;0.2480546922783855;0.23986673892263033;0.2718236418302574;0.0;0.0;0.11494460337561412;0.23957875037610069;0.24581062328738382;0.0;0.0;0.2398653251539294;0.2247778688177809;0.18838445391250894;0.18459729755574247;0.5364589956200185;0.0;0.15061079169150293;0.20025779016362713;0.0;0.20665383157747186;0.0;0.2717273290866069;0.0;0.0;0.25139710771694146;0.0;0.0;0.0;0.25139710771694146;0.0;0.21467653820934146;0.3417737551369456;0.3342216253078851;0.5145215802758547;0.2647060046690166;0.25139907736060596;0.21996377101099118;0.0;0.0;0.0;0.0;0.3592924007882934;0.12731748205621082;0.11336006545652233;0.0;0.0;0.0;0.0;0.0;0.0
