;GO:0016525;GO:0014068;GO:0021957;GO:0007179;GO:1904659;GO:0001666;GO:0001701;GO:0048048;GO:0006518;GO:2001205;GO:0070208;GO:0019800;GO:0016239;GO:0014032;GO:0000902;GO:0090141;GO:0007266;GO:0046426;GO:0071560;GO:0016485;GO:0014824;GO:0010469;GO:0030334;GO:0018149;GO:0048050;GO:0007193;GO:0035583;GO:0035025;GO:0035582;GO:1903225;GO:0001890;GO:0045944;GO:0006469;GO:0043687;GO:0000122;GO:0030206;GO:1900747;GO:0071230;GO:0030208;GO:0007229;GO:0030207;GO:0001569;GO:0045112;GO:0019221;GO:0001649;GO:0051901;GO:0010596;GO:0050777;GO:2001223;GO:0050776;GO:0086100;GO:0032461;GO:0007043;GO:0006351;GO:0022617;GO:0044267;GO:0045995;GO:0007202;GO:0007204;GO:0007517;GO:1990314;GO:0006508;GO:0050900;GO:0032496;GO:0030199
GO:0016525;1.0;0.25452279955392026;0.0;0.3476601930532108;0.0;0.0;0.0;0.0;0.0;0.47068653938127614;0.0;0.0;0.29873260618495057;0.0;0.0;0.49231901645371773;0.30415614016750064;0.32952678241836325;0.0;0.0;0.2992054164416575;0.3894167240266139;0.4180624149096624;0.0;0.0;0.3406752509841701;0.34550079306210985;0.22772024499225957;0.34550079306210985;0.48751620436619303;0.0;0.35396816189306474;0.3650013886098975;0.0;0.41086270226570626;0.0;0.34550079306210985;0.0;0.0;0.28732647518258375;0.0;0.0;0.0;0.3863293869291936;0.0;0.28732647518258375;0.4977138604189567;0.48528710683110443;0.47469969029265274;0.46211204918696647;0.30415614016750064;0.3036708683170224;0.0;0.0;0.0;0.0;0.5793962470032546;0.20010828427699995;0.2595850536495993;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.25452279955392026;1.0;0.0;0.29956560223438455;0.0;0.0;0.0;0.0;0.0;0.22374314557048924;0.0;0.0;0.3574618108893332;0.0;0.0;0.33618572891034626;0.2560615493486744;0.4780981285200308;0.0;0.0;0.2346436367742753;0.5300013685947074;0.3699678240908362;0.0;0.0;0.2925806601653439;0.3588172718340877;0.5407545759830484;0.3588172718340877;0.2560615493486744;0.0;0.3972086278041791;0.26428057426595225;0.0;0.29510617584108845;0.0;0.40110856518901666;0.0;0.0;0.23923188436375753;0.0;0.0;0.0;0.3382347961103674;0.0;0.3166183446805923;0.2628204175265099;0.45687315015372687;0.2659062722645507;0.5145336473785316;0.2560615493486744;0.3502150025146677;0.0;0.0;0.0;0.0;0.34731901702159146;0.14271900280576594;0.2034259638919712;0.0;0.0;0.0;0.0;0.0;0.0
GO:0021957;0.0;0.0;1.0;0.44591105330956243;0.0;0.0;0.30218615578242797;0.53699680759024;0.39475413395734255;0.0;0.4772016191318648;0.3855773354389354;0.0;0.5268079290989898;0.7118744116188802;0.0;0.4024070004238523;0.0;0.28367981189368235;0.0;0.0;0.0;0.0;0.3608308974089873;0.53699680759024;0.4389261112405218;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.34933943682064933;0.0;0.3855773354389354;0.0;0.355171008825149;0.3855773354389354;0.3855773354389354;0.3855773354389354;0.5201671426053232;0.0;0.48458024718554527;0.5001335411981965;0.0;0.0;0.0;0.0;0.0;0.4024070004238523;0.0;0.5394787798850598;0.4928671133341394;0.4685696557467697;0.47651935223432657;0.0;0.0;0.2876916686482017;0.5022819096235476;0.24138851853875337;0.0;0.4849883252655831;0.0;0.43491032577693584
GO:0007179;0.3476601930532108;0.29956560223438455;0.44591105330956243;1.0;0.0;0.0;0.0;0.0;0.45508785182796957;0.31688053906977975;0.44591105330956243;0.44591105330956243;0.3422979386210108;0.4725854412103556;0.5393929228122514;0.33651059543529216;0.5957003813955282;0.30090652842603316;0.3440135297643094;0.0;0.45648110838047956;0.4880646358303995;0.4672465351623708;0.4211646152796143;0.0;0.6322194922121978;0.4610693559699618;0.270065594892252;0.4610693559699618;0.33371020405469665;0.0;0.397533494329125;0.3786724279724964;0.40967315469127635;0.38224244827337617;0.44591105330956243;0.31688053906977975;0.41550472669577604;0.44591105330956243;0.6156328854286155;0.44591105330956243;0.0;0.0;0.7146357971752254;0.44591105330956243;0.33651059543529216;0.35595781102580043;0.44019966399021837;0.487743743870755;0.4978601612150231;0.5957003813955282;0.3505398690396136;0.5081882140627574;0.5532008312047665;0.4044754142958038;0.5368530701049536;0.4445977280931261;0.2486476823178529;0.34802538651882875;0.0;0.3017222364093804;0.0;0.5453220431362101;0.0;0.37081608432596996
GO:1904659;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3442539299642742;0.0;0.3442539299642742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40838186206509414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4572118220071442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36609056871016515;0.0;0.0;0.4946624801562114;0.0
GO:0001701;0.0;0.0;0.30218615578242797;0.0;0.0;0.0;1.0;0.31901582076734486;0.0;0.0;0.0;0.0;0.0;0.4034528182307385;0.39566802528511696;0.0;0.0;0.0;0.0;0.0;0.39556893884399297;0.0;0.0;0.0;0.31901582076734486;0.0;0.0;0.0;0.0;0.0;0.3767784303299453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3787392738590761;0.0;0.0;0.30218615578242797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4326853672708829;0.0;0.0;0.0;0.0;0.0
GO:0048048;0.0;0.0;0.53699680759024;0.0;0.0;0.0;0.31901582076734486;1.0;0.0;0.0;0.0;0.0;0.0;0.48987902556832014;0.6304786770929292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7711775863247552;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.53699680759024;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5191115746084645;0.0;0.0;0.0;0.0;0.0
GO:0006518;0.0;0.0;0.39475413395734255;0.45508785182796957;0.0;0.0;0.0;0.0;1.0;0.0;0.39475413395734255;0.5638537782096232;0.0;0.4214285218581357;0.4882360034600315;0.0;0.41158379894225944;0.0;0.33514790376701836;0.6085705906261144;0.0;0.0;0.0;0.5617685771690917;0.0;0.4481029097589289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5502771165807537;0.0;0.5638537782096232;0.0;0.406639100698485;0.5638537782096232;0.39475413395734255;0.5638537782096232;0.0;0.44172228327584834;0.49375704570395235;0.39475413395734255;0.0;0.0;0.0;0.0;0.0;0.41158379894225944;0.0;0.45703129471053744;0.6434469465521269;0.38612217057224735;0.6875994706336779;0.0;0.0;0.360196593669213;0.0;0.3056478964248858;0.6336179535081339;0.4941651237839902;0.0;0.35246284060241356
GO:2001205;0.47068653938127614;0.22374314557048924;0.0;0.31688053906977975;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2819642207503838;0.0;0.0;0.3667987050203932;0.2733764861840696;0.3157262164211739;0.0;0.0;0.2519585736096705;0.3586370700431829;0.3872827609262314;0.0;0.0;0.3098955970007391;0.3162114882716522;0.19694059100882855;0.3162114882716522;0.5341535306769329;0.0;0.3231885079096337;0.36251463838110054;0.0;0.3970621362685169;0.0;0.3358415446371646;0.0;0.0;0.25654682119915273;0.0;0.0;0.0;0.3555497329457626;0.0;0.25654682119915273;0.4772695721486303;0.5729915958911143;0.5895953658310102;0.5278024986521577;0.2733764861840696;0.27289121433359137;0.0;0.0;0.0;0.0;0.5321494041712677;0.15286144144501296;0.21233821081761228;0.0;0.0;0.0;0.0;0.0;0.0
