;GO:0010360;GO:0090314;GO:0042738;GO:0022408;GO:0006887;GO:0023014;GO:0000187;GO:0050871;GO:1902808;GO:0006958;GO:0095500;GO:0035459;GO:0019369;GO:0051601;GO:0050853;GO:0051568;GO:0042742;GO:0009306;GO:0000055;GO:0006888;GO:0002029;GO:0045087;GO:0033148;GO:0031146;GO:0018105
GO:0010360;1.0;0.38031859593260264;0.0;0.43674221201279123;0.0;0.3425295925769704;0.37934716622331294;0.2910005259598068;0.2408071200308996;0.2737389623204306;0.32708773812201697;0.0;0.0;0.0;0.29056862730534755;0.0;0.0;0.0;0.0;0.0;0.33142800834947844;0.0;0.22692401814290286;0.0;0.0
GO:0090314;0.38031859593260264;1.0;0.0;0.36173822914834824;0.0;0.3256999275920535;0.3014585659416596;0.3778944611169007;0.3231774043653948;0.3138179532999968;0.3102580731371;0.0;0.0;0.0;0.33064761828491374;0.0;0.0;0.0;0.0;0.0;0.24093528669176711;0.0;0.3138179532999968;0.0;0.0
GO:0042738;0.0;0.0;1.0;0.0;0.3604295647309135;0.5043112145538655;0.0;0.0;0.0;0.4298561300976581;0.45575577622543867;0.44591105330956243;0.34462115373248986;0.0;0.41923666540876925;0.4691799142671595;0.0;0.43489259214287385;0.0;0.0;0.0;0.0;0.0;0.512551567651858;0.3397684904185622
GO:0022408;0.43674221201279123;0.36173822914834824;0.0;1.0;0.0;0.47245767662345606;0.3490163656536501;0.408137323993496;0.37073520407738525;0.3645386205289437;0.43435458517908604;0.0;0.0;0.0;0.3978354743624166;0.0;0.0;0.0;0.0;0.0;0.4575001414349161;0.0;0.34406081617659207;0.0;0.0
GO:0006887;0.0;0.0;0.3604295647309135;0.0;1.0;0.49465799718227704;0.0;0.0;0.0;0.0;0.47921614272732355;0.564482661808182;0.3403142365149228;0.4219025846702964;0.4426970319106541;0.4595266968955711;0.0;0.7678591520145288;0.4613723787321477;0.6364501306216901;0.0;0.0;0.0;0.4258673669257372;0.3724065664019028
GO:0023014;0.3425295925769704;0.3256999275920535;0.5043112145538655;0.47245767662345606;0.49465799718227704;1.0;0.32576935011015185;0.3894139592725965;0.3520118393564857;0.5644707966523883;0.6406764045981106;0.49787201858118535;0.4118043813320285;0.0;0.604157293781441;0.6103518751425204;0.0;0.5196572330431604;0.0;0.0;0.3421671164406095;0.0;0.3253374514556926;0.5644707966523883;0.7584589805873685
GO:0000187;0.37934716622331294;0.3014585659416596;0.0;0.3490163656536501;0.0;0.32576935011015185;1.0;0.36827279300340054;0.33087067308728985;0.3824157083712405;0.31032749565519835;0.0;0.0;0.0;0.38523410480729314;0.0;0.0;0.0;0.0;0.0;0.40557884281559636;0.0;0.481838547382552;0.0;0.0
GO:0050871;0.2910005259598068;0.3778944611169007;0.0;0.408137323993496;0.0;0.3894139592725965;0.36827279300340054;1.0;0.3899916314271358;0.4624792846967138;0.3566571679822478;0.0;0.0;0.0;0.46199401284623554;0.0;0.0;0.0;0.0;0.0;0.2906380498234458;0.0;0.36331724352634254;0.0;0.0
GO:1902808;0.2408071200308996;0.3231774043653948;0.0;0.37073520407738525;0.0;0.3520118393564857;0.33087067308728985;0.3899916314271358;1.0;0.2908590005872096;0.3192550480661371;0.0;0.0;0.0;0.30768866557212654;0.0;0.0;0.0;0.0;0.0;0.2532359299073351;0.0;0.32591512361023184;0.0;0.0
GO:0006958;0.2737389623204306;0.3138179532999968;0.4298561300976581;0.3645386205289437;0.0;0.5644707966523883;0.3824157083712405;0.4624792846967138;0.2908590005872096;1.0;0.43761722505236517;0.0;0.3430137510754887;0.0;0.6518756551181304;0.5293394963656823;0.4144837950346935;0.0;0.0;0.0;0.316601564534254;0.6907068604824789;0.367972541167917;0.49568016639584844;0.41724300935248027
GO:0095500;0.32708773812201697;0.3102580731371;0.45575577622543867;0.43435458517908604;0.47921614272732355;0.6406764045981106;0.31032749565519835;0.3566571679822478;0.3192550480661371;0.43761722505236517;1.0;0.4824301641262319;0.348026680675686;0.0;0.5887154393264875;0.4725854412103556;0.0;0.5042153785882069;0.0;0.0;0.3094103251502608;0.0;0.2925806601653439;0.4389261112405218;0.3604889541971536
GO:0035459;0.0;0.0;0.44591105330956243;0.0;0.564482661808182;0.49787201858118535;0.0;0.0;0.0;0.0;0.4824301641262319;1.0;0.3381819577598097;0.4519191606308653;0.44591105330956243;0.5543650019874087;0.0;0.5566782220404016;0.5241926303213802;0.5241926303213802;0.0;0.0;0.0;0.42908138832464554;0.33332929444588216
GO:0019369;0.0;0.0;0.34462115373248986;0.0;0.3403142365149228;0.4118043813320285;0.0;0.0;0.0;0.3430137510754887;0.348026680675686;0.3381819577598097;1.0;0.0;0.31150756985901656;0.37667308104532254;0.0;0.365313472375806;0.0;0.0;0.0;0.0;0.0;0.39247754262656587;0.3563316789381267
GO:0051601;0.0;0.0;0.0;0.0;0.4219025846702964;0.0;0.0;0.0;0.0;0.0;0.0;0.4519191606308653;0.0;1.0;0.0;0.0;0.0;0.5392611251752977;0.5760504445776868;0.46511418762656137;0.0;0.0;0.0;0.0;0.0
GO:0050853;0.29056862730534755;0.33064761828491374;0.41923666540876925;0.3978354743624166;0.4426970319106541;0.604157293781441;0.38523410480729314;0.46199401284623554;0.30768866557212654;0.6518756551181304;0.5887154393264875;0.44591105330956243;0.31150756985901656;0.0;1.0;0.4360663303936862;0.0;0.46769626777153733;0.0;0.0;0.3334312295191709;0.5518541529207539;0.3674872693174387;0.4024070004238523;0.3239698433804841
GO:0051568;0.0;0.0;0.4691799142671595;0.0;0.4595266968955711;0.6103518751425204;0.0;0.0;0.0;0.5293394963656823;0.4725854412103556;0.5543650019874087;0.37667308104532254;0.0;0.4360663303936862;1.0;0.0;0.4845259327564543;0.0;0.0;0.0;0.0;0.0;0.5293394963656823;0.5071148115998979
GO:0042742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4144837950346935;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.708953823438248;0.0;0.0;0.0
GO:0009306;0.0;0.0;0.43489259214287385;0.0;0.7678591520145288;0.5196572330431604;0.0;0.0;0.0;0.0;0.5042153785882069;0.5566782220404016;0.365313472375806;0.5392611251752977;0.46769626777153733;0.4845259327564543;0.0;1.0;0.6106366946554147;0.5131741691546916;0.0;0.0;0.0;0.45086660278662044;0.39740580226278605
GO:0000055;0.0;0.0;0.0;0.0;0.4613723787321477;0.0;0.0;0.0;0.0;0.0;0.0;0.5241926303213802;0.0;0.5760504445776868;0.0;0.0;0.0;0.6106366946554147;1.0;0.5679116194030701;0.0;0.0;0.0;0.0;0.0
GO:0006888;0.0;0.0;0.0;0.0;0.6364501306216901;0.0;0.0;0.0;0.0;0.0;0.0;0.5241926303213802;0.0;0.46511418762656137;0.0;0.0;0.0;0.5131741691546916;0.5679116194030701;1.0;0.0;0.0;0.0;0.0;0.0
GO:0002029;0.33142800834947844;0.24093528669176711;0.0;0.4575001414349161;0.0;0.3421671164406095;0.40557884281559636;0.2906380498234458;0.2532359299073351;0.316601564534254;0.3094103251502608;0.0;0.0;0.0;0.3334312295191709;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.395276993184517;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6907068604824789;0.0;0.0;0.0;0.0;0.5518541529207539;0.0;0.708953823438248;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0033148;0.22692401814290286;0.3138179532999968;0.0;0.34406081617659207;0.0;0.3253374514556926;0.481838547382552;0.36331724352634254;0.32591512361023184;0.367972541167917;0.2925806601653439;0.0;0.0;0.0;0.3674872693174387;0.0;0.0;0.0;0.0;0.0;0.395276993184517;0.0;1.0;0.0;0.0
GO:0031146;0.0;0.0;0.512551567651858;0.0;0.4258673669257372;0.5644707966523883;0.0;0.0;0.0;0.49568016639584844;0.4389261112405218;0.42908138832464554;0.39247754262656587;0.0;0.4024070004238523;0.5293394963656823;0.0;0.45086660278662044;0.0;0.0;0.0;0.0;0.0;1.0;0.45953430270740925
GO:0018105;0.0;0.0;0.3397684904185622;0.0;0.3724065664019028;0.7584589805873685;0.0;0.0;0.0;0.41724300935248027;0.3604889541971536;0.33332929444588216;0.3563316789381267;0.0;0.3239698433804841;0.5071148115998979;0.0;0.39740580226278605;0.0;0.0;0.0;0.0;0.0;0.45953430270740925;1.0
