;GO:0006281;GO:0043507;GO:0006284;GO:0030150;GO:0006283;GO:1901224;GO:0006168;GO:0007254;GO:0006166;GO:0051092;GO:0000462;GO:0000187;GO:0048240;GO:0002755;GO:0075733;GO:0000184;GO:0060409;GO:0032201;GO:0031116;GO:0034502;GO:0044209;GO:1902164;GO:1902167;GO:0006296;GO:0006293;GO:0006294;GO:0006297;GO:0006298;GO:0002098;GO:0051412;GO:0071480;GO:0000470;GO:0035666;GO:0043409;GO:0030490;GO:0002181;GO:0000715;GO:1900034;GO:0008284;GO:0006261;GO:0042276;GO:0007595;GO:0043488;GO:0046632;GO:0045944;GO:0006268;GO:0000398;GO:0006417;GO:0000165;GO:0071392;GO:0016197;GO:0033119;GO:0070987;GO:0016579;GO:0000209;GO:0006552;GO:0000724;GO:0007004;GO:0007249;GO:1904803;GO:1903955;GO:0050862;GO:0045040;GO:0010923;GO:1905053;GO:0030512;GO:0045727;GO:1902231;GO:0036297;GO:0007179;GO:0006366;GO:0051170;GO:0051291;GO:0061418;GO:0006364;GO:0045840;GO:0006368;GO:0070126;GO:0016055;GO:0098779;GO:0070125;GO:0031397;GO:2000435;GO:0017148;GO:0045738;GO:1901796;GO:0046425;GO:1904667;GO:0043950;GO:0043312;GO:0000028;GO:0061408;GO:0000027;GO:0006414;GO:0042104;GO:0006412;GO:0000387;GO:0030218;GO:0006768;GO:0010628;GO:0010501;GO:0031145;GO:0032079;GO:0070911;GO:2001272;GO:0051591;GO:0000122;GO:0032869;GO:0045471;GO:0051225;GO:0006614;GO:0006977;GO:0000082;GO:0034644;GO:0070423;GO:0010951;GO:0071356;GO:0070301;GO:2000059;GO:0032743;GO:0042769;GO:0006351;GO:0006355;GO:1902546;GO:0000245;GO:0006357;GO:0002026;GO:0006626;GO:0000375;GO:0006625;GO:0043066;GO:0043065;GO:0070498
GO:0006281;1.0;0.0;0.9852060046642974;0.0;0.9778008415377911;0.0;0.03377491100641477;0.10475930646027211;0.023398862587713083;0.0;0.30860302032863235;0.0;0.018671662510121284;0.008160075348164186;0.0;0.15496555709089593;0.0;0.6714770405901397;0.0;0.0;0.010634286075325102;0.0;0.0;0.6163259161057159;0.0;0.018671662510121284;0.8054555717558404;0.9852060046642974;0.22423846543999634;0.018671662510121284;0.07503791901008591;0.3097954201671159;0.008146391645056629;0.0;0.3097954201671159;0.07542185007843093;0.018671662510121284;0.0;0.0;0.5698765788490928;0.2370073021511918;0.0;0.0;0.018671662510121284;0.0;0.018671662510121284;0.31163317026989235;0.0;0.1315381142909043;0.04001682149691477;0.0;0.0;0.2370073021511918;0.15027200014179495;0.1688151985619076;0.01481781105826428;0.34639696105847784;0.19100884192196746;0.018671662510121284;0.0;0.0;0.0;0.009316358037058868;0.0;0.0;0.0;0.0;0.0;0.9852060046642974;0.018671662510121284;0.19036456900037046;0.0;0.018671662510121284;0.047815987862464146;0.3118798332214858;0.0;0.23294441580449518;0.018671662510121284;0.018671662510121284;0.020454386395387505;0.1688151985619076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018671662510121284;0.018671662510121284;0.012394152729725745;0.018671662510121284;0.1688151985619076;0.0;0.07562768193694083;0.018671662510121284;0.018671662510121284;0.11855939854222744;0.0;0.6163259161057159;0.08684647098592325;0.0;0.9778008415377911;0.0;0.018671662510121284;0.0;0.029246928664387137;0.018671662510121284;0.018671662510121284;0.0;0.03265085898797086;0.018671662510121284;0.07503791901008591;0.006901368685193717;0.0;0.07503791901008591;0.07055320222585251;0.0;0.0;0.16079324948997548;0.19117819692555485;0.0;0.0;0.018671662510121284;0.0;0.0;0.0;0.6163259161057159;0.014185560839465724;0.0;0.0;0.018671662510121284
GO:0043507;0.0;1.0;0.0;0.0;0.0;0.03842232433643658;0.0;0.0016146314484519917;0.0;0.004618342490090567;0.0;0.5283855584089953;0.0;0.004758038919670285;0.0;0.002176861445527935;0.01621944012032309;6.828256601714713E-4;0.004836851611473929;0.0;0.0;0.03842232433643658;0.03842232433643658;0.0;0.004836851611473929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004758038919670285;0.031845002339375386;0.0;0.0;0.0;0.005308042761396041;0.004836851611473929;0.0;0.0;6.828256601714713E-4;0.004618342490090567;0.0;0.01621944012032309;0.0;0.0;0.014348727561142078;0.0016146314484519917;0.0;0.0;0.004618342490090567;0.0;0.0;0.0;0.0;0.0;6.828256601714713E-4;0.0016146314484519917;0.014348727561142078;0.004836851611473929;0.028436445258648135;0.0;0.005876512684871226;0.01621944012032309;0.007622268229057242;0.05850092648032946;0.03842232433643658;0.0;0.0016146314484519917;0.0;0.0;0.0;0.004618342490090567;0.0;0.004836851611473929;0.0;0.0;0.0016146314484519917;0.01621944012032309;0.0;0.014794284292215186;0.014794284292215186;0.014348727561142078;0.005308042761396041;0.008486661305311791;0.008486661305311791;0.014794284292215186;0.03842232433643658;0.0;0.0;0.01621944012032309;0.0;0.0;0.004836851611473929;0.0;0.0;0.0;0.0;0.00790571563504224;0.0;0.0;0.01621944012032309;0.0;0.05850092648032946;0.0;0.004618342490090567;0.0;0.0;0.0;0.0;0.004836851611473929;0.0;0.0;0.004758038919670285;0.014348727561142078;0.0;0.0;0.014348727561142078;0.0016146314484519917;0.0;0.0;0.004618342490090567;0.003715867132796009;0.0;0.004618342490090567;9.056040257074133E-4;0.0;0.0;0.0;0.0016146314484519917;0.004836851611473929;0.0016146314484519917
GO:0006284;0.9852060046642974;0.0;1.0;0.0;0.9778008415377911;0.0;0.03377491100641477;0.10475930646027211;0.023398862587713083;0.0;0.30860302032863235;0.0;0.01839543402203674;0.008160075348164186;0.0;0.15496555709089593;0.0;0.6714770405901397;0.0;0.0;0.010634286075325102;0.0;0.0;0.6072079933775754;0.0;0.01839543402203674;0.7935396657841689;0.9852060046642974;0.22423846543999634;0.01839543402203674;0.07392780838624988;0.3097954201671159;0.008146391645056629;0.0;0.3097954201671159;0.07542185007843093;0.01839543402203674;0.0;0.0;0.5698765788490928;0.2370073021511918;0.0;0.0;0.01839543402203674;0.0;0.01839543402203674;0.31163317026989235;0.0;0.1315381142909043;0.04001682149691477;0.0;0.0;0.2370073021511918;0.15027200014179495;0.16631774730178706;0.01481781105826428;0.34639696105847784;0.19100884192196746;0.01839543402203674;0.0;0.0;0.0;0.009316358037058868;0.0;0.0;0.0;0.0;0.0;0.9852060046642974;0.01839543402203674;0.19036456900037046;0.0;0.01839543402203674;0.047815987862464146;0.3118798332214858;0.0;0.23294441580449518;0.01839543402203674;0.01839543402203674;0.020454386395387505;0.16631774730178706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01839543402203674;0.01839543402203674;0.012394152729725745;0.01839543402203674;0.16631774730178706;0.0;0.07562768193694083;0.01839543402203674;0.01839543402203674;0.11855939854222744;0.0;0.6072079933775754;0.08684647098592325;0.0;0.9778008415377911;0.0;0.01839543402203674;0.0;0.029246928664387137;0.01839543402203674;0.01839543402203674;0.0;0.03265085898797086;0.01839543402203674;0.07392780838624988;0.006901368685193717;0.0;0.07392780838624988;0.07055320222585251;0.0;0.0;0.15841447490700833;0.19117819692555485;0.0;0.0;0.01839543402203674;0.0;0.0;0.0;0.6072079933775754;0.014185560839465724;0.0;0.0;0.01839543402203674
GO:0030150;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015589034373257565;0.0;0.0;0.0;0.0;0.062319802255650696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015589034373257565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061943285518519485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18918461675618584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061943285518519485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015589034373257565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18918461675618584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18918461675618584;0.0;0.18918461675618584;0.0;0.0;0.0
GO:0006283;0.9778008415377911;0.0;0.9778008415377911;0.0;1.0;0.0;0.03377491100641477;0.10475930646027211;0.023398862587713083;0.0;0.30860302032863235;0.0;0.01825716731530622;0.008160075348164186;0.0;0.15496555709089593;0.0;0.6714770405901397;0.0;0.0;0.010634286075325102;0.0;0.0;0.602643999429719;0.0;0.01825716731530622;0.7875751358841635;0.9778008415377911;0.22423846543999634;0.01825716731530622;0.07337214035530662;0.3097954201671159;0.008146391645056629;0.0;0.3097954201671159;0.07542185007843093;0.01825716731530622;0.0;0.0;0.5698765788490928;0.2370073021511918;0.0;0.0;0.01825716731530622;0.0;0.01825716731530622;0.31163317026989235;0.0;0.1315381142909043;0.04001682149691477;0.0;0.0;0.2370073021511918;0.15027200014179495;0.16506764321820255;0.01481781105826428;0.34639696105847784;0.19100884192196746;0.01825716731530622;0.0;0.0;0.0;0.009316358037058868;0.0;0.0;0.0;0.0;0.0;0.9778008415377911;0.01825716731530622;0.19036456900037046;0.0;0.01825716731530622;0.047815987862464146;0.3118798332214858;0.0;0.23294441580449518;0.01825716731530622;0.01825716731530622;0.020454386395387505;0.16506764321820255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01825716731530622;0.01825716731530622;0.012394152729725745;0.01825716731530622;0.16506764321820255;0.0;0.07562768193694083;0.01825716731530622;0.01825716731530622;0.11855939854222744;0.0;0.602643999429719;0.08684647098592325;0.0;0.9924836398768909;0.0;0.01825716731530622;0.0;0.029246928664387137;0.01825716731530622;0.01825716731530622;0.0;0.03265085898797086;0.01825716731530622;0.07337214035530662;0.006901368685193717;0.0;0.07337214035530662;0.07055320222585251;0.0;0.0;0.157223774664894;0.19117819692555485;0.0;0.0;0.01825716731530622;0.0;0.0;0.0;0.602643999429719;0.014185560839465724;0.0;0.0;0.01825716731530622
GO:1901224;0.0;0.03842232433643658;0.0;0.0;0.0;1.0;0.0;0.027398553400498966;0.0;0.02849417210833194;0.0;0.051123543465938906;0.0;0.056860716224778764;0.0;0.006226389026249012;0.07532796517787117;0.01409953652163406;0.05526315104324362;0.0;0.0;0.3889428331521801;0.08899232482805518;0.0;0.09987522426819093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056765365982764396;0.04105974273509536;0.0;0.0;0.0;0.03334021611125579;0.09987522426819093;0.0;0.0;0.01409953652163406;0.028212151838613534;0.0;0.016294308724158792;0.0;0.0;0.03334021611125579;0.03334021611125579;0.0;0.0;0.01739977505880761;0.0;0.0;0.0;0.0;0.0;0.004427870087286689;0.03334021611125579;0.03334021611125579;0.035999978973781585;0.3841025317219832;0.0;0.02996150138133961;0.03915382486077741;0.10030414071610232;0.023097546611374684;0.22832034892169;0.0;0.03334021611125579;0.0;0.0;0.0;0.014947318878383303;0.0;0.0864023077716102;0.0;0.0;0.03334021611125579;0.019154286528975176;0.0;0.01503865610264736;0.015074323458854363;0.0071432701679223;0.01590485277849785;0.17523944690498838;0.17523944690498838;0.010539964427850365;0.7910792452191504;0.0;0.0;0.011606368828672418;0.0;0.0;0.03670241172829432;0.0;0.0;0.0;0.0;0.03334021611125579;0.0;0.0;0.024461234407153667;0.0;0.025203917328045226;0.0;0.004334589126298501;0.0;0.0;0.0;0.0;0.026857322794154717;0.0;0.0;0.04808984594237337;0.01591452275163979;0.0;0.0;0.004782947801420775;0.03334021611125579;0.0;0.0;0.032453259350379245;0.01409953652163406;0.0;0.03203300198081839;0.018699644403220073;0.0;0.0;0.0;0.03334021611125579;0.09987522426819093;0.03334021611125579
GO:0006168;0.03377491100641477;0.0;0.03377491100641477;0.0;0.03377491100641477;0.0;1.0;0.0068066964631317735;0.17628298490108765;0.0;0.03377491100641477;0.0;0.0011812757417682892;0.0011812757417682892;0.0;0.03377491100641477;0.0;0.03377491100641477;0.0;0.0;0.08011687254553865;0.0;0.0;0.03377491100641477;0.0;0.0011812757417682892;0.03377491100641477;0.03377491100641477;0.03377491100641477;0.0;0.0011812757417682892;0.03377491100641477;0.0011812757417682892;0.0;0.03377491100641477;0.021197881825620157;0.0011812757417682892;0.0;0.0;0.03377491100641477;0.11121355555074992;0.0;0.0;0.0011812757417682892;0.0;0.0011812757417682892;0.03377491100641477;0.0;0.0068066964631317735;0.0011812757417682892;0.0;0.0;0.11121355555074992;0.0068066964631317735;0.0068066964631317735;0.0068066964631317735;0.03377491100641477;0.11121355555074992;0.0011812757417682892;0.0;0.0;0.0;0.0011812757417682892;0.0;0.0;0.0;0.0;0.0;0.03377491100641477;0.0011812757417682892;0.11121355555074992;0.0;0.0011812757417682892;0.0011812757417682892;0.03377491100641477;0.0;0.11121355555074992;0.0011812757417682892;0.0011812757417682892;0.0011812757417682892;0.0094277290989461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011812757417682892;0.0011812757417682892;0.0011812757417682892;0.0011812757417682892;0.0094277290989461;0.0;0.021197881825620157;0.0011812757417682892;0.0011812757417682892;0.009367442581225583;0.0;0.03377491100641477;0.0068066964631317735;0.0;0.03377491100641477;0.0;0.0;0.0;0.0011812757417682892;0.0;0.0011812757417682892;0.0;0.0011812757417682892;0.0011812757417682892;0.0011812757417682892;0.0011812757417682892;0.0;0.0011812757417682892;0.0011812757417682892;0.0;0.0;0.0011812757417682892;0.11121355555074992;0.0;0.0;0.0011812757417682892;0.0;0.0;0.0;0.03377491100641477;0.0011812757417682892;0.0;0.0;0.0011812757417682892
GO:0007254;0.10475930646027211;0.0016146314484519917;0.10475930646027211;0.0;0.10475930646027211;0.027398553400498966;0.0068066964631317735;1.0;0.004715599552189599;0.027398553400498966;0.03832755040672368;0.0021483781229270334;0.011586814645147351;0.04709164073433045;0.0;0.04244595368608354;0.025145882341224866;0.10475930646027211;0.01844787245556677;0.0;0.002303006938820667;0.01634464704838231;0.003739747889275122;0.04750096054567743;0.027398553400498966;0.011586814645147351;0.10475930646027211;0.10475930646027211;0.02784973095248874;0.011586814645147351;0.04656524069327754;0.0384756428164019;0.04701267234210828;0.007811829587677589;0.0384756428164019;0.2003374997834889;0.011586814645147351;0.027398553400498966;0.027398553400498966;0.10475930646027211;0.040010434773275476;0.011586814645147351;0.027398553400498966;0.011586814645147351;0.005439344724655555;0.011586814645147351;0.038703885753311976;0.027398553400498966;0.7964178825658904;0.04001682149691477;0.0;0.01739977505880761;0.040010434773275476;0.5059198381809794;0.5059198381809794;0.020827196722603067;0.05847707176232832;0.04003348751544985;0.07972855382201437;0.027398553400498966;0.012017465670600821;0.02180947799583816;0.009316358037058868;0.027398553400498966;0.013070278359878805;0.021247509946288514;0.007710392655491601;0.009594766117282811;0.10475930646027211;0.06686728850454961;0.05214194580361808;0.0;0.011586814645147351;0.047815987862464146;0.038734520536797254;0.027398553400498966;0.028930983336468746;0.011586814645147351;0.06686728850454961;0.020454386395387505;0.10475930646027211;0.01503865610264736;0.015074323458854363;0.0071432701679223;0.01590485277849785;0.027398553400498966;0.027398553400498966;0.010539964427850365;0.027398553400498966;0.011586814645147351;0.011586814645147351;0.012394152729725745;0.011586814645147351;0.10475930646027211;0.01225195084958968;0.2008842357740113;0.011586814645147351;0.011586814645147351;0.06676504686875902;0.015367123117687221;0.04750096054567743;0.12770307016159615;0.008165617123348276;0.10475930646027211;0.00841353855998178;0.011586814645147351;0.004334589126298501;0.029246928664387137;0.011586814645147351;0.011586814645147351;0.0;0.028680267320125612;0.011586814645147351;0.04656524069327754;0.04748812866299497;0.01591452275163979;0.04656524069327754;0.07055320222585251;0.004782947801420775;0.015367123117687221;0.0876470828987247;0.052364803152556746;0.027398553400498966;0.011586814645147351;0.011586814645147351;0.027398553400498966;0.015367123117687221;0.0;0.04750096054567743;0.011586814645147351;0.027398553400498966;0.027398553400498966;0.06686728850454961
GO:0006166;0.023398862587713083;0.0;0.023398862587713083;0.0;0.023398862587713083;0.0;0.17628298490108765;0.004715599552189599;1.0;0.0;0.023398862587713083;0.0;8.183739922981697E-4;8.183739922981697E-4;0.0;0.023398862587713083;0.0;0.023398862587713083;0.0;0.0;0.08011687254553865;0.0;0.0;0.023398862587713083;0.0;8.183739922981697E-4;0.023398862587713083;0.023398862587713083;0.023398862587713083;0.0;8.183739922981697E-4;0.023398862587713083;8.183739922981697E-4;0.0;0.023398862587713083;0.01468564414260223;8.183739922981697E-4;0.0;0.0;0.023398862587713083;0.07704744814068501;0.0;0.0;8.183739922981697E-4;0.0;8.183739922981697E-4;0.023398862587713083;0.0;0.004715599552189599;8.183739922981697E-4;0.0;0.0;0.07704744814068501;0.004715599552189599;0.004715599552189599;0.004715599552189599;0.023398862587713083;0.07704744814068501;8.183739922981697E-4;0.0;0.0;0.0;8.183739922981697E-4;0.0;0.0;0.0;0.0;0.0;0.023398862587713083;8.183739922981697E-4;0.07704744814068501;0.0;8.183739922981697E-4;8.183739922981697E-4;0.023398862587713083;0.0;0.07704744814068501;8.183739922981697E-4;8.183739922981697E-4;8.183739922981697E-4;0.006531420250330973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.183739922981697E-4;8.183739922981697E-4;8.183739922981697E-4;8.183739922981697E-4;0.006531420250330973;0.0;0.01468564414260223;8.183739922981697E-4;8.183739922981697E-4;0.006489654457261491;0.0;0.023398862587713083;0.004715599552189599;0.0;0.023398862587713083;0.0;0.0;0.0;8.183739922981697E-4;0.0;8.183739922981697E-4;0.0;8.183739922981697E-4;8.183739922981697E-4;8.183739922981697E-4;8.183739922981697E-4;0.0;8.183739922981697E-4;8.183739922981697E-4;0.0;0.0;8.183739922981697E-4;0.07704744814068501;0.0;0.0;8.183739922981697E-4;0.0;0.0;0.0;0.023398862587713083;8.183739922981697E-4;0.0;0.0;8.183739922981697E-4
GO:0051092;0.0;0.004618342490090567;0.0;0.0;0.0;0.02849417210833194;0.0;0.027398553400498966;0.0;1.0;0.0;0.006145022122173749;0.0;0.019295575792472548;0.0;0.0191434543411591;0.07192495660767495;0.012050150453569459;0.01844787245556677;0.0;0.0;0.01634464704838231;0.003739747889275122;0.0;0.02849417210833194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01926321886938446;0.02234423499226845;0.0;0.0;0.0;0.02849417210833194;0.02849417210833194;0.0;0.0;0.012050150453569459;0.25006662457710094;0.0;0.16760549890937199;0.0;0.0;0.26776188622427854;0.02849417210833194;0.0;0.0;0.15422797389745935;0.0;0.0;0.0;0.0;0.0;0.004427870087286689;0.02849417210833194;0.26776188622427854;0.012017465670600821;0.02180947799583816;0.0;0.08150209504096358;0.08886800598664543;0.021247509946288514;0.07245514181338727;0.009594766117282811;0.0;0.02849417210833194;0.0;0.0;0.0;0.4605798979081166;0.0;0.02849417210833194;0.0;0.0;0.02849417210833194;0.018288974409363522;0.0;0.043015181290630734;0.043117200898162795;0.0671258489876674;0.10814096785229961;0.02849417210833194;0.02849417210833194;0.030147539618315435;0.02849417210833194;0.0;0.0;0.11938470486763476;0.0;0.0;0.01225195084958968;0.0;0.0;0.0;0.0;0.04913659242816378;0.0;0.0;0.05552001965236629;0.0;0.024065307696584597;0.0;0.13356406145528946;0.0;0.0;0.0;0.0;0.008965476199807223;0.0;0.0;0.016319197661196966;0.04552042926197002;0.0;0.0;0.013680701611729825;0.02849417210833194;0.0;0.0;0.8780064831299897;0.024221620452226755;0.0;0.8780064831299897;0.015981626640088665;0.0;0.0;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194
