;GO:0014065;GO:1990090;GO:2000360;GO:0015031;GO:0006283;GO:0036092;GO:0046854;GO:0007257;GO:0000338;GO:0006165;GO:0008589;GO:0000462;GO:0000185;GO:0000184;GO:0046068;GO:0045892;GO:0045893;GO:0001701;GO:0015949;GO:0032729;GO:0034504;GO:0071418;GO:0050830;GO:0042307;GO:0021702;GO:0034463;GO:0050728;GO:1902600;GO:0006334;GO:0061844;GO:0051258;GO:0048010;GO:0001678;GO:0002922;GO:0048015;GO:0048255;GO:0071243;GO:2000368;GO:0034976;GO:0051897;GO:0032435;GO:0060265;GO:0060266;GO:0008286;GO:0043409;GO:0006780;GO:0030490;GO:0002181;GO:0006260;GO:0000715;GO:0008284;GO:0038095;GO:0006783;GO:0051272;GO:0045787;GO:0043124;GO:0038096;GO:0022900;GO:0006782;GO:0045944;GO:0043401;GO:0000398;GO:0006417;GO:0002455;GO:0000165;GO:0031338;GO:0019221;GO:0051262;GO:0010513;GO:0001809;GO:0050852;GO:0030522;GO:0007000;GO:0002227;GO:0042692;GO:2000388;GO:0031047;GO:0019731;GO:0050900;GO:0010243;GO:0032092;GO:0045727;GO:0006241;GO:0038111;GO:1902236;GO:0006364;GO:0006644;GO:0006886;GO:0006367;GO:0043547;GO:0110076;GO:0032922;GO:0043030;GO:0010976;GO:0071456;GO:2000435;GO:0010575;GO:1901796;GO:0043551;GO:0000305;GO:0045454;GO:1904667;GO:0000028;GO:0042102;GO:0000027;GO:0006897;GO:0006414;GO:0000389;GO:0006378;GO:0006412;GO:0002687;GO:0010906;GO:0007219;GO:0030218;GO:0051056;GO:0010628;GO:0010506;GO:2000045;GO:0006809;GO:0010469;GO:0072539;GO:0036315;GO:0032753;GO:0008360;GO:0042759;GO:2001275;GO:0090630;GO:0006183;GO:1901687;GO:0009615;GO:0042753;GO:0043687;GO:0032869;GO:0097421;GO:0006614;GO:0071356;GO:0045070;GO:1904044;GO:0060850;GO:0042407;GO:0050829;GO:0006351;GO:0045599;GO:0006355;GO:0060213;GO:0006754;GO:0000245;GO:0006357;GO:0006511;GO:0090090;GO:0006228;GO:0019370;GO:0048599;GO:0002548;GO:0019372;GO:0043066;GO:0071347;GO:0034599;GO:2000623;GO:0035722
GO:0014065;1.0;0.034541580701594334;0.054707227751771594;0.0;0.01825716731530622;0.005075678132271311;0.015393928619663268;9.215173240114441E-4;0.016620707704463857;0.009031615601763575;0.1902552005276086;0.009349162990887384;0.0021483781229270334;0.006226389026249012;0.00470405917850377;0.00503549750813152;0.006590760104905454;0.0;0.03074441627096579;0.06845703713218734;0.0;0.020556433945430296;0.0;0.005734742482968549;0.06735583592789457;0.05056306262365817;0.03539451671473712;0.0;0.03221816962578776;0.0;0.07564055891886355;0.6268118944634699;0.06846868483840705;0.041044485181548206;1.0;0.004044468826009516;0.08697586171717776;0.015886485062211107;0.11612217906750716;0.03339691615813532;0.002103976170048685;0.008422841733853294;0.014179260058432541;0.6268118944634699;0.007811829587677589;0.004029843180966489;0.009385286877259005;0.00834197005097853;0.013246612071541642;0.12741218007660887;0.18324392195747494;0.24762546384942122;0.005210850243560383;0.15246106446313656;0.1887542286435455;0.03324772262229147;0.050521430905414395;0.11315293738488874;0.0053939567558017295;0.005439344724655555;0.7352932850914597;0.00944096172201289;0.0374135733098975;0.0;0.10010894477299503;0.16519133292804902;0.7332372093942711;0.08011236636927821;0.010021494810167812;0.004230000339506367;0.08855882975913576;0.7352932850914597;0.12741218007660887;0.0;0.12741218007660887;0.012490940538615058;0.06325832053468908;0.0;0.1249933605260799;0.0;0.10295092376664021;0.007710392655491601;3.7689098368979125E-4;0.6436478635053585;0.009584502077299294;0.009448434403698913;0.03379820894231699;0.0;0.007057077111086225;0.06825029425055588;0.1021044679236955;0.14320866110675187;0.2936833419951913;0.01614463039089677;0.03261432980414468;0.015074323458854363;0.06919221257938166;0.176667307943996;0.07001864219685801;0.0;0.24926094073348162;0.010539964427850365;0.05056306262365817;0.014096404968237644;0.05056306262365817;0.0;0.03202117654678632;0.05004221096748388;0.007127404138231737;0.008364735909909878;0.033357258988837186;0.13380061818366096;0.7332372093942711;0.12741218007660887;0.176667307943996;0.07595466202205571;0.18364378642160398;0.1357858101180595;0.013966406344260251;0.1637692245489811;0.007108444289664222;0.01462944302603509;0.06876025766680915;0.1905994040056726;0.00734336199289826;0.037786647409169885;0.06825029425055543;3.4898780290454134E-4;0.021926847069055982;0.0;0.16898161555990643;0.022277141600228655;0.007277504342912662;0.0;0.0;0.04124057718599388;0.05234787527989835;0.0;0.03151601213740885;0.08019307499520512;0.0;0.005791764842280598;0.06946559382316327;0.032453259350379245;0.008224428385358511;3.8834561091315113E-4;0.05056306262365817;0.03203300198081839;0.021522845044846663;0.03359778734293871;3.7689098368979125E-4;0.010379881526578445;0.04626498821526307;0.026839379684758746;0.02191428665964354;0.0982116173552396;0.04124057718599388;0.049034472044868035;0.00664927323612872;0.6436478635053585
GO:1990090;0.034541580701594334;1.0;0.0;0.0;0.07337214035530662;0.005075678132271311;0.015393928619663268;0.0;0.016620707704463857;0.009031615601763575;0.0;0.009349162990887384;0.0;0.004694698871299511;0.00470405917850377;0.0;0.0;0.0;0.03074441627096579;0.0;0.0;0.2543214314059998;0.034541580701594334;0.0;0.034541580701594334;0.034541580701594334;0.0;0.0;0.03221816962578776;0.034541580701594334;0.034541580701594334;0.034541580701594334;0.034541580701594334;0.0;0.034541580701594334;0.0;0.2585601117309014;0.0;0.13881615168234668;0.0;0.0;0.0;0.0;0.034541580701594334;0.0;0.004029843180966489;0.009385286877259005;0.00834197005097853;0.013246612071541642;0.034541580701594334;0.0;0.034541580701594334;0.005210850243560383;0.0;0.0;0.0;0.008754391999442696;0.034541580701594334;0.0053939567558017295;0.0;0.034541580701594334;0.00944096172201289;0.0;0.034541580701594334;0.01454866207651827;0.0;0.034541580701594334;0.034541580701594334;0.0;0.0;0.015345541423299216;0.034541580701594334;0.034541580701594334;0.034541580701594334;0.034541580701594334;0.0;0.034541580701594334;0.02909659624482691;0.034541580701594334;0.09514644998073787;0.0;0.0;3.7689098368979125E-4;0.034541580701594334;0.0;0.009448434403698913;0.03379820894231699;0.0;0.007057077111086225;0.0;0.0;0.0;0.0;0.0;0.24413372482976392;0.0;0.0;0.0;0.0;0.06298268060401338;0.034541580701594334;0.0;0.034541580701594334;0.0;0.034541580701594334;0.0;0.03202117654678632;0.034541580701594334;0.007127404138231737;0.008364735909909878;0.0;0.0;0.034541580701594334;0.034541580701594334;0.0;0.0;0.0;0.0;0.013966406344260251;0.0;0.007108444289664222;0.1809934982366361;0.0;0.0;0.00734336199289826;0.0;0.0;3.4898780290454134E-4;0.021926847069055982;0.034541580701594334;0.0;0.022277141600228655;0.090036303303685;0.0;0.0;0.4273437829915127;0.0;0.09514644998073787;0.0;0.034541580701594334;0.034541580701594334;0.005791764842280598;0.0;0.0;0.0;3.8834561091315113E-4;0.034541580701594334;0.0;0.021522845044846663;0.0;3.7689098368979125E-4;0.010379881526578445;0.034541580701594334;0.026839379684758746;0.02191428665964354;0.0;0.4273437829915127;0.2585601117309014;0.0;0.034541580701594334
GO:2000360;0.054707227751771594;0.0;1.0;0.0;0.0;0.0;0.0;9.215173240114441E-4;0.0;0.0;0.054707227751771594;0.0;0.0021483781229270334;0.011101235470132618;0.0;0.015136182446102072;0.006590760104905454;0.0;0.0;0.030683835456565344;0.0;0.0;0.0;0.005734742482968549;0.0;0.0;0.054707227751771594;0.0;0.0;0.0;0.0;0.054707227751771594;0.023135619550559733;0.030683835456565344;0.054707227751771594;0.012157253170951895;0.0;0.046168702116743066;0.0;0.03339691615813532;0.006324333816208135;0.008422841733853294;0.014179260058432541;0.054707227751771594;0.023481548285150696;0.0;0.0;0.0;0.0;0.0;0.054707227751771594;0.054707227751771594;0.0;0.054707227751771594;0.054707227751771594;0.0999392005885697;0.02070091600076522;0.0;0.0;0.005439344724655555;0.054707227751771594;0.0;0.0374135733098975;0.0;0.0344022327979711;0.054707227751771594;0.054707227751771594;0.0;0.010021494810167812;0.004230000339506367;0.03628655925051139;0.054707227751771594;0.0;0.0;0.0;0.022270512102281433;0.054707227751771594;0.0;0.0;0.0;0.023135619550559733;0.007710392655491601;0.0;0.054707227751771594;0.028810017652233403;0.0;0.0;0.0;0.0;0.023135619550559733;0.16444424389726967;0.030683835456565344;0.054707227751771594;0.01614463039089677;0.0;0.045311850468860694;0.030683835456565344;0.054707227751771594;0.054707227751771594;0.0;0.054707227751771594;0.031682038229141375;0.0;0.014096404968237644;0.0;0.0;0.0;0.0;0.0;0.0;0.033357258988837186;0.054707227751771594;0.054707227751771594;0.0;0.054707227751771594;0.030683835456565344;0.054707227751771594;0.054707227751771594;0.013966406344260251;0.054707227751771594;0.0;0.0;0.030683835456565344;0.054707227751771594;0.0;0.037786647409169885;0.023135619550559733;0.0;0.0;0.0;0.030683835456565344;0.0;0.0;0.0;0.0;0.0;0.054707227751771594;0.0;0.03151601213740885;0.0;0.0;0.0;0.16444424389726967;0.032453259350379245;0.008224428385358511;0.0;0.0;0.03203300198081839;0.0;0.1009914587757903;0.0;0.0;0.0;0.0;0.0;0.16444424389726967;0.0;0.0;0.01998702465317537;0.054707227751771594
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.07783395603136173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6013955253806149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.161763069491582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.01825716731530622;0.07337214035530662;0.0;0.0;1.0;0.020808099040796484;0.06310849171233121;0.0;0.15027200014179495;0.25823099756292694;0.0;0.30860302032863235;0.0;0.15496555709089593;0.13449796224973015;0.0;0.0;0.0;0.5220069959115833;0.0;0.0;0.07337214035530662;0.033289887561540825;0.0;0.01825716731530622;0.01825716731530622;0.0;0.0;0.01825716731530622;0.01825716731530622;0.01825716731530622;0.01825716731530622;0.01825716731530622;0.0;0.01825716731530622;0.0;0.07337214035530662;0.0;0.13810417325098942;0.0;0.0;0.0;0.0;0.01825716731530622;0.0;0.031956403805041216;0.3097954201671159;0.07542185007843093;0.5714305029949946;0.01825716731530622;0.0;0.01825716731530622;0.041321715777256615;0.0;0.0;0.0;0.008754391999442696;0.07484653987136974;0.042773738940876056;0.0;0.01825716731530622;0.31163317026989235;0.0;0.01825716731530622;0.1315381142909043;0.0;0.01825716731530622;0.01825716731530622;0.0;0.0;0.015345541423299216;0.01825716731530622;0.01825716731530622;0.033289887561540825;0.01825716731530622;0.0;0.01825716731530622;0.033289887561540825;0.01825716731530622;0.01825716731530622;0.0;0.0;0.01077602712317421;0.01825716731530622;0.0;0.3118798332214858;0.07484653987136974;0.0;0.23294441580449518;0.0;0.0;0.0;0.0;0.0;0.13810417325098942;0.0;0.0;0.0;0.0;0.033289887561540825;0.01825716731530622;0.0;0.01825716731530622;0.0;0.01825716731530622;0.0;0.16506764321820255;0.01825716731530622;0.23526581430925894;0.07562768193694083;0.0;0.0;0.01825716731530622;0.01825716731530622;0.0;0.0;0.0;0.0;0.11075272679355945;0.0;0.007108444289664222;0.05879299501880063;0.0;0.0;0.03010462831934354;0.0;0.0;0.00997822233086808;0.07484653987136974;0.01825716731530622;0.0;0.16506764321820255;0.029246928664387137;0.0;0.0;0.07337214035530662;0.0;0.01825716731530622;0.0;0.01825716731530622;0.033289887561540825;0.19117819692555485;0.0;0.0;0.0;0.011103536612619496;0.01825716731530622;0.0;0.16506764321820255;0.0;0.01077602712317421;0.042553053445910066;0.01825716731530622;0.01825716731530622;0.07484653987136974;0.0;0.07337214035530662;0.13810417325098942;0.0;0.01825716731530622
GO:0036092;0.005075678132271311;0.005075678132271311;0.0;0.0;0.020808099040796484;1.0;0.22188688385544347;0.0;0.020808099040796484;0.046831299212742886;0.0;0.020808099040796484;0.0;0.01924624779881412;0.04340251630660018;0.0;0.0;0.0;0.020808099040796484;0.0;0.0;0.005075678132271311;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.005075678132271311;0.0;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.03216206722785609;0.020808099040796484;0.040508847115464576;0.040508847115464576;0.005075678132271311;0.0;0.005075678132271311;0.040508847115464576;0.0;0.0;0.0;0.005075678132271311;0.020808099040796484;0.040508847115464576;0.0;0.005075678132271311;0.020808099040796484;0.0;0.0;0.03142851848172011;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.0;0.0;0.006454413464182529;0.005075678132271311;0.0;0.020808099040796484;0.1501759498834365;0.0;0.040508847115464576;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.040508847115464576;0.005075678132271311;0.020808099040796484;0.040508847115464576;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.0;0.0;0.040508847115464576;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.06572417964470796;0.0;0.0;0.005976559990505189;0.040508847115464576;0.0;0.0;0.020808099040796484;0.005075678132271311;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.005075678132271311;0.0;0.040508847115464576;0.0;0.0;0.0;0.006650578677406356;0.005075678132271311;0.0;0.020808099040796484;0.0;0.006454413464182529;0.040508847115464576;0.005075678132271311;0.005075678132271311;0.057308578401425246;0.0;0.005075678132271311;0.005075678132271311;0.0;0.005075678132271311
GO:0046854;0.015393928619663268;0.015393928619663268;0.0;0.0;0.06310849171233121;0.22188688385544347;1.0;0.0;0.06310849171233121;0.08333118877878802;0.0;0.03832755040672368;0.0;0.01924624779881412;0.04340251630660018;0.0;0.0;0.0;0.06310849171233121;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.016520625193959172;0.0384756428164019;0.03419849219998588;0.05430541668651954;0.015393928619663268;0.0;0.015393928619663268;0.021362246606098843;0.0;0.0;0.0;0.008754391999442696;0.06310849171233121;0.022112904615224367;0.0;0.015393928619663268;0.038703885753311976;0.0;0.0;0.10544624108622469;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015345541423299216;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.0034774258666128805;0.015393928619663268;0.0;0.038734520536797254;0.45546581021307686;0.0;0.028930983336468746;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.06310849171233121;0.015393928619663268;0.02921929392432585;0.03429182243784718;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.05725626386898747;0.0;0.007108444289664222;0.01462944302603509;0.0;0.0;0.08291259326007261;0.0;0.0;0.003219974118435038;0.06310849171233121;0.0;0.0;0.06310849171233121;0.007277504342912662;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.023743746809502336;0.0;0.0;0.0;0.0035831132370268805;0.015393928619663268;0.0;0.06310849171233121;0.0;0.0034774258666128805;0.042553053445910066;0.015393928619663268;0.015393928619663268;0.17381010816994802;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268
GO:0007257;9.215173240114441E-4;0.0;9.215173240114441E-4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.004350251091710436;0.0;0.3015650700338924;0.0012423984036417908;0.0;0.002635822940843178;0.009256908176149896;0.0;0.0;9.215173240114441E-4;0.0;0.0;0.0;9.215173240114441E-4;0.0;0.0;0.0013484438322122318;0.0;0.0;0.0;0.0;9.215173240114441E-4;3.8970854663510616E-4;0.00271555177313099;9.215173240114441E-4;0.00451202280457513;0.0;0.002760532478120146;0.0;0.02192874264821158;0.008189237883227106;0.00271555177313099;0.0013484438322122318;9.215173240114441E-4;0.01817487288944746;0.0;0.0;0.0;0.0;0.0;0.002760532478120146;9.215173240114441E-4;0.0;0.002760532478120146;0.002760532478120146;0.004843585465500689;0.00271555177313099;0.0;0.0;0.009256908176149896;9.215173240114441E-4;0.0;0.008189237883227106;0.0;9.215173240114441E-4;9.215173240114441E-4;9.215173240114441E-4;0.0;0.016886582566671124;0.00271555177313099;0.00271555177313099;9.215173240114441E-4;0.0;0.0;0.0;9.215173240114441E-4;0.0012423984036417908;0.0;0.0;0.0;7.83340634621566E-4;0.033388187300593355;0.0;9.215173240114441E-4;0.004843585465500689;0.0;0.0;0.0;0.0;0.002120753897045174;9.215173240114441E-4;0.0012423984036417908;9.215173240114441E-4;0.002760532478120146;0.0;0.008443530122429696;9.215173240114441E-4;0.004843585465500689;0.005266483997954394;0.0;9.215173240114441E-4;0.008443530122429696;0.0;0.002760532478120146;0.0;0.0;0.0;0.0;0.0;0.0;0.002760532478120146;0.002635822940843178;9.215173240114441E-4;0.0;0.004843585465500689;0.00451202280457513;0.002635822940843178;9.215173240114441E-4;3.8970854663510616E-4;0.004350251091710436;0.0;0.0;9.215173240114441E-4;9.215173240114441E-4;0.0;0.002760532478120146;0.002120753897045174;0.0;0.0;0.0;9.215173240114441E-4;0.0;0.0;0.0;0.0;0.0;9.215173240114441E-4;0.0;0.002635822940843178;0.0;0.0;0.0;9.215173240114441E-4;0.002635822940843178;0.009256908176149896;0.0;0.0;0.002635822940843178;0.0;0.004350251091710436;0.0;0.0;0.0;0.0;0.0;9.215173240114441E-4;0.0;0.0;0.00451202280457513;9.215173240114441E-4
GO:0000338;0.016620707704463857;0.016620707704463857;0.0;0.0;0.15027200014179495;0.020808099040796484;0.06310849171233121;0.0;1.0;0.037025742579110746;0.0;0.03832755040672368;0.0;0.04244595368608354;0.02710552823573076;0.0;0.0;0.0;0.06813775874473171;0.0;0.0;0.016620707704463857;0.0;0.0;0.016620707704463857;0.016620707704463857;0.0;0.0;0.016620707704463857;0.0;0.016620707704463857;0.016620707704463857;0.016620707704463857;0.0;0.016620707704463857;0.0;0.016620707704463857;0.0;0.016620707704463857;0.0;0.0;0.0;0.0;0.016620707704463857;0.0;0.023220589703975107;0.0384756428164019;0.2003374997834889;0.1197659525989011;0.016620707704463857;0.0;0.016620707704463857;0.030025737995480722;0.0;0.0;0.0;0.008754391999442696;0.06813775874473171;0.031080826494448682;0.0;0.016620707704463857;0.038703885753311976;0.0;0.0;0.6352441968668664;0.0;0.016620707704463857;0.016620707704463857;0.0;0.0;0.015345541423299216;0.016620707704463857;0.016620707704463857;0.0;0.016620707704463857;0.0;0.016620707704463857;0.0;0.016620707704463857;0.0;0.0;0.0;0.0021717050769427928;0.016620707704463857;0.0;0.038734520536797254;0.06813775874473171;0.0;0.028930983336468746;0.0;0.0;0.0;0.0;0.0;0.016620707704463857;0.0;0.0;0.0;0.0;0.0;0.016620707704463857;0.0;0.016620707704463857;0.0;0.016620707704463857;0.0;0.15027200014179495;0.016620707704463857;0.02921929392432585;0.2008842357740113;0.0;0.0;0.016620707704463857;0.016620707704463857;0.0;0.0;0.0;0.0;0.05725626386898747;0.0;0.007108444289664222;0.01462944302603509;0.0;0.0;0.03010462831934354;0.0;0.0;0.0020109225642359987;0.09577112975956832;0.0;0.0;0.7257167746113345;0.007277504342912662;0.0;0.0;0.016620707704463857;0.0;0.0;0.0;0.016620707704463857;0.0;0.052364803152556746;0.0;0.0;0.0;0.002237708439113782;0.016620707704463857;0.0;0.23622404628144675;0.0;0.0021717050769427928;0.042553053445910066;0.016620707704463857;0.016620707704463857;0.06813775874473171;0.0;0.016620707704463857;0.016620707704463857;0.0;0.016620707704463857
GO:0006165;0.009031615601763575;0.009031615601763575;0.0;0.0;0.25823099756292694;0.046831299212742886;0.08333118877878802;0.0;0.037025742579110746;1.0;0.0;0.25823099756292694;0.0;0.13423033333665071;0.23810503070946004;0.0;0.0;0.0;0.2885451833489898;0.0;0.0;0.009031615601763575;0.0;0.0;0.009031615601763575;0.009031615601763575;0.0;0.0;0.009031615601763575;0.0;0.009031615601763575;0.009031615601763575;0.009031615601763575;0.0;0.009031615601763575;0.0;0.009031615601763575;0.0;0.009031615601763575;0.0;0.0;0.0;0.0;0.009031615601763575;0.0;0.031956403805041216;0.25823099756292694;0.06615129956860892;0.25823099756292694;0.009031615601763575;0.0;0.009031615601763575;0.041321715777256615;0.0;0.0;0.0;0.008754391999442696;0.037025742579110746;0.042773738940876056;0.0;0.009031615601763575;0.25823099756292694;0.0;0.0;0.06545962172554515;0.0;0.009031615601763575;0.009031615601763575;0.0;0.0;0.009031615601763575;0.009031615601763575;0.009031615601763575;0.0;0.009031615601763575;0.0;0.009031615601763575;0.0;0.009031615601763575;0.0;0.0;0.0;0.019077064263064828;0.009031615601763575;0.0;0.25823099756292694;0.08333118877878802;0.0;0.20177520198251675;0.0;0.0;0.0;0.0;0.0;0.009031615601763575;0.0;0.0;0.0;0.0;0.0;0.009031615601763575;0.0;0.009031615601763575;0.0;0.009031615601763575;0.0;0.037025742579110746;0.009031615601763575;0.2037859849006775;0.0663318314028041;0.0;0.0;0.009031615601763575;0.009031615601763575;0.0;0.0;0.0;0.0;0.07162014555431087;0.0;0.007108444289664222;0.009031615601763575;0.0;0.0;0.03010462831934354;0.0;0.0;0.01766469093491363;0.037025742579110746;0.0;0.0;0.037025742579110746;0.007277504342912662;0.0;0.0;0.009031615601763575;0.0;0.0;0.0;0.009031615601763575;0.0;0.16559752748776907;0.0;0.0;0.0;0.01965686231901765;0.009031615601763575;0.0;0.037025742579110746;0.0;0.019077064263064828;0.037025742579110746;0.009031615601763575;0.009031615601763575;0.037025742579110746;0.0;0.009031615601763575;0.009031615601763575;0.0;0.009031615601763575
