;GO:0043507;GO:0090335;GO:0043508;GO:0007016;GO:0000188;GO:0035556;GO:0021782;GO:0042147;GO:0042304;GO:1990264;GO:0001558;GO:0050680;GO:0050848;GO:0016126;GO:2000761;GO:0035023;GO:0060266;GO:0031340;GO:0008285;GO:0008284;GO:0048812;GO:0043001;GO:0060548;GO:1905602;GO:0045944;GO:0097066;GO:0031338;GO:0001765;GO:0001921;GO:0048146;GO:0010759;GO:0010633;GO:0032147;GO:0032024;GO:1905042;GO:0016236;GO:0048709;GO:0000209;GO:0008053;GO:0021522;GO:0005977;GO:1990830;GO:0030913;GO:0052362;GO:0001934;GO:0010800;GO:0032496;GO:0050900;GO:0030199;GO:0052405;GO:0071549;GO:0007050;GO:0060563;GO:0045727;GO:0006366;GO:0045600;GO:0042730;GO:0006886;GO:0051290;GO:0006004;GO:0048715;GO:0030866;GO:0032804;GO:0071333;GO:0097202;GO:0070365;GO:0070126;GO:0070125;GO:0031397;GO:1905581;GO:0006094;GO:0007186;GO:1905599;GO:0031032;GO:0032088;GO:1905597;GO:0032482;GO:0090263;GO:0090385;GO:0043312;GO:0002175;GO:0007589;GO:0030217;GO:0002328;GO:0071205;GO:0044090;GO:0072659;GO:0016567;GO:0008360;GO:0036035;GO:0090630;GO:0006468;GO:0043687;GO:0006469;GO:0000122;GO:0045591;GO:0032869;GO:0006977;GO:0046320;GO:0060070;GO:0071356;GO:0019543;GO:0002819;GO:0016139;GO:0035970;GO:0042769;GO:0042407;GO:0006351;GO:0006355;GO:0044387;GO:0006110;GO:1903753;GO:0044147;GO:0007200;GO:0006633;GO:0006754;GO:0006116;GO:0046847;GO:0002430;GO:0046327;GO:0007204;GO:0003357;GO:0009617;GO:0006107;GO:0006900;GO:0070373;GO:0070098;GO:0043065;GO:0045880;GO:0032695;GO:0071901;GO:0030036;GO:0035722
GO:0043507;1.0;0.07460373518519356;0.8378204099506582;0.055472691869146926;0.6596907577284054;0.11891387605779175;0.0;0.0;0.17991142708311456;0.0;0.1010168614882304;0.08945028708585383;0.4241897515200538;0.0;0.3563618467963968;0.44006710357418133;0.361160045077179;0.18957832905989674;0.1069258596434191;0.2952670014822815;0.0;0.0;0.11214034527531036;0.17150763408152842;0.4344363781094097;0.0;0.08517247947168956;0.0;0.373359275155701;0.22102184404976882;0.3230492995815942;0.08449268237786656;0.7438581889425974;0.4293604065109547;0.3351192404621719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6944249232315421;0.4907133920608582;0.0;0.0;0.0;0.25496816757170426;0.0;0.09140219478953546;0.0;0.464961098292028;0.0;0.22318137895814313;0.4188025251612937;0.0;0.0;0.0;0.07329824071132221;0.0;0.26737229856639577;0.06429609101380394;0.39864054453409414;0.0;0.0;0.0;0.41524062095054964;0.14773899885646044;0.0;0.11589345999864437;0.3048376493429072;0.0;0.31507693816750737;0.3048376493429072;0.08528116958718514;0.4576381615292762;0.0;0.0;0.0;0.06538083287855344;0.0;0.0;0.0;0.1956063160158261;0.0;0.0;0.09237196737162959;0.0;0.4714436126949434;0.0;0.0;0.638439320471204;0.2503620716152303;0.1956063160158261;0.0;0.2224828226854598;0.17490364327038582;0.08740757279231368;0.0;0.0;0.28517625258038215;0.0;0.0;0.0;0.0;0.0;0.3041906478673679;0.47084034572811184;0.42437703891840867;0.6473950247677754;0.053984164015493524;0.08696306692607932;0.0;0.0;0.0;0.0;0.3250898877177318;0.0;0.0744703826464592;0.0;0.0;0.0;0.0;0.5740338190644758;0.08559999850089568;0.2816364273056687;0.4150404420731446;0.06599275184356883;0.6881426803218698;0.0;0.08193193984420935
GO:0090335;0.07460373518519356;1.0;0.06578999156532306;0.04933388209357355;0.06878723786738072;0.09870344222603673;0.0;0.0;0.0709029784267545;0.0;0.0860492716998494;0.07751153632691903;0.07577324879516477;0.0;0.05548353548255347;0.0782273936490206;0.2992852201284586;0.06329673112888025;0.09030009075155482;0.0929371957417515;0.0;0.0;0.09399107011175584;0.05786441677593565;0.09549899446991962;0.0;0.07427879172159742;0.0;0.06578999156532306;0.07248481229844167;0.06508381250634568;0.07376123976623118;0.0841820338452577;0.07427879172159742;0.2367630150078733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09372177703684378;0.06951937510977287;0.0;0.0;0.0;0.04765987877387211;0.0;0.07897292413200045;0.0;0.07678143673302747;0.0;0.7831259920061472;0.059597424860129214;0.0;0.0;0.0;0.3281754027209439;0.0;0.05786441677593565;0.05619176525923524;0.06544859303304613;0.0;0.0;0.0;0.07393806823191643;0.04882663939968755;0.0;0.09661344752641352;0.05548353548255347;0.0;0.0748380150109582;0.04259074977501249;0.07436144312880606;0.07590702958393167;0.0;0.0;0.0;0.057018526384274855;0.0;0.0;0.0;0.06508381250634568;0.0;0.0;0.34008335767814446;0.0;0.05821729516510389;0.0;0.0;0.08262222091733297;0.09232815197622297;0.3281754027209439;0.0;0.07290379748994728;0.06916445580749518;0.07597301842203907;0.0;0.0;0.06945852350997873;0.0;0.0;0.0;0.0;0.0;0.10847127866413263;0.06329673112888025;0.07076354262155429;0.06134422349101479;0.2367630150078733;0.07563698137618724;0.0;0.0;0.0;0.0;0.06544859303304613;0.0;0.06381085852635004;0.0;0.0;0.0;0.0;0.07357976820902962;0.07460373518519356;0.08930664049508556;0.06968933554240778;0.058445860602438025;0.07812906171460839;0.0;0.07180212848235264
GO:0043508;0.8378204099506582;0.06578999156532306;1.0;0.049100952405871715;0.8014953773640688;0.0979895170275093;0.0;0.0;0.15712395146341818;0.0;0.08550616467412231;0.2231427521876807;0.3667921449687121;0.0;0.27081857969366285;0.3786036101877498;0.32283405673203586;0.06300237100903477;0.2597150911500931;0.09230398132666705;0.0;0.0;0.27025769608752953;0.05761831602629059;0.21626605862539636;0.0;0.07387375370024599;0.0;0.2293423840544155;0.07209905214210022;0.20222381410284138;0.21240474007375443;0.5545023977155906;0.26034796237991525;0.3018664199365279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5041699245765803;0.37463943890751245;0.0;0.0;0.0;0.3656546871502751;0.0;0.2273254609058781;0.0;0.3176318650057023;0.0;0.07271152835379259;0.36812463824559305;0.0;0.0;0.0;0.18753647020420267;0.0;0.35192205780059294;0.0558897737974952;0.28369618105309363;0.0;0.0;0.0;0.5353174611074475;0.048627486449745794;0.0;0.09592933145575824;0.20266055029892102;0.0;0.44033674588548827;0.20266055029892102;0.07395550568218885;0.2821709482309938;0.0;0.0;0.0;0.05670760760689865;0.0;0.0;0.0;0.06477263703294663;0.0;0.0;0.07922975405756473;0.0;0.3284903644520371;0.0;0.0;0.7457030102726429;0.39403982107443253;0.06477263703294663;0.0;0.20994884353992546;0.1532908820563038;0.07554934533048843;0.0;0.0;0.24499131178439612;0.0;0.0;0.0;0.0;0.0;0.24540961762317634;0.5720928440863908;0.37073084919313404;0.7891730458976242;0.14802312871060497;0.07521703754328063;0.0;0.0;0.0;0.0;0.20335178504917734;0.0;0.0634217039602355;0.0;0.0;0.0;0.0;0.7372668243775738;0.07419515536255698;0.08872177664660963;0.25917605844777014;0.17704255401508587;0.8135230313318653;0.0;0.07142358154413656
GO:0007016;0.055472691869146926;0.04933388209357355;0.049100952405871715;1.0;0.051273067271858985;0.07265660539222525;0.021523864074520845;0.20388701803314468;0.05280305247752473;0.017339728950274563;0.06367693708131443;0.0575644937945887;0.056314625943653544;0.0;0.04158973532777567;0.05807868132979406;0.0444183823966275;0.047289889281872693;0.06670399028366412;0.06857650692268882;0.20500893549515303;0.18679279085948813;0.06932367526927576;0.04333071161169873;0.0703916119284032;0.0;0.055238617808870544;0.1623104648086996;0.049100952405871715;0.05394516735490289;0.04858838236676683;0.054865665575565416;0.062343852597853265;0.2514419837628106;0.04158973532777567;0.02257404436964586;0.0205180357274168;0.024501979585655496;0.2806770881490992;0.02014042183934945;0.021491315517021915;0.022535525346309232;0.15852806626168164;0.0;0.06913281622436067;0.05180281643722896;0.0;0.025249994805883667;0.18016694878076595;0.04640990047317579;0.020779219834586204;0.05861385433020507;0.020275980933668714;0.057039757948585706;0.026670480521007286;0.05439173856787503;0.2298825365441041;0.24784076392902127;0.1743166227331224;0.0;0.04858838236676683;0.44130156686800676;0.04333071161169873;0.2479083194756127;0.04885319126026569;0.019549669583091338;0.19027780048740375;0.022476386615345928;0.05499310788385894;0.04158973532777567;0.0;0.07118002403305267;0.04158973532777567;0.4736486186524613;0.05564141643537526;0.04158973532777567;0.05529816207592622;0.05641088215945427;0.2667326646957665;0.2353205970961962;0.16431042382852343;0.2514419837628106;0.022774214900071033;0.01809729474646061;0.16665440287543562;0.04858838236676683;0.21452387662782635;0.026647736291977368;0.26916651676481573;0.018571933505860526;0.05636297452698121;0.027489303276041148;0.025286956411806717;0.061228650942952406;0.06814441191942898;0.04858838236676683;0.022415522267312474;0.054247428306272105;0.051546049914920865;0.056458357607993476;0.023066276698130817;0.017339728950274563;0.058581842599784766;0.0;0.01983002654283323;0.021089976034555206;0.2928806374908091;0.03034535249906935;0.07952367945264939;0.047289889281872693;0.05270230417508799;0.045868955703161046;0.04158973532777567;0.05621656945914058;0.022875990475104722;0.022243867265450357;0.01809729474646061;0.1682838615655565;0.04885319126026569;0.017339728950274563;0.2803524797663811;0.01835546266242781;0.0;0.019443700530977902;0.29073900271570624;0.054734857238054525;0.055472691869146926;0.06599750622196728;0.05192574721038462;0.049553782751963496;0.05800806955703751;0.522615067951385;0.053452442790798825
GO:0000188;0.6596907577284054;0.06878723786738072;0.8014953773640688;0.051273067271858985;1.0;0.10479024166488411;0.0;0.0;0.16482361270890045;0.0;0.09063912443895836;0.23514548102464708;0.3860585883389766;0.0;0.2811061838563623;0.39916565109478536;0.32198431693859736;0.06574570715869288;0.27611926916124524;0.09831421682459249;0.0;0.0;0.28806635342704306;0.05990430059695317;0.23075917647320118;0.0;0.07767408119114742;0.0;0.23973793187731005;0.07571451086651568;0.21128783292639594;0.22325200231025172;0.587029373869227;0.2737411835047986;0.300277467010181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5372915098065775;0.3926246377819654;0.0;0.0;0.0;0.38126072981802733;0.0;0.23979495078215898;0.0;0.3345485667824598;0.0;0.07639024117564523;0.3692658483172267;0.0;0.0;0.0;0.19594217703737227;0.0;0.3658844303531143;0.058721375364342895;0.2964860552768855;0.0;0.0;0.0;0.5627240183101665;0.05047470214886026;0.0;0.10243760127548233;0.21035903067360018;0.0;0.46316762828266606;0.21035903067360018;0.07776446589311098;0.2970198966475102;0.0;0.0;0.0;0.05962484775427497;0.0;0.0;0.0;0.06767585792175514;0.0;0.0;0.08361748661709528;0.0;0.3457609511568822;0.0;0.0;0.7885938335904042;0.41951933366387334;0.06767585792175514;0.0;0.22054046229196028;0.16061070556914256;0.07952866789852045;0.0;0.0;0.2584218666383158;0.0;0.0;0.0;0.0;0.0;0.26424212329736846;0.5970036999003387;0.38886076774461115;0.6411511609930507;0.15364609356339146;0.0791605169544939;0.0;0.0;0.0;0.0;0.21251949306804482;0.0;0.06709299360331948;0.0;0.0;0.0;0.0;0.7748213562847153;0.07802948104606024;0.09426056811265225;0.2716499621801697;0.18514671273800962;0.8576474224138704;0.0;0.07496994761288162
GO:0035556;0.11891387605779175;0.09870344222603673;0.0979895170275093;0.07265660539222525;0.10479024166488411;1.0;0.03473648223399689;0.0;0.10978065744987592;0.02500053366913018;0.15090827676724516;0.12647664177729653;0.1219131199372524;0.0;0.07675387763987655;0.12839378963625045;0.0843649029034733;0.09255919341714261;0.16448778166884373;0.17345309270218953;0.04246347454779639;0.0;0.17716042439833501;0.08138636239599926;0.18259479521804664;0.0;0.11809044037934897;0.02907512471150142;0.0979895170275093;0.11361975409847225;0.09643111740200874;0.11678765583081976;0.14525779425440632;0.11809044037934897;0.06754497299885331;0.037556172538743625;0.032189815195229884;0.04321307042542475;0.030726171327964433;0.03127002181026434;0.03465178680459714;0.03744967793092827;0.028061574753642068;0.0;0.17620612251033832;0.10649885802891844;0.0;0.0455952974473127;0.034207440909455815;0.06908301731053032;0.03283735790357287;0.1304144723763119;0.03159801605360953;0.12454425721172839;0.05044707376082644;0.11514826179000505;0.09006107487304346;0.0;0.032459504818285294;0.0;0.09643111740200874;0.0338233662662122;0.08138636239599926;0.08857764164130763;0.09723407764771096;0.029868687584173347;0.037395780822558934;0.037286643550076534;0.11723156834451996;0.06754497299885331;0.0;0.494499403273472;0.07675387763987655;0.03796597963643506;0.1195102101053422;0.05891847317209682;0.6076632582620553;0.1222598008865308;0.028432641087379005;0.04782236114521608;0.0;0.09064960178320657;0.038113496179690204;0.026606362210237943;0.0;0.09643111740200874;0.0;0.05036576235885758;0.13239773129286297;0.02764507552902291;0.09371759538036116;0.05345905738591564;0.045715962331036204;0.1406751814354297;0.17134361582043567;0.09643111740200874;0.037119441214618375;0.5889305350241593;0.10566818521948632;0.32425250300574227;0.03893860847525819;0.02500053366913018;0.11466037457207624;0.0;0.03052811151583636;0.03362021625188491;0.03283735790357287;0.06543606213029636;0.23672431247592268;0.09255919341714261;0.10944674781428251;0.08844277323034869;0.06754497299885331;0.3219475061640803;0.03839940232942112;0.03665107511377288;0.026606362210237943;0.030726171327964433;0.2575195207658379;0.02500053366913018;0.10911500089714175;0.02716814543421921;0.0;0.02962203158350366;0.032459504818285294;0.11633337624969287;0.314937366771347;0.16122093120363185;0.10689824248700905;0.08745708641456765;0.12812911339903274;0.04501314347636934;0.2964972973458249
GO:0021782;0.0;0.0;0.0;0.021523864074520845;0.0;0.03473648223399689;1.0;0.0;0.0;0.01920656017453798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3614909046910468;0.0;0.0;0.0;0.0;0.0;0.0;0.021523864074520845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02584434833321608;0.2984985739778375;0.028403003384022376;0.022415522267312474;0.2923058702444273;0.024434978772287282;0.02579387286611131;0.1859745699090145;0.0;0.0;0.0;0.0;0.029413076196227485;0.024213190317556237;0.0;0.023518611116653793;0.027006417334711524;0.29452557731847884;0.0;0.03135862532152281;0.0;0.0;0.0;0.023324151066833197;0.0;0.0;0.024020124454502058;0.0;0.024827383152250762;0.0;0.2826768505050544;0.025768293075866488;0.02571642579767643;0.0;0.0;0.0;0.03389640891716631;0.0;0.026037755548143034;0.0;0.0;0.025262371681231917;0.0;0.02116973712405622;0.030324057210721667;0.0;0.0;0.33612513544361683;0.2593054659699906;0.0;0.0;0.0;0.03132718706349001;0.0;0.4752095545268276;0.0;0.03249675661313739;0.029463242715679638;0.0;0.0;0.0;0.02563678021267713;0.024715851684930373;0.0;0.025869253011521397;0.02649157534253356;0.01920656017453798;0.0;0.0;0.022309929290988698;0.023917490658381616;0.023518611116653793;0.03656508892906296;0.0;0.0;0.0;0.0;0.0;0.025742479008775566;0.026240885800246944;0.025412491185603462;0.02014042183934945;0.022415522267312474;0.021955692264695244;0.01920656017453798;0.02859743748741948;0.2634288633837208;0.0;0.02182212351854227;0.023324151066833197;0.0;0.025353435127855647;0.0;0.0;0.0;0.0;0.029169715127478683;0.02430429968813146
GO:0042147;0.0;0.0;0.0;0.20388701803314468;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3961454476101076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5888471904898732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5240373647979257;0.3064105368082553;0.2655003813141582;0.0;0.0;0.31148320864351925;0.0;0.4203307562072723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042304;0.17991142708311456;0.0709029784267545;0.15712395146341818;0.05280305247752473;0.16482361270890045;0.10978065744987592;0.0;0.0;1.0;0.0;0.09434885526425169;0.0841820338452577;0.08213563447977462;0.0;0.1310293111547087;0.08502707511561124;0.12948967617872034;0.06767585792175514;0.09948368106148509;0.10269398783434912;0.0;0.0;0.1039822880297746;0.06150253728872775;0.3146650342302574;0.0;0.08038257663759608;0.0;0.1560846619871226;0.07828580772818698;0.06972276648428098;0.07977681809247204;0.20518507756360446;0.08038257663759608;0.051762617589284673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2309010866044544;0.16671212779072667;0.0;0.0;0.0;0.05088990368409095;0.0;0.08590857463312807;0.0;0.24773823722339866;0.0;0.07900843255739029;0.06403037998324589;0.0;0.0;0.0;0.06972276648428098;0.0;0.13700548918128014;0.06073689824016173;0.15625013672018692;0.0;0.0;0.0;0.1781748718760904;0.051762617589284673;0.0;0.10720136000006242;0.05881979724583095;0.0;0.24094823807973675;0.04515175978830506;0.08047937859737837;0.08229284787814595;0.0;0.0;0.0;0.06170396637609981;0.0;0.0;0.0;0.06972276648428098;0.0;0.0;0.08676473046429638;0.0;0.06311027475400235;0.0;0.0;0.20103244758497715;0.3031283467383732;0.06972276648428098;0.0;0.07877476584726023;0.8611979095967863;0.08237041227776512;0.0;0.0;0.07555484142036092;0.0;0.0;0.0;0.0;0.0;0.3627390060247446;0.1507574228491586;0.6111136169247029;0.14579587932484303;0.051762617589284673;0.08197554681392011;0.0;0.0;0.0;0.0;0.07014156817678183;0.0;0.06973710651774032;0.0;0.0;0.0;0.0;0.17724121658291037;0.0807632549540165;0.09827923378113311;0.07503501303344391;0.06270304172553215;0.18915092678907097;0.0;0.07749008013692434
GO:1990264;0.0;0.0;0.0;0.017339728950274563;0.0;0.02500053366913018;0.01920656017453798;0.0;0.0;1.0;0.0;0.0;0.0;0.0904965652294502;0.0;0.0;0.0;0.0;0.0;0.0;0.021355193019097305;0.0;0.0;0.0;0.0;0.0;0.0;0.017339728950274563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09398351717908766;0.018401602429566784;0.2645738516314858;0.017913791370828668;0.01809729474646061;0.1383025895912101;0.02000805680365743;0.01697409998357078;0.1522361921981756;0.0;0.0;0.0;0.022119267794860405;0.019043711450542553;0.0;0.018611407797757263;0.02073002640556365;0.01820667084357273;0.0;0.1672972294305875;0.0;0.0;0.0;0.018489420279622117;0.08420093969545166;0.0;0.018924080213231;0.0;0.019421595251349472;0.17619771085898966;0.01761889629646255;0.019992662136233238;0.14393248018281196;0.0;0.0;0.09024533127089511;0.024562408806052934;0.0;0.02015448933584965;0.0;0.0;0.01968676996160056;0.0;0.017109163434613224;0.022630534039172655;0.0;0.0;0.020195985138444682;0.016430515760039975;0.0;0.0;0.0;0.2847326691953768;0.0;0.016820808509603918;0.0;0.36467140085500066;0.27199777052687973;0.0;0.0;0.0;0.019913405567360813;0.0193532780096808;0.0;0.020053382980335332;0.020425329440739336;0.07456353604239246;0.0;0.07677724007631342;0.5543062687947005;0.018860318009640803;0.018611407797757263;0.1869977178238855;0.0;0.0;0.0;0.0;0.0;0.01997711952762766;0.09566452234311891;0.3028003292410452;0.2515528096777771;0.017913791370828668;0.01761889629646255;0.07456353604239246;0.02165480044146132;0.016643039333390182;0.0;0.08223166827793495;0.018489420279622117;0.0;0.019742028500090745;0.0;0.0;0.0;0.0;0.021981355279213428;0.019100025070911946
