;GO:1904753;GO:0008284;GO:0035065;GO:0055012;GO:0060065;GO:0007179;GO:0006366;GO:0001570;GO:0043388;GO:0051091;GO:0045944;GO:0006468;GO:0060765;GO:0003257;GO:0045987;GO:0000122;GO:0048681;GO:0001666;GO:0045892;GO:0030509;GO:0034720;GO:0071557;GO:0010832;GO:0016579;GO:0006351;GO:1900222;GO:0000226;GO:0001560;GO:1904706;GO:0045736;GO:0006357;GO:0006511;GO:2000727;GO:0045661;GO:2000724;GO:0010501;GO:2000587;GO:2000721;GO:0010667;GO:0035886;GO:0030511;GO:2001015
GO:1904753;1.0;0.3535030373466048;0.2512305861459755;0.0;0.0;0.33033730417577295;0.0;0.0;0.20876924546813305;0.22843173469074188;0.1818871666428119;0.0;0.33079355780489533;0.1702370556296531;0.24897641441276305;0.24884672966754312;0.2361245831370663;0.0;0.25751004730809396;0.21910451709600898;0.0;0.0;0.3874050512540296;0.0;0.0;0.35348343140130273;0.0;0.3534563360683393;0.4332542550766385;0.21198047917682894;0.2513579965944558;0.0;0.20689565797149573;0.3660760092128136;0.22469492533656055;0.0;0.36730513586826596;0.1788300135515006;0.3677351493654448;0.0;0.24544367605164957;0.32629335953499455
GO:0008284;0.3535030373466048;1.0;0.3414235403355589;0.0;0.0;0.5061458239231852;0.0;0.0;0.33199217104880613;0.3606830776453693;0.3129593834375936;0.0;0.5072177424154333;0.2885433839701748;0.46234712197597067;0.22024274706642122;0.20653764150450793;0.0;0.2297626717975585;0.2846944077021732;0.0;0.0;0.39363167084390194;0.0;0.0;0.45024220082828664;0.0;0.5625213951988063;0.553486333693727;0.18139083313023488;0.341658896740774;0.0;0.3679535367285148;0.5951744956936433;0.40940130936127306;0.0;0.3653626699317498;0.3064809838413698;0.3659550031780021;0.0;0.4603569511862782;0.31121791316699493
GO:0035065;0.2512305861459755;0.3414235403355589;1.0;0.0;0.0;0.3197654445044637;0.0;0.0;0.20164550927356975;0.4425678920305922;0.35400379157668027;0.0;0.3201929433584453;0.3317092381426331;0.24145830863165646;0.34815614322594957;0.19950784050846407;0.0;0.36005640233505837;0.42488493209439204;0.0;0.0;0.2708542138429204;0.0;0.0;0.2732274739573795;0.0;0.40819221446779536;0.3019409878195809;0.38267540975916103;0.4858956711706477;0.0;0.202698416342005;0.3531376981047771;0.21975306525195026;0.0;0.2571630484826546;0.3481583299405852;0.25745635818895124;0.0;0.23955894686349766;0.22910768665851372
GO:0055012;0.0;0.0;0.0;1.0;0.30078578113293414;0.2734207641855591;0.14501477401887763;0.6753455035561253;0.0;0.0;0.0;0.19517904485466575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15985122832235327;0.15933504184254257;0.15933504184254257;0.0;0.1955252322738612;0.14843728076293178;0.0;0.30067083766913083;0.0;0.0;0.0;0.0;0.1835562456757877;0.0;0.0;0.0;0.21550708919643063;0.0;0.0;0.0;0.7072780682817753;0.0;0.0
GO:0060065;0.0;0.0;0.0;0.30078578113293414;1.0;0.0;0.0;0.37336382459567746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33298670030512617;0.0;0.0
GO:0007179;0.33033730417577295;0.5061458239231852;0.3197654445044637;0.2734207641855591;0.0;1.0;0.14462516598675898;0.3321051921767341;0.2987271136312523;0.28372330527256934;0.21529456013328682;0.19447391949105514;0.4608467640694563;0.19916165122506813;0.33893085962734426;0.21102284375957303;0.1984083186821321;0.0;0.2197466112977023;0.534379859106283;0.1588648113464416;0.1588648113464416;0.3651201054974672;0.194817607876505;0.14802909124885474;0.405037598988905;0.2990007649261646;0.5060500893047403;0.4239610593529867;0.17509036438004222;0.3199718794270108;0.18293246526131365;0.2512411685032154;0.5323231027317915;0.2779813227370676;0.21464775973344008;0.3406707797575764;0.21102443576332527;0.34118569998564496;0.2997723758203077;0.310449125573744;0.29312090984552386
GO:0006366;0.0;0.0;0.0;0.14501477401887763;0.0;0.14462516598675898;1.0;0.16001084115038958;0.0;0.0;0.0;0.40299468620960527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10512068020150918;0.35427154836226793;0.35427154836226793;0.0;0.40343137486419983;0.98409060801846;0.0;0.15190745367517314;0.0;0.0;0.0;0.0;0.38797572522138846;0.0;0.0;0.0;0.6739720925989573;0.0;0.0;0.0;0.15210636564354774;0.0;0.0
GO:0001570;0.0;0.0;0.0;0.6753455035561253;0.37336382459567746;0.3321051921767341;0.16001084115038958;1.0;0.0;0.0;0.0;0.22335247122826765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1782676019735607;0.17762586365269348;0.17762586365269348;0.0;0.2238059298183756;0.1641879891682977;0.0;0.3731867345683337;0.0;0.0;0.0;0.0;0.20826179347295828;0.0;0.0;0.0;0.25037894719482434;0.0;0.0;0.0;0.7566348744130825;0.0;0.0
GO:0043388;0.20876924546813305;0.33199217104880613;0.20164550927356975;0.0;0.0;0.2987271136312523;0.0;0.0;1.0;0.3008927798602836;0.1328905686260336;0.0;0.2993584318448478;0.12253181628230586;0.27292659504002076;0.13014116039465462;0.12204976033182606;0.0;0.13576111773276733;0.1681806605120154;0.0;0.0;0.23242950347923091;0.0;0.0;0.3319629340005768;0.0;0.33192253166234553;0.27324797151352076;0.14505843349049996;0.2017843146530516;0.0;0.15621691929771345;0.351142455188332;0.17379238362353772;0.0;0.21576262609747676;0.1301421841711312;0.21611189478400078;0.0;0.19539361239467337;0.183828989398248
GO:0051091;0.22843173469074188;0.3606830776453693;0.4425678920305922;0.0;0.0;0.28372330527256934;0.0;0.0;0.3008927798602836;1.0;0.6818482943141718;0.0;0.28405981411268977;0.6415840964574739;0.26941668901814725;0.6385250534290378;0.15648037088388236;0.0;0.6588810698412509;0.7682018395568138;0.0;0.0;0.24454114196274654;0.0;0.0;0.24059560777582403;0.0;0.30061123738196954;0.26960181529685345;0.31020072226350015;0.8687196231415284;0.0;0.2250541474705078;0.3096910079319223;0.2424693962102974;0.0;0.23332583860071904;0.6713238696462588;0.2335672673936909;0.0;0.2624236249843927;0.20999456055274704
GO:0045944;0.1818871666428119;0.3129593834375936;0.35400379157668027;0.0;0.0;0.21529456013328682;0.0;0.0;0.1328905686260336;0.6818482943141718;1.0;0.0;0.21548826848990255;0.9497784043604307;0.20695530902162199;0.5654260455994443;0.13314131803421878;0.0;0.5537590352754593;0.6594474874865571;0.0;0.0;0.19195589683603462;0.0;0.0;0.1799816896458819;0.0;0.2248811088412975;0.2070645292413234;0.24220266552890135;0.728461394408506;0.0;0.2157124376345248;0.22992398519001825;0.22932319054604744;0.0;0.1849765560987177;0.9869632300267983;0.18512826241477934;0.0;0.2444811856422912;0.1700024939738534
GO:0006468;0.0;0.0;0.0;0.19517904485466575;0.0;0.19447391949105514;0.40299468620960527;0.22335247122826765;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12919015725654073;0.6846255505259764;0.6846255505259764;0.0;0.8051409361717202;0.4107882124487394;0.0;0.20787396734870495;0.0;0.0;0.0;0.0;0.5805153304502911;0.0;0.0;0.0;0.4986802794776166;0.0;0.0;0.0;0.20824662712789063;0.0;0.0
GO:0060765;0.33079355780489533;0.5072177424154333;0.3201929433584453;0.0;0.0;0.4608467640694563;0.0;0.0;0.2993584318448478;0.28405981411268977;0.21548826848990255;0.0;1.0;0.19932740537118313;0.33953124258302536;0.2112089382147494;0.23822731791029447;0.0;0.21994841758701705;0.26977870917119806;0.0;0.0;0.36567758095435815;0.0;0.0;0.4058953216497072;0.0;0.5071216019114857;0.4247128779546312;0.1752184598506941;0.3203999308000271;0.0;0.25150500149311605;0.5335088950926583;0.27830434114065816;0.0;0.6091408395124729;0.2112105330276271;0.3416724348232041;0.0;0.5550324789361921;0.29348009395755653
GO:0003257;0.1702370556296531;0.2885433839701748;0.3317092381426331;0.0;0.0;0.19916165122506813;0.0;0.0;0.12253181628230586;0.6415840964574739;0.9497784043604307;0.0;0.19932740537118313;1.0;0.1920045896836315;0.5373814177900625;0.1267898899705035;0.0;0.5255946016827278;0.6216126980367411;0.0;0.0;0.17902609959057478;0.0;0.0;0.16594060282431838;0.0;0.20733802875594154;0.1920985958982906;0.2315547192266396;0.6825686425840621;0.0;0.203824488034434;0.21161731393740224;0.2159342876375142;0.0;0.1729404195936252;0.9380105029456932;0.17307301855567417;0.0;0.22932230445934898;0.15978232810863555
GO:0045987;0.24897641441276305;0.46234712197597067;0.24145830863165646;0.0;0.0;0.33893085962734426;0.0;0.0;0.27292659504002076;0.26941668901814725;0.20695530902162199;0.0;0.33953124258302536;0.1920045896836315;1.0;0.16246546397547756;0.1913043325374311;0.0;0.16891652963222564;0.20530689637593072;0.0;0.0;0.27351542508582405;0.0;0.0;0.4623135844989432;0.0;0.3699536230149028;0.3143533573213098;0.13567902064223303;0.24160538212746405;0.0;0.3339228457394923;0.38742056391308277;0.36770537329235986;0.0;0.25629796571917435;0.2030065436560147;0.256662104545497;0.0;0.2934012664413731;0.27787631941214613
GO:0000122;0.24884672966754312;0.22024274706642122;0.34815614322594957;0.0;0.0;0.21102284375957303;0.0;0.0;0.13014116039465462;0.6385250534290378;0.5654260455994443;0.0;0.2112089382147494;0.5373814177900625;0.16246546397547756;1.0;0.182980236323068;0.0;0.9735606020461115;0.6495673809685583;0.0;0.0;0.2623779233648883;0.0;0.0;0.22023513655576968;0.0;0.2202246183386162;0.28263500721675044;0.37880066343532204;0.7164239624566874;0.0;0.15278911543600396;0.22505857210322106;0.16228251203426544;0.0;0.2530011850684942;0.5581496135592585;0.25320513097869696;0.0;0.17283488075716902;0.2328426728929339
GO:0048681;0.2361245831370663;0.20653764150450793;0.19950784050846407;0.0;0.0;0.1984083186821321;0.0;0.0;0.12204976033182606;0.15648037088388236;0.13314131803421878;0.0;0.23822731791029447;0.1267898899705035;0.1913043325374311;0.182980236323068;1.0;0.0;0.18762159498150088;0.15204652389004103;0.0;0.0;0.3861275567673081;0.0;0.0;0.287403672596815;0.0;0.24694052217624354;0.2663366392194092;0.16223366531441283;0.16690891047831954;0.0;0.26048046918205925;0.29331103598544017;0.2759107162129161;0.0;0.3073628918863241;0.13149581194794085;0.24004522389543603;0.0;0.19708667285270506;0.4377074561007178
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.25751004730809396;0.2297626717975585;0.36005640233505837;0.0;0.0;0.2197466112977023;0.0;0.0;0.13576111773276733;0.6588810698412509;0.5537590352754593;0.0;0.21994841758701705;0.5255946016827278;0.16891652963222564;0.9735606020461115;0.18762159498150088;0.0;1.0;0.6387108308505953;0.0;0.0;0.27202726878862643;0.0;0.0;0.22975438915605292;0.0;0.22974294205138565;0.29386372196753097;0.38761166585913637;0.7066978465141127;0.0;0.15731083345000865;0.2350087780566244;0.16739298872534925;0.0;0.2619613904439887;0.5464443294891697;0.26218004415992785;0.0;0.17864347415590465;0.24041055267828804
GO:0030509;0.21910451709600898;0.2846944077021732;0.42488493209439204;0.15985122832235327;0.0;0.534379859106283;0.10512068020150918;0.1782676019735607;0.1681806605120154;0.7682018395568138;0.6594474874865571;0.12919015725654073;0.26977870917119806;0.6216126980367411;0.20530689637593072;0.6495673809685583;0.15204652389004103;0.0;0.6387108308505953;1.0;0.11244659860058752;0.11244659860058752;0.23388268475111335;0.12934173777940453;0.10690751946873832;0.22783146740188598;0.16826736199091677;0.284664116848771;0.2567044627724732;0.2734090340280125;0.8743822050805005;0.12399335470565659;0.18125587776353289;0.29279306933905097;0.19477280258341775;0.13779332639427058;0.22360317754626163;0.6495710813805301;0.22382489537092912;0.16851145973641438;0.2101739868846125;0.20208615476251413
