;GO:1904753;GO:0008284;GO:0035065;GO:0055012;GO:0060065;GO:0007179;GO:0006366;GO:0001570;GO:0043388;GO:0051091;GO:0045944;GO:0006468;GO:0060765;GO:0003257;GO:0045987;GO:0000122;GO:0048681;GO:0001666;GO:0045892;GO:0030509;GO:0034720;GO:0071557;GO:0010832;GO:0016579;GO:0006351;GO:1900222;GO:0000226;GO:0001560;GO:1904706;GO:0045736;GO:0006357;GO:0006511;GO:2000727;GO:0045661;GO:2000724;GO:0010501;GO:2000587;GO:2000721;GO:0010667;GO:0035886;GO:0030511;GO:2001015
GO:0045944;0.005439344724655555;0.016294308724158792;0.015558198673889911;0.0;0.0;0.005439344724655555;0.0;0.0;0.0023002922159567813;0.16760549890937199;1.0;0.0;0.005439344724655555;0.7406636129967328;0.005439344724655555;0.13531635682768936;0.005439344724655555;0.0;0.155161534124081;0.16980440134560842;0.0;0.0;0.005439344724655555;0.0;0.0;0.0030507844279764845;0.0;0.005439344724655555;0.005439344724655555;0.007780674697343178;0.16980440134560842;0.0;0.016294308724158792;0.005439344724655555;0.016294308724158792;0.0;0.005439344724655555;0.9972456878823283;0.005439344724655555;0.0;0.016294308724158792;0.005439344724655555
GO:0006468;0.0;0.0;0.0;0.018943192534739486;0.0;0.018943192534739486;0.05214194580361808;0.018943192534739486;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011917507312416479;0.4216304278361088;0.4216304278361088;0.0;0.7257167746113345;0.052364803152556746;0.0;0.018943192534739486;0.0;0.0;0.0;0.0;0.2518435840432719;0.0;0.0;0.0;0.0776589484478103;0.0;0.0;0.0;0.018943192534739486;0.0;0.0
GO:0060765;0.03244546911032127;0.18244428980202534;0.043980068128400315;0.0;0.0;0.18244428980202534;0.0;0.0;0.07715546649857495;0.028659235217474235;0.005439344724655555;0.0;1.0;0.004028724716098102;0.06735871064080441;0.004334589126298501;0.009059455501965847;0.0;0.00503549750813152;0.02818051988402438;0.0;0.0;0.04463224686243799;0.0;0.0;0.10232817121854587;0.0;0.18244428980202534;0.09844323943383655;0.0027202231284190912;0.03203300198081839;0.0;0.011920627753581966;0.18244428980202534;0.013535475992056019;0.0;0.1615105089129694;0.005424363071568242;0.05322056358696159;0.0;0.10880838177301425;0.021123404574207173
GO:0003257;0.004028724716098102;0.012068601570919634;0.011523391641524279;0.0;0.0;0.004028724716098102;0.0;0.0;0.0017037427436188103;0.1241392943803354;0.7406636129967328;0.0;0.004028724716098102;1.0;0.004028724716098102;0.1257679414033856;0.004028724716098102;0.0;0.1241392943803354;0.1257679414033856;0.0;0.0;0.004028724716098102;0.0;0.0;0.0022596050168992338;0.0;0.004028724716098102;0.004028724716098102;0.007780674697343178;0.1257679414033856;0.0;0.012068601570919634;0.004028724716098102;0.012068601570919634;0.0;0.004028724716098102;0.7406636129967328;0.004028724716098102;0.0;0.012068601570919634;0.004028724716098102
GO:0045987;0.018197804502348085;0.12009607890475425;0.02466725566763285;0.0;0.0;0.06735871064080441;0.0;0.0;0.05078848454287505;0.028659235217474235;0.005439344724655555;0.0;0.06735871064080441;0.004028724716098102;1.0;0.0024311562656152597;0.009059455501965847;0.0;0.002824277217674385;0.015805707412652994;0.0;0.0;0.025033045450552988;0.0;0.0;0.12009607890475425;0.0;0.06735871064080441;0.0552142063258047;0.0015257011241051578;0.01796646261110231;0.0;0.035337262362769205;0.06735871064080441;0.040124285081590896;0.0;0.019189113092091856;0.005424363071568242;0.029850004891814687;0.0;0.023048970435878887;0.021123404574207173
GO:0000122;0.013029324657314607;0.004334589126298501;0.01239825791716216;0.0;0.0;0.004334589126298501;0.0;0.0;0.0018330924277329649;0.13356406145528946;0.13531635682768936;0.0;0.004334589126298501;0.1257679414033856;0.0024311562656152597;1.0;0.013029324657314607;0.0;0.8608065279148356;0.13531635682768936;0.0;0.0;0.013029324657314607;0.0;0.0;0.004334589126298501;0.0;0.004334589126298501;0.013029324657314607;0.027451341340638088;0.13531635682768936;0.0;0.004334589126298501;0.004334589126298501;0.004334589126298501;0.0;0.013029324657314607;0.13531635682768936;0.013029324657314607;0.0;0.004334589126298501;0.013029324657314607
GO:0048681;0.02723178218610226;0.009059455501965847;0.01369878488574844;0.0;0.0;0.009059455501965847;0.0;0.0;0.0038312326257826062;0.009059455501965847;0.005439344724655555;0.0;0.009059455501965847;0.004028724716098102;0.009059455501965847;0.013029324657314607;1.0;0.0;0.015136182446102072;0.009059455501965847;0.0;0.0;0.09419457676097003;0.0;0.0;0.02694859392304509;0.0;0.01369878488574844;0.02723178218610226;0.00817670816028979;0.009059455501965847;0.0;0.02654954690776477;0.02654954690776477;0.02654954690776477;0.0;0.02723178218610226;0.005424363071568242;0.02723178218610226;0.0;0.009059455501965847;0.09419457676097003
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.015136182446102072;0.00503549750813152;0.014403071439519554;0.0;0.0;0.00503549750813152;0.0;0.0;0.002129505723165616;0.155161534124081;0.155161534124081;0.0;0.00503549750813152;0.1241392943803354;0.002824277217674385;0.8608065279148356;0.015136182446102072;0.0;1.0;0.155161534124081;0.0;0.0;0.015136182446102072;0.0;0.0;0.00503549750813152;0.0;0.00503549750813152;0.015136182446102072;0.027451341340638088;0.155161534124081;0.0;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.0;0.015136182446102072;0.155161534124081;0.015136182446102072;0.0;0.00503549750813152;0.015136182446102072
GO:0030509;0.02818051988402438;0.02818051988402438;0.08060495322199318;0.011917507312416479;0.0;0.09949346357207109;0.00576711589335461;0.011917507312416479;0.011917507312416479;0.8683417458867676;0.16980440134560842;0.011917507312416479;0.02818051988402438;0.1257679414033856;0.015805707412652994;0.13531635682768936;0.009059455501965847;0.0;0.155161534124081;1.0;0.009656378831983189;0.009656378831983189;0.02818051988402438;0.011917507312416479;0.005791764842280598;0.015805707412652994;0.011917507312416479;0.02818051988402438;0.02818051988402438;0.007780674697343178;0.8797339662670111;0.011917507312416479;0.011920627753581966;0.02818051988402438;0.013535475992056019;0.011917507312416479;0.02818051988402438;0.16933670702534823;0.02818051988402438;0.011917507312416479;0.023048970435878887;0.021123404574207173
GO:0034720;0.0;0.0;0.0;0.009656378831983189;0.0;0.009656378831983189;0.05214194580361808;0.009656378831983189;0.0;0.0;0.0;0.4216304278361088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009656378831983189;1.0;0.995384622268521;0.0;0.4216304278361088;0.052364803152556746;0.0;0.03284397527001585;0.0;0.0;0.0;0.0;0.12837841612317616;0.0;0.0;0.0;0.039587003327463254;0.0;0.0;0.0;0.009656378831983189;0.0;0.0
GO:0071557;0.0;0.0;0.0;0.009656378831983189;0.0;0.009656378831983189;0.05214194580361808;0.009656378831983189;0.0;0.0;0.0;0.4216304278361088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009656378831983189;0.995384622268521;1.0;0.0;0.4216304278361088;0.052364803152556746;0.0;0.03284397527001585;0.0;0.0;0.0;0.0;0.12837841612317616;0.0;0.0;0.0;0.039587003327463254;0.0;0.0;0.0;0.009656378831983189;0.0;0.0
GO:0010832;0.09752770986583613;0.04463224686243799;0.043980068128400315;0.0;0.0;0.04463224686243799;0.0;0.0;0.018874922483393248;0.028659235217474235;0.005439344724655555;0.0;0.04463224686243799;0.004028724716098102;0.025033045450552988;0.013029324657314607;0.09419457676097003;0.0;0.015136182446102072;0.02818051988402438;0.0;0.0;1.0;0.0;0.0;0.04463224686243799;0.0;0.04463224686243799;0.13415989788464877;0.00817670816028979;0.03203300198081839;0.0;0.04256953984380277;0.1307988025788199;0.04597970479594384;0.0;0.10284044176794921;0.005424363071568242;0.13415989788464877;0.0;0.023048970435878887;0.21962800669272317
GO:0016579;0.0;0.0;0.0;0.016620707704463857;0.0;0.016620707704463857;0.05214194580361808;0.016620707704463857;0.0;0.0;0.0;0.7257167746113345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011917507312416479;0.4216304278361088;0.4216304278361088;0.0;1.0;0.052364803152556746;0.0;0.016620707704463857;0.0;0.0;0.0;0.0;0.23622404628144675;0.0;0.0;0.0;0.06813775874473171;0.0;0.0;0.0;0.016620707704463857;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.005791764842280598;0.0;0.005791764842280598;0.995744138514387;0.005791764842280598;0.0;0.0;0.0;0.052364803152556746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005791764842280598;0.052364803152556746;0.052364803152556746;0.0;0.052364803152556746;1.0;0.0;0.005791764842280598;0.0;0.0;0.0;0.0;0.052364803152556746;0.0;0.0;0.0;0.19306781528701464;0.0;0.0;0.0;0.005791764842280598;0.0;0.0
GO:1900222;0.03244546911032127;0.10277666372112565;0.02466725566763285;0.0;0.0;0.10855572135647885;0.0;0.0;0.08185104084837239;0.01607420616731041;0.0030507844279764845;0.0;0.10232817121854587;0.0022596050168992338;0.12009607890475425;0.004334589126298501;0.02694859392304509;0.0;0.00503549750813152;0.015805707412652994;0.0;0.0;0.04463224686243799;0.0;0.0;1.0;0.0;0.10855572135647885;0.09844323943383655;0.0027202231284190912;0.01796646261110231;0.0;0.011920627753581966;0.10855572135647885;0.013535475992056019;0.0;0.034212906068069524;0.003042381615458105;0.05322056358696159;0.0;0.012927557205178332;0.06283446637813711
GO:0000226;0.0;0.0;0.0;0.07118576870710282;0.0;0.1111033070426179;0.00576711589335461;0.1111033070426179;0.0;0.0;0.0;0.018943192534739486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011917507312416479;0.03284397527001585;0.03284397527001585;0.0;0.016620707704463857;0.005791764842280598;0.0;1.0;0.0;0.0;0.0;0.0;0.021522845044846663;0.0;0.0;0.0;0.029260063039536044;0.0;0.0;0.0;0.1111033070426179;0.0;0.0
GO:0001560;0.03244546911032127;0.18324392195747494;0.06650217470804773;0.0;0.0;0.26626882607873675;0.0;0.0;0.10352801554252336;0.028659235217474235;0.005439344724655555;0.0;0.18244428980202534;0.004028724716098102;0.06735871064080441;0.004334589126298501;0.01369878488574844;0.0;0.00503549750813152;0.02818051988402438;0.0;0.0;0.04463224686243799;0.0;0.0;0.10855572135647885;0.0;1.0;0.09844323943383655;0.0027202231284190912;0.03203300198081839;0.0;0.011920627753581966;0.2770950921479676;0.013535475992056019;0.0;0.034212906068069524;0.005424363071568242;0.05322056358696159;0.0;0.023048970435878887;0.021123404574207173
GO:1904706;0.09752770986583613;0.1488558291574728;0.043980068128400315;0.0;0.0;0.09844323943383655;0.0;0.0;0.04163152527486914;0.028659235217474235;0.005439344724655555;0.0;0.09844323943383655;0.004028724716098102;0.0552142063258047;0.013029324657314607;0.02723178218610226;0.0;0.015136182446102072;0.02818051988402438;0.0;0.0;0.13415989788464877;0.0;0.0;0.09844323943383655;0.0;0.09844323943383655;1.0;0.00817670816028979;0.03203300198081839;0.0;0.011920627753581966;0.09844323943383655;0.013535475992056019;0.0;0.10284044176794921;0.005424363071568242;0.15997548584539723;0.0;0.023048970435878887;0.0634947599520639
GO:0045736;0.00817670816028979;0.0027202231284190912;0.024924421197589225;0.0;0.0;0.0027202231284190912;0.0;0.0;0.0015257011241051578;0.007780674697343178;0.007780674697343178;0.0;0.0027202231284190912;0.007780674697343178;0.0015257011241051578;0.027451341340638088;0.00817670816028979;0.0;0.027451341340638088;0.007780674697343178;0.0;0.0;0.00817670816028979;0.0;0.0;0.0027202231284190912;0.0;0.0027202231284190912;0.00817670816028979;1.0;0.007780674697343178;0.0;0.0027202231284190912;0.0027202231284190912;0.0027202231284190912;0.0;0.00817670816028979;0.007780674697343178;0.00817670816028979;0.0;0.0027202231284190912;0.00817670816028979
GO:0006357;0.03203300198081839;0.03203300198081839;0.09162423677242502;0.0;0.0;0.03203300198081839;0.0;0.0;0.013546717268387652;0.8830926628372483;0.16980440134560842;0.0;0.03203300198081839;0.1257679414033856;0.01796646261110231;0.13531635682768936;0.009059455501965847;0.0;0.155161534124081;0.8797339662670111;0.0;0.0;0.03203300198081839;0.0;0.0;0.01796646261110231;0.0;0.03203300198081839;0.03203300198081839;0.007780674697343178;1.0;0.0;0.011920627753581966;0.03203300198081839;0.013535475992056019;0.0;0.03203300198081839;0.16933670702534823;0.03203300198081839;0.0;0.023048970435878887;0.021123404574207173
GO:0006511;0.0;0.0;0.0;0.021522845044846663;0.0;0.021522845044846663;0.05214194580361808;0.021522845044846663;0.0;0.0;0.0;0.2518435840432719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011917507312416479;0.12837841612317616;0.12837841612317616;0.0;0.23622404628144675;0.052364803152556746;0.0;0.021522845044846663;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.08823441511892666;0.0;0.0;0.0;0.021522845044846663;0.0;0.0
GO:2000727;0.011920627753581966;0.03570988761241643;0.011920627753581966;0.0;0.0;0.011920627753581966;0.0;0.0;0.005041218863476131;0.011920627753581966;0.016294308724158792;0.0;0.011920627753581966;0.012068601570919634;0.035337262362769205;0.004334589126298501;0.02654954690776477;0.0;0.00503549750813152;0.011920627753581966;0.0;0.0;0.04256953984380277;0.0;0.0;0.011920627753581966;0.0;0.011920627753581966;0.011920627753581966;0.0027202231284190912;0.011920627753581966;0.0;1.0;0.03493446881493608;0.2562645909366491;0.0;0.011920627753581966;0.01624942911219076;0.011920627753581966;0.0;0.03570988761241643;0.06237939931432882
GO:0045661;0.03244546911032127;0.18324392195747494;0.043980068128400315;0.0;0.0;0.26626882607873675;0.0;0.0;0.10352801554252336;0.028659235217474235;0.005439344724655555;0.0;0.18244428980202534;0.004028724716098102;0.06735871064080441;0.004334589126298501;0.02654954690776477;0.0;0.00503549750813152;0.02818051988402438;0.0;0.0;0.1307988025788199;0.0;0.0;0.10855572135647885;0.0;0.2770950921479676;0.09844323943383655;0.0027202231284190912;0.03203300198081839;0.0;0.03493446881493608;1.0;0.03966692641649778;0.0;0.034212906068069524;0.005424363071568242;0.05322056358696159;0.0;0.023048970435878887;0.06190403170178521
GO:2000724;0.013535475992056019;0.040547388648357205;0.013535475992056019;0.0;0.0;0.013535475992056019;0.0;0.0;0.005724136203882169;0.013535475992056019;0.016294308724158792;0.0;0.013535475992056019;0.012068601570919634;0.040124285081590896;0.004334589126298501;0.02654954690776477;0.0;0.00503549750813152;0.013535475992056019;0.0;0.0;0.04597970479594384;0.0;0.0;0.013535475992056019;0.0;0.013535475992056019;0.013535475992056019;0.0027202231284190912;0.013535475992056019;0.0;0.2562645909366491;0.03966692641649778;1.0;0.0;0.013535475992056019;0.01624942911219076;0.013535475992056019;0.0;0.040547388648357205;0.03966692641649778
GO:0010501;0.0;0.0;0.0;0.029260063039536044;0.0;0.029260063039536044;0.1922461454078232;0.029260063039536044;0.0;0.0;0.0;0.0776589484478103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011917507312416479;0.039587003327463254;0.039587003327463254;0.0;0.06813775874473171;0.19306781528701464;0.0;0.029260063039536044;0.0;0.0;0.0;0.0;0.08823441511892666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.029260063039536044;0.0;0.0
GO:2000587;0.09752770986583613;0.034212906068069524;0.034212906068069524;0.0;0.0;0.034212906068069524;0.0;0.0;0.01446859603453879;0.028659235217474235;0.005439344724655555;0.0;0.1615105089129694;0.004028724716098102;0.019189113092091856;0.013029324657314607;0.02723178218610226;0.0;0.015136182446102072;0.02818051988402438;0.0;0.0;0.10284044176794921;0.0;0.0;0.034212906068069524;0.0;0.034212906068069524;0.10284044176794921;0.00817670816028979;0.03203300198081839;0.0;0.011920627753581966;0.034212906068069524;0.013535475992056019;0.0;1.0;0.005424363071568242;0.10284044176794921;0.0;0.10880838177301425;0.0634947599520639
GO:2000721;0.005424363071568242;0.01624942911219076;0.015515346538753272;0.0;0.0;0.005424363071568242;0.0;0.0;0.0022939564932321853;0.16714386105273749;0.9972456878823283;0.0;0.005424363071568242;0.7406636129967328;0.005424363071568242;0.13531635682768936;0.005424363071568242;0.0;0.155161534124081;0.16933670702534823;0.0;0.0;0.005424363071568242;0.0;0.0;0.003042381615458105;0.0;0.005424363071568242;0.005424363071568242;0.007780674697343178;0.16933670702534823;0.0;0.01624942911219076;0.005424363071568242;0.01624942911219076;0.0;0.005424363071568242;1.0;0.005424363071568242;0.0;0.01624942911219076;0.005424363071568242
GO:0010667;0.09752770986583613;0.05322056358696159;0.043980068128400315;0.0;0.0;0.05322056358696159;0.0;0.0;0.02250691109776519;0.028659235217474235;0.005439344724655555;0.0;0.05322056358696159;0.004028724716098102;0.029850004891814687;0.013029324657314607;0.02723178218610226;0.0;0.015136182446102072;0.02818051988402438;0.0;0.0;0.13415989788464877;0.0;0.0;0.05322056358696159;0.0;0.05322056358696159;0.15997548584539723;0.00817670816028979;0.03203300198081839;0.0;0.011920627753581966;0.05322056358696159;0.013535475992056019;0.0;0.10284044176794921;0.005424363071568242;1.0;0.0;0.023048970435878887;0.0634947599520639
GO:0035886;0.0;0.0;0.0;0.44534711288256273;0.0675267469225723;0.11260476012938384;0.00576711589335461;0.7139515671893969;0.0;0.0;0.0;0.018943192534739486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011917507312416479;0.009656378831983189;0.009656378831983189;0.0;0.016620707704463857;0.005791764842280598;0.0;0.1111033070426179;0.0;0.0;0.0;0.0;0.021522845044846663;0.0;0.0;0.0;0.029260063039536044;0.0;0.0;0.0;1.0;0.0;0.0
GO:0030511;0.023048970435878887;0.06904637581689624;0.023048970435878887;0.0;0.0;0.023048970435878887;0.0;0.0;0.009747381341569156;0.023048970435878887;0.016294308724158792;0.0;0.10880838177301425;0.012068601570919634;0.023048970435878887;0.004334589126298501;0.009059455501965847;0.0;0.00503549750813152;0.023048970435878887;0.0;0.0;0.023048970435878887;0.0;0.0;0.012927557205178332;0.0;0.023048970435878887;0.023048970435878887;0.0027202231284190912;0.023048970435878887;0.0;0.03570988761241643;0.023048970435878887;0.040547388648357205;0.0;0.10880838177301425;0.01624942911219076;0.023048970435878887;0.0;1.0;0.021123404574207173
GO:2001015;0.0634947599520639;0.021123404574207173;0.021123404574207173;0.0;0.0;0.021123404574207173;0.0;0.0;0.008933061899221982;0.021123404574207173;0.005439344724655555;0.0;0.021123404574207173;0.004028724716098102;0.021123404574207173;0.013029324657314607;0.09419457676097003;0.0;0.015136182446102072;0.021123404574207173;0.0;0.0;0.21962800669272317;0.0;0.0;0.06283446637813711;0.0;0.021123404574207173;0.0634947599520639;0.00817670816028979;0.021123404574207173;0.0;0.06237939931432882;0.06190403170178521;0.03966692641649778;0.0;0.0634947599520639;0.005424363071568242;0.0634947599520639;0.0;0.021123404574207173;1.0
