;GO:1904753;GO:0008284;GO:0035065;GO:0055012;GO:0060065;GO:0007179;GO:0006366;GO:0001570;GO:0043388;GO:0051091;GO:0045944;GO:0006468;GO:0060765;GO:0003257;GO:0045987;GO:0000122;GO:0048681;GO:0001666;GO:0045892;GO:0030509;GO:0034720;GO:0071557;GO:0010832;GO:0016579;GO:0006351;GO:1900222;GO:0000226;GO:0001560;GO:1904706;GO:0045736;GO:0006357;GO:0006511;GO:2000727;GO:0045661;GO:2000724;GO:0010501;GO:2000587;GO:2000721;GO:0010667;GO:0035886;GO:0030511;GO:2001015
GO:0045944;0.2;0.36363636363636365;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.6;1.0;0.0;0.23076923076923078;0.8;0.2727272727272727;0.7777777777777778;0.0;0.0;0.6666666666666666;0.7777777777777778;0.0;0.0;0.21428571428571427;0.0;0.0;0.18181818181818182;0.0;0.25;0.23076923076923078;0.25;0.875;0.0;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.0;0.21428571428571427;0.8888888888888888;0.1875;0.0;0.2727272727272727;0.25
GO:0006468;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.375;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.5;0.5;0.0;0.5555555555555556;0.375;0.0;0.125;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060765;0.23076923076923078;0.3333333333333333;0.25;0.0;0.0;0.0;0.0;0.0;0.1;0.25;0.23076923076923078;0.0;1.0;0.0;0.2;0.23076923076923078;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.2222222222222222;0.0;0.0;0.2727272727272727;0.3;0.25;0.0;0.2727272727272727;0.3333333333333333;0.2727272727272727;0.0;0.4444444444444444;0.0;0.21428571428571427;0.0;0.4444444444444444;0.3
GO:0003257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;1.0;0.0;0.6363636363636364;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045987;0.16666666666666666;0.375;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.1;0.42857142857142855;0.2727272727272727;0.0;0.2;0.0;1.0;0.16666666666666666;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.375;0.0;0.0;0.18181818181818182;0.2;0.18181818181818182;0.0;0.5;0.2222222222222222;0.5;0.0;0.18181818181818182;0.0;0.14285714285714285;0.0;0.3333333333333333;0.2727272727272727
GO:0000122;0.2857142857142857;0.2727272727272727;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.6;0.7777777777777778;0.0;0.23076923076923078;0.6363636363636364;0.16666666666666666;1.0;0.2727272727272727;0.0;0.875;0.7777777777777778;0.0;0.0;0.3076923076923077;0.0;0.0;0.3;0.0;0.25;0.3333333333333333;0.36363636363636365;0.875;0.0;0.23076923076923078;0.2727272727272727;0.23076923076923078;0.0;0.25;0.7;0.26666666666666666;0.0;0.25;0.36363636363636365
GO:0048681;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;1.0;0.0;0.3;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.375;0.0;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.4444444444444444;0.0;0.23076923076923078;0.0;0.3333333333333333;0.3333333333333333
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.3076923076923077;0.3;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.6666666666666666;0.6666666666666666;0.0;0.25;0.5454545454545454;0.18181818181818182;0.875;0.3;0.0;1.0;0.6666666666666666;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.2727272727272727;0.36363636363636365;0.4;0.75;0.0;0.25;0.3;0.25;0.0;0.2727272727272727;0.6;0.2857142857142857;0.0;0.2727272727272727;0.4
GO:0030509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.7777777777777778;0.14285714285714285;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034720;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4166666666666667;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010832;0.3076923076923077;0.3;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.2;0.21428571428571427;0.0;0.25;0.0;0.16666666666666666;0.3076923076923077;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.3;0.0;0.2727272727272727;0.36363636363636365;0.4;0.23076923076923078;0.0;0.6;0.4444444444444444;0.4166666666666667;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.2727272727272727;0.5555555555555556
GO:0016579;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.4166666666666667;0.0;1.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0
GO:1900222;0.3;0.25;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.2857142857142857;0.18181818181818182;0.0;0.2222222222222222;0.0;0.375;0.3;0.375;0.0;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.375;0.2;0.0;0.375;0.25;0.375;0.0;0.3333333333333333;0.0;0.25;0.0;0.2222222222222222;0.4444444444444444
GO:0000226;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001560;0.0;0.375;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;1.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.3333333333333333;0.3333333333333333
GO:1904706;0.3333333333333333;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.2222222222222222;0.23076923076923078;0.0;0.2727272727272727;0.0;0.18181818181818182;0.3333333333333333;0.3;0.0;0.36363636363636365;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.3333333333333333;0.0;0.3;1.0;0.4444444444444444;0.25;0.0;0.2727272727272727;0.3333333333333333;0.2727272727272727;0.0;0.36363636363636365;0.0;0.3076923076923077;0.0;0.3;0.4444444444444444
GO:0045736;0.36363636363636365;0.375;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.1;0.25;0.25;0.0;0.3;0.0;0.2;0.36363636363636365;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.375;0.0;0.3333333333333333;0.4444444444444444;1.0;0.2727272727272727;0.0;0.3;0.375;0.3;0.0;0.4;0.0;0.3333333333333333;0.0;0.3333333333333333;0.5
GO:0006357;0.21428571428571427;0.3;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.6666666666666666;0.875;0.0;0.25;0.7;0.18181818181818182;0.875;0.0;0.0;0.75;0.875;0.0;0.0;0.23076923076923078;0.0;0.0;0.2;0.0;0.0;0.25;0.2727272727272727;1.0;0.0;0.25;0.3;0.25;0.0;0.23076923076923078;0.7777777777777778;0.2;0.0;0.2727272727272727;0.2727272727272727
GO:0006511;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.6;0.0;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0
GO:2000727;0.23076923076923078;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.1;0.42857142857142855;0.2727272727272727;0.0;0.2727272727272727;0.0;0.5;0.23076923076923078;0.0;0.0;0.25;0.0;0.0;0.0;0.6;0.0;0.0;0.375;0.0;0.0;0.2727272727272727;0.3;0.25;0.0;1.0;0.5;0.7142857142857143;0.0;0.25;0.0;0.21428571428571427;0.0;0.4444444444444444;0.4444444444444444
GO:0045661;0.2727272727272727;0.42857142857142855;0.3;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.2857142857142857;0.2727272727272727;0.0;0.3333333333333333;0.0;0.2222222222222222;0.2727272727272727;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.25;0.0;0.375;0.3333333333333333;0.375;0.3;0.0;0.5;1.0;0.5;0.0;0.3;0.0;0.25;0.0;0.375;0.5714285714285714
GO:2000724;0.23076923076923078;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.1;0.42857142857142855;0.2727272727272727;0.0;0.2727272727272727;0.0;0.5;0.23076923076923078;0.0;0.0;0.25;0.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.375;0.0;0.0;0.2727272727272727;0.3;0.25;0.0;0.7142857142857143;0.5;1.0;0.0;0.25;0.0;0.21428571428571427;0.0;0.4444444444444444;0.4444444444444444
GO:0010501;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.42857142857142855;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2000587;0.3076923076923077;0.3;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.2222222222222222;0.21428571428571427;0.0;0.4444444444444444;0.0;0.18181818181818182;0.25;0.4444444444444444;0.0;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.36363636363636365;0.4;0.23076923076923078;0.0;0.25;0.3;0.25;0.0;1.0;0.0;0.2857142857142857;0.0;0.4;0.4
GO:2000721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0010667;0.26666666666666666;0.25;0.2;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.16666666666666666;0.1875;0.0;0.21428571428571427;0.0;0.14285714285714285;0.26666666666666666;0.23076923076923078;0.0;0.2857142857142857;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.25;0.0;0.23076923076923078;0.3076923076923077;0.3333333333333333;0.2;0.0;0.21428571428571427;0.25;0.21428571428571427;0.0;0.2857142857142857;0.0;1.0;0.0;0.23076923076923078;0.3333333333333333
GO:0035886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0030511;0.25;0.5714285714285714;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.1;0.42857142857142855;0.2727272727272727;0.0;0.4444444444444444;0.0;0.3333333333333333;0.25;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2222222222222222;0.0;0.3333333333333333;0.3;0.3333333333333333;0.2727272727272727;0.0;0.4444444444444444;0.375;0.4444444444444444;0.0;0.4;0.0;0.23076923076923078;0.0;1.0;0.3333333333333333
GO:2001015;0.36363636363636365;0.375;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.1;0.25;0.25;0.0;0.3;0.0;0.2727272727272727;0.36363636363636365;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.4444444444444444;0.0;0.3333333333333333;0.4444444444444444;0.5;0.2727272727272727;0.0;0.4444444444444444;0.5714285714285714;0.4444444444444444;0.0;0.4;0.0;0.3333333333333333;0.0;0.3333333333333333;1.0
