;GO:1904753;GO:0008284;GO:0035065;GO:0055012;GO:0060065;GO:0007179;GO:0006366;GO:0001570;GO:0043388;GO:0051091;GO:0045944;GO:0006468;GO:0060765;GO:0003257;GO:0045987;GO:0000122;GO:0048681;GO:0001666;GO:0045892;GO:0030509;GO:0034720;GO:0071557;GO:0010832;GO:0016579;GO:0006351;GO:1900222;GO:0000226;GO:0001560;GO:1904706;GO:0045736;GO:0006357;GO:0006511;GO:2000727;GO:0045661;GO:2000724;GO:0010501;GO:2000587;GO:2000721;GO:0010667;GO:0035886;GO:0030511;GO:2001015
GO:0045944;0.08163265306122447;0.16666666666666663;0.19999999999999996;0.0;0.0;0.09999999999999998;0.0;0.0;0.050000000000000044;0.5263157894736843;1.0;0.0;0.09999999999999998;0.8974358974358975;0.09523809523809523;0.3921568627450981;0.05714285714285716;0.0;0.38;0.5;0.0;0.0;0.08695652173913049;0.0;0.0;0.07692307692307687;0.0;0.10526315789473684;0.09523809523809523;0.125;0.5428571428571429;0.0;0.10526315789473684;0.10810810810810811;0.1132075471698113;0.0;0.08333333333333337;0.9722222222222222;0.08333333333333337;0.0;0.12244897959183676;0.07547169811320753
GO:0006468;0.0;0.0;0.0;0.07999999999999996;0.0;0.07999999999999996;0.23684210526315785;0.09523809523809523;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04878048780487809;0.5357142857142857;0.5357142857142857;0.0;0.7142857142857143;0.2432432432432432;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.40740740740740744;0.0;0.0;0.0;0.31999999999999995;0.0;0.0;0.0;0.08695652173913049;0.0;0.0
GO:0060765;0.17391304347826086;0.33333333333333337;0.16666666666666663;0.0;0.0;0.2857142857142857;0.0;0.0;0.1428571428571429;0.1428571428571429;0.09999999999999998;0.0;1.0;0.09090909090909094;0.17647058823529416;0.09756097560975607;0.11627906976744184;0.0;0.10256410256410253;0.1333333333333333;0.0;0.0;0.19999999999999996;0.0;0.0;0.23076923076923073;0.0;0.33333333333333337;0.25;0.07843137254901966;0.16666666666666663;0.0;0.12121212121212122;0.36363636363636365;0.13793103448275867;0.0;0.4444444444444444;0.09756097560975607;0.18181818181818177;0.0;0.38095238095238093;0.14814814814814814
GO:0003257;0.07547169811320753;0.15000000000000002;0.18367346938775508;0.0;0.0;0.09090909090909094;0.0;0.0;0.045454545454545414;0.47619047619047616;0.8974358974358975;0.0;0.09090909090909094;1.0;0.08695652173913049;0.36363636363636365;0.05405405405405406;0.0;0.35185185185185186;0.4545454545454546;0.0;0.0;0.07999999999999996;0.0;0.0;0.06976744186046513;0.0;0.09523809523809523;0.08695652173913049;0.11842105263157898;0.4871794871794872;0.0;0.09836065573770492;0.09756097560975607;0.10526315789473684;0.0;0.07692307692307687;0.9230769230769231;0.07692307692307687;0.0;0.1132075471698113;0.07017543859649122
GO:0045987;0.11538461538461542;0.2857142857142857;0.11111111111111116;0.0;0.0;0.17647058823529416;0.0;0.0;0.125;0.1333333333333333;0.09523809523809523;0.0;0.17647058823529416;0.08695652173913049;1.0;0.06818181818181823;0.08695652173913049;0.0;0.0714285714285714;0.09090909090909094;0.0;0.0;0.13043478260869568;0.0;0.0;0.2857142857142857;0.0;0.19999999999999996;0.1578947368421053;0.05555555555555558;0.11111111111111116;0.0;0.18181818181818177;0.2142857142857143;0.2068965517241379;0.0;0.12;0.09302325581395354;0.12;0.0;0.14814814814814814;0.13793103448275867
GO:0000122;0.125;0.10256410256410253;0.19565217391304346;0.0;0.0;0.09756097560975607;0.0;0.0;0.04878048780487809;0.475;0.3921568627450981;0.0;0.09756097560975607;0.36363636363636365;0.06818181818181823;1.0;0.08695652173913049;0.0;0.9444444444444444;0.4878048780487805;0.0;0.0;0.1333333333333333;0.0;0.0;0.10256410256410253;0.0;0.10256410256410253;0.14634146341463417;0.22388059701492535;0.5277777777777778;0.0;0.06666666666666665;0.10526315789473684;0.0714285714285714;0.0;0.12765957446808507;0.3846153846153846;0.12765957446808507;0.0;0.07692307692307687;0.11538461538461542
GO:0048681;0.11764705882352944;0.09523809523809523;0.09433962264150941;0.0;0.0;0.09090909090909094;0.0;0.0;0.045454545454545414;0.06896551724137934;0.05714285714285716;0.0;0.11627906976744184;0.05405405405405406;0.08695652173913049;0.08695652173913049;1.0;0.0;0.08955223880597019;0.06666666666666665;0.0;0.0;0.2272727272727273;0.0;0.0;0.15000000000000002;0.0;0.12195121951219512;0.13636363636363635;0.07594936708860756;0.07407407407407407;0.0;0.13559322033898302;0.15384615384615385;0.1454545454545455;0.0;0.16666666666666663;0.05633802816901412;0.12;0.0;0.09259259259259256;0.27083333333333337
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.13043478260869568;0.10810810810810811;0.20454545454545459;0.0;0.0;0.10256410256410253;0.0;0.0;0.05128205128205132;0.5;0.38;0.0;0.10256410256410253;0.35185185185185186;0.0714285714285714;0.9444444444444444;0.08955223880597019;0.0;1.0;0.475;0.0;0.0;0.13953488372093026;0.0;0.0;0.10810810810810811;0.0;0.10810810810810811;0.15384615384615385;0.23076923076923073;0.5588235294117647;0.0;0.06896551724137934;0.11111111111111116;0.07407407407407407;0.0;0.1333333333333333;0.37254901960784315;0.1333333333333333;0.0;0.07999999999999996;0.12
GO:0030509;0.10256410256410253;0.1428571428571429;0.2571428571428571;0.0625;0.0;0.36;0.038461538461538436;0.0714285714285714;0.06666666666666665;0.6551724137931034;0.5;0.04878048780487809;0.1333333333333333;0.4545454545454546;0.09090909090909094;0.4878048780487805;0.06666666666666665;0.0;0.475;1.0;0.04166666666666663;0.04166666666666663;0.11111111111111116;0.04878048780487809;0.039215686274509776;0.10344827586206895;0.06666666666666665;0.1428571428571429;0.125;0.14516129032258063;0.76;0.046511627906976716;0.08163265306122447;0.14814814814814814;0.0888888888888889;0.052631578947368474;0.10526315789473684;0.4878048780487805;0.10526315789473684;0.06666666666666665;0.09756097560975607;0.09302325581395354
GO:0034720;0.0;0.0;0.0;0.0625;0.0;0.0625;0.19999999999999996;0.0714285714285714;0.0;0.0;0.0;0.5357142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04166666666666663;1.0;1.0;0.0;0.5357142857142857;0.20454545454545459;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.32352941176470584;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.06666666666666665;0.0;0.0
GO:0071557;0.0;0.0;0.0;0.0625;0.0;0.0625;0.19999999999999996;0.0714285714285714;0.0;0.0;0.0;0.5357142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04166666666666663;1.0;1.0;0.0;0.5357142857142857;0.20454545454545459;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.32352941176470584;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.06666666666666665;0.0;0.0
GO:0010832;0.2222222222222222;0.2222222222222222;0.1333333333333333;0.0;0.0;0.19999999999999996;0.0;0.0;0.09999999999999998;0.11764705882352944;0.08695652173913049;0.0;0.19999999999999996;0.07999999999999996;0.13043478260869568;0.1333333333333333;0.2272727272727273;0.0;0.13953488372093026;0.11111111111111116;0.0;0.0;1.0;0.0;0.0;0.2222222222222222;0.0;0.2222222222222222;0.30000000000000004;0.10909090909090913;0.1333333333333333;0.0;0.22857142857142854;0.4;0.21875;0.0;0.23076923076923073;0.08510638297872342;0.23076923076923073;0.0;0.12903225806451613;0.37037037037037035
GO:0016579;0.0;0.0;0.0;0.07999999999999996;0.0;0.07999999999999996;0.23684210526315785;0.09523809523809523;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04878048780487809;0.5357142857142857;0.5357142857142857;0.0;1.0;0.2432432432432432;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.31999999999999995;0.0;0.0;0.0;0.08695652173913049;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.05714285714285716;0.0;0.05714285714285716;0.9655172413793104;0.06451612903225812;0.0;0.0;0.0;0.2432432432432432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039215686274509776;0.20454545454545459;0.20454545454545459;0.0;0.2432432432432432;1.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.5357142857142857;0.0;0.0;0.0;0.06060606060606055;0.0;0.0
GO:1900222;0.19047619047619047;0.2727272727272727;0.13043478260869568;0.0;0.0;0.23076923076923073;0.0;0.0;0.16666666666666663;0.11111111111111116;0.07692307692307687;0.0;0.23076923076923073;0.06976744186046513;0.2857142857142857;0.10256410256410253;0.15000000000000002;0.0;0.10810810810810811;0.10344827586206895;0.0;0.0;0.2222222222222222;0.0;0.0;1.0;0.0;0.2727272727272727;0.2857142857142857;0.08163265306122447;0.13043478260869568;0.0;0.12903225806451613;0.30000000000000004;0.14814814814814814;0.0;0.19999999999999996;0.07499999999999996;0.19999999999999996;0.0;0.125;0.26086956521739135
GO:0000226;0.0;0.0;0.0;0.1428571428571429;0.0;0.1428571428571429;0.05882352941176472;0.19999999999999996;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666665;0.1428571428571429;0.1428571428571429;0.0;0.08695652173913049;0.06060606060606055;0.0;1.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.16666666666666663;0.0;0.0
GO:0001560;0.19047619047619047;0.4;0.23809523809523814;0.0;0.0;0.33333333333333337;0.0;0.0;0.16666666666666663;0.15384615384615385;0.10526315789473684;0.0;0.33333333333333337;0.09523809523809523;0.19999999999999996;0.10256410256410253;0.12195121951219512;0.0;0.10810810810810811;0.1428571428571429;0.0;0.0;0.2222222222222222;0.0;0.0;0.2727272727272727;0.0;1.0;0.2857142857142857;0.08163265306122447;0.18181818181818177;0.0;0.12903225806451613;0.4444444444444444;0.14814814814814814;0.0;0.19999999999999996;0.10256410256410253;0.19999999999999996;0.0;0.17391304347826086;0.16000000000000003
GO:1904706;0.26086956521739135;0.3846153846153846;0.15384615384615385;0.0;0.0;0.25;0.0;0.0;0.125;0.1333333333333333;0.09523809523809523;0.0;0.25;0.08695652173913049;0.1578947368421053;0.14634146341463417;0.13636363636363635;0.0;0.15384615384615385;0.125;0.0;0.0;0.30000000000000004;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;1.0;0.11764705882352944;0.15384615384615385;0.0;0.11428571428571432;0.3076923076923077;0.12903225806451613;0.0;0.2727272727272727;0.09302325581395354;0.2727272727272727;0.0;0.14814814814814814;0.2222222222222222
GO:0045736;0.10344827586206895;0.08163265306122447;0.2264150943396226;0.0;0.0;0.07843137254901966;0.0;0.0;0.06000000000000005;0.1694915254237288;0.125;0.0;0.07843137254901966;0.11842105263157898;0.05555555555555558;0.22388059701492535;0.07594936708860756;0.0;0.23076923076923073;0.14516129032258063;0.0;0.0;0.10909090909090913;0.0;0.0;0.08163265306122447;0.0;0.08163265306122447;0.11764705882352944;1.0;0.1607142857142857;0.0;0.05714285714285716;0.08333333333333337;0.06060606060606055;0.0;0.10526315789473684;0.12328767123287676;0.10526315789473684;0.0;0.06451612903225812;0.09677419354838712
GO:0006357;0.12121212121212122;0.18181818181818177;0.31034482758620685;0.0;0.0;0.16666666666666663;0.0;0.0;0.08333333333333337;0.8260869565217391;0.5428571428571429;0.0;0.16666666666666663;0.4871794871794872;0.11111111111111116;0.5277777777777778;0.07407407407407407;0.0;0.5588235294117647;0.76;0.0;0.0;0.1333333333333333;0.0;0.0;0.13043478260869568;0.0;0.18181818181818177;0.15384615384615385;0.1607142857142857;1.0;0.0;0.09302325581395354;0.19047619047619047;0.10256410256410253;0.0;0.125;0.5277777777777778;0.125;0.0;0.11428571428571432;0.10810810810810811
GO:0006511;0.0;0.0;0.0;0.07407407407407407;0.0;0.07407407407407407;0.22499999999999998;0.08695652173913049;0.0;0.0;0.0;0.40740740740740744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046511627906976716;0.32352941176470584;0.32352941176470584;0.0;0.46153846153846156;0.23076923076923073;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2962962962962963;0.0;0.0;0.0;0.07999999999999996;0.0;0.0
GO:2000727;0.09523809523809523;0.2068965517241379;0.09302325581395354;0.0;0.0;0.12121212121212122;0.0;0.0;0.06060606060606055;0.10869565217391308;0.10526315789473684;0.0;0.12121212121212122;0.09836065573770492;0.18181818181818177;0.06666666666666665;0.13559322033898302;0.0;0.06896551724137934;0.08163265306122447;0.0;0.0;0.22857142857142854;0.0;0.0;0.12903225806451613;0.0;0.12903225806451613;0.11428571428571432;0.05714285714285716;0.09302325581395354;0.0;1.0;0.2142857142857143;0.48571428571428577;0.0;0.09756097560975607;0.10344827586206895;0.09756097560975607;0.0;0.1428571428571429;0.28205128205128205
GO:0045661;0.19999999999999996;0.4444444444444444;0.19047619047619047;0.0;0.0;0.36363636363636365;0.0;0.0;0.18181818181818177;0.16000000000000003;0.10810810810810811;0.0;0.36363636363636365;0.09756097560975607;0.2142857142857143;0.10526315789473684;0.15384615384615385;0.0;0.11111111111111116;0.14814814814814814;0.0;0.0;0.4;0.0;0.0;0.30000000000000004;0.0;0.4444444444444444;0.3076923076923077;0.08333333333333337;0.19047619047619047;0.0;0.2142857142857143;1.0;0.25;0.0;0.21052631578947367;0.10526315789473684;0.21052631578947367;0.0;0.18181818181818177;0.2727272727272727
GO:2000724;0.10526315789473684;0.24;0.10256410256410253;0.0;0.0;0.13793103448275867;0.0;0.0;0.06896551724137934;0.11904761904761907;0.1132075471698113;0.0;0.13793103448275867;0.10526315789473684;0.2068965517241379;0.0714285714285714;0.1454545454545455;0.0;0.07407407407407407;0.0888888888888889;0.0;0.0;0.21875;0.0;0.0;0.14814814814814814;0.0;0.14814814814814814;0.12903225806451613;0.06060606060606055;0.10256410256410253;0.0;0.48571428571428577;0.25;1.0;0.0;0.10810810810810811;0.11111111111111116;0.10810810810810811;0.0;0.1578947368421053;0.21052631578947367
GO:0010501;0.0;0.0;0.0;0.09090909090909094;0.0;0.09090909090909094;0.5172413793103448;0.11111111111111116;0.0;0.0;0.0;0.31999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052631578947368474;0.25;0.25;0.0;0.31999999999999995;0.5357142857142857;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.2962962962962963;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0
GO:2000587;0.2068965517241379;0.19999999999999996;0.125;0.0;0.0;0.18181818181818177;0.0;0.0;0.09090909090909094;0.11111111111111116;0.08333333333333337;0.0;0.4444444444444444;0.07692307692307687;0.12;0.12765957446808507;0.16666666666666663;0.0;0.1333333333333333;0.10526315789473684;0.0;0.0;0.23076923076923073;0.0;0.0;0.19999999999999996;0.0;0.19999999999999996;0.2727272727272727;0.10526315789473684;0.125;0.0;0.09756097560975607;0.21052631578947367;0.10810810810810811;0.0;1.0;0.08163265306122447;0.2142857142857143;0.0;0.27586206896551724;0.18181818181818177
GO:2000721;0.07999999999999996;0.16216216216216217;0.19565217391304346;0.0;0.0;0.09756097560975607;0.0;0.0;0.04878048780487809;0.5128205128205128;0.9722222222222222;0.0;0.09756097560975607;0.9230769230769231;0.09302325581395354;0.3846153846153846;0.05633802816901412;0.0;0.37254901960784315;0.4878048780487805;0.0;0.0;0.08510638297872342;0.0;0.0;0.07499999999999996;0.0;0.10256410256410253;0.09302325581395354;0.12328767123287676;0.5277777777777778;0.0;0.10344827586206895;0.10526315789473684;0.11111111111111116;0.0;0.08163265306122447;1.0;0.08163265306122447;0.0;0.12;0.07407407407407407
GO:0010667;0.2068965517241379;0.19999999999999996;0.125;0.0;0.0;0.18181818181818177;0.0;0.0;0.09090909090909094;0.11111111111111116;0.08333333333333337;0.0;0.18181818181818177;0.07692307692307687;0.12;0.12765957446808507;0.12;0.0;0.1333333333333333;0.10526315789473684;0.0;0.0;0.23076923076923073;0.0;0.0;0.19999999999999996;0.0;0.19999999999999996;0.2727272727272727;0.10526315789473684;0.125;0.0;0.09756097560975607;0.21052631578947367;0.10810810810810811;0.0;0.2142857142857143;0.08163265306122447;1.0;0.0;0.12121212121212122;0.18181818181818177
GO:0035886;0.0;0.0;0.0;0.6;0.16666666666666663;0.1428571428571429;0.05882352941176472;0.7142857142857143;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666665;0.06666666666666665;0.06666666666666665;0.0;0.08695652173913049;0.06060606060606055;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;1.0;0.0;0.0
GO:0030511;0.11764705882352944;0.2857142857142857;0.11428571428571432;0.0;0.0;0.16000000000000003;0.0;0.0;0.07999999999999996;0.13157894736842102;0.12244897959183676;0.0;0.38095238095238093;0.1132075471698113;0.14814814814814814;0.07692307692307687;0.09259259259259256;0.0;0.07999999999999996;0.09756097560975607;0.0;0.0;0.12903225806451613;0.0;0.0;0.125;0.0;0.17391304347826086;0.14814814814814814;0.06451612903225812;0.11428571428571432;0.0;0.1428571428571429;0.18181818181818177;0.1578947368421053;0.0;0.27586206896551724;0.12;0.12121212121212122;0.0;1.0;0.10526315789473684
GO:2001015;0.17647058823529416;0.16000000000000003;0.10810810810810811;0.0;0.0;0.14814814814814814;0.0;0.0;0.07407407407407407;0.09756097560975607;0.07547169811320753;0.0;0.14814814814814814;0.07017543859649122;0.13793103448275867;0.11538461538461542;0.27083333333333337;0.0;0.12;0.09302325581395354;0.0;0.0;0.37037037037037035;0.0;0.0;0.26086956521739135;0.0;0.16000000000000003;0.2222222222222222;0.09677419354838712;0.10810810810810811;0.0;0.28205128205128205;0.2727272727272727;0.21052631578947367;0.0;0.18181818181818177;0.07407407407407407;0.18181818181818177;0.0;0.10526315789473684;1.0
