;GO:0045806;GO:1900016;GO:0045444;GO:0051091;GO:0003376;GO:0051044;GO:0002636;GO:0045893;GO:0048168;GO:0043154;GO:0035879;GO:0019722;GO:0050712;GO:0019886;GO:0035556;GO:0035397;GO:0030183;GO:0030260;GO:1902883;GO:0050728;GO:0045577;GO:0043312;GO:0008630;GO:0042102;GO:0097186;GO:0045657;GO:0030217;GO:0097011;GO:0033209;GO:0007219;GO:0045860;GO:0071363;GO:0032355;GO:0030890;GO:0010469;GO:0006090;GO:0030336;GO:0098706;GO:0015677;GO:0007193;GO:0055072;GO:0033280;GO:1903141;GO:0008284;GO:0097191;GO:0043123;GO:0046598;GO:2001190;GO:0006813;GO:0050850;GO:0032507;GO:0010955;GO:0019064;GO:0043011;GO:0070588;GO:0050779;GO:0050731;GO:0050852;GO:0046928;GO:0031295;GO:0050829;GO:0031296;GO:0048305;GO:0007169;GO:0007166;GO:0001782;GO:0006874;GO:0002399;GO:0007204;GO:0050861;GO:0045086;GO:0071260;GO:0071222;GO:0002503;GO:0046330;GO:0006948;GO:0070374;GO:0035723;GO:0035725;GO:0070498;GO:0032496;GO:2001238;GO:0050900;GO:0010524;GO:2001199;GO:2000660;GO:0001819
GO:0045806;1.0;0.4107236843715551;0.0;0.41626339817257196;0.37302970625196163;0.326725261985656;0.3298881295026124;0.43041266377653953;0.3772142569404068;0.43967931539350175;0.0;0.4165337591376717;0.4742733829426557;0.0;0.49051274300962144;0.3041287854092298;0.0;0.0;0.5016027467501196;0.4924818770226454;0.39247692184246985;0.0;0.36318498333608534;0.3498285232979301;0.0;0.3094103251502608;0.0;0.0;0.37302970625196163;0.402262255292106;0.3728700150520001;0.0;0.0;0.2939215863569925;0.44844556719519857;0.0;0.547009471423865;0.0;0.0;0.39970409415275476;0.28118111957193154;0.0;0.40601998542366785;0.47932808982819086;0.3898593712368785;0.33608471305105403;0.30977280128662177;0.326725261985656;0.0;0.3653172620911984;0.40584357857859016;0.47619842621017117;0.0;0.0;0.0;0.3603845919554899;0.34727036215857887;0.3463553183511684;0.574090181414423;0.32623999013517774;0.0;0.3094103251502608;0.0;0.45150584525246895;0.5106150946938022;0.28933333876751033;0.32581468188967294;0.0;0.2920042693303811;0.3094103251502608;0.3094103251502608;0.0;0.0;0.0;0.3484875971062815;0.0;0.31075125134190945;0.3463553183511684;0.0;0.3463553183511684;0.0;0.3430696551200947;0.0;0.5068611147866663;0.42868122241308443;0.40601998542366785;0.45265415289848226
GO:1900016;0.4107236843715551;1.0;0.0;0.30695653154809616;0.26675402025138994;0.20727595672193327;0.3170868363847323;0.328278295348212;0.2732536904699523;0.3145983433645615;0.0;0.3102580731371;0.5200840836853274;0.0;0.36157582001963323;0.310957548656862;0.0;0.0;0.5060708376577427;0.8163442838036566;0.3598496669986701;0.0;0.25690929733551365;0.24917162511400665;0.0;0.29409800714185624;0.0;0.0;0.26675402025138994;0.2959865692915344;0.27343309940414445;0.0;0.0;0.19326468817306902;0.43880714159427486;0.0;0.42172177735197236;0.0;0.0;0.29342840815218313;0.20010828427699995;0.0;0.29409800714185624;0.35039116683820265;0.2835836852363069;0.32644628745013027;0.22410562170685017;0.3170868363847323;0.0;0.3556788364902747;0.31603508142657444;0.3511174541812309;0.0;0.0;0.0;0.24093528669176711;0.23382217796185895;0.3170868363847323;0.32775298724867985;0.22410562170685017;0.0;0.20727595672193327;0.0;0.34523015925189726;0.38167817170381385;0.20514362943214276;0.24474184659474135;0.0;0.21233821081761228;0.2997718995493371;0.4383404746588969;0.0;0.0;0.0;0.37314574119115934;0.0;0.3011128257409857;0.24007963235059676;0.0;0.24007963235059676;0.0;0.3334312295191709;0.0;0.28732647518258375;0.41138974563094904;0.3925305382897617;0.6207127282450908
GO:0045444;0.0;0.0;1.0;0.0;0.37081608432596996;0.0;0.0;0.0;0.0;0.0;0.0;0.4143201372116801;0.0;0.0;0.46563788409421325;0.0;0.5610673955668803;0.0;0.0;0.0;0.0;0.3173391418635162;0.3609713614100937;0.0;0.4049393336688514;0.0;0.5793690308686695;0.257732911673192;0.37081608432596996;0.40004863336611435;0.0;0.33326892368848177;0.0;0.0;0.0;0.3362372207203846;0.0;0.0;0.0;0.39749047222676315;0.0;0.0;0.0;0.0;0.38764574931088686;0.0;0.0;0.0;0.0;0.0;0.398245314665337;0.0;0.33416880684843314;0.5204231235280059;0.0;0.0;0.0;0.3441416964251768;0.0;0.0;0.0;0.0;0.33416880684843314;0.4492922233264773;0.4857402357783939;0.0;0.3341245780296521;0.3173391418635162;0.29454844405637487;0.0;0.0;0.2750478485085872;0.3173391418635162;0.3441416964251768;0.0;0.0;0.0;0.3441416964251768;0.0;0.3441416964251768;0.0;0.0;0.4167501316901639;0.2894910157119107;0.0;0.0;0.0
GO:0051091;0.41626339817257196;0.30695653154809616;0.0;1.0;0.3727593452868619;0.4122829487803026;0.44613265469231994;0.6666154150372072;0.37391271535140286;0.4216384595782419;0.0;0.41626339817257196;0.2864787271957445;0.0;0.4675811450551052;0.3905395754133725;0.0;0.0;0.3936942763544166;0.38871472419918646;0.3695453238879536;0.0;0.3629146223709856;0.4197721244535169;0.0;0.3638651875125793;0.0;0.0;0.3727593452868619;0.4019918943270063;0.5931828370033299;0.0;0.0;0.3638651875125793;0.6092818388330865;0.0;0.4272614911529892;0.0;0.0;0.39943373318765507;0.2700163640984034;0.0;0.2864787271957445;0.5564441891799259;0.38958901027177884;0.41320081240278905;0.40335608948691276;0.41332897906365645;0.0;0.4424333614429335;0.4055732176134904;0.5041570840860643;0.0;0.0;0.0;0.5045769252117447;0.42334043122695997;0.38652642450199587;0.4337583122841518;0.3806948524974962;0.0;0.3638651875125793;0.0;0.4512354842873692;0.4876834967392858;0.2818904796062623;0.3146499264161448;0.0;0.2792151100151118;0.38652642450199587;0.4501340049399221;0.0;0.0;0.0;0.4090689273813943;0.0;0.4064513767758029;0.3460849573860687;0.0;0.3460849573860687;0.0;0.4201857544718297;0.0;0.49337949752430693;0.3037936640311397;0.3037936640311397;0.5688986780881897
GO:0003376;0.37302970625196163;0.26675402025138994;0.37081608432596996;0.3727593452868619;1.0;0.2832212090999459;0.28638407661690235;0.3869086108908294;0.37600149740962563;0.29956560223438455;0.0;0.6153898272272809;0.2504175334712824;0.0;0.666707574109814;0.26062473252351964;0.4795703832793962;0.0;0.3504605844338063;0.34851221290248025;0.3489728689567598;0.4122517233397286;0.5620410514256944;0.30632447041222;0.0;0.2659062722645507;0.49787201858118535;0.28769296280505896;0.5718857743415706;0.601118323381715;0.3588659695084226;0.3685752749743701;0.0;0.2504175334712824;0.4544053058605656;0.3620559542800074;0.387058979856283;0.0;0.0;0.6939300436823024;0.26223519518000604;0.0;0.2659062722645507;0.4358240369424808;0.5887154393264875;0.2925806601653439;0.2662687484009117;0.2832212090999459;0.0;0.3218132092054883;0.4931578961415494;0.33608471305105403;0.42908138832464554;0.4389261112405218;0.0;0.31688053906977975;0.3037663092728688;0.5452113864407775;0.413185857352958;0.36914472200145243;0.0;0.3523150570165355;0.42908138832464554;0.6503619133420779;0.6868099257939946;0.3209242548653927;0.35994331158927495;0.4122517233397286;0.3143660565489949;0.2659062722645507;0.2659062722645507;0.31035419979447554;0.4122517233397286;0.4122517233397286;0.3049835442205714;0.0;0.2672471984561994;0.5452113864407775;0.0;0.5452113864407775;0.0;0.29956560223438455;0.5116627131663762;0.3727593452868619;0.2832212090999459;0.2659062722645507;0.40915010001277213
GO:0051044;0.326725261985656;0.20727595672193327;0.0;0.4122829487803026;0.2832212090999459;1.0;0.3166183446805923;0.5438312076445704;0.27423214052524;0.4821263931038617;0.0;0.3094103251502608;0.209731877021625;0.0;0.3976730652337016;0.2908590005872096;0.0;0.0;0.28684120333210544;0.2890341493730236;0.3049835442205714;0.0;0.2560615493486744;0.3551476726503763;0.0;0.31655567254483385;0.0;0.0;0.2659062722645507;0.31245375814009035;0.5646472168836452;0.0;0.0;0.29924073570943865;0.3586370700431829;0.0;0.34306965512009463;0.0;0.0;0.2925806601653439;0.18996584563775293;0.0;0.22374314557048924;0.4959610549490293;0.30005087408486286;0.34323006044562704;0.2965030164646016;0.31655567254483385;0.0;0.3724626094857715;0.29872014459117924;0.5877393518371207;0.0;0.0;0.0;0.6396742666111275;0.5250362954413597;0.2796733514796847;0.3638502324627482;0.31607040069435555;0.0;0.29924073570943865;0.0;0.34438241126505803;0.4177754169178822;0.19235234341934632;0.23459940795549433;0.0;0.2034259638919712;0.31655567254483385;0.48498937389131613;0.0;0.0;0.0;0.4684734982408649;0.0;0.46585594763527355;0.23923188436375753;0.0;0.23923188436375753;0.0;0.3502150025146677;0.0;0.4328963632934104;0.23923188436375753;0.22374314557048924;0.4393843680764621
GO:0002636;0.3298881295026124;0.3170868363847323;0.0;0.44613265469231994;0.28638407661690235;0.3166183446805923;1.0;0.43762068330687104;0.2905686273053475;0.24093528669176711;0.0;0.3298881295026124;0.20727595672193327;0.0;0.38120587638514564;0.6761832628372679;0.0;0.0;0.40079340056714857;0.3988450290358226;0.43839864087010116;0.0;0.27653935370102606;0.45430971382074753;0.0;0.4406940702347389;0.0;0.0;0.28638407661690235;0.3156166256570468;0.3571443099302883;0.0;0.0;0.3984027768798099;0.43880714159427486;0.0;0.34391740310693386;0.0;0.0;0.31305846451769553;0.21100267878542828;0.0;0.3245074116654642;0.47639367071927535;0.3032137416018193;0.4142769854342226;0.3334480096655092;0.4937487356272128;0.0;0.44350953447436703;0.33566513779208684;0.27745439750843653;0.0;0.0;0.0;0.35027767465042614;0.33302212728127106;0.4442849440761356;0.34738304361419226;0.4152324418647268;0.0;0.3984027768798099;0.0;0.36486021561740967;0.40130822806932626;0.219154897981007;0.2556362411031697;0.0;0.22182582854387778;0.4669461810655522;0.3166183446805923;0.0;0.0;0.0;0.3897348762885425;0.0;0.3848022061528339;0.25970968871610917;0.0;0.25970968871610917;0.0;0.42126192750326324;0.0;0.41332897906365645;0.3726469810132873;0.2997718995493371;0.48884815962753925
GO:0045893;0.43041266377653953;0.328278295348212;0.0;0.6666154150372072;0.3869086108908294;0.5438312076445704;0.43762068330687104;1.0;0.39523447915151866;0.4305915370119714;0.0;0.43041266377653953;0.3179429296351073;0.0;0.49904534749446794;0.4118613392134883;0.0;0.0;0.4078435419583842;0.4100364879993023;0.41049714405358184;0.0;0.37706388797495316;0.4606612724833867;0.0;0.4047543355424491;0.0;0.0;0.3869086108908294;0.41614115993097384;0.5944996115335133;0.0;0.0;0.4047543355424491;0.4623244718340664;0.0;0.448583254953105;0.0;0.0;0.41358299879162264;0.31096818426403167;0.0;0.33073421564790373;0.5674996020242309;0.40373827587574634;0.4469174622365105;0.4175053550908803;0.4375580111711126;0.0;0.47615001127665496;0.4197224832174579;0.6005738168697727;0.0;0.0;0.0;0.6627581902563535;0.5548886900912278;0.40067569010596343;0.4652225147235145;0.421584000527366;0.0;0.4047543355424491;0.0;0.4653847498913367;0.5191476991786486;0.31335468204562505;0.35560174658177307;0.0;0.3244283025182499;0.4202430743357174;0.5843229447730114;0.0;0.0;0.0;0.5078135106169985;0.0;0.5010546424391631;0.36023422299003627;0.0;0.36023422299003627;0.0;0.4539024043055512;0.0;0.504434910368612;0.344745484196768;0.33073421564790373;0.5603867067027408
GO:0048168;0.3772142569404068;0.2732536904699523;0.0;0.37391271535140286;0.37600149740962563;0.27423214052524;0.2905686273053475;0.39523447915151866;1.0;0.29388020194620956;0.0;0.41950555029533576;0.2602208719763757;0.0;0.4708232971778689;0.27042807102861294;0.0;0.0;0.35464513512225143;0.3550118831210426;0.33998380038205384;0.0;0.3661567744937494;0.3161278089173133;0.0;0.2602208719763757;0.0;0.0;0.37600149740962563;0.40523404644977;0.36719183776911185;0.0;0.0;0.2602208719763757;0.5409585576470262;0.0;0.39355865007484536;0.0;0.0;0.4026758853104188;0.39763231383200204;0.0;0.2602208719763757;0.41734735064150935;0.3928311623945425;0.4059364665134651;0.27459461666160095;0.28972087931850826;0.0;0.4351690155536095;0.5063866127854284;0.33039931276287904;0.0;0.0;0.0;0.48594232451510194;0.30077836176516565;0.34932710950883245;0.6950991324729975;0.3238654811388204;0.0;0.30703581615390346;0.0;0.45447763641013295;0.4909256488620496;0.4000188116135955;0.44226587614974344;0.0;0.4026897421764662;0.3792620786126719;0.27423214052524;0.0;0.0;0.0;0.38883934322656005;0.0;0.3806030048043206;0.34932710950883245;0.0;0.34932710950883245;0.0;0.41292140858250576;0.0;0.4995298373772551;0.27423214052524;0.3792620786126719;0.4133346507012173
GO:0043154;0.43967931539350175;0.3145983433645615;0.0;0.4216384595782419;0.29956560223438455;0.4821263931038617;0.24093528669176711;0.4305915370119714;0.29388020194620956;1.0;0.0;0.3275809163268264;0.31706714261282254;0.0;0.41170233883802304;0.22904027754991146;0.0;0.0;0.39598978801686063;0.3963565360156518;0.32315413539713694;0.0;0.27423214052524003;0.28650685791959996;0.0;0.24339120699145883;0.0;0.0;0.28407686344111627;0.32879815127452894;0.46133819237610985;0.0;0.0;0.2305999209786624;0.47648186559028505;0.0;0.4537085889978231;0.0;0.0;0.31075125134190945;0.21413755788132127;0.0;0.3325558814060908;0.40051768565659246;0.31639526721930145;0.270065594892252;0.23096239711502337;0.24339120699145883;0.0;0.2992981439323964;0.3168907357677448;0.6467308361009139;0.0;0.0;0.0;0.3572597969043908;0.4180732880056858;0.2574024755403231;0.37787950606706966;0.24742958596357933;0.0;0.2305999209786624;0.0;0.3625530024416236;0.4318046905222037;0.21424483090819207;0.2587711201990627;0.0;0.22868260395205103;0.24339120699145883;0.36308911214744377;0.0;0.0;0.0;0.4038017841601201;0.0;0.3687628911762199;0.2574024755403231;0.0;0.2574024755403231;0.0;0.5304649027090196;0.0;0.33745299400097356;0.349870818241486;0.3325558814060908;0.3637013100876369
