;GO:0090656;GO:0007095;GO:0006281;GO:0006289;GO:0046777;GO:0000733;GO:0045003;GO:0000732;GO:0000731;GO:0043987;GO:0045893;GO:0070244;GO:0071139;GO:0016055;GO:0090305;GO:0010792;GO:0010032;GO:0044806;GO:0051260;GO:0090263;GO:0007026;GO:0006406;GO:0010705;GO:0032355;GO:0070317;GO:0043967;GO:0008360;GO:0043968;GO:1904874;GO:0007076;GO:0007077;GO:0006260;GO:1905168;GO:0008284;GO:0000712;GO:0045787;GO:0046632;GO:0006303;GO:0006468;GO:0045944;GO:1904837;GO:0000079;GO:0000122;GO:0051782;GO:0046641;GO:0032508;GO:0000083;GO:0000281;GO:0000082;GO:0071479;GO:0031297;GO:0051307;GO:0030521;GO:0016579;GO:0006270;GO:0007084;GO:0007088;GO:0006351;GO:0090166;GO:0006310;GO:0000724;GO:0000723;GO:0045950;GO:0061820;GO:0007129;GO:0034080;GO:0006357;GO:1903827;GO:0048478;GO:0000492;GO:0072355;GO:0072711;GO:1901291;GO:0072757
GO:0090656;1.0;0.03703703703703709;0.64;0.6153846153846154;0.30000000000000004;0.75;0.5333333333333333;0.8;0.5161290322580645;0.2894736842105263;0.0;0.0;0.8;0.07692307692307687;0.7;0.7619047619047619;0.13793103448275867;0.16666666666666663;0.21739130434782605;0.0;0.0;0.0;0.64;0.0;0.0;0.29729729729729726;0.0;0.29729729729729726;0.0;0.14814814814814814;0.14814814814814814;0.64;0.0;0.0;0.08333333333333337;0.0;0.0625;0.5714285714285714;0.31034482758620685;0.0;0.2272727272727273;0.0;0.0;0.0;0.0;0.16666666666666663;0.050000000000000044;0.08333333333333337;0.07999999999999996;0.0714285714285714;0.7619047619047619;0.08333333333333337;0.0714285714285714;0.31034482758620685;0.8;0.16000000000000003;0.0;0.4545454545454546;0.16666666666666663;0.8;0.5517241379310345;0.6666666666666667;0.0;0.6206896551724138;0.15384615384615385;0.1428571428571429;0.0;0.0;0.3137254901960784;0.1923076923076923;0.2894736842105263;0.05882352941176472;0.0;0.045454545454545414
GO:0007095;0.03703703703703709;1.0;0.14;0.13725490196078427;0.037735849056603765;0.0357142857142857;0.12727272727272732;0.040000000000000036;0.032786885245901676;0.031746031746031744;0.06153846153846154;0.12244897959183676;0.040000000000000036;0.1282051282051282;0.04166666666666663;0.039215686274509776;0.06521739130434778;0.04761904761904767;0.04761904761904767;0.08163265306122447;0.1132075471698113;0.0;0.05555555555555558;0.046511627906976716;0.2702702702702703;0.032258064516129004;0.09756097560975607;0.032258064516129004;0.07692307692307687;0.09302325581395354;0.09302325581395354;0.036363636363636376;0.0625;0.10256410256410253;0.07692307692307687;0.13157894736842102;0.04166666666666663;0.13207547169811318;0.038461538461538436;0.05970149253731338;0.04878048780487809;0.09090909090909094;0.09090909090909094;0.16216216216216217;0.05970149253731338;0.04761904761904767;0.13725490196078427;0.10526315789473684;0.10256410256410253;0.09523809523809523;0.039215686274509776;0.07692307692307687;0.12195121951219512;0.038461538461538436;0.040000000000000036;0.09756097560975607;0.17948717948717952;0.032258064516129004;0.04761904761904767;0.040000000000000036;0.12962962962962965;0.051724137931034475;0.11538461538461542;0.050000000000000044;0.06976744186046513;0.03703703703703709;0.07843137254901966;0.07692307692307687;0.09210526315789469;0.0444444444444444;0.031746031746031744;0.08333333333333337;0.10169491525423724;0.06896551724137934
GO:0006281;0.64;0.14;1.0;0.9545454545454546;0.29032258064516125;0.5925925925925926;0.8076923076923077;0.7619047619047619;0.5;0.2195121951219512;0.0;0.0;0.7619047619047619;0.07407407407407407;0.6666666666666667;0.7272727272727273;0.0625;0.07407407407407407;0.07407407407407407;0.0;0.0;0.0;0.6153846153846154;0.0714285714285714;0.0;0.22499999999999998;0.0;0.22499999999999998;0.0;0.06666666666666665;0.06666666666666665;0.6153846153846154;0.0;0.0;0.07999999999999996;0.0;0.06060606060606055;0.875;0.30000000000000004;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.07407407407407407;0.04878048780487809;0.07999999999999996;0.07692307692307687;0.14814814814814814;0.7272727272727273;0.07999999999999996;0.06896551724137934;0.30000000000000004;0.7619047619047619;0.0714285714285714;0.0;0.4411764705882353;0.07407407407407407;0.7619047619047619;0.84;0.5333333333333333;0.0;0.5;0.06896551724137934;0.05128205128205132;0.0;0.0;0.3076923076923077;0.06666666666666665;0.2195121951219512;0.12121212121212122;0.0;0.09302325581395354
GO:0006289;0.6153846153846154;0.13725490196078427;0.9545454545454546;1.0;0.28125;0.5714285714285714;0.8461538461538461;0.7272727272727273;0.48484848484848486;0.2142857142857143;0.0;0.0;0.7272727272727273;0.0714285714285714;0.6363636363636364;0.6956521739130435;0.06060606060606055;0.0714285714285714;0.0714285714285714;0.0;0.0;0.0;0.5925925925925926;0.06896551724137934;0.0;0.2195121951219512;0.0;0.2195121951219512;0.0;0.06451612903225812;0.06451612903225812;0.5925925925925926;0.0;0.0;0.07692307692307687;0.0;0.05882352941176472;0.9166666666666666;0.29032258064516125;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0714285714285714;0.04761904761904767;0.07692307692307687;0.07407407407407407;0.1428571428571429;0.6956521739130435;0.07692307692307687;0.06666666666666665;0.29032258064516125;0.7272727272727273;0.06896551724137934;0.0;0.4285714285714286;0.0714285714285714;0.7272727272727273;0.88;0.5161290322580645;0.0;0.48484848484848486;0.06666666666666665;0.050000000000000044;0.0;0.0;0.30188679245283023;0.06451612903225812;0.2142857142857143;0.11764705882352944;0.0;0.09090909090909094
GO:0046777;0.30000000000000004;0.037735849056603765;0.29032258064516125;0.28125;1.0;0.28125;0.25;0.34615384615384615;0.2432432432432432;0.6551724137931034;0.0;0.0;0.34615384615384615;0.07999999999999996;0.31999999999999995;0.33333333333333337;0.06666666666666665;0.07999999999999996;0.07999999999999996;0.0;0.0;0.0;0.29032258064516125;0.0;0.0;0.46875;0.0;0.46875;0.0;0.0714285714285714;0.0714285714285714;0.29032258064516125;0.0;0.0;0.08695652173913049;0.0;0.06451612903225812;0.2647058823529411;0.9473684210526316;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.07999999999999996;0.05128205128205132;0.08695652173913049;0.08333333333333337;0.07407407407407407;0.33333333333333337;0.08695652173913049;0.07407407407407407;0.6818181818181819;0.34615384615384615;0.07692307692307687;0.0;0.23684210526315785;0.07999999999999996;0.34615384615384615;0.2571428571428571;0.2571428571428571;0.0;0.2432432432432432;0.07407407407407407;0.05405405405405406;0.0;0.0;0.1578947368421053;0.0714285714285714;0.6551724137931034;0.06060606060606055;0.0;0.046511627906976716
GO:0000733;0.75;0.0357142857142857;0.5925925925925926;0.5714285714285714;0.28125;1.0;0.5;0.7272727272727273;0.48484848484848486;0.275;0.0;0.0;0.7272727272727273;0.0714285714285714;0.6363636363636364;0.6956521739130435;0.25;0.36363636363636365;0.15384615384615385;0.0;0.0;0.0;0.5925925925925926;0.0;0.0;0.28205128205128205;0.0;0.28205128205128205;0.0;0.2692307692307693;0.13793103448275867;0.5925925925925926;0.0;0.0;0.07692307692307687;0.0;0.05882352941176472;0.5333333333333333;0.29032258064516125;0.0;0.16000000000000003;0.0;0.0;0.0;0.0;0.36363636363636365;0.04761904761904767;0.07692307692307687;0.07407407407407407;0.06666666666666665;0.6956521739130435;0.07692307692307687;0.06666666666666665;0.29032258064516125;0.7272727272727273;0.14814814814814814;0.0;0.4285714285714286;0.19999999999999996;0.7272727272727273;0.5161290322580645;0.7407407407407407;0.0;0.6896551724137931;0.23076923076923073;0.10526315789473684;0.0;0.0;0.30188679245283023;0.13793103448275867;0.275;0.05555555555555558;0.0;0.04347826086956519
GO:0045003;0.5333333333333333;0.12727272727272732;0.8076923076923077;0.8461538461538461;0.25;0.5;1.0;0.6153846153846154;0.43243243243243246;0.19565217391304346;0.0;0.0;0.6153846153846154;0.0625;0.5384615384615384;0.5925925925925926;0.05405405405405406;0.0625;0.0625;0.0;0.0;0.0;0.5161290322580645;0.06060606060606055;0.0;0.19999999999999996;0.0;0.19999999999999996;0.0;0.05714285714285716;0.05714285714285716;0.5161290322580645;0.0;0.0;0.06666666666666665;0.0;0.052631578947368474;0.8518518518518519;0.2571428571428571;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.0625;0.04347826086956519;0.06666666666666665;0.06451612903225812;0.125;0.5925925925925926;0.06666666666666665;0.05882352941176472;0.2571428571428571;0.6153846153846154;0.06060606060606055;0.0;0.3846153846153846;0.0625;0.6153846153846154;0.9615384615384616;0.4571428571428572;0.0;0.43243243243243246;0.05882352941176472;0.045454545454545414;0.0;0.0;0.2807017543859649;0.05714285714285716;0.19565217391304346;0.10526315789473684;0.0;0.08333333333333337
GO:0000732;0.8;0.040000000000000036;0.7619047619047619;0.7272727272727273;0.34615384615384615;0.7272727272727273;0.6153846153846154;1.0;0.5925925925925926;0.25;0.0;0.0;1.0;0.09090909090909094;0.875;0.9411764705882353;0.07407407407407407;0.09090909090909094;0.09090909090909094;0.0;0.0;0.0;0.7619047619047619;0.0;0.0;0.2571428571428571;0.0;0.2571428571428571;0.0;0.07999999999999996;0.07999999999999996;0.7619047619047619;0.0;0.0;0.09999999999999998;0.0;0.0714285714285714;0.6666666666666667;0.36;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.09090909090909094;0.05555555555555558;0.09999999999999998;0.09523809523809523;0.08333333333333337;0.9411764705882353;0.09999999999999998;0.08333333333333337;0.36;1.0;0.08695652173913049;0.0;0.5172413793103448;0.09090909090909094;1.0;0.64;0.64;0.0;0.5925925925925926;0.08333333333333337;0.05882352941176472;0.0;0.0;0.34042553191489366;0.07999999999999996;0.25;0.06666666666666665;0.0;0.050000000000000044
GO:0000731;0.5161290322580645;0.032786885245901676;0.5;0.48484848484848486;0.2432432432432432;0.48484848484848486;0.43243243243243246;0.5925925925925926;1.0;0.19148936170212771;0.0;0.0;0.5925925925925926;0.06060606060606055;0.5185185185185186;0.5714285714285714;0.052631578947368474;0.06060606060606055;0.06060606060606055;0.0;0.0;0.0;0.5;0.0;0.0;0.19565217391304346;0.0;0.19565217391304346;0.0;0.05555555555555558;0.05555555555555558;0.7777777777777778;0.0;0.0;0.06451612903225812;0.0;0.05128205128205132;0.4571428571428572;0.25;0.0;0.0625;0.0;0.0;0.0;0.0;0.06060606060606055;0.04255319148936165;0.06451612903225812;0.0625;0.05714285714285716;0.5714285714285714;0.06451612903225812;0.05714285714285716;0.25;0.5925925925925926;0.05882352941176472;0.0;0.8333333333333334;0.06060606060606055;0.5925925925925926;0.4444444444444444;0.4444444444444444;0.0;0.42105263157894735;0.05714285714285716;0.0444444444444444;0.0;0.0;0.27586206896551724;0.05555555555555558;0.19148936170212771;0.04878048780487809;0.0;0.039215686274509776
GO:0043987;0.2894736842105263;0.031746031746031744;0.2195121951219512;0.2142857142857143;0.6551724137931034;0.275;0.19565217391304346;0.25;0.19148936170212771;1.0;0.0;0.0;0.25;0.05714285714285716;0.22857142857142854;0.2432432432432432;0.10526315789473684;0.12121212121212122;0.12121212121212122;0.0;0.0;0.0;0.2195121951219512;0.0;0.0;0.5833333333333333;0.0;0.5833333333333333;0.0;0.11111111111111116;0.11111111111111116;0.2195121951219512;0.0;0.0;0.06060606060606055;0.0;0.04878048780487809;0.20454545454545459;0.6206896551724138;0.0;0.125;0.0;0.0;0.0;0.0;0.12121212121212122;0.04081632653061229;0.06060606060606055;0.05882352941176472;0.05405405405405406;0.2432432432432432;0.06060606060606055;0.05405405405405406;0.46875;0.25;0.11764705882352944;0.0;0.1875;0.12121212121212122;0.25;0.19999999999999996;0.2558139534883721;0.0;0.24444444444444446;0.11428571428571432;0.11363636363636365;0.0;0.0;0.13432835820895528;0.11111111111111116;0.8125;0.046511627906976716;0.0;0.037735849056603765
