;GO:0090656;GO:0007095;GO:0006281;GO:0006289;GO:0046777;GO:0000733;GO:0045003;GO:0000732;GO:0000731;GO:0043987;GO:0045893;GO:0070244;GO:0071139;GO:0016055;GO:0090305;GO:0010792;GO:0010032;GO:0044806;GO:0051260;GO:0090263;GO:0007026;GO:0006406;GO:0010705;GO:0032355;GO:0070317;GO:0043967;GO:0008360;GO:0043968;GO:1904874;GO:0007076;GO:0007077;GO:0006260;GO:1905168;GO:0008284;GO:0000712;GO:0045787;GO:0046632;GO:0006303;GO:0006468;GO:0045944;GO:1904837;GO:0000079;GO:0000122;GO:0051782;GO:0046641;GO:0032508;GO:0000083;GO:0000281;GO:0000082;GO:0071479;GO:0031297;GO:0051307;GO:0030521;GO:0016579;GO:0006270;GO:0007084;GO:0007088;GO:0006351;GO:0090166;GO:0006310;GO:0000724;GO:0000723;GO:0045950;GO:0061820;GO:0007129;GO:0034080;GO:0006357;GO:1903827;GO:0048478;GO:0000492;GO:0072355;GO:0072711;GO:1901291;GO:0072757
GO:0090656;1.0;0.003925698513157237;0.8054555717558404;0.7935396657841689;0.16843160713183167;0.8407677840231157;0.2784198453339166;0.861082686099541;0.2527600743861243;0.04279030535796003;0.0;0.0;0.861082686099541;0.019961182058882136;0.6588911840241696;0.861082686099541;0.06789341856915977;0.06789341856915977;0.08862056210764806;0.0;0.0;0.0;0.8316305329849354;0.0;0.0;0.04616641052217567;0.0;0.04616641052217567;0.0;0.06789341856915977;0.06789341856915977;0.5714305029949946;0.0;0.0;0.019961182058882136;0.0;0.019961182058882136;0.3938564774469384;0.17127016983169108;0.0;0.08862056210764806;0.0;0.0;0.0;0.0;0.06789341856915977;0.012751624028638353;0.019961182058882136;0.019961182058882136;0.019961182058882136;0.861082686099541;0.019961182058882136;0.019961182058882136;0.15027200014179495;0.861082686099541;0.06789341856915977;0.0;0.19117819692555485;0.06789341856915977;0.861082686099541;0.2790073623238419;0.7936814392822737;0.0;0.7847649749237386;0.06789341856915977;0.06158675653291091;0.0;0.0;0.1279457088877482;0.08862056210764806;0.04286872738271549;0.018007471624839955;0.0;0.006695900759158001
GO:0007095;0.003925698513157237;1.0;0.0338066211354426;0.0338066211354426;0.003925698513157237;0.003925698513157237;0.0338066211354426;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.006590760104905454;0.027903230443170005;0.003925698513157237;0.009282832567969341;0.003925698513157237;0.003925698513157237;0.008618579075219466;0.003925698513157237;0.003925698513157237;0.009282832567969341;0.027903230443170005;0.0;0.008618579075219466;0.003925698513157237;0.07198742163986738;0.003925698513157237;0.009282832567969341;0.003925698513157237;0.005206494987807043;0.013202424041531236;0.013202424041531236;0.003925698513157237;0.0067548189867276285;0.009282832567969341;0.008618579075219466;0.014036552908884876;0.003925698513157237;0.0338066211354426;0.003925698513157237;0.005439344724655555;0.003925698513157237;0.014036552908884876;0.013029324657314607;0.027903230443170005;0.008490033138338878;0.003925698513157237;0.013202424041531236;0.013202424041531236;0.013202424041531236;0.015776648004891234;0.003925698513157237;0.008618579075219466;0.009282832567969341;0.003925698513157237;0.003925698513157237;0.013202424041531236;0.016598145858190853;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.0338066211354426;0.003925698513157237;0.027903230443170005;0.003925698513157237;0.008618579075219466;0.003925698513157237;0.009282832567969341;0.005206494987807043;0.02108165325915802;0.003925698513157237;0.003925698513157237;0.015776648004891234;0.027903230443170005;0.015776648004891234
GO:0006281;0.8054555717558404;0.0338066211354426;1.0;0.9852060046642974;0.16843160713183167;0.8054555717558404;0.34566753908844355;0.8054555717558404;0.2527600743861243;0.04279030535796003;0.0;0.0;0.8054555717558404;0.018671662510121284;0.6163259161057159;0.8054555717558404;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.0;0.0;0.0;0.8054555717558404;0.018671662510121284;0.0;0.04616641052217567;0.0;0.04616641052217567;0.0;0.018671662510121284;0.018671662510121284;0.5714305029949946;0.0;0.0;0.018671662510121284;0.0;0.018671662510121284;0.48898597422121876;0.1688151985619076;0.0;0.018671662510121284;0.0;0.0;0.0;0.0;0.018671662510121284;0.012751624028638353;0.018671662510121284;0.018671662510121284;0.07503791901008591;0.8054555717558404;0.018671662510121284;0.018671662510121284;0.15027200014179495;0.8054555717558404;0.018671662510121284;0.0;0.19117819692555485;0.018671662510121284;0.8054555717558404;0.34639696105847784;0.7936814392822737;0.0;0.7847649749237386;0.018671662510121284;0.013872000248386933;0.0;0.0;0.1279457088877482;0.018671662510121284;0.04286872738271549;0.07236866008201985;0.0;0.02690957265283214
GO:0006289;0.7935396657841689;0.0338066211354426;0.9852060046642974;1.0;0.16631774730178706;0.7935396657841689;0.34566753908844355;0.7935396657841689;0.2527600743861243;0.04279030535796003;0.0;0.0;0.7935396657841689;0.01839543402203674;0.6072079933775754;0.7935396657841689;0.01839543402203674;0.01839543402203674;0.01839543402203674;0.0;0.0;0.0;0.7935396657841689;0.01839543402203674;0.0;0.04616641052217567;0.0;0.04616641052217567;0.0;0.01839543402203674;0.01839543402203674;0.5714305029949946;0.0;0.0;0.01839543402203674;0.0;0.01839543402203674;0.48898597422121876;0.16631774730178706;0.0;0.01839543402203674;0.0;0.0;0.0;0.0;0.01839543402203674;0.012751624028638353;0.01839543402203674;0.01839543402203674;0.07392780838624988;0.7935396657841689;0.01839543402203674;0.01839543402203674;0.15027200014179495;0.7935396657841689;0.01839543402203674;0.0;0.19117819692555485;0.01839543402203674;0.7935396657841689;0.34639696105847784;0.7935396657841689;0.0;0.7847649749237386;0.01839543402203674;0.013872000248386933;0.0;0.0;0.1279457088877482;0.01839543402203674;0.04286872738271549;0.07236866008201985;0.0;0.02690957265283214
GO:0046777;0.16843160713183167;0.003925698513157237;0.16843160713183167;0.16631774730178706;1.0;0.16843160713183167;0.05835393424762156;0.16843160713183167;0.05297591033233387;0.24984096997165642;0.0;0.0;0.16843160713183167;0.018629235703855225;0.07637186036591671;0.16843160713183167;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.0;0.0;0.0;0.16843160713183167;0.0;0.0;0.222953966859577;0.0;0.222953966859577;0.0;0.018629235703855225;0.018629235703855225;0.1197659525989011;0.0;0.0;0.018629235703855225;0.0;0.018629235703855225;0.08254826433214288;0.9834264034265342;0.0;0.018629235703855225;0.0;0.0;0.0;0.0;0.018629235703855225;0.012751624028638353;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.16843160713183167;0.018629235703855225;0.018629235703855225;0.7257167746113345;0.16843160713183167;0.018629235703855225;0.0;0.052364803152556746;0.018629235703855225;0.16843160713183167;0.05847707176232832;0.16634746156793984;0.0;0.16447866240143214;0.018629235703855225;0.013872000248386933;0.0;0.0;0.026816103840394873;0.018629235703855225;0.2502988548726437;0.018007471624839955;0.0;0.006695900759158001
GO:0000733;0.8407677840231157;0.003925698513157237;0.8054555717558404;0.7935396657841689;0.16843160713183167;1.0;0.2784198453339166;0.8407677840231157;0.2527600743861243;0.04279030535796003;0.0;0.0;0.8407677840231157;0.019490252303352235;0.6433464400657206;0.8407677840231157;0.12294604616804199;0.12930492634097665;0.06629165816666714;0.0;0.0;0.0;0.8316305329849354;0.0;0.0;0.04616641052217567;0.0;0.04616641052217567;0.0;0.12294604616804199;0.06629165816666714;0.5714305029949946;0.0;0.0;0.019490252303352235;0.0;0.019490252303352235;0.3938564774469384;0.17127016983169108;0.0;0.06629165816666714;0.0;0.0;0.0;0.0;0.12930492634097665;0.012751624028638353;0.019490252303352235;0.019490252303352235;0.019490252303352235;0.8407677840231157;0.019490252303352235;0.019490252303352235;0.15027200014179495;0.8407677840231157;0.06629165816666714;0.0;0.19117819692555485;0.08652980117349252;0.8407677840231157;0.2790073623238419;0.7936814392822737;0.0;0.7847649749237386;0.10621627912167685;0.047182452245414064;0.0;0.0;0.1279457088877482;0.06629165816666714;0.04286872738271549;0.018007471624839955;0.0;0.006695900759158001
GO:0045003;0.2784198453339166;0.0338066211354426;0.34566753908844355;0.34566753908844355;0.05835393424762156;0.2784198453339166;1.0;0.2784198453339166;0.2527600743861243;0.04279030535796003;0.0;0.0;0.2784198453339166;0.006454187630563575;0.21304386269669334;0.2784198453339166;0.006454187630563575;0.006454187630563575;0.006454187630563575;0.0;0.0;0.0;0.2784198453339166;0.006454187630563575;0.0;0.04616641052217567;0.0;0.04616641052217567;0.0;0.006454187630563575;0.006454187630563575;0.2784198453339166;0.0;0.0;0.006454187630563575;0.0;0.006454187630563575;0.35085813266660665;0.05835393424762156;0.0;0.006454187630563575;0.0;0.0;0.0;0.0;0.006454187630563575;0.006454187630563575;0.006454187630563575;0.006454187630563575;0.025938172802534337;0.2784198453339166;0.006454187630563575;0.006454187630563575;0.05835393424762156;0.2784198453339166;0.006454187630563575;0.0;0.19117819692555485;0.006454187630563575;0.2856731046731937;0.9978942599039974;0.2784198453339166;0.0;0.2784198453339166;0.006454187630563575;0.006454187630563575;0.0;0.0;0.1279457088877482;0.006454187630563575;0.04286872738271549;0.025938172802534337;0.0;0.025938172802534337
GO:0000732;0.861082686099541;0.003925698513157237;0.8054555717558404;0.7935396657841689;0.16843160713183167;0.8407677840231157;0.2784198453339166;1.0;0.2527600743861243;0.04279030535796003;0.0;0.0;0.9746099327496206;0.02259291310586302;0.7457610086900296;0.9656282772909984;0.02259291310586302;0.02259291310586302;0.02259291310586302;0.0;0.0;0.0;0.8316305329849354;0.0;0.0;0.04616641052217567;0.0;0.04616641052217567;0.0;0.02259291310586302;0.02259291310586302;0.5714305029949946;0.0;0.0;0.02259291310586302;0.0;0.02259291310586302;0.3938564774469384;0.17127016983169108;0.0;0.02259291310586302;0.0;0.0;0.0;0.0;0.02259291310586302;0.012751624028638353;0.02259291310586302;0.02259291310586302;0.02259291310586302;0.9641979986024346;0.02259291310586302;0.02259291310586302;0.15027200014179495;0.9746099327496206;0.02259291310586302;0.0;0.19117819692555485;0.02259291310586302;0.9746099327496206;0.2790073623238419;0.7936814392822737;0.0;0.7847649749237386;0.02259291310586302;0.013872000248386933;0.0;0.0;0.1279457088877482;0.02259291310586302;0.04286872738271549;0.018007471624839955;0.0;0.006695900759158001
GO:0000731;0.2527600743861243;0.003925698513157237;0.2527600743861243;0.2527600743861243;0.05297591033233387;0.2527600743861243;0.2527600743861243;0.2527600743861243;1.0;0.04279030535796003;0.0;0.0;0.2527600743861243;0.005859355835956005;0.1934092827260244;0.2527600743861243;0.005859355835956005;0.005859355835956005;0.005859355835956005;0.0;0.0;0.0;0.2527600743861243;0.0;0.0;0.04616641052217567;0.0;0.04616641052217567;0.0;0.005859355835956005;0.005859355835956005;0.2527600743861243;0.0;0.0;0.005859355835956005;0.0;0.005859355835956005;0.2527600743861243;0.05297591033233387;0.0;0.005859355835956005;0.0;0.0;0.0;0.0;0.005859355835956005;0.005859355835956005;0.005859355835956005;0.005859355835956005;0.005859355835956005;0.2527600743861243;0.005859355835956005;0.005859355835956005;0.05297591033233387;0.2527600743861243;0.005859355835956005;0.0;0.5452772271947665;0.005859355835956005;0.2527600743861243;0.2527600743861243;0.2527600743861243;0.0;0.2527600743861243;0.005859355835956005;0.005859355835956005;0.0;0.0;0.1279457088877482;0.005859355835956005;0.04286872738271549;0.005859355835956005;0.0;0.005859355835956005
GO:0043987;0.04279030535796003;0.003925698513157237;0.04279030535796003;0.04279030535796003;0.24984096997165642;0.04279030535796003;0.04279030535796003;0.04279030535796003;0.04279030535796003;1.0;0.0;0.0;0.04279030535796003;0.004732785597239154;0.019402387007179785;0.04279030535796003;0.016097493254838013;0.016097493254838013;0.016097493254838013;0.0;0.0;0.0;0.04279030535796003;0.0;0.0;0.25929816921822857;0.0;0.25929816921822857;0.0;0.016097493254838013;0.016097493254838013;0.04279030535796003;0.0;0.0;0.004732785597239154;0.0;0.004732785597239154;0.04279030535796003;0.24984096997165642;0.0;0.016097493254838013;0.0;0.0;0.0;0.0;0.016097493254838013;0.004732785597239154;0.004732785597239154;0.004732785597239154;0.004732785597239154;0.04279030535796003;0.004732785597239154;0.004732785597239154;0.20664955786647543;0.04279030535796003;0.016097493254838013;0.0;0.04279030535796003;0.016097493254838013;0.04279030535796003;0.04279030535796003;0.04279030535796003;0.0;0.04279030535796003;0.016097493254838013;0.021011887909498032;0.0;0.0;0.026816103840394873;0.016097493254838013;0.5169547619515524;0.004732785597239154;0.0;0.004732785597239154
